actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M38.00S,2022-02-17T03:17:30.2Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,4,0,2022-02-17T03:18:14Z,170000,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,
18,PT10M38.00S,2022-02-17T03:17:40.0Z,1,REGULAR,foul,personal,[],203497,,,1610612747,4,0,2022-02-17T03:17:43Z,180000,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 203076]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Davis,203076.0,,,
20,PT10M15.00S,2022-02-17T03:18:18.3Z,1,REGULAR,2pt,Jump Shot,[],203076,25.410643889618925,59.31372549019608,1610612747,6,0,2022-02-17T03:19:37Z,200000,-47.0,186.0,1,left,A. Davis 19' pullup Jump Shot (4 PTS) (R. Westbrook 1 AST),"[203076, 201566]",1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,19.21,Made,4.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,,
22,PT10M00.00S,2022-02-17T03:18:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,90.98226018396846,47.549019607843135,1610612762,6,0,2022-02-17T03:18:38Z,220000,-12.0,32.0,1,right,MISS B. Bogdanovic driving Layup - blocked,"[202711, 203076]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,3.46,Missed,,,,,,,,,,,,,,,,,Davis,203076.0,
23,PT10M00.00S,2022-02-17T03:18:34.1Z,1,REGULAR,block,,[],203076,,,1610612762,6,0,2022-02-17T03:18:37Z,230000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M57.00S,2022-02-17T03:18:37.1Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612747,6,0,2022-02-17T03:18:38Z,240000,,,0,,S. Johnson REBOUND (Off:0 Def:1),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,
26,PT09M57.00S,2022-02-17T03:18:53.5Z,1,REGULAR,foul,personal,[],201144,,,1610612747,6,0,2022-02-17T03:19:16Z,260000,,,0,,M. Conley take personal FOUL (1 PF),"[201144, 2544]",1610612762.0,UTA,take,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,James,2544.0,,,
28,PT09M45.00S,2022-02-17T03:19:08.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,8.196452036793687,48.28431372549019,1610612747,8,0,2022-02-17T03:19:19Z,280000,9.0,25.0,1,left,A. Davis cutting DUNK (6 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,2.6,Made,6.0,L. James,2544.0,1.0,,,,,,,,,,,,,,,
30,PT09M45.00S,2022-02-17T03:19:15.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,8,0,2022-02-17T03:19:15Z,300000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M25.00S,2022-02-17T03:22:54.8Z,1,REGULAR,3pt,Jump Shot,[],201144,72.7168199737188,17.64705882352942,1610612762,8,0,2022-02-17T03:23:00Z,320000,-162.0,204.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M21.00S,2022-02-17T03:22:58.4Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612747,8,0,2022-02-17T03:22:58Z,330000,,,0,,S. Johnson REBOUND (Off:0 Def:2),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,
34,PT09M12.00S,2022-02-17T03:23:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626169,9.116294349540084,51.96078431372549,1610612747,8,0,2022-02-17T03:23:11Z,340000,-10.0,33.0,1,left,MISS S. Johnson driving floating Shot,[1626169],1610612747.0,LAL,driving floating,,,Johnson,S. Johnson,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M10.00S,2022-02-17T03:23:09.3Z,1,REGULAR,rebound,offensive,[],201566,,,1610612747,8,0,2022-02-17T03:23:09Z,350000,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,
36,PT09M04.00S,2022-02-17T03:23:15.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,8.327858081471746,51.22549019607843,1610612747,8,0,2022-02-17T03:23:18Z,360000,-6.0,26.0,1,left,MISS A. Davis cutting Layup,[203076],1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M02.00S,2022-02-17T03:23:17.7Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,8,0,2022-02-17T03:23:18Z,370000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,
38,PT09M01.00S,2022-02-17T03:23:23.1Z,1,REGULAR,turnover,out-of-bounds,[],202711,,,1610612762,8,0,2022-02-17T03:23:28Z,380000,,,0,,B. Bogdanovic step out-of-bounds TURNOVER (1 TO),[202711],1610612762.0,UTA,step,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,1.0,,,,,,,2530.0,,,,,,,
39,PT08M41.00S,2022-02-17T03:23:48.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201566,29.82917214191852,23.50643382352942,1610612747,11,0,2022-02-17T03:23:58Z,390000,132.0,228.0,1,left,R. Westbrook 26' 3PT  (5 PTS) (L. James 2 AST),"[201566, 2544]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.36,Made,5.0,L. James,2544.0,2.0,,,,,,,,,,,,,,,
41,PT08M25.00S,2022-02-17T03:24:04.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,66.27792378449408,62.00980392156863,1610612762,11,3,2022-02-17T03:24:08Z,410000,60.0,264.0,1,right,D. Mitchell 27' 3PT pullup (3 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,27.12,Made,3.0,,,,,,,,,,,,,,,,,,
42,PT08M20.00S,2022-02-17T03:24:14.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,11,3,2022-02-17T03:24:14Z,420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M01.00S,2022-02-17T03:24:47.7Z,1,REGULAR,2pt,Jump Shot,[],1628370,26.461892247043366,34.55882352941177,1610612747,11,3,2022-02-17T03:24:52Z,430000,77.0,196.0,1,left,MISS M. Monk 21' fadeaway Shot,[1628370],1610612747.0,LAL,fadeaway,,,Monk,M. Monk,,,,,21.08,Missed,,,,,,,,,,,,,,,,,,,
44,PT07M58.00S,2022-02-17T03:24:50.7Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,11,3,2022-02-17T03:24:52Z,440000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,
45,PT07M55.00S,2022-02-17T03:24:56.0Z,1,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612762,11,3,2022-02-17T03:25:07Z,450000,,,0,,M. Monk shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1628370, 1628378]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Mitchell,1628378.0,,,
47,PT07M55.00S,2022-02-17T03:25:30.6Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,11,4,2022-02-17T03:25:30Z,470000,,,0,,D. Mitchell Free Throw 1 of 2 (4 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
48,PT07M55.00S,2022-02-17T03:25:36.2Z,1,REGULAR,substitution,out,[],203497,,,1610612762,11,4,2022-02-17T03:25:41Z,480000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M55.00S,2022-02-17T03:25:36.2Z,1,REGULAR,substitution,in,[],202355,,,1610612762,11,4,2022-02-17T03:25:41Z,490000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M55.00S,2022-02-17T03:26:05.4Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,11,5,2022-02-17T03:26:05Z,500000,,,0,,D. Mitchell Free Throw 2 of 2 (5 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
51,PT07M40.00S,2022-02-17T03:26:20.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.670827858081481,52.69607843137255,1610612747,13,5,2022-02-17T03:26:25Z,510000,-13.0,20.0,1,left,R. Westbrook Layup (7 PTS) (L. James 3 AST),"[201566, 2544]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,2.38,Made,7.0,L. James,2544.0,3.0,,,,,,,,,,,,,,,
53,PT07M31.00S,2022-02-17T03:26:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.63929040735874,46.32352941176471,1610612762,13,5,2022-02-17T03:27:12Z,530000,-18.0,26.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 203076]",1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,3.19,Missed,,,,,,,,,,,,,,,,,Davis,203076.0,
54,PT07M31.00S,2022-02-17T03:26:30.0Z,1,REGULAR,block,,[],203076,,,1610612762,13,5,2022-02-17T03:26:32Z,540000,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M28.00S,2022-02-17T03:26:33.0Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,13,5,2022-02-17T03:26:35Z,550000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,
56,PT07M23.00S,2022-02-17T03:26:38.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],2544,21.468462549277262,43.872549019607845,1610612747,13,5,2022-02-17T03:26:46Z,560000,31.0,149.0,1,left,MISS L. James 15' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,15.24,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M21.00S,2022-02-17T03:26:40.3Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,13,5,2022-02-17T03:26:46Z,570000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,
58,PT07M08.00S,2022-02-17T03:26:56.5Z,1,REGULAR,violation,kicked ball,[],203076,,,1610612762,13,5,2022-02-17T03:27:08Z,580000,,,0,,A. Davis kicked ball VIOLATION,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,2530.0,,,,,,,
59,PT07M08.00S,2022-02-17T03:27:02.8Z,1,REGULAR,substitution,out,[],201144,,,1610612762,13,5,2022-02-17T03:27:06Z,590000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M08.00S,2022-02-17T03:27:02.8Z,1,REGULAR,substitution,in,[],1630235,,,1610612762,13,5,2022-02-17T03:27:06Z,600000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2022-02-17T03:27:25.2Z,1,REGULAR,3pt,Jump Shot,[],1626220,73.11103810775296,84.06862745098039,1610612762,13,5,2022-02-17T03:27:31Z,610000,170.0,200.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2022-02-17T03:27:29.3Z,1,REGULAR,rebound,offensive,[],1630235,,,1610612762,13,5,2022-02-17T03:27:29Z,620000,,,0,,T. Forrest REBOUND (Off:1 Def:0),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,61.0,1.0,0.0,1.0,,,,,,,,
63,PT06M52.00S,2022-02-17T03:27:31.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202711,72.7168199737188,18.137254901960787,1610612762,13,8,2022-02-17T03:27:35Z,630000,-159.0,204.0,1,right,B. Bogdanovic 25' 3PT  (3 PTS) (T. Forrest 1 AST),"[202711, 1630235]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.88,Made,3.0,T. Forrest,1630235.0,1.0,,,,,,,,,,,,,,,
65,PT06M26.00S,2022-02-17T03:27:57.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,8.853482260183966,54.411764705882355,1610612747,15,8,2022-02-17T03:28:00Z,650000,-22.0,31.0,1,left,S. Johnson Layup (2 PTS) (A. Davis 1 AST),"[1626169, 203076]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,3.78,Made,2.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,,
67,PT06M14.00S,2022-02-17T03:28:08.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,71.13994743758212,23.039215686274503,1610612762,15,11,2022-02-17T03:28:13Z,670000,-135.0,219.0,1,right,D. Mitchell 25' 3PT  (8 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,25.7,Made,8.0,,,,,,,,,,,,,,,,,,
68,PT05M56.00S,2022-02-17T03:28:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,10.430354796320628,51.96078431372549,1610612747,17,11,2022-02-17T03:28:31Z,680000,-10.0,46.0,1,left,A. Davis floating Jump Shot (8 PTS) (R. Westbrook 2 AST),"[203076, 201566]",1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,4.65,Made,8.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,,
70,PT05M38.00S,2022-02-17T03:28:46.0Z,1,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612762,17,11,2022-02-17T03:28:54Z,700000,,,0,,M. Monk shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[1628370, 202711]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Bogdanovic,202711.0,,,
72,PT05M38.00S,2022-02-17T03:29:18.1Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,17,12,2022-02-17T03:29:18Z,720000,,,0,,B. Bogdanovic Free Throw 1 of 2 (4 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
73,PT05M38.00S,2022-02-17T03:29:21.8Z,1,REGULAR,substitution,out,[],2544,,,1610612762,17,12,2022-02-17T03:29:26Z,730000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M38.00S,2022-02-17T03:29:21.8Z,1,REGULAR,substitution,out,[],1628370,,,1610612762,17,12,2022-02-17T03:29:26Z,740000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M38.00S,2022-02-17T03:29:21.8Z,1,REGULAR,substitution,in,[],1629659,,,1610612762,17,12,2022-02-17T03:29:26Z,750000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M38.00S,2022-02-17T03:29:21.8Z,1,REGULAR,substitution,in,[],1630559,,,1610612762,17,12,2022-02-17T03:29:26Z,760000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M38.00S,2022-02-17T03:29:55.4Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,17,13,2022-02-17T03:29:55Z,770000,,,0,,B. Bogdanovic Free Throw 2 of 2 (5 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
78,PT05M28.00S,2022-02-17T03:30:08.6Z,1,REGULAR,foul,personal,['2freethrow'],202355,,,1610612747,17,13,2022-02-17T03:30:14Z,780000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Davis 2 FT),"[202355, 203076]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Davis,203076.0,,,
80,PT05M28.00S,2022-02-17T03:30:39.2Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,18,13,2022-02-17T03:30:39Z,800000,,,0,,A. Davis Free Throw 1 of 2 (9 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
81,PT05M28.00S,2022-02-17T03:30:47.3Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,19,13,2022-02-17T03:30:47Z,810000,,,0,,A. Davis Free Throw 2 of 2 (10 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
82,PT05M18.00S,2022-02-17T03:30:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.69053876478318,51.470588235294116,1610612762,19,15,2022-02-17T03:31:04Z,820000,7.0,16.0,1,right,D. Mitchell driving Layup (10 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,1.78,Made,10.0,,,,,,,,,,,,,,,,,,
83,PT04M54.00S,2022-02-17T03:31:22.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.510512483574246,50.49019607843137,1610612747,19,15,2022-02-17T03:31:27Z,830000,-2.0,37.0,1,left,MISS R. Westbrook Layup - blocked,"[201566, 1626220]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,3.7,Missed,,,,,,,,,,,,,,,,,O'Neale,1626220.0,
84,PT04M54.00S,2022-02-17T03:31:22.3Z,1,REGULAR,block,,[],1626220,,,1610612747,19,15,2022-02-17T03:31:25Z,840000,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M51.00S,2022-02-17T03:31:25.3Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612762,19,15,2022-02-17T03:31:27Z,850000,,,0,,T. Forrest REBOUND (Off:1 Def:1),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,83.0,2.0,1.0,1.0,,,,,,,,
86,PT04M48.00S,2022-02-17T03:31:29.1Z,1,REGULAR,3pt,Jump Shot,[],202711,73.242444152431,85.7843137254902,1610612762,19,18,2022-02-17T03:31:35Z,860000,179.0,199.0,1,right,B. Bogdanovic 26' 3PT  (8 PTS) (T. Forrest 2 AST),"[202711, 1630235]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,26.76,Made,8.0,T. Forrest,1630235.0,2.0,,,,,,,,,,,,,,,
88,PT04M46.00S,2022-02-17T03:31:34.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,19,18,2022-02-17T03:31:34Z,880000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M46.00S,2022-02-17T03:34:31.1Z,1,REGULAR,substitution,out,[],1626169,,,1610612747,19,18,2022-02-17T03:34:41Z,890000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M46.00S,2022-02-17T03:34:31.1Z,1,REGULAR,substitution,in,[],2772,,,1610612747,19,18,2022-02-17T03:34:41Z,900000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M26.00S,2022-02-17T03:35:13.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,8.590670170827863,51.470588235294116,1610612747,21,18,2022-02-17T03:35:17Z,910000,-7.0,28.0,1,left,A. Davis alley-oop DUNK (12 PTS) (R. Westbrook 3 AST),"[203076, 201566]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,2.93,Made,12.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,,
93,PT04M06.00S,2022-02-17T03:35:33.3Z,1,REGULAR,3pt,Jump Shot,[],202711,72.05978975032852,23.039215686274503,1610612762,21,18,2022-02-17T03:35:38Z,930000,-135.0,210.0,1,right,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
