actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
95,PT04M45.00S,2022-04-03T20:01:16.6Z,1,REGULAR,substitution,out,[],202340,,,1610612743,17,13,2022-04-03T20:01:23Z,920000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M45.00S,2022-04-03T20:01:16.6Z,1,REGULAR,substitution,in,[],1626169,,,1610612743,17,13,2022-04-03T20:01:23Z,930000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M42.00S,2022-04-03T20:01:36.1Z,1,REGULAR,foul,personal,[],201571,,,1610612743,17,13,2022-04-03T20:01:50Z,940000,,,0,,D. Augustin personal FOUL (1 PF),"[201571, 203999]",1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Jokic,203999.0,,,,,
99,PT04M36.00S,2022-04-03T20:01:58.0Z,1,REGULAR,foul,offensive,[],203210,,,1610612743,17,13,2022-04-03T20:02:37Z,960000,,,0,,J. Green offensive FOUL (2 PF),"[203210, 203076]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,202053.0,,,,,,2.0,0.0,Davis,203076.0,,,,,
101,PT04M36.00S,2022-04-03T20:01:58.0Z,1,REGULAR,turnover,offensive foul,[],203210,,,1610612743,17,13,2022-04-03T20:01:58Z,980000,,,0,,J. Green offensive foul TURNOVER (1 TO),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,202053.0,1.0,,,,,,,,,,,,,
102,PT04M27.00S,2022-04-03T20:02:20.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],2546,77.44743758212877,89.2156862745098,1610612747,17,13,2022-04-03T20:02:25Z,990000,196.0,159.0,1,right,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
103,PT04M24.00S,2022-04-03T20:02:23.9Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,17,13,2022-04-03T20:02:25Z,1000000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
104,PT04M19.00S,2022-04-03T20:02:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,8.984888304862025,46.32352941176471,1610612743,17,15,2022-04-03T20:02:33Z,1010000,18.0,32.0,1,left,M. Morris running Layup (2 PTS),[1628420],1610612743.0,DEN,running,,,Morris,M. Morris,,,,,3.69,Made,,,,,,,2.0,,,,,,,,,,,,
105,PT04M07.00S,2022-04-03T20:02:39.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,80.20696452036793,61.029411764705884,1610612747,17,15,2022-04-03T20:02:44Z,1020000,55.0,134.0,1,right,MISS A. Davis 14' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,14.45,Missed,,,,,,,,,,,,,,,,,,,
106,PT04M05.00S,2022-04-03T20:02:41.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,17,15,2022-04-03T20:02:44Z,1030000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,105.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
107,PT03M56.00S,2022-04-03T20:02:51.7Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,17,15,2022-04-03T20:02:58Z,1040000,,,0,,N. Jokic lost ball TURNOVER (5 TO),"[203999, 203076]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,5.0,,,,,,,,,Davis,203076.0,,,
108,PT03M56.00S,2022-04-03T20:02:51.7Z,1,REGULAR,steal,,[],203076,,,1610612747,17,15,2022-04-03T20:02:57Z,1050000,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M43.00S,2022-04-03T20:03:06.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,91.50788436268068,47.79411764705882,1610612747,19,15,2022-04-03T20:03:10Z,1060000,-11.0,27.0,1,right,A. Davis driving floating Jump Shot (10 PTS) (M. Monk 5 AST),"[203076, 1628370]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,2.94,Made,,,,,,,10.0,M. Monk,1628370.0,5.0,,,,,,,,,
111,PT03M43.00S,2022-04-03T20:03:09.4Z,1,REGULAR,foul,personal,['1freethrow'],203999,,,1610612747,19,15,2022-04-03T20:03:27Z,1080000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Davis 1 FT),"[203999, 203076]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Davis,203076.0,,,,,
113,PT03M43.00S,2022-04-03T20:03:31.1Z,1,REGULAR,foul,technical,['1freethrow'],203210,,,1610612747,19,15,2022-04-03T20:03:38Z,1100000,,,0,,J. Green technical FOUL (1 Tech),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,202053.0,,,,,,2.0,1.0,,,,,,,
114,PT03M43.00S,2022-04-03T20:03:48.7Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,20,15,2022-04-03T20:03:48Z,1110000,,,0,,A. Davis technical Free Throw 1 of 1 (11 PTS),[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
115,PT03M43.00S,2022-04-03T20:03:51.1Z,1,REGULAR,substitution,out,[],203210,,,1610612747,20,15,2022-04-03T20:04:03Z,1120000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M43.00S,2022-04-03T20:03:51.1Z,1,REGULAR,substitution,in,[],1628432,,,1610612747,20,15,2022-04-03T20:04:03Z,1130000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M43.00S,2022-04-03T20:04:17.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203076,,,1610612747,21,15,2022-04-03T20:04:17Z,1140000,,,0,,A. Davis Free Throw 1 of 1 (12 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
118,PT03M30.00S,2022-04-03T20:04:37.0Z,1,REGULAR,foul,technical,['1freethrow'],1626169,,,1610612743,21,15,2022-04-03T20:04:50Z,1150000,,,0,,S. Johnson defensive-3-second technical FOUL (1 Tech),[1626169],1610612747.0,LAL,defensive-3-second,,,Johnson,S. Johnson,,,,,,,,,,,203591.0,,,,,,0.0,1.0,,,,,,,
119,PT03M30.00S,2022-04-03T20:05:01.3Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,21,16,2022-04-03T20:05:01Z,1160000,,,0,,N. Jokic technical Free Throw 1 of 1 (10 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
120,PT03M30.00S,2022-04-03T20:05:02.2Z,1,REGULAR,substitution,out,[],203076,,,1610612743,21,16,2022-04-03T20:05:13Z,1170000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M30.00S,2022-04-03T20:05:02.2Z,1,REGULAR,substitution,out,[],1628420,,,1610612743,21,16,2022-04-03T20:05:13Z,1180000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M30.00S,2022-04-03T20:05:02.2Z,1,REGULAR,substitution,out,[],203999,,,1610612743,21,16,2022-04-03T20:05:13Z,1190000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M30.00S,2022-04-03T20:05:02.2Z,1,REGULAR,substitution,in,[],2730,,,1610612743,21,16,2022-04-03T20:05:13Z,1200000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M30.00S,2022-04-03T20:05:02.2Z,1,REGULAR,substitution,in,[],202326,,,1610612743,21,16,2022-04-03T20:05:13Z,1210000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M30.00S,2022-04-03T20:05:02.2Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,21,16,2022-04-03T20:05:13Z,1220000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M17.00S,2022-04-03T20:05:31.1Z,1,REGULAR,3pt,Jump Shot,[],203085,28.827201051248352,81.61764705882354,1610612743,21,16,2022-04-03T20:05:51Z,1230000,-158.0,218.0,1,left,MISS A. Rivers 26' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,,
127,PT03M14.00S,2022-04-03T20:05:34.1Z,1,REGULAR,rebound,defensive,[],201571,,,1610612747,21,16,2022-04-03T20:05:51Z,1240000,,,0,,D. Augustin REBOUND (Off:0 Def:1),[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
128,PT03M10.00S,2022-04-03T20:05:38.8Z,1,REGULAR,2pt,Jump Shot,[],201571,91.90210249671485,17.15686274509804,1610612747,21,16,2022-04-03T20:07:07Z,1250000,-164.0,24.0,1,right,MISS D. Augustin 16' step back Shot,[201571],1610612747.0,LAL,step back,,,Augustin,D. Augustin,,,,,16.59,Missed,,,,,,,,,,,,,,,,,,,
129,PT03M05.00S,2022-04-03T20:05:43.0Z,1,REGULAR,rebound,offensive,[],1626169,,,1610612747,21,16,2022-04-03T20:05:43Z,1260000,,,0,,S. Johnson REBOUND (Off:1 Def:0),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
130,PT03M01.00S,2022-04-03T20:05:48.3Z,1,REGULAR,turnover,lost ball,[],1628370,,,1610612747,21,16,2022-04-03T20:05:58Z,1270000,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1630538]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,1.0,,,,,,,,,Hyland,1630538.0,,,
131,PT03M01.00S,2022-04-03T20:05:48.3Z,1,REGULAR,steal,,[],1630538,,,1610612743,21,16,2022-04-03T20:05:51Z,1280000,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M52.00S,2022-04-03T20:05:57.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628432,17.65768725361366,48.529411764705884,1610612743,21,18,2022-04-03T20:06:02Z,1290000,7.0,113.0,1,left,D. Reed 11' floating Jump Shot (2 PTS) (B. Hyland 1 AST),"[1628432, 1630538]",1610612743.0,DEN,floating,,,Reed,D. Reed,,,,,11.37,Made,,,,,,,2.0,B. Hyland,1630538.0,1.0,,,,,,,,,
134,PT02M29.00S,2022-04-03T20:06:19.6Z,1,REGULAR,3pt,Jump Shot,[],201571,92.16491458607096,95.58823529411765,1610612747,24,18,2022-04-03T20:06:23Z,1310000,228.0,21.0,1,right,D. Augustin 3PT  (3 PTS) (C. Anthony 1 AST),"[201571, 2546]",1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,22.89,Made,,,,,,,3.0,C. Anthony,2546.0,1.0,,,,,,,,,
136,PT02M15.00S,2022-04-03T20:06:33.9Z,1,REGULAR,3pt,Jump Shot,[],203115,31.84954007884363,67.64705882352942,1610612743,24,18,2022-04-03T20:06:37Z,1330000,-88.0,247.0,1,left,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
137,PT02M13.00S,2022-04-03T20:06:35.9Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612747,24,18,2022-04-03T20:06:37Z,1340000,,,0,,S. Johnson REBOUND (Off:1 Def:1),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,136.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
138,PT01M55.00S,2022-04-03T20:06:54.3Z,1,REGULAR,2pt,Jump Shot,[],2546,92.29632063074901,17.64705882352942,1610612747,26,18,2022-04-03T20:06:58Z,1350000,-162.0,20.0,1,right,C. Anthony 16' Jump Shot (2 PTS) (S. Johnson 1 AST),"[2546, 1626169]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,16.3,Made,,,,,,,2.0,S. Johnson,1626169.0,1.0,,,,,,,,,
140,PT01M41.00S,2022-04-03T20:07:06.9Z,1,REGULAR,3pt,Jump Shot,[],202326,26.593298291721425,84.31372549019608,1610612743,26,18,2022-04-03T20:07:11Z,1370000,-172.0,197.0,1,left,MISS D. Cousins 26' 3PT,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M38.00S,2022-04-03T20:07:09.9Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,26,18,2022-04-03T20:07:11Z,1380000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
142,PT01M23.00S,2022-04-03T20:07:27.7Z,1,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612747,26,18,2022-04-03T20:07:32Z,1390000,,,0,,M. Monk lost ball out-of-bounds TURNOVER (2 TO),[1628370],1610612747.0,LAL,lost ball,,,Monk,M. Monk,,,,,,,,,,,2530.0,2.0,,,,,,,,,,,,,
143,PT01M23.00S,2022-04-03T20:07:33.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,26,18,2022-04-03T20:07:33Z,1400000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M23.00S,2022-04-03T20:10:15.1Z,1,REGULAR,substitution,out,[],1628370,,,1610612743,26,18,2022-04-03T20:10:39Z,1410000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M23.00S,2022-04-03T20:10:15.1Z,1,REGULAR,substitution,out,[],2730,,,1610612743,26,18,2022-04-03T20:10:39Z,1420000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M23.00S,2022-04-03T20:10:15.1Z,1,REGULAR,substitution,out,[],203115,,,1610612743,26,18,2022-04-03T20:10:39Z,1430000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M23.00S,2022-04-03T20:10:15.1Z,1,REGULAR,substitution,in,[],201566,,,1610612743,26,18,2022-04-03T20:10:39Z,1440000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M23.00S,2022-04-03T20:10:15.1Z,1,REGULAR,substitution,in,[],1629117,,,1610612743,26,18,2022-04-03T20:10:39Z,1450000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M23.00S,2022-04-03T20:10:15.1Z,1,REGULAR,substitution,in,[],203932,,,1610612743,26,18,2022-04-03T20:10:39Z,1460000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M14.00S,2022-04-03T20:11:04.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629117,,,1610612743,26,18,2022-04-03T20:11:13Z,1470000,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Cousins 2 FT),"[1629117, 202326]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,,,,,,,202053.0,,,,,,1.0,0.0,Cousins,202326.0,,,,,
152,PT01M14.00S,2022-04-03T20:11:35.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202326,,,1610612743,26,19,2022-04-03T20:11:35Z,1490000,,,0,,D. Cousins Free Throw 1 of 2 (1 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
155,PT01M14.00S,2022-04-03T20:11:48.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202326,,,1610612743,26,20,2022-04-03T20:11:48Z,1500000,,,0,,D. Cousins Free Throw 2 of 2 (2 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
156,PT00M59.40S,2022-04-03T20:12:05.5Z,1,REGULAR,turnover,bad pass,[],1626169,,,1610612747,26,20,2022-04-03T20:12:11Z,1510000,,,0,,S. Johnson bad pass TURNOVER (1 TO),"[1626169, 1628432]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,1.0,,,,,,,,,Reed,1628432.0,,,
157,PT00M59.40S,2022-04-03T20:12:05.5Z,1,REGULAR,steal,,[],1628432,,,1610612743,26,20,2022-04-03T20:17:46Z,1520000,,,0,,D. Reed STEAL (1 STL),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M52.00S,2022-04-03T20:12:14.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,7.539421813403408,50.73529411764706,1610612743,26,22,2022-04-03T20:13:09Z,1522500,-4.0,18.0,1,left,A. Gordon cutting DUNK (4 PTS) (D. Cousins 1 AST),"[203932, 202326]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,1.88,Made,,,,,,,4.0,D. Cousins,202326.0,1.0,,,,,,,,,
160,PT00M51.40S,2022-04-03T20:12:22.4Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612747,26,22,2022-04-03T20:12:52Z,1525000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M41.70S,2022-04-03T20:12:44.4Z,1,REGULAR,2pt,Jump Shot,[],201566,75.34494086727989,65.93137254901961,1610612747,28,22,2022-04-03T20:12:48Z,1560000,80.0,179.0,1,right,R. Westbrook 19' pullup Jump Shot (4 PTS) (W. Gabriel 1 AST),"[201566, 1629117]",1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,19.62,Made,,,,,,,4.0,W. Gabriel,1629117.0,1.0,,,,,,,,,
162,PT00M22.00S,2022-04-03T20:13:06.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202326,9.247700394218143,53.92156862745098,1610612743,28,24,2022-04-03T20:13:12Z,1570000,-20.0,34.0,1,left,D. Cousins turnaround Hook (4 PTS) (B. Hyland 2 AST),"[202326, 1630538]",1610612743.0,DEN,turnaround,,,Cousins,D. Cousins,,,,,3.96,Made,,,,,,,4.0,B. Hyland,1630538.0,2.0,,,,,,,,,
163,PT00M00.80S,2022-04-03T20:13:32.7Z,1,REGULAR,3pt,Jump Shot,[],1626169,67.06636005256242,33.82352941176471,1610612747,28,24,2022-04-03T20:14:11Z,1580000,-81.0,257.0,1,right,MISS S. Johnson 26' 3PT,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,,
164,PT00M00.10S,2022-04-03T20:13:33.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,28,24,2022-04-03T20:14:11Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2022-04-03T20:13:39.2Z,1,REGULAR,period,end,[],0,,,1610612747,28,24,2022-04-03T20:13:39Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-04-03T20:16:58.1Z,2,REGULAR,substitution,out,['startperiod'],201571,,,1610612747,28,24,2022-04-03T20:17:13Z,1610000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-04-03T20:16:58.1Z,2,REGULAR,substitution,in,['startperiod'],1629659,,,1610612747,28,24,2022-04-03T20:17:13Z,1620000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-04-03T20:17:14.1Z,2,REGULAR,period,start,[],0,,,1610612743,28,24,2022-04-03T20:17:14Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M48.00S,2022-04-03T20:17:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.933639947437584,48.0392156862745,1610612743,28,26,2022-04-03T20:17:33Z,1640000,10.0,22.0,1,left,A. Gordon Layup (6 PTS) (B. Hyland 3 AST),"[203932, 1630538]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,2.42,Made,,,,,,,6.0,B. Hyland,1630538.0,3.0,,,,,,,,,
172,PT11M36.00S,2022-04-03T20:17:36.7Z,2,REGULAR,3pt,Jump Shot,[],2546,75.607752956636,87.99019607843137,1610612747,28,26,2022-04-03T20:17:41Z,1660000,190.0,177.0,1,right,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
173,PT11M33.00S,2022-04-03T20:17:39.7Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,28,26,2022-04-03T20:17:41Z,1670000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
174,PT11M24.00S,2022-04-03T20:17:49.0Z,2,REGULAR,2pt,Jump Shot,[],1630538,21.73127463863338,36.76470588235294,1610612743,28,28,2022-04-03T20:17:58Z,1680000,66.0,152.0,1,left,B. Hyland 16' pullup Jump Shot (2 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,16.56,Made,,,,,,,2.0,,,,,,,,,,,,
176,PT11M19.00S,2022-04-03T20:18:03.0Z,2,REGULAR,foul,personal,[],202326,,,1610612747,28,28,2022-04-03T20:18:12Z,1690000,,,0,,D. Cousins personal FOUL (1 PF),"[202326, 201566]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,2530.0,,,,,,1.0,0.0,Westbrook,201566.0,,,,,
178,PT11M05.00S,2022-04-03T20:18:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,90.45663600525624,46.81372549019608,1610612747,30,28,2022-04-03T20:18:31Z,1710000,-16.0,37.0,1,right,W. Gabriel driving Layup (2 PTS) (C. Anthony 2 AST),"[1629117, 2546]",1610612747.0,LAL,driving,,,Gabriel,W. Gabriel,,,,,4.05,Made,,,,,,,2.0,C. Anthony,2546.0,2.0,,,,,,,,,
180,PT10M44.00S,2022-04-03T20:18:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,7.539421813403408,50.0,1610612743,30,28,2022-04-03T20:18:52Z,1730000,0.0,18.0,1,left,MISS D. Cousins driving reverse Layup - blocked,"[202326, 1629117]",1610612743.0,DEN,driving reverse,,,Cousins,D. Cousins,,,,,1.84,Missed,,,,,,,,,,,,,,,,,Gabriel,1629117.0,
181,PT10M44.00S,2022-04-03T20:18:47.3Z,2,REGULAR,block,,[],1629117,,,1610612743,30,28,2022-04-03T20:18:50Z,1740000,,,0,,W. Gabriel BLOCK (1 BLK),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M41.00S,2022-04-03T20:18:50.3Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,30,28,2022-04-03T20:18:52Z,1750000,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
183,PT10M38.00S,2022-04-03T20:18:53.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201566,84.62549277266754,44.68826593137255,1610612747,32,28,2022-04-03T20:19:04Z,1760000,-27.0,92.0,1,right,R. Westbrook 9' fadeaway Jump Shot (6 PTS),[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,9.58,Made,,,,,,,6.0,,,,,,,,,,,,
184,PT10M27.00S,2022-04-03T20:19:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,8.459264126149804,50.245098039215684,1610612743,32,30,2022-04-03T20:19:11Z,1770000,-1.0,27.0,1,left,D. Cousins cutting Layup (6 PTS) (D. Reed 1 AST),"[202326, 1628432]",1610612743.0,DEN,cutting,,,Cousins,D. Cousins,,,,,2.7,Made,,,,,,,6.0,D. Reed,1628432.0,1.0,,,,,,,,,
186,PT10M27.00S,2022-04-03T20:19:09.4Z,2,REGULAR,foul,personal,['1freethrow'],1629117,,,1610612743,32,30,2022-04-03T20:19:15Z,1790000,,,0,,W. Gabriel shooting personal FOUL (2 PF) (Cousins 1 FT),"[1629117, 202326]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,,,,,,,2530.0,,,,,,2.0,0.0,Cousins,202326.0,,,,,
188,PT10M27.00S,2022-04-03T20:19:34.5Z,2,REGULAR,freethrow,1 of 1,[],202326,,,1610612743,32,30,2022-04-03T20:19:36Z,1810000,,,0,,MISS D. Cousins Free Throw 1 of 1,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
