actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M38.00S,2021-11-09T03:42:55.0Z,1,REGULAR,turnover,bad pass,[],202330,,,1610612766,4,3,2021-11-09T03:43:01Z,170000,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 203076]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1.0,Davis,203076.0,,,
18,PT10M38.00S,2021-11-09T03:42:55.0Z,1,REGULAR,steal,,[],203076,,,1610612747,4,3,2021-11-09T03:42:57Z,180000,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M33.00S,2021-11-09T03:43:00.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203145,92.42772667542707,48.774509803921575,1610612747,4,3,2021-11-09T03:50:20Z,190000,-6.0,19.0,1,right,MISS K. Bazemore running Layup,[203145],1610612747.0,LAL,running,,,Bazemore,K. Bazemore,,,,,1.97,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M30.00S,2021-11-09T03:43:03.0Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,4,3,2021-11-09T03:43:19Z,200000,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,
21,PT10M30.00S,2021-11-09T03:43:03.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203076,94.40999984741211,50.0,1610612747,6,3,2021-11-09T03:43:15Z,210000,0.0,0.0,1,right,A. Davis tip Layup (2 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
22,PT10M16.00S,2021-11-09T03:43:17.5Z,1,REGULAR,2pt,Jump Shot,[],1630163,8.853482260183966,31.127450980392155,1610612766,6,3,2021-11-09T03:43:25Z,220000,94.0,31.0,1,left,MISS L. Ball 9' Jump Shot,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,9.93,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2021-11-09T03:43:21.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,6,3,2021-11-09T03:43:25Z,230000,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,22.0,2.0,1.0,1.0,,,,,,
24,PT10M06.00S,2021-11-09T03:43:26.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202340,94.26741130091985,4.166666666666657,1610612747,6,3,2021-11-09T03:43:36Z,240000,-229.0,1.0,1,right,MISS A. Bradley running 3PT,[202340],1610612747.0,LAL,running,,,Bradley,A. Bradley,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M03.00S,2021-11-09T03:43:29.8Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,6,3,2021-11-09T03:43:36Z,250000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,
26,PT09M47.00S,2021-11-09T03:43:45.7Z,1,REGULAR,3pt,Jump Shot,[],202330,13.584099868593952,5.392156862745097,1610612766,6,3,2021-11-09T03:43:50Z,260000,223.0,75.0,1,left,MISS G. Hayward 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M44.00S,2021-11-09T03:43:48.7Z,1,REGULAR,rebound,defensive,[],201599,,,1610612747,6,3,2021-11-09T03:43:50Z,270000,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,26.0,2.0,1.0,1.0,,,,,,
28,PT09M34.00S,2021-11-09T03:43:58.6Z,1,REGULAR,3pt,Jump Shot,[],202340,93.2161629434954,3.67647058823529,1610612747,9,3,2021-11-09T03:44:05Z,280000,-232.0,11.0,1,right,A. Bradley 3PT  (3 PTS) (A. Davis 1 AST),"[202340, 203076]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,23.19,Made,3.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,,
30,PT09M18.00S,2021-11-09T03:44:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,7.539421813403408,50.49019607843137,1610612766,9,5,2021-11-09T03:44:20Z,300000,-2.0,18.0,1,left,M. Bridges driving bank Jump Shot (2 PTS),[1628970],1610612766.0,CHA,driving bank,,,Bridges,M. Bridges,,,,,1.86,Made,2.0,,,,,,,,,,,,,,,,,,
31,PT09M07.00S,2021-11-09T03:44:26.2Z,1,REGULAR,3pt,Jump Shot,[],203076,67.06636005256242,46.07843137254902,1610612747,9,5,2021-11-09T03:44:31Z,310000,-20.0,257.0,1,right,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M03.00S,2021-11-09T03:44:30.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,9,5,2021-11-09T03:44:31Z,320000,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,
33,PT08M59.00S,2021-11-09T03:44:33.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628970,7.802233902759525,51.470588235294116,1610612766,9,7,2021-11-09T03:44:40Z,330000,-7.0,21.0,1,left,M. Bridges running Layup (4 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,2.21,Made,4.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,,
35,PT08M34.00S,2021-11-09T03:44:59.1Z,1,REGULAR,2pt,Jump Shot,[],201566,74.4250985545335,50.49019607843137,1610612747,9,7,2021-11-09T03:45:04Z,350000,2.0,188.0,1,right,MISS R. Westbrook 18' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,18.79,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M30.00S,2021-11-09T03:45:03.1Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,9,7,2021-11-09T03:45:04Z,360000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,
37,PT08M17.00S,2021-11-09T03:45:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,9.641918528252305,50.73529411764706,1610612766,9,7,2021-11-09T03:45:20Z,370000,-4.0,38.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,3.83,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M13.00S,2021-11-09T03:45:19.4Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,9,7,2021-11-09T03:45:20Z,380000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,37.0,3.0,2.0,1.0,,,,,,
39,PT08M11.00S,2021-11-09T03:45:21.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,27.38173455978975,85.04901960784314,1610612766,9,7,2021-11-09T03:45:28Z,390000,-175.0,205.0,1,left,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M06.00S,2021-11-09T03:45:26.8Z,1,REGULAR,rebound,defensive,[],203145,,,1610612747,9,7,2021-11-09T03:45:28Z,400000,,,0,,K. Bazemore REBOUND (Off:0 Def:1),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,
41,PT07M58.00S,2021-11-09T03:45:36.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,91.77069645203679,52.69607843137255,1610612747,11,7,2021-11-09T03:45:44Z,410000,13.0,25.0,1,right,D. Jordan alley-oop DUNK (6 PTS) (R. Westbrook 2 AST),"[201599, 201566]",1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,2.83,Made,6.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,,
43,PT07M48.00S,2021-11-09T03:45:48.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,11,7,2021-11-09T03:45:48Z,430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M42.00S,2021-11-09T03:46:08.1Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612766,11,7,2021-11-09T03:46:14Z,440000,,,0,,A. Davis shooting personal FOUL (1 PF) (Bridges 2 FT),"[203076, 1628970]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,202053.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,
46,PT07M42.00S,2021-11-09T03:46:36.5Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,11,8,2021-11-09T03:46:56Z,460000,,,0,,M. Bridges Free Throw 1 of 2 (5 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
47,PT07M42.00S,2021-11-09T03:46:36.5Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,11,8,2021-11-09T03:46:56Z,470000,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M40.00S,2021-11-09T03:46:38.5Z,1,REGULAR,rebound,defensive,[],201599,,,1610612747,11,8,2021-11-09T03:46:56Z,480000,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,47.0,3.0,2.0,1.0,,,,,,
49,PT07M25.00S,2021-11-09T03:47:10.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,88.48554533508542,45.09803921568627,1610612747,11,8,2021-11-09T03:47:18Z,490000,-25.0,56.0,1,right,MISS R. Westbrook 6' driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,6.09,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M19.00S,2021-11-09T03:47:16.6Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,11,8,2021-11-09T03:49:18Z,510000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,
54,PT07M14.00S,2021-11-09T03:47:20.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203486,9.379106438896187,50.73529411764706,1610612766,11,8,2021-11-09T03:49:20Z,540000,-4.0,36.0,1,left,MISS M. Plumlee running Layup,[203486],1610612766.0,CHA,running,,,Plumlee,M. Plumlee,,,,,3.59,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M13.00S,2021-11-09T03:47:21.6Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,11,8,2021-11-09T03:47:29Z,550000,,,0,,M. Plumlee REBOUND (Off:2 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,54.0,4.0,2.0,2.0,,,,,,
56,PT07M13.00S,2021-11-09T03:47:29.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,12.13863337713535,95.34313725490196,1610612766,11,11,2021-11-09T03:49:20Z,560000,-227.0,62.0,1,left,L. Ball 3PT  (3 PTS) (M. Plumlee 1 AST),"[1630163, 203486]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,23.49,Made,3.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,,
58,PT07M13.00S,2021-11-09T03:47:33.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,11,11,2021-11-09T03:47:33Z,580000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M13.00S,2021-11-09T03:49:58.6Z,1,REGULAR,substitution,out,[],1626179,,,1610612747,11,11,2021-11-09T03:50:22Z,590000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M13.00S,2021-11-09T03:49:58.6Z,1,REGULAR,substitution,in,[],1626162,,,1610612747,11,11,2021-11-09T03:50:22Z,600000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2021-11-09T03:50:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202340,93.08475689881735,45.833333333333336,1610612747,11,11,2021-11-09T03:50:54Z,610000,-21.0,13.0,1,right,MISS A. Bradley cutting Layup - blocked,"[202340, 1630163]",1610612747.0,LAL,cutting,,,Bradley,A. Bradley,,,,,2.43,Missed,,,,,,,,,,,,,,,,,Ball,1630163.0,
62,PT06M58.00S,2021-11-09T03:50:36.9Z,1,REGULAR,block,,[],1630163,,,1610612747,11,11,2021-11-09T03:50:40Z,620000,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M58.00S,2021-11-09T03:50:36.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,11,11,2021-11-09T03:50:54Z,630000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,
64,PT06M58.00S,2021-11-09T03:50:43.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,11,11,2021-11-09T03:50:43Z,640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M49.00S,2021-11-09T03:51:12.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201566,72.58541392904074,18.137254901960787,1610612747,11,11,2021-11-09T03:51:16Z,650000,-159.0,205.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M47.00S,2021-11-09T03:51:14.4Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,11,11,2021-11-09T03:51:16Z,660000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,
67,PT06M37.00S,2021-11-09T03:51:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,7.408015768725363,52.205882352941174,1610612766,11,13,2021-11-09T03:51:28Z,670000,-11.0,17.0,1,left,G. Hayward driving floating Jump Shot (5 PTS),[202330],1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,2.03,Made,5.0,,,,,,,,,,,,,,,,,,
68,PT06M26.00S,2021-11-09T03:51:36.9Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612747,11,13,2021-11-09T03:51:44Z,680000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Jordan 2 FT),"[203486, 201599]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,202053.0,1.0,0.0,Jordan,201599.0,,,,,,,,,,
70,PT06M26.00S,2021-11-09T03:52:13.9Z,1,REGULAR,freethrow,1 of 2,[],201599,,,1610612747,12,13,2021-11-09T03:52:13Z,700000,,,0,,D. Jordan Free Throw 1 of 2 (7 PTS),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
71,PT06M26.00S,2021-11-09T03:52:15.5Z,1,REGULAR,substitution,out,[],1628970,,,1610612747,12,13,2021-11-09T03:52:22Z,710000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M26.00S,2021-11-09T03:52:15.5Z,1,REGULAR,substitution,in,[],1628998,,,1610612747,12,13,2021-11-09T03:52:22Z,720000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M26.00S,2021-11-09T03:52:43.8Z,1,REGULAR,freethrow,2 of 2,[],201599,,,1610612747,13,13,2021-11-09T03:52:43Z,730000,,,0,,D. Jordan Free Throw 2 of 2 (8 PTS),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2021-11-09T03:53:07.3Z,1,REGULAR,3pt,Jump Shot,[],1626162,8.459264126149804,97.05882352941177,1610612766,13,13,2021-11-09T03:53:11Z,740000,-235.0,27.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M01.00S,2021-11-09T03:53:10.3Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,13,13,2021-11-09T03:53:11Z,750000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,
76,PT05M57.00S,2021-11-09T03:53:14.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,92.55913272010513,50.245098039215684,1610612747,15,13,2021-11-09T03:53:21Z,760000,1.0,17.0,1,right,D. Jordan DUNK (10 PTS) (R. Westbrook 3 AST),"[201599, 201566]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,1.74,Made,10.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,,
78,PT05M37.00S,2021-11-09T03:53:33.5Z,1,REGULAR,3pt,Jump Shot,[],202330,21.994086727989497,88.48039215686275,1610612766,15,13,2021-11-09T03:53:38Z,780000,-192.0,154.0,1,left,MISS G. Hayward 24' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M35.00S,2021-11-09T03:53:35.5Z,1,REGULAR,rebound,defensive,[],201599,,,1610612747,15,13,2021-11-09T03:53:38Z,790000,,,0,,D. Jordan REBOUND (Off:1 Def:3),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,78.0,4.0,3.0,1.0,,,,,,
80,PT05M25.00S,2021-11-09T03:53:45.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.24507227332458,48.0392156862745,1610612747,15,13,2021-11-09T03:53:49Z,800000,-10.0,30.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M23.00S,2021-11-09T03:53:47.5Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,15,13,2021-11-09T03:53:49Z,810000,,,0,,M. Plumlee REBOUND (Off:2 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,80.0,5.0,3.0,2.0,,,,,,
82,PT05M19.00S,2021-11-09T03:53:51.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202330,7.408015768725363,49.26470588235294,1610612766,15,15,2021-11-09T03:54:04Z,820000,4.0,17.0,1,left,G. Hayward running reverse Layup (7 PTS) (L. Ball 2 AST),"[202330, 1630163]",1610612766.0,CHA,running reverse,,,Hayward,G. Hayward,,,,,1.75,Made,7.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,,,,
84,PT05M10.00S,2021-11-09T03:54:06.2Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,15,15,2021-11-09T03:54:11Z,840000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,,,,,,,202026.0,,,,,,,,,1.0,,,,,
85,PT05M10.00S,2021-11-09T03:54:11.8Z,1,REGULAR,substitution,out,[],201566,,,1610612766,15,15,2021-11-09T03:54:25Z,850000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M10.00S,2021-11-09T03:54:11.8Z,1,REGULAR,substitution,out,[],203145,,,1610612766,15,15,2021-11-09T03:54:25Z,860000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M10.00S,2021-11-09T03:54:11.8Z,1,REGULAR,substitution,out,[],201599,,,1610612766,15,15,2021-11-09T03:54:25Z,870000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M10.00S,2021-11-09T03:54:11.8Z,1,REGULAR,substitution,out,[],203486,,,1610612766,15,15,2021-11-09T03:54:25Z,880000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M10.00S,2021-11-09T03:54:11.8Z,1,REGULAR,substitution,in,[],201961,,,1610612766,15,15,2021-11-09T03:54:25Z,890000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M10.00S,2021-11-09T03:54:11.8Z,1,REGULAR,substitution,in,[],200765,,,1610612766,15,15,2021-11-09T03:54:25Z,900000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
