actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
50,PT08M21.00S,2022-02-03T03:47:22.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,7,4,2022-02-03T03:47:27Z,500000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,
51,PT08M19.00S,2022-02-03T03:47:35.7Z,1,REGULAR,3pt,Jump Shot,[],1626181,27.90735873850197,81.61764705882354,1610612757,7,4,2022-02-03T03:47:39Z,510000,-158.0,210.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
52,PT08M15.00S,2022-02-03T03:47:39.0Z,1,REGULAR,rebound,offensive,[],203468,,,1610612757,7,4,2022-02-03T03:47:39Z,520000,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,51.0,4.0,3.0,1.0,,,,,,
53,PT08M14.00S,2022-02-03T03:47:40.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,13.32128777923785,51.470588235294116,1610612757,7,4,2022-02-03T03:47:44Z,530000,-7.0,73.0,1,left,MISS C. McCollum 7' driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,7.31,Missed,,,,,,,,,,,,,,,,,,,
54,PT08M12.00S,2022-02-03T03:47:42.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,7,4,2022-02-03T03:47:44Z,540000,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,53.0,3.0,3.0,0.0,,,,,,
55,PT08M06.00S,2022-02-03T03:47:50.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.98226018396846,51.96078431372549,1610612747,7,4,2022-02-03T03:49:53Z,550000,10.0,32.0,1,right,MISS R. Westbrook driving finger roll Layup - blocked,"[201566, 203994]",1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,3.38,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0,
56,PT08M06.00S,2022-02-03T03:47:50.4Z,1,REGULAR,block,,[],203994,,,1610612747,7,4,2022-02-03T03:47:52Z,560000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M06.00S,2022-02-03T03:47:50.4Z,1,REGULAR,rebound,offensive,[],201566,,,1610612747,7,4,2022-02-03T03:49:53Z,570000,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,55.0,1.0,0.0,1.0,,,,,,
58,PT08M05.00S,2022-02-03T03:47:56.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201566,94.40999984741211,50.0,1610612747,9,4,2022-02-03T03:50:00Z,580000,0.0,0.0,1,right,R. Westbrook tip Layup (2 PTS),[201566],1610612747.0,LAL,tip,,,Westbrook,R. Westbrook,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
59,PT07M45.00S,2022-02-03T03:48:09.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,9.904730617608408,53.92156862745098,1610612757,9,6,2022-02-03T03:48:12Z,590000,-20.0,41.0,1,left,J. Nurkic turnaround Hook (4 PTS) (N. Powell 1 AST),"[203994, 1626181]",1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,4.51,Made,4.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,,
61,PT07M28.00S,2022-02-03T03:48:26.1Z,1,REGULAR,2pt,Jump Shot,[],2546,95.18725361366623,85.7843137254902,1610612747,11,6,2022-02-03T03:48:30Z,610000,179.0,-7.0,1,right,C. Anthony 17' fadeaway Jump Shot (2 PTS),[2546],1610612747.0,LAL,fadeaway,,,Anthony,C. Anthony,,,,,17.9,Made,2.0,,,,,,,,,,,,,,,,,,
62,PT07M12.00S,2022-02-03T03:48:42.0Z,1,REGULAR,3pt,Jump Shot,[],203496,26.72470433639947,86.27450980392157,1610612757,11,6,2022-02-03T03:48:45Z,620000,-181.0,199.0,1,left,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
63,PT07M09.00S,2022-02-03T03:48:45.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,11,6,2022-02-03T03:48:45Z,630000,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,62.0,2.0,1.0,1.0,,,,,,
64,PT07M05.00S,2022-02-03T03:49:00.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,11,6,2022-02-03T03:49:00Z,640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M59.00S,2022-02-03T03:49:19.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,90.06241787122208,54.411764705882355,1610612747,13,6,2022-02-03T03:49:27Z,650000,22.0,41.0,1,right,A. Davis DUNK (6 PTS) (R. Westbrook 3 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,4.65,Made,6.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,,
67,PT06M45.00S,2022-02-03T03:49:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.750985545335084,48.529411764705884,1610612757,13,8,2022-02-03T03:49:36Z,670000,7.0,11.0,1,left,N. Powell driving reverse Layup (4 PTS),[1626181],1610612757.0,POR,driving reverse,,,Powell,N. Powell,,,,,1.33,Made,4.0,,,,,,,,,,,,,,,,,,
68,PT06M32.00S,2022-02-03T03:49:46.3Z,1,REGULAR,3pt,Jump Shot,[],201566,68.9060446780552,19.85294117647058,1610612747,16,8,2022-02-03T03:49:50Z,680000,-151.0,240.0,1,right,R. Westbrook 28' 3PT  (5 PTS) (C. Anthony 1 AST),"[201566, 2546]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,28.32,Made,5.0,C. Anthony,2546.0,1.0,,,,,,,,,,,,,,,
70,PT06M10.00S,2022-02-03T03:50:09.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,15.292378449408673,59.55882352941176,1610612757,16,8,2022-02-03T03:50:16Z,700000,-48.0,91.0,1,left,MISS A. Simons 10' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,10.3,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M06.00S,2022-02-03T03:50:12.0Z,1,REGULAR,rebound,defensive,[],202340,,,1610612747,16,8,2022-02-03T03:50:12Z,710000,,,0,,A. Bradley REBOUND (Off:0 Def:2),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,70.0,2.0,2.0,0.0,,,,,,
72,PT06M02.00S,2022-02-03T03:50:16.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628370,86.51445466491458,49.01960784313726,1610612747,16,8,2022-02-03T03:50:25Z,720000,-5.0,74.0,1,right,MISS M. Monk 7' running pullup Shot,[1628370],1610612747.0,LAL,running pullup,,,Monk,M. Monk,,,,,7.45,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M00.00S,2022-02-03T03:50:18.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,16,8,2022-02-03T03:50:25Z,730000,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,
74,PT05M55.00S,2022-02-03T03:50:26.4Z,1,REGULAR,foul,personal,[],201566,,,1610612757,16,8,2022-02-03T03:50:37Z,740000,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1626181]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,200832.0,1.0,1.0,Powell,1626181.0,,,,,,,,,,
76,PT05M55.00S,2022-02-03T03:50:33.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,16,8,2022-02-03T03:50:33Z,760000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M55.00S,2022-02-03T03:53:13.7Z,1,REGULAR,substitution,out,[],203468,,,1610612757,16,8,2022-02-03T03:53:34Z,770000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M55.00S,2022-02-03T03:53:13.7Z,1,REGULAR,substitution,out,[],1626181,,,1610612757,16,8,2022-02-03T03:53:34Z,780000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M55.00S,2022-02-03T03:53:13.7Z,1,REGULAR,substitution,in,[],203463,,,1610612757,16,8,2022-02-03T03:53:34Z,790000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M55.00S,2022-02-03T03:53:13.7Z,1,REGULAR,substitution,in,[],1629604,,,1610612757,16,8,2022-02-03T03:53:34Z,800000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M44.00S,2022-02-03T03:53:43.4Z,1,REGULAR,3pt,Jump Shot,[],203463,23.833771353482263,14.215686274509807,1610612757,16,8,2022-02-03T03:53:47Z,810000,179.0,172.0,1,left,MISS B. McLemore 24' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M41.00S,2022-02-03T03:53:46.4Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,16,8,2022-02-03T03:53:47Z,820000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,81.0,2.0,2.0,0.0,,,,,,
83,PT05M26.00S,2022-02-03T03:54:01.4Z,1,REGULAR,3pt,Jump Shot,[],202340,93.2161629434954,3.1862745098039227,1610612747,16,8,2022-02-03T03:54:05Z,830000,-234.0,11.0,1,right,MISS A. Bradley 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M23.00S,2022-02-03T03:54:04.4Z,1,REGULAR,rebound,defensive,[],203496,,,1610612757,16,8,2022-02-03T03:54:05Z,840000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,83.0,2.0,2.0,0.0,,,,,,
85,PT05M04.00S,2022-02-03T03:54:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.539421813403408,48.529411764705884,1610612757,16,10,2022-02-03T03:54:33Z,850000,7.0,18.0,1,left,J. Nurkic reverse Layup (6 PTS),[203994],1610612757.0,POR,reverse,,,Nurkic,J. Nurkic,,,,,1.98,Made,6.0,,,,,,,,,,,,,,,,,,
86,PT05M04.00S,2022-02-03T03:54:30.4Z,1,REGULAR,foul,personal,['1freethrow'],203076,,,1610612757,16,10,2022-02-03T03:54:36Z,860000,,,0,,A. Davis shooting personal FOUL (1 PF) (Nurkic 1 FT),"[203076, 203994]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,1201.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,,
88,PT05M04.00S,2022-02-03T03:54:56.2Z,1,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,16,10,2022-02-03T03:55:08Z,880000,,,0,,MISS J. Nurkic Free Throw 1 of 1,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
89,PT05M01.00S,2022-02-03T03:54:59.2Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,16,10,2022-02-03T03:55:08Z,890000,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,88.0,3.0,2.0,1.0,,,,,,
90,PT04M48.00S,2022-02-03T03:55:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,81.12680683311433,45.34313725490197,1610612747,16,10,2022-02-03T03:55:14Z,900000,-23.0,125.0,1,right,MISS A. Davis 12' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,,
