actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
93,PT05M22.00S,2022-02-09T03:19:16.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,15,24,2022-02-09T03:19:16Z,930000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M22.00S,2022-02-09T03:22:01.2Z,1,REGULAR,substitution,out,[],2544,,,1610612747,15,24,2022-02-09T03:22:29Z,940000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M22.00S,2022-02-09T03:22:01.2Z,1,REGULAR,substitution,out,[],203114,,,1610612747,15,24,2022-02-09T03:22:29Z,950000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M22.00S,2022-02-09T03:22:01.2Z,1,REGULAR,substitution,in,[],1629659,,,1610612747,15,24,2022-02-09T03:22:29Z,960000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M22.00S,2022-02-09T03:22:01.2Z,1,REGULAR,substitution,in,[],1628978,,,1610612747,15,24,2022-02-09T03:22:29Z,970000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M09.00S,2022-02-09T03:22:50.9Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612747,15,24,2022-02-09T03:23:13Z,980000,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 201950]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0,,,,,,
102,PT05M09.00S,2022-02-09T03:22:50.9Z,1,REGULAR,steal,,[],201950,,,1610612749,15,24,2022-02-09T03:23:13Z,985000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M57.00S,2022-02-09T03:23:01.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,84.01773981603154,48.0392156862745,1610612749,15,26,2022-02-09T03:24:17Z,990000,-10.0,98.0,1,right,B. Portis 9' floating Jump Shot (2 PTS) (D. DiVincenzo 1 AST),"[1626171, 1628978]",1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,9.82,Made,,,,,,,2.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,
101,PT04M47.00S,2022-02-09T03:23:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.408015768725363,52.94117647058824,1610612747,15,26,2022-02-09T03:37:35Z,1010000,-15.0,17.0,1,left,MISS R. Westbrook cutting Layup,[201566],1610612747.0,LAL,cutting,,,Westbrook,R. Westbrook,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
103,PT04M47.00S,2022-02-09T03:23:12.8Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,15,26,2022-02-09T03:23:18Z,1020000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,
104,PT04M39.00S,2022-02-09T03:23:20.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,74.4250985545335,20.34313725490196,1610612749,15,26,2022-02-09T03:23:26Z,1030000,-148.0,188.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
105,PT04M36.00S,2022-02-09T03:23:23.9Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,15,26,2022-02-09T03:23:26Z,1040000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,104.0,2.0,2.0,0.0,,,,,,,,,,,,,
106,PT04M27.00S,2022-02-09T03:23:32.8Z,1,REGULAR,3pt,Jump Shot,[],1628370,35.00328515111694,64.95098039215686,1610612747,15,26,2022-02-09T03:23:37Z,1050000,-75.0,277.0,1,left,MISS M. Monk 28' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,28.64,Missed,,,,,,,,,,,,,,,,,,,
107,PT04M24.00S,2022-02-09T03:23:35.8Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612749,15,26,2022-02-09T03:23:37Z,1060000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,
108,PT04M18.00S,2022-02-09T03:23:41.3Z,1,REGULAR,3pt,Jump Shot,[],201950,72.84822601839684,78.18627450980392,1610612749,15,26,2022-02-09T03:29:32Z,1070000,141.0,203.0,1,right,MISS J. Holiday 24' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
109,PT04M16.00S,2022-02-09T03:23:43.2Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,15,26,2022-02-09T03:23:43Z,1080000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,108.0,3.0,3.0,0.0,,,,,,,,,,,,,
110,PT04M06.00S,2022-02-09T03:23:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,7.539421813403408,49.01960784313726,1610612747,17,26,2022-02-09T03:24:01Z,1090000,5.0,18.0,1,left,A. Davis cutting Layup (2 PTS) (R. Westbrook 1 AST),"[203076, 201566]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,1.9,Made,,,,,,,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,
112,PT04M06.00S,2022-02-09T03:24:00.5Z,1,REGULAR,foul,personal,['1freethrow'],201950,,,1610612747,17,26,2022-02-09T03:24:09Z,1110000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Davis 1 FT),"[201950, 203076]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Davis,203076.0,
114,PT04M06.00S,2022-02-09T03:24:11.2Z,1,REGULAR,substitution,out,[],2772,,,1610612747,17,26,2022-02-09T03:26:09Z,1130000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M06.00S,2022-02-09T03:24:11.2Z,1,REGULAR,substitution,out,[],1628370,,,1610612747,17,26,2022-02-09T03:26:09Z,1140000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M06.00S,2022-02-09T03:24:11.2Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,17,26,2022-02-09T03:26:09Z,1150000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M06.00S,2022-02-09T03:24:11.2Z,1,REGULAR,substitution,in,[],1626169,,,1610612747,17,26,2022-02-09T03:26:09Z,1160000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M06.00S,2022-02-09T03:24:19.6Z,1,REGULAR,substitution,out,[],1626171,,,1610612747,17,26,2022-02-09T03:26:09Z,1170000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M06.00S,2022-02-09T03:24:19.6Z,1,REGULAR,substitution,in,[],203507,,,1610612747,17,26,2022-02-09T03:26:09Z,1180000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M06.00S,2022-02-09T03:24:40.3Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,18,26,2022-02-09T03:24:40Z,1190000,,,0,,A. Davis Free Throw 1 of 1 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
121,PT03M48.00S,2022-02-09T03:25:00.0Z,1,REGULAR,2pt,Jump Shot,[],201950,87.69710906701708,76.7156862745098,1610612749,18,28,2022-02-09T03:25:03Z,1200000,134.0,63.0,1,right,J. Holiday 14' pullup Jump Shot (4 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,14.78,Made,,,,,,,4.0,,,,,,,,,,,,
122,PT03M37.00S,2022-02-09T03:25:13.8Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,18,28,2022-02-09T03:25:24Z,1210000,,,0,,R. Westbrook step out-of-bounds TURNOVER (1 TO),[201566],1610612747.0,LAL,step,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,1.0,,,201639.0,,,,,
123,PT03M23.00S,2022-02-09T03:25:34.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626169,,,1610612749,18,28,2022-02-09T03:25:40Z,1220000,,,0,,S. Johnson shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1626169, 203507]",1610612747.0,LAL,shooting,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Antetokounmpo,203507.0,
125,PT03M23.00S,2022-02-09T03:26:09.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,18,28,2022-02-09T03:26:35Z,1240000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
126,PT03M23.00S,2022-02-09T03:26:09.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,18,28,2022-02-09T03:26:35Z,1250000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,
127,PT03M23.00S,2022-02-09T03:26:09.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,18,28,2022-02-09T03:26:35Z,1260000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
128,PT03M21.00S,2022-02-09T03:26:11.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,18,28,2022-02-09T03:26:35Z,1270000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,127.0,4.0,4.0,0.0,,,,,,,,,,,,,
129,PT03M13.00S,2022-02-09T03:26:49.6Z,1,REGULAR,foul,personal,[],1626192,,,1610612747,18,28,2022-02-09T03:26:57Z,1280000,,,0,,P. Connaughton personal FOUL (1 PF),"[1626192, 201566]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Westbrook,201566.0,
131,PT03M01.00S,2022-02-09T03:27:13.3Z,1,REGULAR,3pt,Jump Shot,[],1626169,28.43298291721419,81.86274509803921,1610612747,18,28,2022-02-09T03:27:23Z,1300000,-159.0,215.0,1,left,MISS S. Johnson 26' 3PT,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
132,PT02M56.00S,2022-02-09T03:27:18.3Z,1,REGULAR,rebound,offensive,[],1629659,,,1610612747,18,28,2022-02-09T03:27:23Z,1310000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:0),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,,
133,PT02M54.00S,2022-02-09T03:27:22.5Z,1,REGULAR,turnover,traveling,[],201566,,,1610612747,18,28,2022-02-09T03:27:29Z,1320000,,,0,,R. Westbrook traveling TURNOVER (2 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,2.0,,,202053.0,,,,,
134,PT02M37.00S,2022-02-09T03:27:50.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,68.77463863337714,25.735294117647058,1610612749,18,31,2022-02-09T03:27:55Z,1330000,-121.0,241.0,1,right,P. Connaughton 26' 3PT  (5 PTS) (G. Antetokounmpo 1 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.98,Made,,,,,,,5.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,
136,PT02M09.00S,2022-02-09T03:28:18.5Z,1,REGULAR,3pt,Jump Shot,[],1630559,29.747043363994734,76.47058823529412,1610612747,18,31,2022-02-09T03:28:24Z,1350000,-132.0,227.0,1,left,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
137,PT02M07.00S,2022-02-09T03:28:21.0Z,1,REGULAR,rebound,offensive,[],201566,,,1610612747,18,31,2022-02-09T03:28:21Z,1360000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,136.0,5.0,4.0,1.0,,,,,,,,,,,,,
138,PT02M04.00S,2022-02-09T03:28:22.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201566,11.695137976346913,64.01271446078431,1610612747,18,31,2022-02-09T03:32:18Z,1370000,-70.0,57.0,1,left,MISS R. Westbrook 9' pullup bank Shot,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,9.06,Missed,,,,,,,,,,,,,,,,,,,
139,PT02M02.00S,2022-02-09T03:28:24.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,18,31,2022-02-09T03:28:27Z,1380000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,138.0,4.0,4.0,0.0,,,,,,,,,,,,,
140,PT01M53.00S,2022-02-09T03:28:34.6Z,1,REGULAR,3pt,Jump Shot,[],1626192,80.20696452036793,6.372549019607845,1610612749,18,31,2022-02-09T03:33:22Z,1390000,-218.0,134.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M50.00S,2022-02-09T03:28:37.6Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,18,31,2022-02-09T03:28:41Z,1400000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,,
142,PT01M46.00S,2022-02-09T03:28:41.7Z,1,REGULAR,turnover,bad pass,[],1629659,,,1610612747,18,31,2022-02-09T03:28:45Z,1410000,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1628978]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,,,,,
143,PT01M46.00S,2022-02-09T03:28:41.7Z,1,REGULAR,steal,,[],1628978,,,1610612749,18,31,2022-02-09T03:28:43Z,1420000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M45.00S,2022-02-09T03:28:44.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612749,18,31,2022-02-09T03:28:52Z,1430000,,,0,,T. Horton-Tucker take personal FOUL (1 PF) (DiVincenzo 2 FT),"[1629659, 1628978]",1610612747.0,LAL,take,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,DiVincenzo,1628978.0,
146,PT01M45.00S,2022-02-09T03:29:16.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628978,,,1610612749,18,31,2022-02-09T03:29:16Z,1450000,,,0,,MISS D. DiVincenzo Free Throw 1 of 2,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
147,PT01M45.00S,2022-02-09T03:29:16.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,18,31,2022-02-09T03:29:16Z,1460000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,
148,PT01M45.00S,2022-02-09T03:29:17.2Z,1,REGULAR,substitution,out,[],201566,,,1610612749,18,31,2022-02-09T03:29:31Z,1470000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M45.00S,2022-02-09T03:29:17.2Z,1,REGULAR,substitution,out,[],1630559,,,1610612749,18,31,2022-02-09T03:29:31Z,1480000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M45.00S,2022-02-09T03:29:17.2Z,1,REGULAR,substitution,out,[],202328,,,1610612749,18,31,2022-02-09T03:29:31Z,1490000,,,0,,SUB out: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M45.00S,2022-02-09T03:29:17.2Z,1,REGULAR,substitution,out,[],201950,,,1610612749,18,31,2022-02-09T03:29:31Z,1500000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M45.00S,2022-02-09T03:29:17.2Z,1,REGULAR,substitution,in,[],202340,,,1610612749,18,31,2022-02-09T03:29:31Z,1510000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M45.00S,2022-02-09T03:29:17.2Z,1,REGULAR,substitution,in,[],2544,,,1610612749,18,31,2022-02-09T03:29:31Z,1520000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M45.00S,2022-02-09T03:29:17.2Z,1,REGULAR,substitution,in,[],203114,,,1610612749,18,31,2022-02-09T03:29:31Z,1530000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M45.00S,2022-02-09T03:29:17.2Z,1,REGULAR,substitution,in,[],1628960,,,1610612749,18,31,2022-02-09T03:29:31Z,1540000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M45.00S,2022-02-09T03:29:40.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628978,,,1610612749,18,32,2022-02-09T03:29:40Z,1550000,,,0,,D. DiVincenzo Free Throw 2 of 2 (1 PTS),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
157,PT01M39.00S,2022-02-09T03:29:45.6Z,1,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,18,32,2022-02-09T03:29:51Z,1560000,,,0,,A. Davis lost ball out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,lost ball,,,Davis,A. Davis,,,,,,,,,,,,,,,,,1.0,,,202053.0,,,,,
158,PT01M30.00S,2022-02-09T03:30:00.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628978,91.37647831800263,53.92156862745098,1610612749,18,32,2022-02-09T03:30:06Z,1570000,20.0,29.0,1,right,MISS D. DiVincenzo driving floating Shot,[1628978],1610612749.0,MIL,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,3.47,Missed,,,,,,,,,,,,,,,,,,,
159,PT01M28.00S,2022-02-09T03:30:02.3Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,18,32,2022-02-09T03:30:06Z,1580000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,158.0,3.0,2.0,1.0,,,,,,,,,,,,,
160,PT01M19.00S,2022-02-09T03:30:11.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626169,18.05190538764782,47.05882352941176,1610612747,18,32,2022-02-09T03:30:15Z,1590000,15.0,117.0,1,left,MISS S. Johnson 11' driving floating Shot,[1626169],1610612747.0,LAL,driving floating,,,Johnson,S. Johnson,,,,,11.81,Missed,,,,,,,,,,,,,,,,,,,
161,PT01M15.00S,2022-02-09T03:30:15.4Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,18,32,2022-02-09T03:30:15Z,1600000,,,0,,A. Davis REBOUND (Off:2 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,160.0,3.0,1.0,2.0,,,,,,,,,,,,,
162,PT01M14.00S,2022-02-09T03:30:15.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,8.327858081471746,50.49019607843137,1610612747,20,32,2022-02-09T03:30:22Z,1610000,-2.0,26.0,1,left,A. Davis putback Layup (5 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,2.59,Made,,,,,,,5.0,,,,,,,,,,,,
163,PT00M59.90S,2022-02-09T03:30:29.9Z,1,REGULAR,2pt,Jump Shot,[],203507,90.5880420499343,20.09803921568627,1610612749,20,34,2022-02-09T03:37:25Z,1620000,-150.0,36.0,1,right,G. Antetokounmpo 15' pullup Jump Shot (13 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,15.38,Made,,,,,,,13.0,,,,,,,,,,,,
164,PT00M52.60S,2022-02-09T03:30:39.5Z,1,REGULAR,3pt,Jump Shot,[],202340,12.270039421813408,5.882352941176478,1610612747,20,34,2022-02-09T03:30:44Z,1630000,221.0,63.0,1,left,MISS A. Bradley 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
165,PT00M50.00S,2022-02-09T03:30:42.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,20,34,2022-02-09T03:30:44Z,1640000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,164.0,5.0,5.0,0.0,,,,,,,,,,,,,
166,PT00M40.00S,2022-02-09T03:30:53.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,93.08475689881735,55.3921568627451,1610612749,20,36,2022-02-09T03:30:57Z,1650000,27.0,13.0,1,right,K. Middleton turnaround fadeaway Jump Shot (9 PTS) (D. DiVincenzo 2 AST),"[203114, 1628978]",1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,2.98,Made,,,,,,,9.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,
168,PT00M27.60S,2022-02-09T03:31:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,6.8823915900131425,46.81372549019608,1610612747,22,36,2022-02-09T03:31:12Z,1670000,16.0,12.0,1,left,S. Johnson cutting Layup (2 PTS) (T. Horton-Tucker 1 AST),"[1626169, 1629659]",1610612747.0,LAL,cutting,,,Johnson,S. Johnson,,,,,2.0,Made,,,,,,,2.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,
170,PT00M09.30S,2022-02-09T03:31:29.9Z,1,REGULAR,2pt,Jump Shot,[],203114,79.41852825229961,74.01960784313725,1610612749,22,38,2022-02-09T03:31:34Z,1690000,120.0,141.0,1,right,K. Middleton 18' step back Jump Shot (11 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,18.52,Made,,,,,,,11.0,,,,,,,,,,,,
171,PT00M01.40S,2022-02-09T03:31:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.276609724047319,49.01960784313726,1610612747,24,38,2022-02-09T03:31:45Z,1700000,5.0,16.0,1,left,L. James driving Layup (9 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,1.66,Made,,,,,,,9.0,,,,,,,,,,,,
172,PT00M00.20S,2022-02-09T03:31:49.1Z,1,REGULAR,3pt,Jump Shot,[],203114,51.48242444152431,50.56678921568628,1610612749,24,38,2022-02-09T03:37:16Z,1710000,3.0,404.0,1,right,MISS K. Middleton 40' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,40.36,Missed,,,,,,,,,,,,,,,,,,,
173,PT00M00.10S,2022-02-09T03:31:49.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,24,38,2022-02-09T03:31:59Z,1720000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,
174,PT00M00.00S,2022-02-09T03:31:51.6Z,1,REGULAR,period,end,[],0,,,1610612749,24,38,2022-02-09T03:31:51Z,1730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-02-09T03:35:03.4Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612749,24,38,2022-02-09T03:35:35Z,1740000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-02-09T03:35:03.4Z,2,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,24,38,2022-02-09T03:35:35Z,1750000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-02-09T03:35:03.4Z,2,REGULAR,substitution,in,['startperiod'],1630559,,,1610612749,24,38,2022-02-09T03:35:35Z,1760000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
