actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-02-27T01:12:17.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-27T01:12:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-02-27T01:12:20.2Z,1,REGULAR,jumpball,recovered,[],1629632,,,1610612741,0,0,2025-02-27T01:12:20Z,40000,False,,,0,,Jump Ball Z. Collins vs. I. Zubac: Tip to C. White,"[1629632, 1628380, 1627826]",1610612741.0,CHI,startperiod,C. White,1629632.0,White,C. White,Collins,1628380.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-02-27T01:12:37.6Z,1,REGULAR,2pt,Jump Shot,[],1628366,77.00394218134034,61.17110906862745,1610612741,2,0,2025-02-27T01:12:53Z,70000,False,56.0,164.0,1,right,L. Ball 17' pullup Jump Shot (2 PTS) (Z. Collins 1 AST),"[1628366, 1628380]",1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,17.3,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-02-27T01:12:57.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,10.512483574244413,59.36734068627451,1610612746,2,0,2025-02-27T01:13:26Z,90000,False,-47.0,46.0,1,left,MISS I. Zubac 6' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2025-02-27T01:12:59.2Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,2,0,2025-02-27T01:13:26Z,100000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT10M59.00S,2025-02-27T01:13:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,88.43626806833115,53.77604166666667,1610612741,2,0,2025-02-27T01:13:57Z,110000,False,19.0,56.0,1,right,MISS Z. Collins turnaround Shot - blocked,"[1628380, 201935]",1610612741.0,CHI,turnaround,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,Harden,201935.0,,,,,,,,
12,PT10M59.00S,2025-02-27T01:13:19.6Z,1,REGULAR,block,,[],201935,,,1610612741,2,0,2025-02-27T01:13:21Z,120000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT10M58.00S,2025-02-27T01:13:20.6Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,2,0,2025-02-27T01:13:57Z,130000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M52.00S,2025-02-27T01:13:25.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201935,34.74047306176085,40.19607843137255,1610612746,2,0,2025-02-27T01:14:27Z,140000,False,49.0,274.0,1,left,MISS J. Harden 27' running 3PT,[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.84,Missed,,,,,,,,,,,,,,,,,,
15,PT10M50.00S,2025-02-27T01:13:27.5Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,2,0,2025-02-27T01:14:27Z,150000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M40.00S,2025-02-27T01:13:36.0Z,1,REGULAR,3pt,Jump Shot,[],1628380,66.83639947437582,55.14705882352941,1610612741,5,0,2025-02-27T01:13:40Z,160000,False,26.0,259.0,1,right,Z. Collins 26' 3PT  (3 PTS) (M. Buzelis 1 AST),"[1628380, 1641824]",1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,26.05,Made,3.0,M. Buzelis,1641824.0,1.0,,,,,,,,,,,,,,
18,PT10M14.00S,2025-02-27T01:14:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,11.826544021024972,49.609375,1610612746,5,2,2025-02-27T01:14:56Z,180000,False,2.0,59.0,1,left,D. Jones Jr. driving Layup (2 PTS) (J. Harden 1 AST),"[1627884, 201935]",1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
19,PT09M59.00S,2025-02-27T01:14:20.0Z,1,REGULAR,2pt,Jump Shot,[],1630581,87.3850197109067,30.61427696078431,1610612741,5,2,2025-02-27T01:15:22Z,190000,False,-97.0,66.0,1,right,MISS J. Giddey 11' driving floating Shot - blocked,"[1630581, 1627884]",1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,11.73,Missed,,,,,,,,,Jones Jr.,1627884.0,,,,,,,,
