actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-04-05T00:10:10.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-05T00:10:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-04-05T00:10:12.4Z,1,REGULAR,jumpball,recovered,[],1630166,,,1610612757,0,0,2025-04-05T00:10:12Z,40000,False,,,0,,Jump Ball D. Clingan vs. N. Vučević: Tip to D. Avdija,"[1630166, 1642270, 202696]",1610612757.0,POR,startperiod,D. Avdija,1630166.0,Avdija,D. Avdija,Clingan,1642270.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-04-05T00:10:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.521024967148489,47.549019607843135,1610612757,0,0,2025-04-05T00:10:31Z,70000,False,12.0,9.0,1,left,MISS S. Sharpe cutting Layup,[1631101],1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2025-04-05T00:10:29.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,0,2025-04-05T00:10:29Z,80000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2025-04-05T00:10:42.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,84.83902759526939,46.07843137254902,1610612741,2,0,2025-04-05T00:12:11Z,90000,False,-20.0,90.0,1,right,N. Vučević 9' floating Jump Shot (2 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,9.21,Made,,,,,2.0,C. White,1629632.0,1.0,,,,,,,,,,
11,PT11M16.00S,2025-04-05T00:10:53.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.915243101182654,50.245098039215684,1610612757,2,2,2025-04-05T00:10:57Z,110000,False,-1.0,13.0,1,left,D. Avdija driving Layup (2 PTS) (D. Banton 1 AST),"[1630166, 1630625]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,2.0,D. Banton,1630625.0,1.0,,,,,,,,,,
13,PT11M07.00S,2025-04-05T00:11:05.0Z,1,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612741,2,2,2025-04-05T00:11:10Z,130000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Giddey 2 FT),"[1631101, 1630581]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1151.0,1.0,0.0,Giddey,1630581.0,,,,,
15,PT11M07.00S,2025-04-05T00:11:28.5Z,1,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,3,2,2025-04-05T00:11:46Z,150000,False,,,0,,J. Giddey Free Throw 1 of 2 (1 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
16,PT11M07.00S,2025-04-05T00:11:28.5Z,1,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,3,2,2025-04-05T00:11:46Z,160000,False,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT11M05.00S,2025-04-05T00:11:30.5Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,3,2,2025-04-05T00:11:46Z,170000,False,,,0,,D. Clingan REBOUND (Off:0 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
