actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
53,PT08M01.00S,2024-12-29T01:18:31.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,13,6,2024-12-29T01:18:31Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,,,52.0,,,,,,,,,,,,,,,,,
54,PT08M01.00S,2024-12-29T01:18:32.7Z,1,REGULAR,foul,personal,[],1630172,,,1610612749,13,6,2024-12-29T01:18:46Z,510000,False,,,0,,P. Williams loose ball personal FOUL (1 PF),"[1630172, 1626171]",1610612741.0,CHI,loose ball,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Portis,1626171.0
56,PT08M01.00S,2024-12-29T01:18:43.3Z,1,REGULAR,substitution,out,[],1629632,,,1610612749,13,6,2024-12-29T01:18:46Z,530000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M01.00S,2024-12-29T01:18:43.3Z,1,REGULAR,substitution,in,[],1628366,,,1610612749,13,6,2024-12-29T01:18:46Z,540000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M53.00S,2024-12-29T01:18:51.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203114,86.94152431011827,50.98039215686274,1610612749,13,8,2024-12-29T01:23:31Z,550000,False,5.0,70.0,1,right,K. Middleton 7' turnaround fadeaway Jump Shot (5 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,,,,,,,,5.0,,,,,,,,,,
59,PT07M40.00S,2024-12-29T01:19:04.5Z,1,REGULAR,3pt,Jump Shot,[],1628366,27.151773981603156,13.970588235294118,1610612741,16,8,2024-12-29T01:24:33Z,560000,False,180.0,203.0,1,left,L. Ball 27' 3PT pullup (3 PTS) (N. Vučević 1 AST),"[1628366, 202696]",1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,27.12,Made,,,,,,,,3.0,N. Vučević,202696.0,1.0,,,,,,,
61,PT07M22.00S,2024-12-29T01:19:22.1Z,1,REGULAR,3pt,Jump Shot,[],203081,89.96386333771353,99.01960784313727,1610612749,16,8,2024-12-29T01:19:29Z,580000,False,245.0,42.0,1,right,MISS D. Lillard 24' fadeaway 3PT,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,24.86,Missed,,,,,,,,,,,,,,,,,,
62,PT07M20.00S,2024-12-29T01:19:24.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,16,8,2024-12-29T01:19:29Z,590000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,
63,PT06M57.00S,2024-12-29T01:19:47.5Z,1,REGULAR,2pt,Jump Shot,[],203897,4.944152431011826,83.82352941176471,1610612741,16,8,2024-12-29T01:19:55Z,600000,False,-169.0,-6.0,1,left,MISS Z. LaVine 16' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,16.92,Missed,,,,,,,,,,,,,,,,,,
64,PT06M53.00S,2024-12-29T01:19:51.1Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612741,16,8,2024-12-29T01:19:51Z,610000,False,,,0,,J. Giddey REBOUND (Off:2 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left,,,63.0,4.0,2.0,2.0,,,,,,,,,,,,,,
65,PT06M51.00S,2024-12-29T01:19:53.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,6.521024967148489,48.03921568627451,1610612741,18,8,2024-12-29T01:19:57Z,620000,False,10.0,9.0,1,left,Z. LaVine driving reverse Layup (2 PTS) (J. Giddey 3 AST),"[203897, 1630581]",1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,2.0,J. Giddey,1630581.0,3.0,,,,,,,
68,PT06M37.00S,2024-12-29T01:20:06.8Z,1,REGULAR,3pt,Jump Shot,[],201572,65.25952693823915,45.09803921568628,1610612749,18,8,2024-12-29T01:20:14Z,640000,False,-25.0,274.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,27.52,Missed,,,,,,,,,,,,,,,,,,
69,PT06M33.00S,2024-12-29T01:20:10.8Z,1,REGULAR,rebound,offensive,[],1641748,,,1610612749,18,8,2024-12-29T01:20:14Z,650000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,,,
70,PT06M31.00S,2024-12-29T01:20:13.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203114,68.54467805519053,27.696078431372552,1610612749,18,11,2024-12-29T01:20:18Z,660000,False,-112.0,243.0,1,right,K. Middleton 26' 3PT  (8 PTS) (A. Jackson Jr. 1 AST),"[203114, 1641748]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,26.75,Made,,,,,,,,8.0,A. Jackson Jr.,1641748.0,1.0,,,,,,,
72,PT06M07.00S,2024-12-29T01:20:37.4Z,1,REGULAR,3pt,Jump Shot,[],1630581,3.235873850197109,95.34313725490196,1610612741,18,11,2024-12-29T01:28:16Z,680000,False,-227.0,-22.0,1,left,MISS J. Giddey step back 3PT,[1630581],1610612741.0,CHI,step back,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,22.78,Missed,,,,,,,,,,,,,,,,,,
73,PT06M05.00S,2024-12-29T01:20:39.4Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,18,11,2024-12-29T01:20:42Z,690000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,72.0,3.0,3.0,0.0,,,,,,,,,,,,,,
74,PT05M54.00S,2024-12-29T01:20:50.0Z,1,REGULAR,turnover,lost ball,[],1626171,,,1610612749,18,11,2024-12-29T01:36:22Z,700000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1628366]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Ball,1628366.0,,,,,,,,,,,
75,PT05M54.00S,2024-12-29T01:20:50.0Z,1,REGULAR,steal,,[],1628366,,,1610612741,18,11,2024-12-29T01:20:51Z,710000,False,,,0,,L. Ball STEAL (1 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
76,PT05M48.00S,2024-12-29T01:20:55.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,5.863994743758213,3.1862745098039214,1610612741,21,11,2024-12-29T01:21:00Z,720000,False,234.0,3.0,1,left,J. Giddey 3PT  (5 PTS) (Z. LaVine 2 AST),"[1630581, 203897]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,,,,5.0,Z. LaVine,203897.0,2.0,,,,,,,
78,PT05M27.00S,2024-12-29T01:21:17.2Z,1,REGULAR,3pt,Jump Shot,[],1641748,94.95729303547962,3.431372549019608,1610612749,21,11,2024-12-29T01:21:30Z,740000,False,-233.0,-5.0,1,right,MISS A. Jackson Jr. 3PT,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
79,PT05M20.00S,2024-12-29T01:21:24.2Z,1,REGULAR,rebound,offensive,[],203081,,,1610612749,21,11,2024-12-29T01:21:30Z,750000,False,,,0,,D. Lillard REBOUND (Off:1 Def:0),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,78.0,1.0,0.0,1.0,,,,,,,,,,,,,,
80,PT05M19.00S,2024-12-29T01:21:26.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201572,64.86530880420499,45.34313725490196,1610612749,21,14,2024-12-29T01:21:32Z,760000,False,-23.0,278.0,1,right,B. Lopez 27' 3PT  (3 PTS) (D. Lillard 1 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,27.88,Made,,,,,,,,3.0,D. Lillard,203081.0,1.0,,,,,,,
82,PT04M57.00S,2024-12-29T01:21:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.521024967148489,50.245098039215684,1610612741,23,14,2024-12-29T01:21:52Z,780000,False,-1.0,9.0,1,left,Z. LaVine driving finger roll Layup (4 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,4.0,,,,,,,,,,
83,PT04M49.00S,2024-12-29T01:21:57.7Z,1,REGULAR,foul,personal,[],1628366,,,1610612749,23,14,2024-12-29T01:22:05Z,790000,False,,,0,,L. Ball personal FOUL (1 PF),"[1628366, 203081]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Lillard,203081.0
85,PT04M49.00S,2024-12-29T01:22:05.4Z,1,REGULAR,substitution,out,[],1630581,,,1610612749,23,14,2024-12-29T01:22:18Z,810000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M49.00S,2024-12-29T01:22:05.4Z,1,REGULAR,substitution,out,[],1630172,,,1610612749,23,14,2024-12-29T01:22:18Z,820000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
