actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-14T01:10:24.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-14T01:10:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-14T01:10:26.6Z,1,REGULAR,jumpball,recovered,[],203995,,,1610612766,0,0,2024-12-14T01:10:26Z,40000,False,,,0,,Jump Ball M. Williams vs. J. Smith: Tip to V. Micić,"[203995, 1631109, 1630188]",1610612766.0,CHA,startperiod,V. Micić,203995.0,Micić,V. Micić,Williams,1631109.0,Smith,1630188.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-12-14T01:10:38.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,93.51182654402102,50.73529411764706,1610612766,0,2,2024-12-14T01:10:42Z,70000,False,4.0,8.0,1,right,M. Williams alley-oop DUNK (2 PTS) (B. Miller 1 AST),"[1631109, 1641706]",1610612766.0,CHA,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.93,Made,2.0,B. Miller,1641706.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-12-14T01:10:56.6Z,1,REGULAR,3pt,Jump Shot,[],1630245,30.305519053876477,66.17647058823529,1610612741,3,2,2024-12-14T01:11:01Z,90000,False,-81.0,232.0,1,left,A. Dosunmu 24' 3PT  (3 PTS) (J. Giddey 1 AST),"[1630245, 1630581]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,24.61,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
11,PT11M15.00S,2024-12-14T01:11:07.5Z,1,REGULAR,3pt,Jump Shot,[],1630182,95.87713534822602,2.941176470588235,1610612766,3,2,2024-12-14T01:11:12Z,110000,False,-235.0,-14.0,1,right,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
12,PT11M12.00S,2024-12-14T01:11:10.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,3,2,2024-12-14T01:11:12Z,120000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M03.00S,2024-12-14T01:11:20.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,9.149145860709593,46.32352941176471,1610612741,5,2,2024-12-14T01:11:28Z,130000,False,18.0,34.0,1,left,J. Giddey driving Hook (2 PTS) (Z. LaVine 1 AST),"[1630581, 203897]",1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.82,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
14,PT10M50.00S,2024-12-14T01:11:33.0Z,1,REGULAR,3pt,Jump Shot,[],203995,67.09921156373193,54.166666666666664,1610612766,5,2,2024-12-14T01:11:39Z,140000,False,21.0,257.0,1,right,MISS V. Micić 25' 3PT,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
15,PT10M47.00S,2024-12-14T01:11:36.0Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,5,2,2024-12-14T01:12:14Z,150000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M43.00S,2024-12-14T01:11:42.4Z,1,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612741,5,2,2024-12-14T01:11:51Z,160000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Smith 2 FT),"[1628970, 1630188]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Smith,1630188.0,,,,,
18,PT10M43.00S,2024-12-14T01:12:09.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630188,,,1610612741,5,2,2024-12-14T01:12:09Z,180000,False,,,0,,MISS J. Smith Free Throw 1 of 2,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
19,PT10M43.00S,2024-12-14T01:12:09.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,5,2,2024-12-14T01:12:09Z,190000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,
20,PT10M43.00S,2024-12-14T01:12:29.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630188,,,1610612741,6,2,2024-12-14T01:12:29Z,200000,False,,,0,,J. Smith Free Throw 2 of 2 (1 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
21,PT10M27.00S,2024-12-14T01:12:50.5Z,1,REGULAR,foul,personal,[],1630188,,,1610612766,6,2,2024-12-14T01:12:59Z,210000,False,,,0,,J. Smith personal FOUL (1 PF),"[1630188, 203995]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Micić,203995.0,,,,,
23,PT10M20.00S,2024-12-14T01:13:11.6Z,1,REGULAR,3pt,Jump Shot,[],1641706,65.91655716162943,64.95098039215686,1610612766,6,2,2024-12-14T01:13:17Z,230000,False,75.0,268.0,1,right,MISS B. Miller 27' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,27.81,Missed,,,,,,,,,,,,,,,,,,
25,PT10M17.00S,2024-12-14T01:13:14.6Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,6,2,2024-12-14T01:13:17Z,240000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,
26,PT10M16.00S,2024-12-14T01:13:16.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,67.7562417871222,37.254901960784316,1610612766,6,2,2024-12-14T01:14:22Z,250000,False,-64.0,251.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
27,PT10M15.00S,2024-12-14T01:13:17.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,6,2,2024-12-14T01:14:22Z,260000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT10M08.00S,2024-12-14T01:13:25.6Z,1,REGULAR,3pt,Jump Shot,[],1630581,30.962549277266753,37.5,1610612741,9,2,2024-12-14T01:14:47Z,270000,False,62.0,239.0,1,left,J. Giddey 24' 3PT pullup (5 PTS),[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,24.66,Made,5.0,,,,,,,,,,,,,,,,,
29,PT09M50.00S,2024-12-14T01:13:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,93.77463863337714,47.30392156862745,1610612766,9,4,2024-12-14T01:13:46Z,280000,False,-13.0,6.0,1,right,J. Green driving reverse Layup (2 PTS) (M. Bridges 1 AST),"[1630182, 1628970]",1610612766.0,CHA,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.48,Made,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
30,PT09M37.00S,2024-12-14T01:13:55.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.258212877792378,47.549019607843135,1610612741,11,4,2024-12-14T01:13:58Z,290000,False,12.0,6.0,1,left,A. Dosunmu driving finger roll Layup (5 PTS) (J. Giddey 2 AST),"[1630245, 1630581]",1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.38,Made,5.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
