actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-08T18:10:13.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-08T18:10:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-08T18:10:16.1Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2024-12-08T18:10:16Z,40000,False,,,0,,Jump Ball J. Embiid vs. N. Vučević: Tip to T. Maxey,"[1630178, 203954, 202696]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Embiid,203954.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-12-08T18:10:33.3Z,1,REGULAR,3pt,Jump Shot,[],203954,68.41327201051249,33.82352941176471,1610612755,0,0,2024-12-08T18:10:42Z,70000,False,-81.0,244.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2024-12-08T18:10:35.3Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,0,0,2024-12-08T18:10:42Z,80000,False,,,0,,J. Embiid REBOUND (Off:1 Def:0),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M32.00S,2024-12-08T18:10:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627824,94.03745072273325,48.28431372549019,1610612755,0,2,2024-12-08T18:10:49Z,90000,False,-9.0,4.0,1,right,G. Yabusele driving Layup (2 PTS) (J. Embiid 1 AST),"[1627824, 203954]",1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,
11,PT11M14.00S,2024-12-08T18:10:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.258212877792378,47.05882352941176,1610612741,2,2,2024-12-08T18:11:02Z,110000,False,15.0,6.0,1,left,J. Giddey driving Layup (2 PTS),[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M54.00S,2024-12-08T18:11:18.6Z,1,REGULAR,3pt,Jump Shot,[],203954,67.23061760840999,32.59803921568628,1610612755,2,2,2024-12-08T18:11:25Z,120000,False,-87.0,256.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
13,PT10M50.00S,2024-12-08T18:11:22.6Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,2,2,2024-12-08T18:11:25Z,130000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M32.00S,2024-12-08T18:11:41.1Z,1,REGULAR,3pt,Jump Shot,[],1629632,32.14520367936925,60.049019607843135,1610612741,2,2,2024-12-08T18:11:46Z,140000,False,-50.0,250.0,1,left,MISS C. White 25' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
15,PT10M30.00S,2024-12-08T18:11:43.1Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,2,2,2024-12-08T18:11:46Z,150000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
