actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M35.00S,2025-03-01T01:13:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.64323258869908,48.529411764705884,1610612741,5,2,2025-03-01T01:13:08Z,170000,False,-7.0,7.0,1,right,J. Giddey driving Layup (2 PTS) (M. Buzelis 1 AST),"[1630581, 1641824]",1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,M. Buzelis,1641824.0,1.0,,,,,,,,,,,,,,
19,PT10M27.00S,2025-03-01T01:13:10.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.258212877792378,52.450980392156865,1610612761,5,4,2025-03-01T01:13:16Z,190000,False,-12.0,6.0,1,left,R. Barrett driving Layup (2 PTS) (S. Barnes 1 AST),"[1629628, 1630567]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.38,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
20,PT10M17.00S,2025-03-01T01:13:24.4Z,1,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,5,4,2025-03-01T01:13:30Z,200000,False,,,0,,M. Buzelis lost ball out-of-bounds TURNOVER (1 TO),[1641824],1610612741.0,CHI,lost ball,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
21,PT10M11.00S,2025-03-01T01:13:38.3Z,1,REGULAR,foul,personal,[],1628366,,,1610612761,5,4,2025-03-01T01:13:50Z,210000,False,,,0,,L. Ball personal FOUL (1 PF),"[1628366, 1630193]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,1.0,0.0,Quickley,1630193.0,,,,
23,PT09M58.00S,2025-03-01T01:14:12.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,26.10052562417871,79.90196078431373,1610612761,5,4,2025-03-01T01:14:17Z,230000,False,-150.0,193.0,1,left,MISS I. Quickley 24' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,24.4,Missed,,,,,,,,,,,,,,,,,,
24,PT09M55.00S,2025-03-01T01:14:15.0Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,5,4,2025-03-01T01:14:17Z,240000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M50.00S,2025-03-01T01:14:19.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628380,94.03745072273325,48.529411764705884,1610612741,7,4,2025-03-01T01:14:26Z,250000,False,-7.0,4.0,1,right,Z. Collins running DUNK (2 PTS) (J. Giddey 2 AST),"[1628380, 1630581]",1610612741.0,CHI,running,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
27,PT09M38.00S,2025-03-01T01:14:31.4Z,1,REGULAR,3pt,Jump Shot,[],1630193,30.831143232588698,17.401960784313726,1610612761,7,7,2025-03-01T01:14:37Z,270000,False,163.0,237.0,1,left,I. Quickley 28' 3PT  (3 PTS) (J. Poeltl 1 AST),"[1630193, 1627751]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,28.79,Made,3.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
30,PT09M24.00S,2025-03-01T01:14:44.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.5611038107753,55.04748774509803,1610612741,9,7,2025-03-01T01:14:51Z,290000,False,25.0,8.0,1,right,C. White cutting Layup (2 PTS) (J. Giddey 3 AST),"[1629632, 1630581]",1610612741.0,CHI,cutting,,,White,C. White,,,,,Restricted Area,0-8 Center,2.64,Made,2.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
32,PT09M06.00S,2025-03-01T01:15:03.0Z,1,REGULAR,3pt,Jump Shot,[],1630193,25.969119579500656,13.480392156862745,1610612761,9,10,2025-03-01T01:15:08Z,310000,False,183.0,192.0,1,left,I. Quickley 26' 3PT  (6 PTS) (R. Barrett 2 AST),"[1630193, 1629628]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.47,Made,6.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,
34,PT08M50.00S,2025-03-01T01:15:20.0Z,1,REGULAR,turnover,lost ball,[],1628366,,,1610612741,9,10,2025-03-01T01:15:26Z,330000,False,,,0,,L. Ball lost ball TURNOVER (1 TO),"[1628366, 1630567]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Barnes,1630567.0,,
35,PT08M50.00S,2025-03-01T01:15:20.0Z,1,REGULAR,steal,,[],1630567,,,1610612761,9,10,2025-03-01T01:22:53Z,340000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M48.00S,2025-03-01T01:15:23.9Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,9,10,2025-03-01T01:16:31Z,350000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1629632]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,White,1629632.0,,
37,PT08M48.00S,2025-03-01T01:15:23.9Z,1,REGULAR,steal,,[],1629632,,,1610612741,9,10,2025-03-01T01:15:26Z,360000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M46.00S,2025-03-01T01:15:27.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,72.7496714848883,79.41176470588235,1610612741,9,10,2025-03-01T01:16:36Z,370000,False,147.0,204.0,1,right,MISS C. White 25' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
39,PT08M45.00S,2025-03-01T01:15:28.5Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,9,10,2025-03-01T01:16:48Z,380000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M37.00S,2025-03-01T01:15:32.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629628,5.601182654402102,48.28431372549019,1610612761,9,12,2025-03-01T01:15:40Z,390000,False,9.0,0.0,1,left,R. Barrett running DUNK (4 PTS) (S. Barnes 2 AST),"[1629628, 1630567]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.86,Made,4.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,
42,PT08M22.00S,2025-03-01T01:15:47.0Z,1,REGULAR,3pt,Jump Shot,[],1628366,96.27135348226018,3.431372549019608,1610612741,12,12,2025-03-01T01:15:52Z,410000,False,-233.0,-17.0,1,right,L. Ball 3PT  (6 PTS) (J. Giddey 4 AST),"[1628366, 1630581]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,23.35,Made,6.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,
44,PT08M04.00S,2025-03-01T01:16:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,8.09789750328515,36.029411764705884,1610612761,12,12,2025-03-01T01:18:19Z,430000,False,70.0,24.0,1,left,MISS I. Quickley 7' driving floating bank Shot,[1630193],1610612761.0,TOR,driving floating bank,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
45,PT08M02.00S,2025-03-01T01:16:07.8Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,12,12,2025-03-01T01:16:11Z,440000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,
46,PT08M00.00S,2025-03-01T01:16:11.6Z,1,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,12,12,2025-03-01T01:16:21Z,450000,False,,,0,,M. Buzelis bad pass out-of-bounds TURNOVER (2 TO),[1641824],1610612741.0,CHI,bad pass,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627962.0,2.0,,,,,,,,
47,PT07M49.00S,2025-03-01T01:16:39.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,11.383048620236531,50.245098039215684,1610612761,12,14,2025-03-01T01:16:46Z,460000,False,-1.0,55.0,1,left,S. Barnes turnaround fadeaway Jump Shot (2 PTS) (I. Quickley 1 AST),"[1630567, 1630193]",1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,2.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
49,PT07M33.00S,2025-03-01T01:16:54.6Z,1,REGULAR,3pt,Jump Shot,[],1628366,67.49342969776609,51.9607843137255,1610612741,12,14,2025-03-01T01:16:59Z,480000,False,10.0,253.0,1,right,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
50,PT07M32.00S,2025-03-01T01:16:55.6Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,12,14,2025-03-01T01:16:59Z,490000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,
51,PT07M25.00S,2025-03-01T01:17:06.7Z,1,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612761,12,14,2025-03-01T01:17:13Z,500000,False,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (1 TO),[1627751],1610612761.0,TOR,bad pass,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627962.0,1.0,,,,,,,,
52,PT07M25.00S,2025-03-01T01:17:13.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,14,2025-03-01T01:17:13Z,510000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M25.00S,2025-03-01T01:19:40.8Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,12,14,2025-03-01T01:19:44Z,520000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M25.00S,2025-03-01T01:19:40.8Z,1,REGULAR,substitution,in,[],1628989,,,1610612741,12,14,2025-03-01T01:19:44Z,530000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M25.00S,2025-03-01T01:19:48.5Z,1,REGULAR,substitution,out,[],1630567,,,1610612741,12,14,2025-03-01T01:19:57Z,540000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M25.00S,2025-03-01T01:19:48.5Z,1,REGULAR,substitution,out,[],1630193,,,1610612741,12,14,2025-03-01T01:19:57Z,550000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M25.00S,2025-03-01T01:19:48.5Z,1,REGULAR,substitution,out,[],1627751,,,1610612741,12,14,2025-03-01T01:19:57Z,560000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M25.00S,2025-03-01T01:19:48.5Z,1,REGULAR,substitution,in,[],1630534,,,1610612741,12,14,2025-03-01T01:19:57Z,570000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M25.00S,2025-03-01T01:19:48.5Z,1,REGULAR,substitution,in,[],1642347,,,1610612741,12,14,2025-03-01T01:19:57Z,580000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M25.00S,2025-03-01T01:19:48.5Z,1,REGULAR,substitution,in,[],1631115,,,1610612741,12,14,2025-03-01T01:19:57Z,590000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M13.00S,2025-03-01T01:20:17.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641824,95.6143232588699,3.431372549019608,1610612741,12,14,2025-03-01T01:20:21Z,600000,False,-233.0,-11.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
62,PT07M11.00S,2025-03-01T01:20:19.5Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,12,14,2025-03-01T01:20:21Z,610000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,
63,PT07M03.00S,2025-03-01T01:20:27.5Z,1,REGULAR,3pt,Jump Shot,[],1631115,31.488173455978973,31.372549019607842,1610612761,12,14,2025-03-01T01:20:33Z,620000,False,93.0,243.0,1,left,MISS O. Robinson 26' 3PT,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
64,PT07M00.00S,2025-03-01T01:20:30.5Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,12,14,2025-03-01T01:20:33Z,630000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,
65,PT06M50.00S,2025-03-01T01:20:39.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,70.38436268068331,73.2843137254902,1610612741,15,14,2025-03-01T02:19:41Z,640000,False,116.0,226.0,1,right,K. Huerter 25' 3PT pullup (3 PTS) (Z. Collins 1 AST),"[1628989, 1628380]",1610612741.0,CHI,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.41,Made,3.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
67,PT06M29.00S,2025-03-01T01:21:01.5Z,1,REGULAR,3pt,Jump Shot,[],1630534,8.754927726675426,97.54901960784314,1610612761,15,17,2025-03-01T01:21:08Z,660000,False,-238.0,30.0,1,left,O. Agbaji 3PT  (3 PTS) (O. Robinson 1 AST),"[1630534, 1631115]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.96,Made,3.0,O. Robinson,1631115.0,1.0,,,,,,,,,,,,,,
69,PT06M13.00S,2025-03-01T01:21:17.0Z,1,REGULAR,2pt,Jump Shot,[],1630581,90.88370565045992,33.57843137254902,1610612741,15,17,2025-03-01T01:21:25Z,680000,False,-82.0,33.0,1,right,MISS J. Giddey 8' driving floating bank Shot,[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,8.86,Missed,,,,,,,,,,,,,,,,,,
70,PT06M11.00S,2025-03-01T01:21:19.0Z,1,REGULAR,rebound,defensive,[],1631115,,,1610612761,15,17,2025-03-01T01:21:25Z,690000,False,,,0,,O. Robinson REBOUND (Off:0 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,
71,PT06M10.00S,2025-03-01T01:21:27.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,15,17,2025-03-01T01:21:27Z,700000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2025-03-01T01:23:19.3Z,1,REGULAR,substitution,out,[],1628366,,,1610612761,15,17,2025-03-01T01:24:16Z,720000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M10.00S,2025-03-01T01:23:19.3Z,1,REGULAR,substitution,out,[],1641824,,,1610612761,15,17,2025-03-01T01:24:16Z,730000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M10.00S,2025-03-01T01:23:19.3Z,1,REGULAR,substitution,out,[],1630534,,,1610612761,15,17,2025-03-01T01:24:16Z,740000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M10.00S,2025-03-01T01:23:19.3Z,1,REGULAR,substitution,in,[],1630245,,,1610612761,15,17,2025-03-01T01:24:16Z,750000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M10.00S,2025-03-01T01:23:19.3Z,1,REGULAR,substitution,in,[],1641763,,,1610612761,15,17,2025-03-01T01:24:16Z,760000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M10.00S,2025-03-01T01:23:19.3Z,1,REGULAR,substitution,in,[],1642367,,,1610612761,15,17,2025-03-01T01:24:16Z,770000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M59.00S,2025-03-01T01:24:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,9.411957950065702,37.745098039215684,1610612761,15,17,2025-03-01T01:24:38Z,780000,False,61.0,36.0,1,left,MISS J. Shead 7' driving floating bank Shot,[1642347],1610612761.0,TOR,driving floating bank,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
80,PT05M58.00S,2025-03-01T01:24:34.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,15,17,2025-03-01T01:24:38Z,790000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,
81,PT05M48.00S,2025-03-01T01:24:50.1Z,1,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,15,17,2025-03-01T01:24:55Z,800000,False,,,0,,A. Dosunmu bad pass out-of-bounds TURNOVER (1 TO),[1630245],1610612741.0,CHI,bad pass,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
82,PT05M40.00S,2025-03-01T01:25:01.9Z,1,REGULAR,turnover,lost ball,[],1629628,,,1610612761,15,17,2025-03-01T01:25:06Z,810000,False,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1630581]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Giddey,1630581.0,,
83,PT05M40.00S,2025-03-01T01:25:01.9Z,1,REGULAR,steal,,[],1630581,,,1610612741,15,17,2025-03-01T01:25:03Z,820000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
84,PT05M35.00S,2025-03-01T01:25:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,93.51182654402102,48.77450980392157,1610612741,17,17,2025-03-01T01:25:15Z,830000,False,-6.0,8.0,1,right,A. Dosunmu running Layup (2 PTS) (J. Giddey 5 AST),"[1630245, 1630581]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.05,Made,2.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,,
86,PT05M24.00S,2025-03-01T01:25:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,9.411957950065702,50.245098039215684,1610612761,17,17,2025-03-01T01:25:22Z,850000,False,-1.0,36.0,1,left,MISS G. Dick driving Layup,[1641711],1610612761.0,TOR,driving,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
87,PT05M21.00S,2025-03-01T01:25:20.0Z,1,REGULAR,rebound,offensive,[],1631115,,,1610612761,17,17,2025-03-01T01:25:20Z,860000,False,,,0,,O. Robinson REBOUND (Off:1 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,86.0,2.0,1.0,1.0,,,,,,,,,,
