actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-28T00:10:26.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-28T00:10:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-28T00:10:29.3Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2025-03-28T00:10:29Z,40000,False,,,0,,Jump Ball J. Hayes vs. N. Vučević: Tip to L. James,"[2544, 1629637, 202696]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Hayes,1629637.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-03-28T00:10:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,92.9862023653088,50.245098039215684,1610612747,0,0,2025-03-28T00:10:49Z,70000,False,1.0,13.0,1,right,MISS J. Hayes alley-oop Layup,[1629637],1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2025-03-28T00:10:47.3Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,0,0,2025-03-28T00:10:49Z,80000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2025-03-28T00:10:51.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630581,11.645860709592641,47.794117647058826,1610612741,2,0,2025-03-28T00:11:36Z,90000,False,11.0,57.0,1,left,J. Giddey driving floating Jump Shot (2 PTS),[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.81,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M21.00S,2025-03-28T00:11:04.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,93.38042049934296,34.31372549019608,1610612747,2,0,2025-03-28T00:11:09Z,100000,False,-78.0,10.0,1,right,MISS L. James 7' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,7.9,Missed,,,,,,,,,,,,,,,,,,
11,PT11M19.00S,2025-03-28T00:11:06.9Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612741,2,0,2025-03-28T00:13:01Z,110000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M15.00S,2025-03-28T00:11:10.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641824,6.915243101182654,51.9607843137255,1610612741,2,0,2025-03-28T00:11:17Z,120000,False,-10.0,13.0,1,left,MISS M. Buzelis running reverse Layup,[1641824],1610612741.0,CHI,running reverse,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
13,PT11M13.00S,2025-03-28T00:11:12.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,2,0,2025-03-28T00:11:17Z,130000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M06.00S,2025-03-28T00:11:20.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,81.02825229960578,61.76470588235294,1610612747,2,0,2025-03-28T00:11:27Z,140000,False,59.0,126.0,1,right,MISS L. Dončić 13' driving floating Shot,[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,13.89,Missed,,,,,,,,,,,,,,,,,,
