actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
91,PT05M10.00S,2025-01-15T01:23:18.3Z,1,REGULAR,3pt,Jump Shot,[],203897,68.15045992115637,33.57843137254902,1610612741,19,16,2025-01-15T01:23:22Z,890000,False,-82.0,247.0,1,right,MISS Z. LaVine 26' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
92,PT05M08.00S,2025-01-15T01:23:20.3Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,19,16,2025-01-15T01:23:22Z,900000,False,,,0,,Y. Missi REBOUND (Off:0 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,,,,,,91.0,3.0,3.0,0.0,,,,,,,,
93,PT05M01.00S,2025-01-15T01:23:27.9Z,1,REGULAR,3pt,Jump Shot,[],1630530,29.6484888304862,15.686274509803921,1610612740,19,16,2025-01-15T01:23:34Z,910000,False,172.0,226.0,1,left,MISS T. Murphy III 28' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,28.39,Missed,,,,,,,,,,,,,,,,,,
94,PT04M59.00S,2025-01-15T01:23:29.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,19,16,2025-01-15T01:23:34Z,920000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,93.0,,,,,,,,,,,
96,PT04M59.00S,2025-01-15T01:23:33.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,19,16,2025-01-15T01:23:40Z,940000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M59.00S,2025-01-15T01:23:33.8Z,1,REGULAR,substitution,out,[],1642274,,,1610612741,19,16,2025-01-15T01:23:40Z,950000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M59.00S,2025-01-15T01:23:33.8Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,19,16,2025-01-15T01:23:40Z,960000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M59.00S,2025-01-15T01:23:33.8Z,1,REGULAR,substitution,in,[],1628464,,,1610612741,19,16,2025-01-15T01:23:40Z,970000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M48.00S,2025-01-15T01:24:07.3Z,1,REGULAR,2pt,Jump Shot,[],203897,82.65440210249672,21.346507352941178,1610612741,19,16,2025-01-15T01:24:52Z,980000,False,-143.0,111.0,1,right,MISS Z. LaVine 18' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,18.1,Missed,,,,,,,,,,,,,,,,,,
101,PT04M46.00S,2025-01-15T01:24:09.3Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,19,16,2025-01-15T01:24:52Z,990000,False,,,0,,N. Vučević REBOUND (Off:3 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,,,,,,,,,100.0,7.0,4.0,3.0,,,,,,,,
102,PT04M46.00S,2025-01-15T01:24:11.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,94.40999984741211,50.0,1610612741,21,16,2025-01-15T01:24:57Z,1000000,False,0.0,0.0,1,right,N. Vučević tip Layup (11 PTS),[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
103,PT04M24.00S,2025-01-15T01:24:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,12.483574244415244,40.26118259803921,1610612740,21,16,2025-01-15T01:24:50Z,1010000,False,49.0,65.0,1,left,MISS D. Theis 8' floating Shot,[1628464],1610612740.0,NOP,floating,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Right,8.11,Missed,,,,,,,,,,,,,,,,,,
104,PT04M22.00S,2025-01-15T01:24:28.9Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,21,16,2025-01-15T01:24:32Z,1020000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,
105,PT04M16.00S,2025-01-15T01:24:33.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,94.1688567674113,96.07843137254902,1610612741,24,16,2025-01-15T01:24:39Z,1030000,False,230.0,2.0,1,right,L. Ball 3PT running (6 PTS) (C. White 1 AST),"[1628366, 1629632]",1610612741.0,CHI,running,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,23.04,Made,6.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
107,PT04M06.00S,2025-01-15T01:24:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.30946123521682,47.549019607843135,1610612740,24,16,2025-01-15T01:24:58Z,1050000,False,12.0,16.0,1,left,MISS C. McCollum driving Layup - blocked,"[203468, 202696]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,Vučević,202696.0
108,PT04M06.00S,2025-01-15T01:24:47.0Z,1,REGULAR,block,,[],202696,,,1610612740,24,16,2025-01-15T01:24:50Z,1060000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT04M05.00S,2025-01-15T01:24:48.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,24,16,2025-01-15T01:24:58Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,107.0,,,,,,,,,,,
111,PT04M05.00S,2025-01-15T01:24:52.6Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,24,16,2025-01-15T01:25:07Z,1090000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M05.00S,2025-01-15T01:24:52.6Z,1,REGULAR,substitution,in,[],1641722,,,1610612740,24,16,2025-01-15T01:25:07Z,1100000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M55.00S,2025-01-15T01:25:26.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,28.991458607095925,75.73529411764706,1610612740,24,19,2025-01-15T01:25:33Z,1110000,False,-129.0,220.0,1,left,D. Murray 25' 3PT  (6 PTS) (D. Theis 1 AST),"[1627749, 1628464]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.49,Made,6.0,D. Theis,1628464.0,1.0,,,,,,,,,,,,,,
115,PT03M40.00S,2025-01-15T01:25:40.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.22470433639947,45.978860294117645,1610612741,26,19,2025-01-15T01:26:49Z,1130000,False,-20.0,49.0,1,right,N. Vučević turnaround Hook (13 PTS) (L. Ball 1 AST),"[202696, 1628366]",1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.28,Made,13.0,L. Ball,1628366.0,1.0,,,,,,,,,,,,,,
117,PT03M31.00S,2025-01-15T01:25:50.9Z,1,REGULAR,2pt,Jump Shot,[],1627749,5.863994743758213,71.32352941176471,1610612740,26,19,2025-01-15T01:27:16Z,1150000,False,-107.0,3.0,1,left,MISS D. Murray 10' driving floating Shot,[1627749],1610612740.0,NOP,driving floating,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,10.66,Missed,,,,,,,,,,,,,,,,,,
118,PT03M29.00S,2025-01-15T01:25:52.9Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,26,19,2025-01-15T01:25:55Z,1160000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,117.0,2.0,2.0,0.0,,,,,,,,
119,PT03M25.00S,2025-01-15T01:25:56.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,92.90407358738501,41.75091911764706,1610612741,26,19,2025-01-15T01:26:02Z,1170000,False,-41.0,14.0,1,right,MISS Z. LaVine running Layup - blocked,"[203897, 1641722]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,Hawkins,1641722.0
120,PT03M25.00S,2025-01-15T01:25:56.5Z,1,REGULAR,block,,[],1641722,,,1610612741,26,19,2025-01-15T01:25:58Z,1180000,False,,,0,,J. Hawkins BLOCK (1 BLK),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT03M22.00S,2025-01-15T01:25:59.5Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612740,26,19,2025-01-15T01:26:02Z,1190000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,
122,PT03M12.00S,2025-01-15T01:26:09.1Z,1,REGULAR,3pt,Jump Shot,[],203468,30.17411300919842,24.264705882352942,1610612740,26,22,2025-01-15T01:26:20Z,1200000,False,129.0,231.0,1,left,C. McCollum 26' 3PT pullup (3 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.45,Made,3.0,,,,,,,,,,,,,,,,,
124,PT03M11.00S,2025-01-15T01:26:20.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,26,22,2025-01-15T01:26:20Z,1220000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M11.00S,2025-01-15T01:28:24.9Z,1,REGULAR,substitution,out,[],203897,,,1610612741,26,22,2025-01-15T01:28:48Z,1230000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M11.00S,2025-01-15T01:28:24.9Z,1,REGULAR,substitution,out,[],202696,,,1610612741,26,22,2025-01-15T01:28:48Z,1240000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M11.00S,2025-01-15T01:28:24.9Z,1,REGULAR,substitution,in,[],1631207,,,1610612741,26,22,2025-01-15T01:28:48Z,1250000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M11.00S,2025-01-15T01:28:24.9Z,1,REGULAR,substitution,in,[],1630188,,,1610612741,26,22,2025-01-15T01:28:48Z,1260000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M55.00S,2025-01-15T01:29:31.1Z,1,REGULAR,3pt,Jump Shot,[],1641763,93.51182654402102,96.56862745098039,1610612741,26,22,2025-01-15T01:29:34Z,1270000,False,233.0,8.0,1,right,MISS J. Phillips 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
130,PT02M53.00S,2025-01-15T01:29:33.1Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612740,26,22,2025-01-15T01:29:34Z,1280000,False,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,129.0,3.0,2.0,1.0,,,,,,,,
131,PT02M50.00S,2025-01-15T01:29:38.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,29.517082785808146,25.0,1610612740,26,22,2025-01-15T01:29:55Z,1290000,False,125.0,225.0,1,left,MISS J. Hawkins 25' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
132,PT02M48.00S,2025-01-15T01:29:40.0Z,1,REGULAR,rebound,defensive,[],1641763,,,1610612741,26,22,2025-01-15T01:29:55Z,1300000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,
133,PT02M48.00S,2025-01-15T01:29:50.6Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,26,22,2025-01-15T01:29:57Z,1310000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M48.00S,2025-01-15T01:29:50.6Z,1,REGULAR,substitution,in,[],1630581,,,1610612741,26,22,2025-01-15T01:29:57Z,1320000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M31.00S,2025-01-15T01:30:12.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630188,87.72996057818659,46.32352941176471,1610612741,28,22,2025-01-15T01:30:17Z,1330000,False,-18.0,63.0,1,right,J. Smith 6' Hook (2 PTS) (C. White 2 AST),"[1630188, 1629632]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,2.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
137,PT02M17.00S,2025-01-15T01:30:25.7Z,1,REGULAR,turnover,bad pass,[],1628464,,,1610612740,28,22,2025-01-15T01:30:28Z,1350000,False,,,0,,D. Theis bad pass TURNOVER (1 TO),"[1628464, 1630581]",1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,Giddey,1630581.0,,,,,,
138,PT02M17.00S,2025-01-15T01:30:25.7Z,1,REGULAR,steal,,[],1630581,,,1610612741,28,22,2025-01-15T01:30:27Z,1360000,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
139,PT02M13.00S,2025-01-15T01:30:29.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630581,73.40670170827858,13.23529411764706,1610612741,28,22,2025-01-15T01:32:18Z,1370000,False,-184.0,197.0,1,right,MISS J. Giddey 26' running pullup 3PT,[1630581],1610612741.0,CHI,running pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
140,PT02M08.00S,2025-01-15T01:30:34.7Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612741,28,22,2025-01-15T01:30:45Z,1380000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,139.0,1.0,0.0,1.0,,,,,,,,
141,PT02M08.00S,2025-01-15T01:30:34.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630188,94.40999984741211,50.0,1610612741,30,22,2025-01-15T01:31:18Z,1390000,False,0.0,0.0,1,right,J. Smith tip Layup (4 PTS),[1630188],1610612741.0,CHI,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
143,PT01M55.00S,2025-01-15T01:30:47.1Z,1,REGULAR,3pt,Jump Shot,[],1627749,31.35676741130092,28.186274509803923,1610612740,30,22,2025-01-15T01:30:53Z,1400000,False,109.0,242.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
144,PT01M54.00S,2025-01-15T01:30:48.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,30,22,2025-01-15T01:30:53Z,1410000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,143.0,,,,,,,,,,,
146,PT01M54.00S,2025-01-15T01:30:55.3Z,1,REGULAR,substitution,out,[],203468,,,1610612741,30,22,2025-01-15T01:31:03Z,1430000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M54.00S,2025-01-15T01:30:55.3Z,1,REGULAR,substitution,out,[],1627749,,,1610612741,30,22,2025-01-15T01:31:03Z,1440000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M54.00S,2025-01-15T01:30:55.3Z,1,REGULAR,substitution,in,[],1629627,,,1610612741,30,22,2025-01-15T01:31:03Z,1450000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M54.00S,2025-01-15T01:30:55.3Z,1,REGULAR,substitution,in,[],1630631,,,1610612741,30,22,2025-01-15T01:31:03Z,1460000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M40.00S,2025-01-15T01:31:22.4Z,1,REGULAR,turnover,bad pass,[],1630188,,,1610612741,30,22,2025-01-15T01:31:26Z,1470000,False,,,0,,J. Smith bad pass TURNOVER (1 TO),"[1630188, 1628464]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,Theis,1628464.0,,,,,,
151,PT01M40.00S,2025-01-15T01:31:22.4Z,1,REGULAR,steal,,[],1628464,,,1610612740,30,22,2025-01-15T01:31:24Z,1480000,False,,,0,,D. Theis STEAL (1 STL),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
152,PT01M30.00S,2025-01-15T01:31:32.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,30.56833114323259,66.42156862745098,1610612740,30,22,2025-01-15T01:31:37Z,1490000,False,-82.0,235.0,1,left,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
153,PT01M26.00S,2025-01-15T01:31:36.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,30,22,2025-01-15T01:31:37Z,1500000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,152.0,3.0,3.0,0.0,,,,,,,,
154,PT01M20.00S,2025-01-15T01:31:43.0Z,1,REGULAR,turnover,backcourt,[],1630581,,,1610612741,30,22,2025-01-15T01:32:16Z,1510000,False,,,0,,J. Giddey backcourt TURNOVER (2 TO),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,1201.0,2.0,,,,,,,,,,,,
155,PT01M20.00S,2025-01-15T01:31:52.0Z,1,REGULAR,substitution,out,[],1641763,,,1610612740,30,22,2025-01-15T01:31:54Z,1520000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M20.00S,2025-01-15T01:31:52.0Z,1,REGULAR,substitution,in,[],1630172,,,1610612740,30,22,2025-01-15T01:31:54Z,1530000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M09.00S,2025-01-15T01:32:21.1Z,1,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612740,30,22,2025-01-15T01:32:32Z,1540000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Williamson 2 FT),"[1630172, 1629627]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,,,,,,,,1.0,0.0,Williamson,1629627.0,,
159,PT01M09.00S,2025-01-15T01:32:55.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629627,,,1610612740,30,23,2025-01-15T01:33:16Z,1560000,False,,,0,,Z. Williamson Free Throw 1 of 2 (5 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
160,PT01M09.00S,2025-01-15T01:32:55.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629627,,,1610612740,30,23,2025-01-15T01:33:16Z,1570000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT01M06.00S,2025-01-15T01:32:58.7Z,1,REGULAR,rebound,offensive,[],1630631,,,1610612740,30,23,2025-01-15T01:33:16Z,1580000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,160.0,1.0,0.0,1.0,,,,,,,,
162,PT01M03.00S,2025-01-15T01:33:18.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629750,8.492115637319317,47.30392156862745,1610612740,30,23,2025-01-15T01:34:26Z,1590000,False,13.0,27.0,1,left,MISS J. Green cutting Layup - blocked,"[1629750, 1630581]",1610612740.0,NOP,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.05,Missed,,,,,,,,,,,,,,,,,Giddey,1630581.0
178,PT01M03.00S,2025-01-15T01:33:18.5Z,1,REGULAR,block,,[],1630581,,,1610612740,30,23,2025-01-15T01:35:30Z,1595000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT01M01.00S,2025-01-15T01:33:20.5Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,30,23,2025-01-15T01:34:26Z,1600000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,162.0,1.0,0.0,1.0,,,,,,,,
164,PT00M59.50S,2025-01-15T01:33:21.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629627,5.590000152587891,50.0,1610612740,30,25,2025-01-15T01:34:35Z,1610000,False,0.0,0.0,1,left,Z. Williamson putback Layup (7 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
165,PT00M47.40S,2025-01-15T01:33:34.6Z,1,REGULAR,3pt,Jump Shot,[],1630172,74.45795006570303,84.06862745098039,1610612741,33,25,2025-01-15T01:33:38Z,1620000,False,170.0,188.0,1,right,P. Williams 25' 3PT  (3 PTS) (J. Giddey 5 AST),"[1630172, 1630581]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.34,Made,3.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,,
167,PT00M37.10S,2025-01-15T01:33:46.8Z,1,REGULAR,2pt,Jump Shot,[],1641722,25.18068331143233,51.71568627450981,1610612740,33,27,2025-01-15T01:33:52Z,1640000,False,-9.0,184.0,1,left,J. Hawkins 18' step back Jump Shot (2 PTS) (Z. Williamson 1 AST),"[1641722, 1629627]",1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Center,18.44,Made,2.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
169,PT00M26.10S,2025-01-15T01:34:01.1Z,1,REGULAR,3pt,Jump Shot,[],1630172,66.44218134034165,52.450980392156865,1610612741,33,27,2025-01-15T01:34:04Z,1660000,False,12.0,263.0,1,right,MISS P. Williams 26' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
170,PT00M24.10S,2025-01-15T01:34:03.1Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612740,33,27,2025-01-15T01:34:04Z,1670000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,
171,PT00M02.60S,2025-01-15T01:34:24.6Z,1,REGULAR,3pt,Jump Shot,[],1630631,28.203022339027594,18.872549019607842,1610612740,33,27,2025-01-15T01:34:29Z,1680000,False,156.0,213.0,1,left,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
172,PT00M01.40S,2025-01-15T01:34:28.6Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,33,27,2025-01-15T01:34:28Z,1690000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,171.0,2.0,0.0,2.0,,,,,,,,
