actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
40,PT08M53.00S,2025-01-28T01:16:40.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,6.258212877792378,1.9607843137254901,1610612741,10,8,2025-01-28T01:17:45Z,390000,False,240.0,6.0,1,left,MISS L. Ball 24' pullup 3PT,[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,,
41,PT08M49.00S,2025-01-28T01:16:43.9Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,10,8,2025-01-28T01:16:43Z,400000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,
42,PT08M42.00S,2025-01-28T01:16:51.4Z,1,REGULAR,2pt,Jump Shot,[],1627750,91.93495400788436,70.83333333333334,1610612743,10,8,2025-01-28T01:16:56Z,410000,False,104.0,23.0,1,right,MISS J. Murray 10' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,10.68,Missed,,,,,,,,,,,,,,,,,,
43,PT08M39.00S,2025-01-28T01:16:54.4Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,10,8,2025-01-28T01:16:56Z,420000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,
44,PT08M33.00S,2025-01-28T01:17:00.1Z,1,REGULAR,3pt,Jump Shot,[],202696,33.459264126149804,45.34313725490196,1610612741,10,8,2025-01-28T01:17:03Z,430000,False,23.0,262.0,1,left,MISS N. Vučević 26' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
45,PT08M30.00S,2025-01-28T01:17:03.1Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,10,8,2025-01-28T01:17:03Z,440000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,
46,PT08M18.00S,2025-01-28T01:17:14.8Z,1,REGULAR,2pt,Jump Shot,[],201566,73.27529566360053,46.81372549019608,1610612743,10,10,2025-01-28T01:17:19Z,450000,False,-16.0,199.0,1,right,R. Westbrook 19' step back Jump Shot (2 PTS) (N. Jokić 3 AST),"[201566, 203999]",1610612743.0,DEN,step back,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,19.93,Made,2.0,N. Jokić,203999.0,3.0,,,,,,,,,,,,,,
47,PT08M07.00S,2025-01-28T01:17:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,16.376478318002626,48.77450980392157,1610612741,10,10,2025-01-28T01:19:02Z,460000,False,6.0,101.0,1,left,MISS N. Vučević 10' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,10.16,Missed,,,,,,,,,,,,,,,,,,
48,PT08M06.00S,2025-01-28T01:17:27.3Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,10,10,2025-01-28T01:17:27Z,470000,False,,,0,,N. Vučević REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,47.0,3.0,1.0,2.0,,,,,,,,,,
49,PT08M04.00S,2025-01-28T01:17:29.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,9.280551905387648,2.2058823529411766,1610612741,10,10,2025-01-28T01:17:37Z,480000,False,239.0,35.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,24.15,Missed,,,,,,,,,,,,,,,,,,
50,PT08M02.00S,2025-01-28T01:17:31.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,10,10,2025-01-28T01:17:37Z,490000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,
51,PT07M57.00S,2025-01-28T01:17:35.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,93.64323258869908,50.0,1610612743,10,12,2025-01-28T01:19:19Z,500000,False,0.0,7.0,1,right,C. Braun running Layup (4 PTS) (R. Westbrook 2 AST),"[1631128, 201566]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.73,Made,4.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
53,PT07M41.00S,2025-01-28T01:17:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,7.5722733245729295,50.73529411764706,1610612741,10,12,2025-01-28T01:25:24Z,520000,False,-4.0,19.0,1,left,MISS A. Dosunmu driving reverse Layup,[1630245],1610612741.0,CHI,driving reverse,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
55,PT07M39.00S,2025-01-28T01:17:53.2Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,10,12,2025-01-28T01:17:54Z,540000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,53.0,1.0,0.0,1.0,,,,,,,,,,
56,PT07M31.00S,2025-01-28T01:18:01.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,9.280551905387648,48.03921568627451,1610612741,10,12,2025-01-28T01:18:14Z,550000,False,10.0,35.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
57,PT07M31.00S,2025-01-28T01:18:01.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,10,12,2025-01-28T01:18:14Z,560000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,
59,PT07M21.00S,2025-01-28T01:18:11.3Z,1,REGULAR,3pt,Jump Shot,[],1629008,67.49342969776609,28.676470588235293,1610612743,10,12,2025-01-28T01:18:16Z,570000,False,-107.0,253.0,1,right,MISS M. Porter Jr. 27' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
60,PT07M19.00S,2025-01-28T01:18:13.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,12,2025-01-28T01:18:16Z,580000,False,,,0,,N. Vučević REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,59.0,4.0,2.0,2.0,,,,,,,,,,
61,PT07M12.00S,2025-01-28T01:18:21.3Z,1,REGULAR,3pt,Jump Shot,[],1630581,9.149145860709593,95.34313725490196,1610612741,13,12,2025-01-28T01:18:32Z,590000,False,-227.0,34.0,1,left,J. Giddey 3PT  (5 PTS) (Z. LaVine 2 AST),"[1630581, 203897]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,22.92,Made,5.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,
63,PT06M48.00S,2025-01-28T01:18:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.77463863337714,51.71568627450981,1610612743,13,14,2025-01-28T01:18:51Z,610000,False,9.0,6.0,1,right,N. Jokić driving Layup (4 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.05,Made,4.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,,,
65,PT06M44.00S,2025-01-28T01:18:51.6Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612741,13,14,2025-01-28T01:19:00Z,630000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Dosunmu 2 FT),"[1627750, 1630245]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Dosunmu,1630245.0
67,PT06M44.00S,2025-01-28T01:19:19.8Z,1,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,13,14,2025-01-28T01:19:19Z,650000,False,,,0,,MISS A. Dosunmu Free Throw 1 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
68,PT06M44.00S,2025-01-28T01:19:19.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,13,14,2025-01-28T01:19:19Z,660000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,
69,PT06M44.00S,2025-01-28T01:19:22.9Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,13,14,2025-01-28T01:19:25Z,670000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M44.00S,2025-01-28T01:19:22.9Z,1,REGULAR,substitution,in,[],1641824,,,1610612741,13,14,2025-01-28T01:19:25Z,680000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M44.00S,2025-01-28T01:19:36.6Z,1,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,14,14,2025-01-28T01:19:36Z,690000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (4 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
72,PT06M33.00S,2025-01-28T01:19:47.7Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,14,14,2025-01-28T01:19:54Z,700000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 1630581]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Giddey,1630581.0,,,,,
73,PT06M33.00S,2025-01-28T01:19:47.7Z,1,REGULAR,steal,,[],1630581,,,1610612741,14,14,2025-01-28T01:19:49Z,710000,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
74,PT06M16.00S,2025-01-28T01:20:05.3Z,1,REGULAR,turnover,bad pass,[],1630245,,,1610612741,14,14,2025-01-28T01:20:09Z,720000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 203999]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,1.0,Jokić,203999.0,,,,,
75,PT06M16.00S,2025-01-28T01:20:05.3Z,1,REGULAR,steal,,[],203999,,,1610612743,14,14,2025-01-28T01:20:07Z,730000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
76,PT06M12.00S,2025-01-28T01:20:09.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203999,94.1688567674113,50.49019607843137,1610612743,14,16,2025-01-28T01:22:15Z,740000,False,2.0,2.0,1,right,N. Jokić running Layup (6 PTS),[203999],1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.34,Made,6.0,,,,,,,,,,,,,,,,,
77,PT06M06.00S,2025-01-28T01:20:15.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641824,6.652431011826544,47.05882352941176,1610612741,16,16,2025-01-28T01:20:20Z,750000,False,15.0,10.0,1,left,M. Buzelis alley-oop DUNK (2 PTS) (Z. LaVine 3 AST),"[1641824, 203897]",1610612741.0,CHI,alley-oop,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.78,Made,2.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,
79,PT05M49.00S,2025-01-28T01:20:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,94.03745072273325,51.470588235294116,1610612743,16,18,2025-01-28T01:22:58Z,770000,False,7.0,4.0,1,right,C. Braun driving Layup (6 PTS) (N. Jokić 4 AST),"[1631128, 203999]",1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.82,Made,6.0,N. Jokić,203999.0,4.0,,,,,,,,,,,,,,
81,PT05M35.00S,2025-01-28T01:20:46.3Z,1,REGULAR,3pt,Jump Shot,[],202696,31.09395532194481,26.96078431372549,1610612741,16,18,2025-01-28T01:20:50Z,790000,False,115.0,240.0,1,left,MISS N. Vučević 26' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
82,PT05M32.00S,2025-01-28T01:20:49.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,16,18,2025-01-28T01:20:50Z,800000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,,,
84,PT05M29.00S,2025-01-28T01:20:51.8Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,16,18,2025-01-28T01:20:56Z,820000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 202696]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Vučević,202696.0,,,,,
85,PT05M29.00S,2025-01-28T01:20:51.8Z,1,REGULAR,steal,,[],202696,,,1610612741,16,18,2025-01-28T01:20:54Z,830000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
86,PT05M26.00S,2025-01-28T01:20:55.9Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,16,18,2025-01-28T01:21:01Z,840000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1629008]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Porter Jr.,1629008.0,,,,,
