actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-22T01:10:38.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-22T01:10:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-22T01:10:40.4Z,1,REGULAR,jumpball,recovered,[],1627759,,,1610612738,0,0,2024-12-22T01:10:40Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. N. Vučević: Tip to J. Brown,"[1627759, 204001, 202696]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Porziņģis,204001.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M51.00S,2024-12-22T01:10:46.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,66.44218134034165,55.14705882352941,1610612738,0,0,2024-12-22T01:11:07Z,70000,False,26.0,263.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
8,PT11M49.00S,2024-12-22T01:10:48.5Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,0,0,2024-12-22T01:11:22Z,80000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M46.00S,2024-12-22T01:10:53.5Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612738,0,0,2024-12-22T01:11:02Z,90000,False,,,0,,C. White shooting personal FOUL (1 PF) (White 2 FT),"[1629632, 1628401]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,1.0,0.0,White,1628401.0,,,,,,,,,
11,PT11M46.00S,2024-12-22T01:11:18.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628401,,,1610612738,0,1,2024-12-22T01:11:18Z,110000,False,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M46.00S,2024-12-22T01:11:37.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628401,,,1610612738,0,2,2024-12-22T01:11:37Z,120000,False,,,0,,D. White Free Throw 2 of 2 (2 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
13,PT11M36.00S,2024-12-22T01:11:48.7Z,1,REGULAR,2pt,Jump Shot,[],1630172,18.610381077529567,71.32352941176471,1610612741,0,2,2024-12-22T01:12:03Z,130000,False,-107.0,122.0,1,left,MISS P. Williams 16' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,16.23,Missed,,,,,,,,,,,,,,,,,,
14,PT11M35.00S,2024-12-22T01:11:49.7Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,2,2024-12-22T01:12:12Z,140000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M27.00S,2024-12-22T01:11:57.5Z,1,REGULAR,3pt,Jump Shot,[],1628369,68.15045992115637,32.35294117647059,1610612738,0,5,2024-12-22T01:12:35Z,150000,False,-88.0,247.0,1,right,J. Tatum 26' 3PT  (3 PTS) (J. Brown 1 AST),"[1628369, 1627759]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.22,Made,,,,,,,,,,3.0,J. Brown,1627759.0,1.0,,,,,
