actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M21.00S,2025-01-11T01:12:12.3Z,1,REGULAR,3pt,Jump Shot,[],1629673,64.99671484888306,42.8921568627451,1610612764,4,6,2025-01-11T01:13:00Z,180000,False,-36.0,277.0,1,right,J. Poole 27' 3PT  (6 PTS) (B. Coulibaly 2 AST),"[1629673, 1641731]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.88,Made,6.0,B. Coulibaly,1641731.0,2.0,,,,,,,,,,,,,,
20,PT10M04.00S,2025-01-11T01:12:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,6.1268068331143235,47.549019607843135,1610612741,6,6,2025-01-11T01:12:36Z,200000,False,12.0,5.0,1,left,P. Williams cutting Layup (2 PTS) (N. Vučević 1 AST),"[1630172, 202696]",1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.33,Made,2.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,,,
22,PT09M59.00S,2025-01-11T01:12:33.9Z,1,REGULAR,3pt,Jump Shot,[],1629673,69.33311432325887,65.68627450980392,1610612764,6,6,2025-01-11T01:13:37Z,220000,False,78.0,236.0,1,right,MISS J. Poole 24' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
23,PT09M59.00S,2025-01-11T01:12:33.9Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,6,6,2025-01-11T01:12:40Z,230000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M46.00S,2025-01-11T01:12:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,11.251642575558476,60.5392156862745,1610612741,6,6,2025-01-11T01:12:51Z,240000,False,-53.0,53.0,1,left,MISS C. White 7' fadeaway Shot,[1629632],1610612741.0,CHI,fadeaway,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
25,PT09M44.00S,2025-01-11T01:12:48.4Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,6,6,2025-01-11T01:12:48Z,250000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M32.00S,2025-01-11T01:13:00.4Z,1,REGULAR,3pt,Jump Shot,[],1641731,84.57621550591328,3.6764705882352944,1610612764,6,6,2025-01-11T01:13:04Z,260000,False,-232.0,92.0,1,right,MISS B. Coulibaly 24' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left,24.94,Missed,,,,,,,,,,,,,,,,,,
27,PT09M29.00S,2025-01-11T01:13:03.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,6,6,2025-01-11T01:13:04Z,270000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M24.00S,2025-01-11T01:13:08.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,7.046649145860711,49.50980392156863,1610612741,8,6,2025-01-11T01:13:52Z,280000,False,2.0,14.0,1,left,Z. LaVine running finger roll Layup (4 PTS) (J. Giddey 3 AST),"[203897, 1630581]",1610612741.0,CHI,running finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
30,PT09M07.00S,2025-01-11T01:13:25.9Z,1,REGULAR,3pt,Jump Shot,[],1642267,67.49342969776609,28.676470588235293,1610612764,8,6,2025-01-11T01:13:31Z,300000,False,-107.0,253.0,1,right,MISS C. Carrington 27' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
31,PT09M03.00S,2025-01-11T01:13:29.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,6,2025-01-11T01:13:31Z,310000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,
32,PT08M53.00S,2025-01-11T01:13:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,9.017739816031538,50.73529411764706,1610612741,8,6,2025-01-11T01:13:48Z,320000,False,-4.0,32.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
33,PT08M51.00S,2025-01-11T01:13:42.0Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,8,6,2025-01-11T01:13:48Z,330000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,
35,PT08M45.00S,2025-01-11T01:14:08.1Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612764,8,6,2025-01-11T01:14:27Z,350000,False,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1630172]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Williams,1630172.0,,,,,,
36,PT08M45.00S,2025-01-11T01:14:08.1Z,1,REGULAR,steal,,[],1630172,,,1610612741,8,6,2025-01-11T01:15:30Z,360000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
37,PT08M40.00S,2025-01-11T01:14:12.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,6.258212877792378,50.73529411764706,1610612741,10,6,2025-01-11T01:16:32Z,370000,False,-4.0,6.0,1,left,Z. LaVine running DUNK (6 PTS) (P. Williams 1 AST),"[203897, 1630172]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.73,Made,6.0,P. Williams,1630172.0,1.0,,,,,,,,,,,,,,
39,PT08M25.00S,2025-01-11T01:14:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.24901445466492,50.49019607843137,1610612764,10,8,2025-01-11T01:14:32Z,390000,False,2.0,11.0,1,right,J. Poole driving Layup (8 PTS) (C. Carrington 1 AST),"[1629673, 1642267]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.13,Made,8.0,C. Carrington,1642267.0,1.0,,,,,,,,,,,,,,
40,PT08M20.00S,2025-01-11T01:14:34.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,5.469776609724048,51.225490196078425,1610612741,12,8,2025-01-11T01:17:55Z,400000,False,-6.0,-1.0,1,left,Z. LaVine alley-oop DUNK (8 PTS) (P. Williams 2 AST),"[203897, 1630172]",1610612741.0,CHI,alley-oop,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.62,Made,8.0,P. Williams,1630172.0,2.0,,,,,,,,,,,,,,
42,PT08M20.00S,2025-01-11T01:14:41.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,12,8,2025-01-11T01:14:46Z,420000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M02.00S,2025-01-11T01:17:52.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,93.64323258869908,49.50980392156863,1610612764,12,10,2025-01-11T01:17:57Z,430000,False,-2.0,7.0,1,right,A. Sarr driving DUNK (2 PTS) (B. Coulibaly 3 AST),"[1642259, 1641731]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,B. Coulibaly,1641731.0,3.0,,,,,,,,,,,,,,
46,PT07M49.00S,2025-01-11T01:18:06.7Z,1,REGULAR,3pt,Jump Shot,[],1629632,30.17411300919842,67.40196078431373,1610612741,12,10,2025-01-11T01:18:10Z,450000,False,-87.0,231.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
47,PT07M45.00S,2025-01-11T01:18:10.7Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,12,10,2025-01-11T01:18:10Z,460000,False,,,0,,A. Sarr REBOUND (Off:0 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,
48,PT07M40.00S,2025-01-11T01:18:14.3Z,1,REGULAR,3pt,Jump Shot,[],1642267,96.27135348226018,3.6764705882352944,1610612764,12,10,2025-01-11T01:18:28Z,470000,False,-232.0,-17.0,1,right,MISS C. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
49,PT07M38.00S,2025-01-11T01:18:16.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,12,10,2025-01-11T01:19:05Z,480000,False,,,0,,N. Vučević REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,
50,PT07M30.00S,2025-01-11T01:18:25.1Z,1,REGULAR,3pt,Jump Shot,[],202696,31.750985545335087,36.27450980392157,1610612741,15,10,2025-01-11T01:18:35Z,490000,False,69.0,246.0,1,left,N. Vučević 25' 3PT  (5 PTS) (P. Williams 3 AST),"[202696, 1630172]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.54,Made,5.0,P. Williams,1630172.0,3.0,,,,,,,,,,,,,,
52,PT07M14.00S,2025-01-11T01:18:41.2Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612764,15,10,2025-01-11T01:18:44Z,510000,False,,,0,,J. Poole lost ball TURNOVER (2 TO),"[1629673, 1630581]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,2.0,Giddey,1630581.0,,,,,,
53,PT07M14.00S,2025-01-11T01:18:41.2Z,1,REGULAR,steal,,[],1630581,,,1610612741,15,10,2025-01-11T01:18:42Z,520000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M10.00S,2025-01-11T01:18:44.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630581,5.601182654402102,50.0,1610612741,17,10,2025-01-11T01:19:57Z,530000,False,0.0,0.0,1,left,J. Giddey running DUNK (2 PTS),[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.02,Made,2.0,,,,,,,,,,,,,,,,,
55,PT06M56.00S,2025-01-11T01:18:59.1Z,1,REGULAR,3pt,Jump Shot,[],1642267,71.30420499342969,76.7156862745098,1610612764,17,10,2025-01-11T01:20:44Z,540000,False,134.0,217.0,1,right,MISS C. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
56,PT06M53.00S,2025-01-11T01:19:02.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,17,10,2025-01-11T01:19:03Z,550000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,
57,PT06M51.00S,2025-01-11T01:19:04.2Z,1,REGULAR,turnover,lost ball,[],203897,,,1610612741,17,10,2025-01-11T01:19:08Z,560000,False,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 1642267]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Carrington,1642267.0,,,,,,
58,PT06M51.00S,2025-01-11T01:19:04.2Z,1,REGULAR,steal,,[],1642267,,,1610612764,17,10,2025-01-11T01:19:49Z,570000,False,,,0,,C. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
59,PT06M45.00S,2025-01-11T01:19:09.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641731,94.03745072273325,50.0,1610612764,17,12,2025-01-11T01:19:16Z,580000,False,0.0,4.0,1,right,B. Coulibaly driving DUNK (2 PTS),[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,0.35,Made,2.0,,,,,,,,,,,,,,,,,
60,PT06M28.00S,2025-01-11T01:19:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,11.12023653088042,49.26470588235294,1610612741,17,12,2025-01-11T01:19:31Z,590000,False,4.0,52.0,1,left,MISS P. Williams floating Shot,[1630172],1610612741.0,CHI,floating,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
61,PT06M26.00S,2025-01-11T01:19:28.7Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,17,12,2025-01-11T01:19:31Z,600000,False,,,0,,A. Sarr REBOUND (Off:0 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,,,
62,PT06M23.00S,2025-01-11T01:19:32.8Z,1,REGULAR,turnover,lost ball,[],1642259,,,1610612764,17,12,2025-01-11T01:19:36Z,610000,False,,,0,,A. Sarr lost ball TURNOVER (1 TO),"[1642259, 1630172]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Williams,1630172.0,,,,,,
63,PT06M23.00S,2025-01-11T01:19:32.8Z,1,REGULAR,steal,,[],1630172,,,1610612741,17,12,2025-01-11T01:19:34Z,620000,False,,,0,,P. Williams STEAL (2 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M19.00S,2025-01-11T01:19:36.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629632,28.991458607095925,74.75490196078431,1610612741,17,12,2025-01-11T01:23:06Z,630000,False,-124.0,220.0,1,left,MISS C. White 25' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
65,PT06M12.00S,2025-01-11T01:19:43.5Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,17,12,2025-01-11T01:19:43Z,640000,False,,,0,,P. Williams REBOUND (Off:1 Def:0),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,64.0,1.0,0.0,1.0,,,,,,,,,,
66,PT06M12.00S,2025-01-11T01:19:42.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630172,5.590000152587891,50.0,1610612741,17,12,2025-01-11T01:19:46Z,650000,False,0.0,0.0,1,left,MISS P. Williams putback Layup,[1630172],1610612741.0,CHI,putback,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
67,PT06M12.00S,2025-01-11T01:19:42.7Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,17,12,2025-01-11T01:19:46Z,660000,False,,,0,,N. Vučević REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,66.0,4.0,3.0,1.0,,,,,,,,,,
68,PT06M10.00S,2025-01-11T01:19:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,5.590000152587891,50.0,1610612741,19,12,2025-01-11T01:19:44Z,670000,False,0.0,0.0,1,left,N. Vučević tip Layup (7 PTS),[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
69,PT05M59.00S,2025-01-11T01:19:56.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,87.3850197109067,42.15303308823529,1610612764,19,14,2025-01-11T01:23:40Z,680000,False,-39.0,66.0,1,right,K. Kuzma 7' floating Jump Shot (2 PTS),[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.68,Made,2.0,,,,,,,,,,,,,,,,,
70,PT05M50.00S,2025-01-11T01:20:09.2Z,1,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612741,19,14,2025-01-11T01:20:23Z,690000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Vučević 2 FT),"[1642259, 202696]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,1.0,0.0,Vučević,202696.0,,
72,PT05M50.00S,2025-01-11T01:20:36.9Z,1,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,19,14,2025-01-11T01:21:09Z,710000,False,,,0,,MISS N. Vučević Free Throw 1 of 2,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
73,PT05M50.00S,2025-01-11T01:20:36.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,19,14,2025-01-11T01:21:09Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,
74,PT05M50.00S,2025-01-11T01:20:37.7Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,19,14,2025-01-11T01:20:51Z,730000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M50.00S,2025-01-11T01:20:37.7Z,1,REGULAR,substitution,out,[],1642259,,,1610612741,19,14,2025-01-11T01:20:51Z,740000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M50.00S,2025-01-11T01:20:37.7Z,1,REGULAR,substitution,out,[],1642267,,,1610612741,19,14,2025-01-11T01:20:51Z,750000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M50.00S,2025-01-11T01:20:37.7Z,1,REGULAR,substitution,in,[],1628366,,,1610612741,19,14,2025-01-11T01:20:51Z,760000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M50.00S,2025-01-11T01:20:37.7Z,1,REGULAR,substitution,in,[],202685,,,1610612741,19,14,2025-01-11T01:20:51Z,770000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M50.00S,2025-01-11T01:20:37.7Z,1,REGULAR,substitution,in,[],1630557,,,1610612741,19,14,2025-01-11T01:20:51Z,780000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M50.00S,2025-01-11T01:20:37.7Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,19,14,2025-01-11T01:21:58Z,785000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M50.00S,2025-01-11T01:20:37.7Z,1,REGULAR,substitution,in,[],1641763,,,1610612741,19,14,2025-01-11T01:21:58Z,787500,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M50.00S,2025-01-11T01:20:36.9Z,1,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,19,14,2025-01-11T01:21:09Z,790000,False,,,0,,MISS N. Vučević Free Throw 2 of 2,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT05M48.00S,2025-01-11T01:20:38.9Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,19,14,2025-01-11T01:21:09Z,800000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,
