actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-01-05T01:11:19.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-05T01:11:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-01-05T01:11:22.4Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612741,0,0,2025-01-05T01:11:22Z,40000,False,,,0,,Jump Ball N. Vučević vs. K. Towns: Tip to J. Giddey,"[1630581, 202696, 1626157]",1610612741.0,CHI,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Vučević,202696.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-01-05T01:11:33.3Z,1,REGULAR,3pt,Jump Shot,[],203897,9.806176084099869,3.431372549019608,1610612741,3,0,2025-01-05T01:11:38Z,70000,False,233.0,40.0,1,left,Z. LaVine 3PT  (3 PTS) (N. Vučević 1 AST),"[203897, 202696]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,23.62,Made,3.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-01-05T01:11:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,90.93298291721419,44.68826593137255,1610612752,3,2,2025-01-05T01:12:23Z,90000,False,-27.0,33.0,1,right,J. Brunson cutting Layup (2 PTS) (K. Towns 1 AST),"[1628973, 1626157]",1610612752.0,NYK,cutting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,4.22,Made,2.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,,
11,PT11M08.00S,2025-01-05T01:12:12.2Z,1,REGULAR,3pt,Jump Shot,[],1630172,29.122864651773984,14.460784313725492,1610612741,3,2,2025-01-05T01:12:51Z,110000,False,178.0,221.0,1,left,MISS P. Williams 28' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,28.38,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2025-01-05T01:12:14.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,3,2,2025-01-05T01:12:51Z,120000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M57.00S,2025-01-05T01:12:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,94.30026281208936,50.98039215686274,1610612752,3,4,2025-01-05T01:13:21Z,130000,False,5.0,1.0,1,right,O. Anunoby cutting Layup (2 PTS) (J. Hart 1 AST),"[1628384, 1628404]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.5,Made,2.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
15,PT10M50.00S,2025-01-05T01:12:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.541392904073588,42.260263480392155,1610612741,3,4,2025-01-05T01:14:02Z,150000,False,39.0,28.0,1,left,MISS C. White driving Layup - blocked,"[1629632, 1628969]",1610612741.0,CHI,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,4.77,Missed,,,,,,,,,Bridges,1628969.0,,,,,,,,
16,PT10M50.00S,2025-01-05T01:12:31.9Z,1,REGULAR,block,,[],1628969,,,1610612741,3,4,2025-01-05T01:12:34Z,160000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M49.00S,2025-01-05T01:12:32.9Z,1,REGULAR,rebound,offensive,[],1629632,,,1610612741,3,4,2025-01-05T01:14:02Z,170000,False,,,0,,C. White REBOUND (Off:1 Def:0),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
18,PT10M49.00S,2025-01-05T01:12:38.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629632,6.044678055190539,46.22395833333333,1610612741,3,4,2025-01-05T01:14:28Z,180000,False,19.0,4.0,1,left,MISS C. White tip Layup,[1629632],1610612741.0,CHI,tip,,,White,C. White,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
19,PT10M48.00S,2025-01-05T01:12:39.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,3,4,2025-01-05T01:14:28Z,190000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M40.00S,2025-01-05T01:12:41.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,70.25295663600527,22.30392156862745,1610612752,3,7,2025-01-05T01:16:05Z,200000,False,-138.0,227.0,1,right,O. Anunoby 26' 3PT running (5 PTS) (J. Hart 2 AST),"[1628384, 1628404]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.6,Made,5.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,
22,PT10M30.00S,2025-01-05T01:12:50.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,16.031537450722734,94.140625,1610612741,3,7,2025-01-05T01:16:51Z,220000,False,-221.0,98.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.16,Missed,,,,,,,,,,,,,,,,,,
23,PT10M28.00S,2025-01-05T01:12:52.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,3,7,2025-01-05T01:16:51Z,230000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,
