actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-02-13T01:12:23.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-13T01:12:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-02-13T01:12:24.2Z,1,REGULAR,jumpball,recovered,[],1641709,,,1610612765,0,0,2025-02-13T01:12:24Z,40000,False,,,0,,Jump Ball J. Duren vs. N. Vučević: Tip to A. Thompson,"[1641709, 1631105, 202696]",1610612765.0,DET,startperiod,A. Thompson,1641709.0,Thompson,A. Thompson,Duren,1631105.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-02-13T01:12:35.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,94.03745072273325,51.470588235294116,1610612765,0,2,2025-02-13T01:12:41Z,70000,False,7.0,4.0,1,right,A. Thompson cutting DUNK (2 PTS) (J. Duren 1 AST),"[1641709, 1631105]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,J. Duren,1631105.0,1.0,,,,,,,,,,,,,,
9,PT11M33.00S,2025-02-13T01:12:49.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,15.456636005256241,62.00980392156863,1610612741,0,2,2025-02-13T01:13:30Z,90000,False,-60.0,93.0,1,left,MISS N. Vučević 11' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Left,11.05,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2025-02-13T01:12:52.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,0,2,2025-02-13T01:12:53Z,100000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M21.00S,2025-02-13T01:13:01.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202699,93.64323258869908,60.049019607843135,1610612765,0,2,2025-02-13T01:21:15Z,110000,False,50.0,7.0,1,right,MISS T. Harris turnaround bank Hook - blocked,"[202699, 1630581]",1610612765.0,DET,turnaround bank,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,Giddey,1630581.0,,,,,,,,
44,PT11M21.00S,2025-02-13T01:13:01.4Z,1,REGULAR,block,,[],1630581,,,1610612765,0,2,2025-02-13T01:20:21Z,115000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
12,PT11M20.00S,2025-02-13T01:13:02.4Z,1,REGULAR,rebound,offensive,[],202699,,,1610612765,0,2,2025-02-13T01:20:21Z,120000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,11.0,2.0,1.0,1.0,,,,,,,,,,
13,PT11M15.00S,2025-02-13T01:13:06.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203501,96.27135348226018,70.09803921568627,1610612765,0,2,2025-02-13T01:13:12Z,130000,False,100.0,-17.0,1,right,MISS T. Hardaway Jr. 10' driving floating Shot,[203501],1610612765.0,DET,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,10.2,Missed,,,,,,,,,,,,,,,,,,
14,PT11M14.00S,2025-02-13T01:13:07.7Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,0,2,2025-02-13T01:13:12Z,140000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
