actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT05M42.00S,2025-02-05T01:25:44.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641824,6.964520367936927,59.681372549019606,1610612741,14,20,2025-02-05T01:29:01Z,830000,False,-48.0,13.0,1,left,M. Buzelis alley-oop DUNK (2 PTS) (J. Giddey 2 AST),"[1641824, 1630581]",1610612741.0,CHI,alley-oop,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,2.0,,,J. Giddey,1630581.0,2.0,,,,,,,,,,,,
88,PT05M19.00S,2025-02-05T01:26:07.5Z,1,REGULAR,3pt,Jump Shot,[],1626179,95.87713534822602,4.901960784313726,1610612748,14,20,2025-02-05T01:29:25Z,850000,False,-225.0,-14.0,1,right,MISS T. Rozier 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,22.59,Missed,,,,,,,,,,,,,,,,,,
89,PT05M17.00S,2025-02-05T01:26:09.5Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,14,20,2025-02-05T01:29:25Z,860000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,
92,PT05M08.00S,2025-02-05T01:26:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,13.534822601839679,56.25,1610612741,16,20,2025-02-05T01:30:08Z,870000,False,-31.0,75.0,1,left,M. Buzelis 8' driving Layup (4 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,8.1,Made,4.0,,,,,,,,,,,,,,,,,
93,PT04M52.00S,2025-02-05T01:26:35.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.77923784494087,57.67846200980392,1610612748,16,20,2025-02-05T01:30:34Z,880000,False,38.0,62.0,1,right,MISS B. Adebayo 7' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,,,,
94,PT04M50.00S,2025-02-05T01:26:37.3Z,1,REGULAR,rebound,offensive,[],1629312,,,1610612748,16,20,2025-02-05T01:30:34Z,890000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,93.0,1.0,0.0,1.0,,,,,,,,
95,PT04M44.00S,2025-02-05T01:26:40.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,80.42049934296978,57.82015931372549,1610612748,16,22,2025-02-05T01:30:55Z,900000,False,39.0,132.0,1,right,B. Adebayo 13' Jump Shot (3 PTS) (T. Rozier 1 AST),"[1628389, 1626179]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.72,Made,3.0,,,T. Rozier,1626179.0,1.0,,,,,,,,,,,,
97,PT04M31.00S,2025-02-05T01:26:56.3Z,1,REGULAR,2pt,Jump Shot,[],1630172,8.278580814717472,72.28094362745098,1610612741,16,22,2025-02-05T01:31:15Z,920000,False,-111.0,25.0,1,left,MISS P. Williams 11' turnaround fadeaway Shot,[1630172],1610612741.0,CHI,turnaround fadeaway,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,11.42,Missed,,,,,,,,,,,,,,,,,,
98,PT04M29.00S,2025-02-05T01:26:58.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,16,22,2025-02-05T01:31:15Z,930000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,
99,PT04M22.00S,2025-02-05T01:27:04.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,66.83229303547964,68.53170955882354,1610612748,16,22,2025-02-05T01:31:43Z,940000,False,93.0,259.0,1,right,MISS T. Herro 27' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,
100,PT04M20.00S,2025-02-05T01:27:06.6Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,16,22,2025-02-05T01:31:43Z,950000,False,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,99.0,3.0,3.0,0.0,,,,,,,,
101,PT04M13.00S,2025-02-05T01:27:14.6Z,1,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,16,22,2025-02-05T01:32:05Z,960000,False,,,0,,P. Williams lost ball out-of-bounds TURNOVER (1 TO),[1630172],1610612741.0,CHI,lost ball,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left,,,,1627524.0,1.0,,,,,,,,,,,,,,,
102,PT04M00.00S,2025-02-05T01:27:31.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,91.72141918528253,58.83501838235294,1610612748,16,24,2025-02-05T01:32:49Z,970000,False,44.0,25.0,1,right,B. Adebayo alley-oop DUNK (5 PTS) (T. Herro 3 AST),"[1628389, 1629639]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,5.0,,,T. Herro,1629639.0,3.0,,,,,,,,,,,,
104,PT03M44.00S,2025-02-05T01:27:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,5.256241787122207,60.70006127450981,1610612741,18,24,2025-02-05T01:32:37Z,990000,False,-54.0,-3.0,1,left,M. Buzelis driving Layup (6 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,5.36,Made,6.0,,,,,,,,,,,,,,,,,
105,PT03M31.00S,2025-02-05T01:28:01.8Z,1,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612748,18,24,2025-02-05T01:33:12Z,1000000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Herro 2 FT),"[1641824, 1629639]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,1627524.0,,,,,,,,,,,1.0,0.0,Herro,1629639.0,,
107,PT03M31.00S,2025-02-05T01:28:40.4Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,18,25,2025-02-05T01:28:40Z,1020000,False,,,0,,T. Herro Free Throw 1 of 2 (3 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
108,PT03M31.00S,2025-02-05T01:28:41.0Z,1,REGULAR,substitution,out,[],1630581,,,1610612748,18,25,2025-02-05T01:28:55Z,1030000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M31.00S,2025-02-05T01:28:41.0Z,1,REGULAR,substitution,out,[],1630245,,,1610612748,18,25,2025-02-05T01:28:55Z,1040000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M31.00S,2025-02-05T01:28:41.0Z,1,REGULAR,substitution,out,[],1629312,,,1610612748,18,25,2025-02-05T01:28:55Z,1050000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M31.00S,2025-02-05T01:28:41.0Z,1,REGULAR,substitution,in,[],1629632,,,1610612748,18,25,2025-02-05T01:28:55Z,1060000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M31.00S,2025-02-05T01:28:41.0Z,1,REGULAR,substitution,in,[],1628366,,,1610612748,18,25,2025-02-05T01:28:55Z,1070000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M31.00S,2025-02-05T01:28:41.0Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,18,25,2025-02-05T01:28:55Z,1080000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M31.00S,2025-02-05T01:29:02.4Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,18,26,2025-02-05T01:29:02Z,1090000,False,,,0,,T. Herro Free Throw 2 of 2 (4 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
115,PT03M15.00S,2025-02-05T01:29:22.9Z,1,REGULAR,3pt,Jump Shot,[],1628366,37.797716819973715,57.23039215686275,1610612741,18,26,2025-02-05T01:33:44Z,1100000,False,-36.0,303.0,1,left,MISS L. Ball 30' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,30.5,Missed,,,,,,,,,,,,,,,,,,
116,PT03M12.00S,2025-02-05T01:29:25.9Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,18,26,2025-02-05T01:33:44Z,1110000,False,,,0,,P. Williams REBOUND (Off:1 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,115.0,4.0,3.0,1.0,,,,,,,,
117,PT03M08.00S,2025-02-05T01:29:26.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,27.201051248357416,16.398590686274503,1610612741,21,26,2025-02-05T01:34:03Z,1120000,False,168.0,203.0,1,left,C. White 26' 3PT  (3 PTS) (P. Williams 2 AST),"[1629632, 1630172]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.37,Made,3.0,,,P. Williams,1630172.0,2.0,,,,,,,,,,,,
119,PT03M07.00S,2025-02-05T01:29:33.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,21,26,2025-02-05T01:29:33Z,1140000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M07.00S,2025-02-05T01:31:52.2Z,1,REGULAR,substitution,out,[],202696,,,1610612748,21,26,2025-02-05T01:32:05Z,1150000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M07.00S,2025-02-05T01:31:52.2Z,1,REGULAR,substitution,in,[],1630188,,,1610612748,21,26,2025-02-05T01:32:05Z,1160000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M51.00S,2025-02-05T01:32:49.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,93.69250985545335,37.967218137254896,1610612748,21,26,2025-02-05T01:34:38Z,1170000,False,-60.0,7.0,1,right,MISS B. Adebayo 6' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
123,PT02M48.00S,2025-02-05T01:32:52.0Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,21,26,2025-02-05T01:34:38Z,1180000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,
124,PT02M43.00S,2025-02-05T01:32:55.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629632,8.804204993429693,61.94469975490196,1610612741,21,26,2025-02-05T01:35:55Z,1190000,False,-60.0,30.0,1,left,MISS C. White 6' driving floating bank Shot - blocked,"[1629632, 1631170]",1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,Jaquez Jr.,1631170.0
125,PT02M43.00S,2025-02-05T01:32:55.7Z,1,REGULAR,block,,[],1631170,,,1610612741,21,26,2025-02-05T01:32:58Z,1200000,False,,,0,,J. Jaquez Jr. BLOCK (1 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M42.00S,2025-02-05T01:32:56.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,21,26,2025-02-05T01:35:55Z,1210000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,124.0,2.0,2.0,0.0,,,,,,,,
127,PT02M31.00S,2025-02-05T01:33:06.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,88.5676741130092,42.74662990196079,1610612748,21,28,2025-02-05T01:36:12Z,1220000,False,-36.0,55.0,1,right,T. Herro 6' driving Layup (6 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,6.0,,,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,
128,PT02M16.00S,2025-02-05T01:33:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628366,25.88699080157687,87.72212009803921,1610612741,21,28,2025-02-05T01:36:45Z,1230000,False,-189.0,191.0,1,left,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.83,Missed,,,,,,,,,,,,,,,,,,
129,PT02M14.00S,2025-02-05T01:33:23.5Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,21,28,2025-02-05T01:36:45Z,1240000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,
156,PT02M03.00S,2025-02-05T01:33:28.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,86.4651773981603,42.501531862745104,1610612748,21,28,2025-02-05T01:37:33Z,1245000,False,-37.0,75.0,1,right,MISS T. Rozier 8' driving floating Shot,[1626179],1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.36,Missed,,,,,,,,,,,,,,,,,,
157,PT02M01.00S,2025-02-05T01:33:30.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,21,28,2025-02-05T01:37:33Z,1247500,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,156.0,,,,,,,,,,,
130,PT02M01.00S,2025-02-05T01:33:35.3Z,1,REGULAR,foul,personal,[],1628366,,,1610612748,21,28,2025-02-05T01:37:56Z,1250000,False,,,0,,L. Ball loose ball personal FOUL (1 PF),"[1628366, 1628389]",1610612741.0,CHI,loose ball,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,1627524.0,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
132,PT02M01.00S,2025-02-05T01:33:51.7Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,21,28,2025-02-05T01:34:02Z,1270000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M01.00S,2025-02-05T01:33:51.7Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,21,28,2025-02-05T01:34:02Z,1280000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M01.00S,2025-02-05T01:33:51.7Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,21,28,2025-02-05T01:34:02Z,1290000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M01.00S,2025-02-05T01:33:51.7Z,1,REGULAR,substitution,in,[],202692,,,1610612748,21,28,2025-02-05T01:34:02Z,1300000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M55.00S,2025-02-05T01:34:14.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642276,94.48094612352168,45.15931372549019,1610612748,21,28,2025-02-05T01:38:25Z,1310000,False,-24.0,-1.0,1,right,MISS K. Ware cutting Layup - blocked,"[1642276, 1641824]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.42,Missed,,,,,,,,,,,,,,,,,Buzelis,1641824.0
137,PT01M55.00S,2025-02-05T01:34:14.3Z,1,REGULAR,block,,[],1641824,,,1610612748,21,28,2025-02-05T01:34:16Z,1320000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M53.00S,2025-02-05T01:34:16.3Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,21,28,2025-02-05T01:38:25Z,1330000,False,,,0,,K. Ware REBOUND (Off:2 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,136.0,4.0,2.0,2.0,,,,,,,,
139,PT01M53.00S,2025-02-05T01:34:18.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642276,93.29829172141919,45.19761029411765,1610612748,21,30,2025-02-05T01:38:36Z,1340000,False,-24.0,10.0,1,right,K. Ware tip Layup (8 PTS),[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.62,Made,8.0,,,,,,,,,,,,,,,,,
140,PT01M41.00S,2025-02-05T01:34:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,10.77529566360053,37.354473039215684,1610612741,23,30,2025-02-05T01:38:54Z,1350000,False,63.0,49.0,1,left,C. White 7' driving Layup (5 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,5.0,,,,,,,,,,,,,,,,,
141,PT01M28.00S,2025-02-05T01:34:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,92.64126149802891,56.533394607843135,1610612748,23,32,2025-02-05T01:39:21Z,1360000,False,33.0,17.0,1,right,J. Jaquez Jr. driving Layup (2 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.67,Made,2.0,,,,,,,,,,,,,,,,,
142,PT01M15.00S,2025-02-05T01:34:52.0Z,1,REGULAR,3pt,Jump Shot,[],1630172,27.414586070959263,19.607843137254903,1610612741,26,32,2025-02-05T01:39:42Z,1370000,False,152.0,205.0,1,left,P. Williams 25' 3PT step back (3 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,step back,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.54,Made,3.0,,,C. White,1629632.0,1.0,,,,,,,,,,,,
143,PT01M05.00S,2025-02-05T01:35:02.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642276,83.44283837056504,58.94607843137255,1610612748,26,34,2025-02-05T01:40:26Z,1380000,False,45.0,103.0,1,right,K. Ware 11' floating Jump Shot (10 PTS) (J. Jaquez Jr. 1 AST),"[1642276, 1631170]",1610612748.0,MIA,floating,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,11.24,Made,10.0,,,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,
145,PT00M53.50S,2025-02-05T01:35:12.7Z,1,REGULAR,3pt,Jump Shot,[],1630172,31.84954007884363,31.617647058823522,1610612741,29,34,2025-02-05T01:40:46Z,1400000,False,92.0,247.0,1,left,P. Williams 26' 3PT pullup (6 PTS) (J. Smith 1 AST),"[1630172, 1630188]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.34,Made,6.0,,,J. Smith,1630188.0,1.0,,,,,,,,,,,,
147,PT00M37.50S,2025-02-05T01:35:31.1Z,1,REGULAR,3pt,Jump Shot,[],1642276,73.40670170827858,17.647058823529413,1610612748,29,37,2025-02-05T01:41:02Z,1420000,False,-162.0,197.0,1,right,K. Ware 25' 3PT  (13 PTS) (N. Jović 1 AST),"[1642276, 1631107]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,25.53,Made,13.0,,,N. Jović,1631107.0,1.0,,,,,,,,,,,,
149,PT00M28.20S,2025-02-05T01:35:43.5Z,1,REGULAR,3pt,Jump Shot,[],1630188,18.05190538764782,94.6078431372549,1610612741,32,37,2025-02-05T01:41:23Z,1440000,False,-223.0,117.0,1,left,J. Smith 25' 3PT  (3 PTS) (C. White 2 AST),"[1630188, 1629632]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,25.19,Made,3.0,,,C. White,1629632.0,2.0,,,,,,,,,,,,
151,PT00M09.70S,2025-02-05T01:36:08.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,82.52299605781866,50.17999387254902,1610612748,32,37,2025-02-05T01:41:45Z,1460000,False,1.0,112.0,1,right,MISS J. Jaquez Jr. 11' driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.18,Missed,,,,,,,,,,,,,,,,,,
152,PT00M07.50S,2025-02-05T01:36:10.9Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,32,37,2025-02-05T01:41:45Z,1470000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,
153,PT00M00.40S,2025-02-05T01:36:17.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,12.460988830486201,34.35585171568627,1610612741,32,37,2025-02-05T01:42:08Z,1480000,False,78.0,65.0,1,left,MISS C. White 10' driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Right,10.14,Missed,,,,,,,,,,,,,,,,,,
154,PT00M00.10S,2025-02-05T01:36:18.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,32,37,2025-02-05T01:42:08Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,153.0,,,,,,,,,,,
155,PT00M00.00S,2025-02-05T01:36:20.7Z,1,REGULAR,period,end,[],0,,,1610612741,32,37,2025-02-05T01:36:20Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-02-05T01:39:01.8Z,2,REGULAR,period,start,[],0,,,1610612741,32,37,2025-02-05T01:39:01Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M48.00S,2025-02-05T01:39:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,12.089356110381075,47.120098039215684,1610612741,34,37,2025-02-05T01:42:30Z,1520000,False,14.0,61.0,1,left,M. Buzelis 6' driving Layup (8 PTS) (L. Ball 1 AST),"[1641824, 1628366]",1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,8.0,,,L. Ball,1628366.0,1.0,,,,,,,,,,,,
162,PT11M35.00S,2025-02-05T01:39:27.3Z,2,REGULAR,3pt,Jump Shot,[],202692,96.7969776609724,4.166666666666666,1610612748,34,37,2025-02-05T01:42:43Z,1540000,False,-229.0,-22.0,1,right,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
163,PT11M33.00S,2025-02-05T01:39:29.3Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,34,37,2025-02-05T01:42:43Z,1550000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,,,,,,162.0,3.0,3.0,0.0,,,,,,,,
164,PT11M23.00S,2025-02-05T01:39:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,11.432325886990796,58.18780637254902,1610612741,34,37,2025-02-05T01:43:01Z,1560000,False,-41.0,55.0,1,left,MISS J. Smith 6' driving Layup,[1630188],1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,,,,,,,,,,,,,,,,,,
165,PT11M22.00S,2025-02-05T01:39:41.1Z,2,REGULAR,rebound,defensive,[],202692,,,1610612748,34,37,2025-02-05T01:43:01Z,1570000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,
166,PT11M17.00S,2025-02-05T01:39:45.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,90.48948751642575,95.58823529411765,1610612748,34,37,2025-02-05T01:43:17Z,1580000,False,228.0,37.0,1,right,MISS T. Rozier running 3PT,[1626179],1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
167,PT11M14.00S,2025-02-05T01:39:48.3Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,34,37,2025-02-05T01:43:17Z,1590000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,
