actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
192,PT10M35.00S,2024-11-18T00:41:11.7Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,28,30,2024-11-18T00:41:11Z,1920000,False,,,0,,J. Green Free Throw 2 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
194,PT10M17.00S,2024-11-18T00:41:39.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,28,30,2024-11-18T00:41:39Z,1940000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M12.00S,2024-11-18T00:44:45.9Z,2,REGULAR,2pt,Jump Shot,[],1631207,76.2976346911958,57.35294117647059,1610612741,30,30,2024-11-18T00:44:52Z,1950000,False,37.0,170.0,1,right,D. Terry 17' step back Jump Shot (2 PTS),[1631207],1610612741.0,CHI,step back,,,Terry,D. Terry,,,,,Mid-Range,16-24 Center,17.42,Made,,,,,,,2.0,,,,,,,,,,,
196,PT10M02.00S,2024-11-18T00:44:58.2Z,2,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,30,30,2024-11-18T00:45:03Z,1960000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (1 TO),[1641708],1610612745.0,HOU,lost ball,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628485.0,1.0,,,,,,,,,,,,
197,PT09M52.00S,2024-11-18T00:45:17.7Z,2,REGULAR,turnover,lost ball,[],1630245,,,1610612741,30,30,2024-11-18T00:45:24Z,1970000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1630224]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Green,1630224.0
198,PT09M52.00S,2024-11-18T00:45:17.7Z,2,REGULAR,steal,,[],1630224,,,1610612745,30,30,2024-11-18T00:55:53Z,1980000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT09M47.00S,2024-11-18T00:45:23.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,5.863994743758213,50.98039215686274,1610612745,30,32,2024-11-18T00:45:32Z,1990000,False,-5.0,3.0,1,left,A. Thompson running DUNK (5 PTS) (J. Green 1 AST),"[1641708, 1630224]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,5.0,J. Green,1630224.0,1.0,,,,,,,,
201,PT09M37.00S,2024-11-18T00:45:32.5Z,2,REGULAR,3pt,Jump Shot,[],1641763,73.66951379763469,82.59803921568627,1610612741,30,32,2024-11-18T00:45:38Z,2010000,False,163.0,195.0,1,right,MISS J. Phillips 25' 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
202,PT09M33.00S,2024-11-18T00:45:36.5Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612745,30,32,2024-11-18T00:45:38Z,2020000,False,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,201.0,2.0,2.0,0.0,,,,,,,,,,,,,,
203,PT09M27.00S,2024-11-18T00:45:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,6.915243101182654,52.20588235294118,1610612745,30,34,2024-11-18T00:45:48Z,2030000,False,-11.0,13.0,1,left,A. Thompson driving Layup (7 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,7.0,,,,,,,,,,,
204,PT09M15.00S,2024-11-18T00:45:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,93.11760840998686,54.90196078431373,1610612741,30,34,2024-11-18T00:46:04Z,2040000,False,25.0,12.0,1,right,MISS J. Phillips Layup - blocked,"[1641763, 1642263]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,Sheppard,1642263.0,,
205,PT09M15.00S,2024-11-18T00:45:55.6Z,2,REGULAR,block,,[],1642263,,,1610612741,30,34,2024-11-18T00:45:58Z,2050000,False,,,0,,R. Sheppard BLOCK (2 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT09M11.00S,2024-11-18T00:45:59.6Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,30,34,2024-11-18T00:46:04Z,2060000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,,
207,PT09M07.00S,2024-11-18T00:46:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,5.995400788436268,56.127450980392155,1610612745,30,34,2024-11-18T00:51:07Z,2070000,False,-31.0,4.0,1,left,MISS R. Sheppard driving Layup,[1642263],1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,,
208,PT09M04.00S,2024-11-18T00:46:06.3Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612745,30,34,2024-11-18T00:46:09Z,2080000,False,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,207.0,3.0,2.0,1.0,,,,,,,,,,,,,,
209,PT09M03.00S,2024-11-18T00:46:07.3Z,2,REGULAR,turnover,lost ball,[],1629111,,,1610612745,30,34,2024-11-18T00:46:14Z,2090000,False,,,0,,J. Landale lost ball TURNOVER (2 TO),"[1629111, 1631207]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,,,,,Terry,1631207.0
210,PT09M03.00S,2024-11-18T00:46:07.3Z,2,REGULAR,steal,,[],1631207,,,1610612741,30,34,2024-11-18T00:46:09Z,2100000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
211,PT08M58.00S,2024-11-18T00:46:11.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,93.38042049934296,4.411764705882353,1610612741,33,34,2024-11-18T00:52:35Z,2110000,False,-228.0,10.0,1,right,A. Dosunmu 3PT  (3 PTS) (C. White 1 AST),"[1630245, 1629632]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,22.81,Made,,,,,,,3.0,C. White,1629632.0,1.0,,,,,,,,
213,PT08M58.00S,2024-11-18T00:46:29.8Z,2,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612741,33,34,2024-11-18T00:56:10Z,2130000,False,,,0,,T. Eason loose ball personal FOUL (2 PF) (Smith 1 FT),"[1631106, 1630188]",1610612745.0,HOU,loose ball,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,,,,,1627962.0,,,,,,2.0,0.0,Smith,1630188.0,,,,
216,PT08M58.00S,2024-11-18T00:46:55.8Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,33,34,2024-11-18T00:46:29Z,2160000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M58.00S,2024-11-18T00:46:55.8Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,33,34,2024-11-18T00:46:29Z,2170000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M58.00S,2024-11-18T00:46:55.8Z,2,REGULAR,substitution,out,[],1630224,,,1610612741,33,34,2024-11-18T00:46:29Z,2180000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M58.00S,2024-11-18T00:46:55.8Z,2,REGULAR,substitution,out,[],1642263,,,1610612741,33,34,2024-11-18T00:46:29Z,2190000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M58.00S,2024-11-18T00:46:55.8Z,2,REGULAR,substitution,in,[],203897,,,1610612741,33,34,2024-11-18T00:46:29Z,2200000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M58.00S,2024-11-18T00:46:55.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,33,34,2024-11-18T00:46:29Z,2210000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M58.00S,2024-11-18T00:46:55.8Z,2,REGULAR,substitution,in,[],1627832,,,1610612741,33,34,2024-11-18T00:46:29Z,2220000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M58.00S,2024-11-18T00:46:55.8Z,2,REGULAR,substitution,in,[],1631095,,,1610612741,33,34,2024-11-18T00:46:29Z,2230000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M58.00S,2024-11-18T00:47:22.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630188,,,1610612741,34,34,2024-11-18T00:56:10Z,2240000,False,,,0,,J. Smith Free Throw 1 of 1 (5 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
225,PT08M47.00S,2024-11-18T00:47:28.5Z,2,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612745,34,34,2024-11-18T00:47:50Z,2250000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Thompson 2 FT),"[1630188, 1641708]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628485.0,,,,,,1.0,0.0,Thompson,1641708.0,,,,
228,PT08M47.00S,2024-11-18T00:47:51.4Z,2,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,34,35,2024-11-18T00:47:51Z,2270000,False,,,0,,A. Thompson Free Throw 1 of 2 (8 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
229,PT08M47.00S,2024-11-18T00:47:52.1Z,2,REGULAR,substitution,out,[],1630188,,,1610612745,34,35,2024-11-18T00:48:02Z,2280000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M47.00S,2024-11-18T00:47:52.1Z,2,REGULAR,substitution,out,[],1641763,,,1610612745,34,35,2024-11-18T00:48:02Z,2290000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M47.00S,2024-11-18T00:47:52.1Z,2,REGULAR,substitution,in,[],202696,,,1610612745,34,35,2024-11-18T00:48:02Z,2300000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M47.00S,2024-11-18T00:47:52.1Z,2,REGULAR,substitution,in,[],1630172,,,1610612745,34,35,2024-11-18T00:48:02Z,2310000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M47.00S,2024-11-18T00:48:12.2Z,2,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,34,36,2024-11-18T00:48:12Z,2320000,False,,,0,,A. Thompson Free Throw 2 of 2 (9 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
234,PT08M43.00S,2024-11-18T00:48:24.1Z,2,REGULAR,foul,personal,[],1641708,,,1610612741,34,36,2024-11-18T00:48:29Z,2330000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1630581]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,203592.0,,,,,,1.0,0.0,Giddey,1630581.0,,,,
236,PT08M43.00S,2024-11-18T00:48:28.7Z,2,REGULAR,substitution,out,[],1629111,,,1610612741,34,36,2024-11-18T00:48:32Z,2350000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M43.00S,2024-11-18T00:48:28.7Z,2,REGULAR,substitution,in,[],1630578,,,1610612741,34,36,2024-11-18T00:48:32Z,2360000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M30.00S,2024-11-18T00:48:48.0Z,2,REGULAR,3pt,Jump Shot,[],1630581,90.22667542706965,3.6764705882352944,1610612741,34,36,2024-11-18T00:48:55Z,2370000,False,-232.0,39.0,1,right,MISS J. Giddey 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.49,Missed,,,,,,,,,,,,,,,,,,
239,PT08M24.00S,2024-11-18T00:48:54.0Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,34,36,2024-11-18T00:48:55Z,2380000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,238.0,2.0,2.0,0.0,,,,,,,,,,,,,,
240,PT08M15.00S,2024-11-18T00:49:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.178055190538765,52.450980392156865,1610612745,34,36,2024-11-18T00:49:08Z,2390000,False,-12.0,15.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
241,PT08M14.00S,2024-11-18T00:49:03.6Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,34,36,2024-11-18T00:49:03Z,2400000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,240.0,4.0,3.0,1.0,,,,,,,,,,,,,,
242,PT08M07.00S,2024-11-18T00:49:10.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627832,27.677398160315374,61.76470588235294,1610612745,34,36,2024-11-18T00:49:21Z,2410000,False,-59.0,208.0,1,left,MISS F. VanVleet 21' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,21.59,Missed,,,,,,,,,,,,,,,,,,
243,PT08M04.00S,2024-11-18T00:49:13.0Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,34,36,2024-11-18T00:49:21Z,2420000,False,,,0,,N. Vučević REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Center,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,
244,PT07M59.00S,2024-11-18T00:49:30.2Z,2,REGULAR,foul,personal,[],1631106,,,1610612741,34,36,2024-11-18T00:49:53Z,2430000,False,,,0,,T. Eason personal FOUL (3 PF),"[1631106, 202696]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203592.0,,,,,,3.0,0.0,Vučević,202696.0,,,,
246,PT07M59.00S,2024-11-18T00:49:37.9Z,2,REGULAR,substitution,out,[],1631106,,,1610612741,34,36,2024-11-18T00:49:43Z,2450000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M59.00S,2024-11-18T00:49:37.9Z,2,REGULAR,substitution,in,[],1628415,,,1610612741,34,36,2024-11-18T00:49:43Z,2460000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M54.00S,2024-11-18T00:49:52.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612741,34,36,2024-11-18T00:50:00Z,2470000,False,,,0,,A. Thompson personal FOUL (2 PF) (LaVine 2 FT),"[1641708, 203897]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,203592.0,,,,,,2.0,0.0,LaVine,203897.0,,,,
250,PT07M54.00S,2024-11-18T00:50:24.8Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,35,36,2024-11-18T00:50:24Z,2490000,False,,,0,,Z. LaVine Free Throw 1 of 2 (7 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
251,PT07M54.00S,2024-11-18T00:50:45.7Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,36,36,2024-11-18T00:50:45Z,2500000,False,,,0,,Z. LaVine Free Throw 2 of 2 (8 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
252,PT07M37.00S,2024-11-18T00:51:06.7Z,2,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612745,36,36,2024-11-18T00:51:14Z,2510000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1631207, 1627832]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,1.0,0.0,VanVleet,1627832.0,,,,
254,PT07M37.00S,2024-11-18T00:51:29.7Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,36,37,2024-11-18T00:51:29Z,2530000,False,,,0,,F. VanVleet Free Throw 1 of 2 (6 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
255,PT07M37.00S,2024-11-18T00:51:29.7Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,36,37,2024-11-18T00:51:44Z,2540000,False,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
256,PT07M35.00S,2024-11-18T00:51:31.7Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,36,37,2024-11-18T00:51:44Z,2550000,False,,,0,,N. Vučević REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,255.0,4.0,4.0,0.0,,,,,,,,,,,,,,
356,PT07M26.00S,2024-11-18T00:51:41.3Z,2,REGULAR,turnover,lost ball,[],1630172,,,1610612741,36,37,2024-11-18T01:18:51Z,2555000,False,,,0,,P. Williams lost ball TURNOVER (2 TO),"[1630172, 1628415]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,,,,,Brooks,1628415.0
357,PT07M26.00S,2024-11-18T00:51:41.3Z,2,REGULAR,steal,,[],1628415,,,1610612745,36,37,2024-11-18T01:18:51Z,2557500,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT07M20.00S,2024-11-18T00:51:57.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627832,5.863994743758213,52.69607843137255,1610612745,36,39,2024-11-18T01:19:02Z,2580000,False,-13.0,3.0,1,left,F. VanVleet running Layup (8 PTS) (D. Brooks 1 AST),"[1627832, 1628415]",1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,8.0,D. Brooks,1628415.0,1.0,,,,,,,,
261,PT07M07.00S,2024-11-18T00:52:11.7Z,2,REGULAR,3pt,Jump Shot,[],1630172,66.70499342969777,43.38235294117647,1610612741,36,39,2024-11-18T00:52:20Z,2600000,False,-33.0,260.0,1,right,MISS P. Williams 26' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
262,PT07M03.00S,2024-11-18T00:52:15.7Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,36,39,2024-11-18T00:52:20Z,2610000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,261.0,5.0,4.0,1.0,,,,,,,,,,,,,,
263,PT07M01.00S,2024-11-18T00:52:18.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,29.77989487516426,76.47058823529412,1610612745,36,42,2024-11-18T00:52:35Z,2620000,False,-132.0,227.0,1,left,F. VanVleet 26' 3PT running pullup (11 PTS) (A. Thompson 1 AST),"[1627832, 1641708]",1610612745.0,HOU,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.31,Made,,,,,,,11.0,A. Thompson,1641708.0,1.0,,,,,,,,
265,PT06M39.00S,2024-11-18T00:52:38.6Z,2,REGULAR,3pt,Jump Shot,[],1630172,69.59592641261499,68.38235294117648,1610612741,36,42,2024-11-18T01:02:33Z,2640000,False,92.0,233.0,1,right,MISS P. Williams 25' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
266,PT06M37.00S,2024-11-18T00:52:40.6Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,36,42,2024-11-18T00:52:43Z,2650000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,265.0,1.0,1.0,0.0,,,,,,,,,,,,,,
267,PT06M22.00S,2024-11-18T00:52:56.2Z,2,REGULAR,3pt,Jump Shot,[],1627832,25.18068331143233,84.80392156862744,1610612745,36,42,2024-11-18T00:53:02Z,2660000,False,-174.0,184.0,1,left,MISS F. VanVleet 25' step back 3PT,[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
268,PT06M17.00S,2024-11-18T00:53:01.2Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,36,42,2024-11-18T00:53:02Z,2670000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,267.0,6.0,4.0,2.0,,,,,,,,,,,,,,
269,PT06M17.00S,2024-11-18T00:53:01.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,5.590000152587891,50.0,1610612745,36,42,2024-11-18T00:53:04Z,2680000,False,0.0,0.0,1,left,MISS A. Thompson tip Layup - blocked,"[1641708, 1631207]",1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,Terry,1631207.0,,
287,PT06M17.00S,2024-11-18T00:53:01.3Z,2,REGULAR,block,,[],1631207,,,1610612745,36,42,2024-11-18T00:57:10Z,2685000,False,,,0,,D. Terry BLOCK (1 BLK),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT06M16.00S,2024-11-18T00:53:02.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,36,42,2024-11-18T00:53:04Z,2690000,False,,,0,,J. Giddey REBOUND (Off:2 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,269.0,6.0,4.0,2.0,,,,,,,,,,,,,,
272,PT06M01.00S,2024-11-18T00:53:26.7Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,36,42,2024-11-18T00:53:39Z,2710000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M01.00S,2024-11-18T00:53:26.7Z,2,REGULAR,substitution,out,[],1641708,,,1610612741,36,42,2024-11-18T00:53:39Z,2720000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M01.00S,2024-11-18T00:53:26.7Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,36,42,2024-11-18T00:53:39Z,2730000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M01.00S,2024-11-18T00:53:26.7Z,2,REGULAR,substitution,in,[],1642263,,,1610612741,36,42,2024-11-18T00:53:39Z,2740000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M00.00S,2024-11-18T00:53:51.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612741,36,42,2024-11-18T00:53:59Z,2750000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Vučević 2 FT),"[1631095, 202696]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628485.0,,,,,,2.0,0.0,Vučević,202696.0,,,,
