actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-11-12T01:10:21.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-12T01:10:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-11-12T01:10:24.9Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2024-11-12T01:10:24Z,40000,False,,,0,,Jump Ball J. Allen vs. N. Vučević: Tip to D. Garland,"[1629636, 1628386, 202696]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Allen,1628386.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-11-12T01:10:39.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,25.18068331143233,85.7843137254902,1610612739,0,0,2024-11-12T01:11:02Z,70000,False,-179.0,184.0,1,left,MISS D. Mitchell 25' bank 3PT,[1628378],1610612739.0,CLE,bank,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-11-12T01:10:42.3Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,0,0,2024-11-12T01:11:02Z,80000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-11-12T01:10:57.6Z,1,REGULAR,2pt,Jump Shot,[],1630581,95.6143232588699,65.93137254901961,1610612741,2,0,2024-11-12T01:11:02Z,90000,False,80.0,-11.0,1,right,J. Giddey 8' floating Jump Shot (2 PTS) (P. Williams 1 AST),"[1630581, 1630172]",1610612741.0,CHI,floating,,,Giddey,J. Giddey,,,,,Mid-Range,0-8 Center,8.05,Made,,,,,2.0,P. Williams,1630172.0,1.0,,,,,,,,,,
11,PT11M13.00S,2024-11-12T01:11:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,10.5946123521682,49.754901960784316,1610612739,2,0,2024-11-12T01:12:00Z,110000,False,1.0,47.0,1,left,MISS E. Mobley turnaround Shot - blocked,"[1630596, 1630172]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,Williams,1630172.0,,,,,,,,
12,PT11M13.00S,2024-11-12T01:11:10.0Z,1,REGULAR,block,,[],1630172,,,1610612739,2,0,2024-11-12T01:11:12Z,120000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M11.00S,2024-11-12T01:11:12.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,2,0,2024-11-12T01:12:00Z,130000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M07.00S,2024-11-12T01:11:13.6Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,2,0,2024-11-12T01:11:18Z,140000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1629636]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Garland,1629636.0,,,,,
15,PT11M07.00S,2024-11-12T01:11:13.6Z,1,REGULAR,steal,,[],1629636,,,1610612739,2,0,2024-11-12T01:11:16Z,150000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
16,PT11M03.00S,2024-11-12T01:11:18.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,7.178055190538765,49.01960784313725,1610612739,2,2,2024-11-12T01:12:35Z,160000,False,5.0,15.0,1,left,D. Mitchell driving Layup (2 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,
18,PT10M44.00S,2024-11-12T01:11:39.1Z,1,REGULAR,3pt,Jump Shot,[],1630172,73.27529566360053,84.06862745098039,1610612741,2,2,2024-11-12T01:12:58Z,180000,False,170.0,199.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
19,PT10M42.00S,2024-11-12T01:11:41.1Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,2,2,2024-11-12T01:12:58Z,190000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
