actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
13,PT10M41.00S,2024-12-03T01:11:54.3Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,0,2,2024-12-03T01:12:03Z,130000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,
46,PT10M33.00S,2024-12-03T01:11:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.06636005256242,50.49019607843137,1610612751,0,2,2024-12-03T01:19:56Z,135000,False,2.0,22.0,1,right,MISS N. Claxton cutting Layup - blocked,"[1629651, 1630245]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,Dosunmu,1630245.0,,,,,
47,PT10M33.00S,2024-12-03T01:11:58.7Z,1,REGULAR,block,,[],1630245,,,1610612751,0,2,2024-12-03T01:17:40Z,137500,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT10M31.00S,2024-12-03T01:12:00.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,0,2,2024-12-03T01:19:56Z,138750,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,46.0,,,,,,,,,,
19,PT10M27.00S,2024-12-03T01:12:28.5Z,1,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612751,0,2,2024-12-03T01:12:35Z,150000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Claxton 2 FT),"[1630245, 1629651]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Claxton,1629651.0
21,PT10M27.00S,2024-12-03T01:12:50.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,0,2,2024-12-03T01:17:40Z,170000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT10M27.00S,2024-12-03T01:12:50.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,0,2,2024-12-03T01:12:50Z,180000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,
23,PT10M27.00S,2024-12-03T01:13:06.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,0,3,2024-12-03T01:17:40Z,190000,False,,,0,,N. Claxton Free Throw 2 of 2 (3 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
24,PT10M13.00S,2024-12-03T01:13:22.1Z,1,REGULAR,3pt,Jump Shot,[],203897,30.436925098554536,24.509803921568626,1610612741,3,3,2024-12-03T01:16:38Z,200000,False,127.0,234.0,1,left,Z. LaVine 26' 3PT pullup (3 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.61,Made,3.0,,,,,,,,,,,,,,,,,
25,PT09M53.00S,2024-12-03T01:13:41.8Z,1,REGULAR,2pt,Jump Shot,[],203471,79.58278580814718,28.676470588235293,1610612751,3,5,2024-12-03T01:13:47Z,210000,False,-107.0,139.0,1,right,D. Schröder 17' pullup Jump Shot (2 PTS),[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Left Center,17.55,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M34.00S,2024-12-03T01:14:00.6Z,1,REGULAR,3pt,Jump Shot,[],1630581,31.35676741130092,19.362745098039216,1610612741,3,5,2024-12-03T01:14:04Z,220000,False,153.0,242.0,1,left,MISS J. Giddey 28' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,28.67,Missed,,,,,,,,,,,,,,,,,,
27,PT09M31.00S,2024-12-03T01:14:03.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,3,5,2024-12-03T01:14:04Z,230000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,
28,PT09M11.00S,2024-12-03T01:14:24.8Z,1,REGULAR,2pt,Jump Shot,[],203471,94.30026281208936,76.9607843137255,1610612751,3,5,2024-12-03T01:14:28Z,240000,False,135.0,1.0,1,right,MISS D. Schröder 13' step back Shot,[203471],1610612751.0,BKN,step back,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Right,13.48,Missed,,,,,,,,,,,,,,,,,,
29,PT09M09.00S,2024-12-03T01:14:26.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,3,5,2024-12-03T01:14:28Z,250000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Right,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,
30,PT08M54.00S,2024-12-03T01:14:41.8Z,1,REGULAR,3pt,Jump Shot,[],203897,4.812746386333772,95.34313725490196,1610612741,3,5,2024-12-03T01:14:46Z,260000,False,-227.0,-7.0,1,left,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
31,PT08M50.00S,2024-12-03T01:14:45.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,3,5,2024-12-03T01:14:46Z,270000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,,,30.0,2.0,2.0,0.0,,,,,,,
32,PT08M28.00S,2024-12-03T01:15:06.7Z,1,REGULAR,3pt,Jump Shot,[],1630553,71.43561103810775,24.264705882352942,1610612751,3,5,2024-12-03T01:15:11Z,280000,False,-129.0,216.0,1,right,MISS K. Johnson 25' pullup 3PT,[1630553],1610612751.0,BKN,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
33,PT08M26.00S,2024-12-03T01:15:09.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,3,5,2024-12-03T01:15:09Z,290000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,
34,PT08M21.00S,2024-12-03T01:15:15.0Z,1,REGULAR,3pt,Jump Shot,[],202696,32.14520367936925,50.245098039215684,1610612741,6,5,2024-12-03T01:18:41Z,300000,False,-1.0,250.0,1,left,N. Vučević 24' 3PT  (3 PTS) (J. Giddey 1 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,24.97,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
36,PT07M56.00S,2024-12-03T01:15:38.4Z,1,REGULAR,3pt,Jump Shot,[],1630553,95.74572930354796,4.411764705882353,1610612751,6,8,2024-12-03T01:15:44Z,320000,False,-228.0,-13.0,1,right,K. Johnson 3PT  (3 PTS) (D. Schröder 2 AST),"[1630553, 203471]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,22.82,Made,3.0,D. Schröder,203471.0,2.0,,,,,,,,,,,,,,
38,PT07M44.00S,2024-12-03T01:15:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,5.075558475689881,47.549019607843135,1610612741,8,8,2024-12-03T01:15:54Z,340000,False,12.0,-5.0,1,left,A. Dosunmu driving Layup (2 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.32,Made,2.0,,,,,,,,,,,,,,,,,
39,PT07M34.00S,2024-12-03T01:16:03.1Z,1,REGULAR,foul,personal,[],1641763,,,1610612751,8,8,2024-12-03T01:16:09Z,350000,False,,,0,,J. Phillips personal FOUL (1 PF),"[1641763, 203471]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Schröder,203471.0
41,PT07M34.00S,2024-12-03T01:16:09.6Z,1,REGULAR,substitution,out,[],1630581,,,1610612751,8,8,2024-12-03T01:16:13Z,370000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M34.00S,2024-12-03T01:16:09.6Z,1,REGULAR,substitution,in,[],1631207,,,1610612751,8,8,2024-12-03T01:16:13Z,380000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M27.00S,2024-12-03T01:16:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,94.43166885676742,50.0,1610612751,8,10,2024-12-03T01:16:36Z,390000,False,0.0,0.0,1,right,N. Claxton alley-oop Layup (5 PTS) (K. Johnson 1 AST),"[1629651, 1630553]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.02,Made,5.0,K. Johnson,1630553.0,1.0,,,,,,,,,,,,,,
45,PT07M27.00S,2024-12-03T01:16:36.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,8,10,2024-12-03T01:16:36Z,410000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M04.00S,2024-12-03T01:19:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.389618922470433,51.9607843137255,1610612741,10,10,2024-12-03T01:19:58Z,420000,False,-10.0,8.0,1,left,Z. LaVine driving Layup (5 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.24,Made,5.0,,,,,,,,,,,,,,,,,
50,PT06M41.00S,2024-12-03T01:20:19.4Z,1,REGULAR,3pt,Jump Shot,[],1630553,86.41590013140605,95.09803921568627,1610612751,10,10,2024-12-03T01:20:50Z,430000,False,225.0,75.0,1,right,MISS K. Johnson 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
51,PT06M39.00S,2024-12-03T01:20:21.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,10,2024-12-03T01:20:50Z,440000,False,,,0,,N. Vučević REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,,,,,,,,50.0,3.0,3.0,0.0,,,,,,,
52,PT06M35.00S,2024-12-03T01:20:27.2Z,1,REGULAR,foul,personal,[],1631213,,,1610612741,10,10,2024-12-03T01:20:33Z,450000,False,,,0,,T. Martin personal FOUL (1 PF),"[1631213, 1630245]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Dosunmu,1630245.0
54,PT06M35.00S,2024-12-03T01:20:37.5Z,1,REGULAR,substitution,out,[],203471,,,1610612741,10,10,2024-12-03T01:20:39Z,470000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M35.00S,2024-12-03T01:20:37.5Z,1,REGULAR,substitution,in,[],1629003,,,1610612741,10,10,2024-12-03T01:20:39Z,480000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M31.00S,2024-12-03T01:20:52.8Z,1,REGULAR,3pt,Jump Shot,[],202696,31.225361366622867,67.40196078431373,1610612741,10,10,2024-12-03T01:20:57Z,490000,False,-87.0,241.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
57,PT06M29.00S,2024-12-03T01:20:54.8Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,10,10,2024-12-03T01:21:28Z,500000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,56.0,2.0,1.0,1.0,,,,,,,
58,PT06M25.00S,2024-12-03T01:20:59.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631213,75.64060446780552,86.27450980392157,1610612751,10,13,2024-12-03T01:21:04Z,510000,False,181.0,176.0,1,right,T. Martin 25' 3PT running (3 PTS) (K. Johnson 2 AST),"[1631213, 1630553]",1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,25.31,Made,3.0,K. Johnson,1630553.0,2.0,,,,,,,,,,,,,,
60,PT06M06.00S,2024-12-03T01:21:19.2Z,1,REGULAR,2pt,Jump Shot,[],203897,5.863994743758213,80.14705882352942,1610612741,10,13,2024-12-03T01:22:02Z,530000,False,-151.0,3.0,1,left,MISS Z. LaVine 15' turnaround fadeaway Shot,[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,15.07,Missed,,,,,,,,,,,,,,,,,,
61,PT06M04.00S,2024-12-03T01:21:21.2Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,10,13,2024-12-03T01:22:02Z,540000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Left,,,,,,,,,,60.0,2.0,2.0,0.0,,,,,,,
62,PT05M44.00S,2024-12-03T01:21:42.3Z,1,REGULAR,violation,kicked ball,[],202696,,,1610612751,10,13,2024-12-03T01:22:12Z,550000,False,,,0,,N. Vučević kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,
63,PT05M44.00S,2024-12-03T01:21:44.8Z,1,REGULAR,substitution,out,[],1641763,,,1610612751,10,13,2024-12-03T01:22:04Z,560000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M44.00S,2024-12-03T01:21:44.8Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,10,13,2024-12-03T01:22:04Z,570000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M44.00S,2024-12-03T01:21:44.8Z,1,REGULAR,substitution,in,[],1641824,,,1610612751,10,13,2024-12-03T01:22:04Z,580000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M44.00S,2024-12-03T01:21:44.8Z,1,REGULAR,substitution,in,[],1630570,,,1610612751,10,13,2024-12-03T01:22:04Z,590000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M36.00S,2024-12-03T01:22:14.6Z,1,REGULAR,3pt,Jump Shot,[],1630570,67.36202365308804,41.42156862745098,1610612751,10,13,2024-12-03T01:22:20Z,600000,False,-43.0,254.0,1,right,MISS T. Watford 25' 3PT,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
68,PT05M33.00S,2024-12-03T01:22:17.6Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,10,13,2024-12-03T01:22:20Z,610000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,
69,PT05M26.00S,2024-12-03T01:22:26.5Z,1,REGULAR,foul,personal,[],1630553,,,1610612741,10,13,2024-12-03T01:22:34Z,620000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1630553, 202696]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Vučević,202696.0
71,PT05M24.00S,2024-12-03T01:22:50.0Z,1,REGULAR,3pt,Jump Shot,[],1641824,7.703679369250986,4.6568627450980395,1610612741,13,13,2024-12-03T01:23:20Z,640000,False,227.0,20.0,1,left,M. Buzelis 3PT  (3 PTS) (A. Dosunmu 1 AST),"[1641824, 1630245]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,22.76,Made,3.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
73,PT05M10.00S,2024-12-03T01:23:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,90.3580814717477,53.67647058823529,1610612751,13,13,2024-12-03T01:23:50Z,660000,False,18.0,38.0,1,right,MISS S. Milton driving floating Shot,[1629003],1610612751.0,BKN,driving floating,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,,,,,,
74,PT05M08.00S,2024-12-03T01:23:08.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,13,13,2024-12-03T01:23:50Z,670000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,73.0,,,,,,,,,,
76,PT04M55.00S,2024-12-03T01:23:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,10.988830486202366,48.28431372549019,1610612741,15,13,2024-12-03T01:23:31Z,690000,False,9.0,51.0,1,left,N. Vučević floating Jump Shot (5 PTS) (A. Dosunmu 2 AST),"[202696, 1630245]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,5.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,
78,PT04M48.00S,2024-12-03T01:23:36.0Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612751,15,13,2024-12-03T01:23:46Z,710000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Watford 2 FT),"[202696, 1630570]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Watford,1630570.0
80,PT04M48.00S,2024-12-03T01:24:02.6Z,1,REGULAR,freethrow,1 of 2,[],1630570,,,1610612751,15,14,2024-12-03T01:24:02Z,730000,False,,,0,,T. Watford Free Throw 1 of 2 (1 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
81,PT04M48.00S,2024-12-03T01:24:03.1Z,1,REGULAR,substitution,out,[],1630592,,,1610612751,15,14,2024-12-03T01:24:09Z,740000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M48.00S,2024-12-03T01:24:03.1Z,1,REGULAR,substitution,in,[],1641727,,,1610612751,15,14,2024-12-03T01:24:09Z,750000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M48.00S,2024-12-03T01:24:21.9Z,1,REGULAR,freethrow,2 of 2,[],1630570,,,1610612751,15,15,2024-12-03T01:24:21Z,760000,False,,,0,,T. Watford Free Throw 2 of 2 (2 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
84,PT04M26.00S,2024-12-03T01:24:46.1Z,1,REGULAR,3pt,Jump Shot,[],1641824,9.280551905387648,96.32352941176471,1610612741,18,15,2024-12-03T01:24:50Z,770000,False,-232.0,35.0,1,left,M. Buzelis 3PT  (6 PTS) (Z. LaVine 1 AST),"[1641824, 203897]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,23.42,Made,6.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
86,PT04M12.00S,2024-12-03T01:25:00.8Z,1,REGULAR,3pt,Jump Shot,[],1631213,96.40275952693824,96.07843137254902,1610612751,18,15,2024-12-03T01:25:32Z,790000,False,230.0,-19.0,1,right,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,,
87,PT04M10.00S,2024-12-03T01:25:02.8Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612741,18,15,2024-12-03T01:25:32Z,800000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,
88,PT04M03.00S,2024-12-03T01:25:10.0Z,1,REGULAR,3pt,Jump Shot,[],1630245,3.1044678055190538,95.09803921568627,1610612741,18,15,2024-12-03T01:26:00Z,810000,False,-225.0,-23.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
