actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-02-22T22:12:15.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-22T22:12:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-02-22T22:12:17.3Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612756,0,0,2025-02-22T22:12:17Z,40000,False,,,0,,Jump Ball N. Richards vs. N. Vučević: Tip to B. Beal,"[203078, 1630208, 202696]",1610612756.0,PHX,startperiod,B. Beal,203078.0,Beal,B. Beal,Richards,1630208.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-02-22T22:12:37.4Z,1,REGULAR,3pt,Jump Shot,[],1626220,16.4257555847569,96.05545343137256,1610612756,0,0,2025-02-22T22:12:55Z,70000,False,-230.0,102.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2025-02-22T22:12:39.4Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,0,0,2025-02-22T22:12:55Z,80000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M16.00S,2025-02-22T22:13:00.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.59855453350855,40.68627450980392,1610612741,0,0,2025-02-22T22:13:26Z,90000,False,-47.0,64.0,1,right,MISS N. Vučević 7' driving Hook,[202696],1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2025-02-22T22:13:01.8Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,0,0,2025-02-22T22:13:26Z,100000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M07.00S,2025-02-22T22:13:10.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,9.72404730617609,45.423560049019606,1610612756,0,0,2025-02-22T22:14:02Z,110000,False,23.0,39.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,,,
13,PT11M05.00S,2025-02-22T22:13:12.6Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612756,0,0,2025-02-22T22:14:02Z,130000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
14,PT10M57.00S,2025-02-22T22:13:18.8Z,1,REGULAR,turnover,lost ball,[],203078,,,1610612756,0,0,2025-02-22T22:14:17Z,140000,False,,,0,,B. Beal lost ball TURNOVER (1 TO),"[203078, 1629632]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,1.0,White,1629632.0,,,,,,,,,,,
15,PT10M57.00S,2025-02-22T22:13:18.8Z,1,REGULAR,steal,,[],1629632,,,1610612741,0,0,2025-02-22T22:13:20Z,150000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
16,PT10M53.00S,2025-02-22T22:13:21.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641824,87.91064388961892,56.02405024509804,1610612741,2,0,2025-02-22T22:14:28Z,160000,False,30.0,61.0,1,right,M. Buzelis 6' running DUNK (2 PTS) (C. White 1 AST),"[1641824, 1629632]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,,,,,,,,2.0,C. White,1629632.0,1.0,,,,,,,
