actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-23T01:12:07.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-23T01:12:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-23T01:12:11.0Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2024-11-23T01:12:11Z,40000,False,,,0,,Jump Ball C. Capela vs. N. Vučević: Tip to J. Johnson,"[1630552, 203991, 202696]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Capela,203991.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-11-23T01:12:28.1Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,0,0,2024-11-23T01:12:36Z,70000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Above the Break 3,24+ Center,202037.0,1.0,,,,,,,,,,,,,,,,,,
8,PT11M19.00S,2024-11-23T01:12:55.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,5.863994743758213,4.411764705882353,1610612741,0,0,2024-11-23T01:13:00Z,80000,False,228.0,3.0,1,left,MISS J. Giddey 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,22.79,Missed,,,,,,,,,,,,,,,,
9,PT11M16.00S,2024-11-23T01:12:58.7Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,0,0,2024-11-23T01:13:00Z,90000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M08.00S,2024-11-23T01:13:07.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,91.40932982917214,54.41176470588235,1610612737,0,2,2024-11-23T01:13:10Z,100000,False,22.0,28.0,1,right,C. Capela Hook (2 PTS) (T. Young 1 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,3.59,Made,,,,,2.0,T. Young,1629027.0,1.0,,,,,,,,
12,PT11M01.00S,2024-11-23T01:13:17.8Z,1,REGULAR,foul,personal,[],1642258,,,1610612741,0,2,2024-11-23T01:13:24Z,120000,False,,,0,,Z. Risacher personal FOUL (1 PF),"[1642258, 1629632]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,202037.0,,,,,,,,,,,,1.0,0.0,White,1629632.0,,,,
14,PT10M53.00S,2024-11-23T01:13:39.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,17.69053876478318,57.35294117647059,1610612741,0,2,2024-11-23T01:13:44Z,140000,False,-37.0,114.0,1,left,MISS C. White 11' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,11.96,Missed,,,,,,,,,,,,,,,,
15,PT10M50.00S,2024-11-23T01:13:42.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,0,2,2024-11-23T01:13:44Z,150000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,
16,PT10M40.00S,2024-11-23T01:13:53.3Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,0,2,2024-11-23T01:13:58Z,160000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1630245]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,2.0,,,,,,,,,,,,,,,Dosunmu,1630245.0,,
17,PT10M40.00S,2024-11-23T01:13:53.3Z,1,REGULAR,steal,,[],1630245,,,1610612741,0,2,2024-11-23T01:13:55Z,170000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
18,PT10M35.00S,2024-11-23T01:13:57.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,5.601182654402102,49.26470588235294,1610612741,2,2,2024-11-23T01:14:03Z,180000,False,4.0,0.0,1,left,J. Giddey running DUNK (2 PTS) (A. Dosunmu 1 AST),"[1630581, 1630245]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,0.37,Made,,,,,2.0,A. Dosunmu,1630245.0,1.0,,,,,,,,
20,PT10M29.00S,2024-11-23T01:14:04.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,94.30026281208936,50.98039215686274,1610612737,2,4,2024-11-23T01:14:51Z,200000,False,5.0,1.0,1,right,C. Capela alley-oop DUNK (4 PTS) (J. Johnson 1 AST),"[203991, 1630552]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,0.5,Made,,,,,4.0,J. Johnson,1630552.0,1.0,,,,,,,,
22,PT10M24.00S,2024-11-23T01:14:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630245,5.075558475689881,49.26470588235294,1610612741,4,4,2024-11-23T01:15:08Z,220000,False,4.0,-5.0,1,left,A. Dosunmu driving Layup (2 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,0.61,Made,,,,,2.0,,,,,,,,,,,
