actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
21,PT10M06.00S,2025-01-16T01:12:11.9Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,2,6,2025-01-16T01:12:19Z,200000,False,,,0,,J. Giddey lost ball out-of-bounds TURNOVER (1 TO),[1630581],1610612741.0,CHI,lost ball,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,101284.0,,,,,,
22,PT09M53.00S,2025-01-16T01:12:30.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630249,68.28186596583443,26.96078431372549,1610612737,2,6,2025-01-16T01:12:35Z,210000,False,-115.0,246.0,1,right,MISS V. Krejčí 27' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,27.14,Missed,,,,,,,,,,,,,,,,,,
23,PT09M49.00S,2025-01-16T01:12:34.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,2,6,2025-01-16T01:20:16Z,220000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M44.00S,2025-01-16T01:12:38.9Z,1,REGULAR,turnover,lost ball,[],1629632,,,1610612741,2,6,2025-01-16T01:12:42Z,230000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1631223]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Roddy,1631223.0,,,,,,,
25,PT09M44.00S,2025-01-16T01:12:38.9Z,1,REGULAR,steal,,[],1631223,,,1610612737,2,6,2025-01-16T01:27:20Z,240000,False,,,0,,D. Roddy STEAL (1 STL),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M36.00S,2025-01-16T01:12:47.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630249,93.9060446780552,34.068627450980394,1610612737,2,6,2025-01-16T01:12:51Z,250000,False,-80.0,5.0,1,right,MISS V. Krejčí 7' floating Shot,[1630249],1610612737.0,ATL,floating,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
27,PT09M33.00S,2025-01-16T01:12:49.9Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,2,6,2025-01-16T01:12:49Z,260000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,
28,PT09M31.00S,2025-01-16T01:12:52.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,87.33574244415243,49.01960784313725,1610612737,2,6,2025-01-16T01:22:54Z,270000,False,-5.0,67.0,1,right,MISS C. Capela 6' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,,
29,PT09M28.00S,2025-01-16T01:12:55.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,2,6,2025-01-16T01:27:52Z,280000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,,,
30,PT09M23.00S,2025-01-16T01:12:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,8.360709592641262,48.03921568627451,1610612741,4,6,2025-01-16T01:13:04Z,290000,False,10.0,26.0,1,left,J. Giddey running Layup (2 PTS),[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.79,Made,2.0,,,,,,,,,,,,,,,,,
31,PT09M12.00S,2025-01-16T01:13:11.7Z,1,REGULAR,3pt,Jump Shot,[],1630249,74.72076215505913,87.5,1610612737,4,6,2025-01-16T01:24:10Z,300000,False,188.0,185.0,1,right,MISS V. Krejčí 26' pullup 3PT,[1630249],1610612737.0,ATL,pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
32,PT09M09.00S,2025-01-16T01:13:14.7Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,4,6,2025-01-16T01:13:15Z,310000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,
33,PT08M48.00S,2025-01-16T01:13:34.2Z,1,REGULAR,3pt,Jump Shot,[],203897,4.418528252299605,95.09803921568627,1610612741,4,6,2025-01-16T01:24:44Z,320000,False,-225.0,-11.0,1,left,MISS Z. LaVine step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
34,PT08M45.00S,2025-01-16T01:13:37.4Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,4,6,2025-01-16T01:13:37Z,330000,False,,,0,,N. Vučević REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,,,33.0,3.0,2.0,1.0,,,,,,,,,,
35,PT08M45.00S,2025-01-16T01:13:37.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,5.590000152587891,50.0,1610612741,4,6,2025-01-16T01:13:39Z,340000,False,0.0,0.0,1,left,MISS N. Vučević tip Layup,[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
36,PT08M45.00S,2025-01-16T01:13:37.4Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,4,6,2025-01-16T01:13:39Z,350000,False,,,0,,D. Daniels REBOUND (Off:1 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,
37,PT08M33.00S,2025-01-16T01:13:49.5Z,1,REGULAR,3pt,Jump Shot,[],1630700,72.35545335085413,17.401960784313726,1610612737,4,9,2025-01-16T01:13:58Z,360000,False,-163.0,207.0,1,right,D. Daniels 26' 3PT  (5 PTS) (K. Wallace 3 AST),"[1630700, 1630811]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,26.38,Made,5.0,K. Wallace,1630811.0,3.0,,,,,,,,,,,,,,
39,PT08M31.00S,2025-01-16T01:13:55.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,4,9,2025-01-16T01:13:55Z,380000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M12.00S,2025-01-16T01:17:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.652431011826544,44.6078431372549,1610612741,4,9,2025-01-16T01:17:20Z,390000,False,27.0,10.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
41,PT08M09.00S,2025-01-16T01:17:14.9Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,4,9,2025-01-16T01:17:20Z,400000,False,,,0,,N. Vučević REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,40.0,4.0,2.0,2.0,,,,,,,,,,
42,PT08M09.00S,2025-01-16T01:17:15.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,6,9,2025-01-16T01:17:15Z,410000,False,0.0,0.0,1,left,N. Vučević tip Layup (2 PTS),[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
43,PT07M55.00S,2025-01-16T01:17:28.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,89.56964520367937,47.794117647058826,1610612737,6,11,2025-01-16T01:26:26Z,420000,False,-11.0,46.0,1,right,C. Capela turnaround Hook (2 PTS) (D. Daniels 1 AST),"[203991, 1630700]",1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
45,PT07M39.00S,2025-01-16T01:17:48.5Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,6,11,2025-01-16T01:17:57Z,440000,False,,,0,,J. Giddey step out-of-bounds TURNOVER (2 TO),[1630581],1610612741.0,CHI,step,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,2.0,,,1630886.0,,,,,,
46,PT07M39.00S,2025-01-16T01:17:52.1Z,1,REGULAR,substitution,out,[],1629632,,,1610612737,6,11,2025-01-16T01:17:59Z,450000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M39.00S,2025-01-16T01:17:52.1Z,1,REGULAR,substitution,in,[],1641763,,,1610612737,6,11,2025-01-16T01:17:59Z,460000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M20.00S,2025-01-16T01:18:22.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630249,93.11760840998686,48.28431372549019,1610612737,6,13,2025-01-16T01:18:26Z,470000,False,-9.0,12.0,1,right,V. Krejčí driving Layup (2 PTS) (C. Capela 1 AST),"[1630249, 203991]",1610612737.0,ATL,driving,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
49,PT07M05.00S,2025-01-16T01:18:37.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,7.046649145860711,49.50980392156863,1610612741,8,13,2025-01-16T01:28:14Z,480000,False,2.0,14.0,1,left,J. Giddey driving floating Jump Shot (4 PTS) (N. Vučević 1 AST),"[1630581, 202696]",1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,,,
50,PT06M54.00S,2025-01-16T01:18:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,94.03745072273325,50.73529411764706,1610612737,8,13,2025-01-16T01:28:53Z,490000,False,4.0,4.0,1,right,MISS C. Capela cutting Layup,[203991],1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
51,PT06M53.00S,2025-01-16T01:18:48.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,13,2025-01-16T01:28:53Z,500000,False,,,0,,N. Vučević REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,50.0,5.0,3.0,2.0,,,,,,,,,,
53,PT06M36.00S,2025-01-16T01:19:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,7.440867279894875,50.49019607843137,1610612741,8,13,2025-01-16T01:19:09Z,510000,False,-2.0,17.0,1,left,MISS P. Williams driving Layup - blocked,"[1630172, 1630700]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,Daniels,1630700.0,,,,
54,PT06M36.00S,2025-01-16T01:19:06.5Z,1,REGULAR,block,,[],1630700,,,1610612741,8,13,2025-01-16T01:19:08Z,520000,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT06M33.00S,2025-01-16T01:19:09.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,8,13,2025-01-16T01:19:09Z,530000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,
57,PT06M27.00S,2025-01-16T01:19:15.0Z,1,REGULAR,3pt,Jump Shot,[],1630811,93.9060446780552,3.6764705882352944,1610612737,8,16,2025-01-16T01:19:19Z,540000,False,-232.0,5.0,1,right,K. Wallace 3PT  (3 PTS) (V. Krejčí 1 AST),"[1630811, 1630249]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Left Corner 3,24+ Left,23.16,Made,3.0,V. Krejčí,1630249.0,1.0,,,,,,,,,,,,,,
59,PT06M11.00S,2025-01-16T01:19:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,9.149145860709593,49.754901960784316,1610612741,8,16,2025-01-16T01:31:16Z,560000,False,1.0,34.0,1,left,MISS J. Giddey floating Shot,[1630581],1610612741.0,CHI,floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
60,PT06M08.00S,2025-01-16T01:19:33.8Z,1,REGULAR,rebound,offensive,[],1641763,,,1610612741,8,16,2025-01-16T01:31:16Z,570000,False,,,0,,J. Phillips REBOUND (Off:1 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,59.0,1.0,0.0,1.0,,,,,,,,,,
61,PT06M08.00S,2025-01-16T01:19:34.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641763,5.590000152587891,50.0,1610612741,10,16,2025-01-16T01:31:28Z,580000,False,0.0,0.0,1,left,J. Phillips tip DUNK (2 PTS),[1641763],1610612741.0,CHI,tip,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
62,PT05M57.00S,2025-01-16T01:19:45.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,89.04402102496715,50.73529411764706,1610612737,10,16,2025-01-16T01:31:50Z,590000,False,4.0,50.0,1,right,MISS C. Capela turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
63,PT05M55.00S,2025-01-16T01:19:47.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,10,16,2025-01-16T01:19:48Z,600000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,
65,PT05M51.00S,2025-01-16T01:19:54.9Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,10,16,2025-01-16T01:20:07Z,620000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M51.00S,2025-01-16T01:19:54.9Z,1,REGULAR,substitution,out,[],1630811,,,1610612741,10,16,2025-01-16T01:20:07Z,630000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M51.00S,2025-01-16T01:19:54.9Z,1,REGULAR,substitution,out,[],203991,,,1610612741,10,16,2025-01-16T01:20:07Z,640000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M51.00S,2025-01-16T01:19:54.9Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,10,16,2025-01-16T01:20:07Z,650000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M51.00S,2025-01-16T01:19:54.9Z,1,REGULAR,substitution,in,[],1630168,,,1610612741,10,16,2025-01-16T01:20:07Z,660000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M51.00S,2025-01-16T01:19:54.9Z,1,REGULAR,substitution,in,[],203992,,,1610612741,10,16,2025-01-16T01:20:07Z,670000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M34.00S,2025-01-16T01:20:33.4Z,1,REGULAR,turnover,out-of-bounds,[],1641763,,,1610612741,10,16,2025-01-16T04:18:23Z,680000,False,,,0,,J. Phillips lost ball out-of-bounds TURNOVER (1 TO),[1641763],1610612741.0,CHI,lost ball,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1.0,,,101284.0,,,,,,
72,PT05M27.00S,2025-01-16T01:20:45.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631223,77.7431011826544,92.15686274509804,1610612737,10,16,2025-01-16T01:20:49Z,690000,False,211.0,157.0,1,right,MISS D. Roddy 26' 3PT,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
73,PT05M25.00S,2025-01-16T01:20:47.7Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,10,16,2025-01-16T01:20:49Z,700000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,
74,PT05M19.00S,2025-01-16T01:20:54.0Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,10,16,2025-01-16T01:20:57Z,710000,False,,,0,,N. Vučević bad pass TURNOVER (2 TO),"[202696, 1631223]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,Roddy,1631223.0,,,,,,,
75,PT05M19.00S,2025-01-16T01:20:54.0Z,1,REGULAR,steal,,[],1631223,,,1610612737,10,16,2025-01-16T01:20:55Z,720000,False,,,0,,D. Roddy STEAL (2 STL),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
76,PT05M12.00S,2025-01-16T01:21:01.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631223,89.30683311432325,42.15686274509804,1610612737,10,16,2025-01-16T01:33:20Z,730000,False,-39.0,48.0,1,right,MISS D. Roddy 6' driving floating Shot,[1631223],1610612737.0,ATL,driving floating,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,,,,,,,,,,,,
77,PT05M09.00S,2025-01-16T01:21:04.0Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,10,16,2025-01-16T01:21:09Z,740000,False,,,0,,D. Daniels REBOUND (Off:2 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,76.0,3.0,1.0,2.0,,,,,,,,,,
78,PT05M09.00S,2025-01-16T01:21:03.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630700,94.40999984741211,50.0,1610612737,10,18,2025-01-16T01:33:33Z,750000,False,0.0,0.0,1,right,D. Daniels tip Layup (7 PTS),[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
79,PT04M48.00S,2025-01-16T01:21:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.258212877792378,51.225490196078425,1610612741,12,18,2025-01-16T01:21:28Z,760000,False,-6.0,6.0,1,left,Z. LaVine driving Layup (2 PTS) (J. Giddey 2 AST),"[203897, 1630581]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
