actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
16,PT11M10.00S,2022-02-26T00:11:15.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,84.83902759526939,97.54901960784314,1610612754,5,0,2022-02-26T00:11:23Z,160000,238.0,90.0,1,right,B. Hield 25' 3PT running (5 PTS) (T. Haliburton 1 AST),"[1627741, 1630169]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,25.42,Made,5.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,,
18,PT10M48.00S,2022-02-26T00:11:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,8.360709592641262,40.931372549019606,1610612760,5,0,2022-02-26T00:11:43Z,180000,45.0,26.0,1,left,MISS D. Bazley driving floating bank Shot,[1629647],1610612760.0,OKC,driving floating bank,,,Bazley,D. Bazley,,,,,5.23,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M46.00S,2022-02-26T00:11:39.3Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,5,0,2022-02-26T00:11:43Z,190000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,
20,PT10M39.00S,2022-02-26T00:11:47.3Z,1,REGULAR,3pt,Jump Shot,[],1627763,75.90341655716163,85.5392156862745,1610612754,8,0,2022-02-26T00:11:53Z,200000,178.0,174.0,1,right,M. Brogdon 24' 3PT  (3 PTS) (B. Hield 1 AST),"[1627763, 1627741]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,24.87,Made,3.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,,
22,PT10M13.00S,2022-02-26T00:12:13.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,11.777266754270697,49.50980392156863,1610612760,8,0,2022-02-26T00:16:59Z,220000,2.0,58.0,1,left,MISS I. Roby cutting Layup - blocked,"[1629676, 1630543]",1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,5.83,Missed,,,,,Jackson,1630543.0,,,,,,,,,,,,,
23,PT10M13.00S,2022-02-26T00:12:13.9Z,1,REGULAR,block,,[],1630543,,,1610612760,8,0,2022-02-26T00:12:17Z,230000,,,0,,I. Jackson BLOCK (2 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M11.00S,2022-02-26T00:12:15.9Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,8,0,2022-02-26T00:12:35Z,240000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,
25,PT10M08.00S,2022-02-26T00:12:19.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630169,94.1688567674113,49.01960784313725,1610612754,10,0,2022-02-26T00:12:24Z,250000,-5.0,2.0,1,right,T. Haliburton running DUNK (2 PTS) (B. Hield 2 AST),"[1630169, 1627741]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,0.54,Made,2.0,B. Hield,1627741.0,2.0,,,,,,,,,,,,,,,
27,PT09M54.00S,2022-02-26T00:12:32.1Z,1,REGULAR,3pt,Jump Shot,[],1628983,31.750985545335087,36.029411764705884,1610612760,10,3,2022-02-26T00:12:38Z,270000,70.0,246.0,1,left,S. Gilgeous-Alexander 25' 3PT pullup (3 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.57,Made,3.0,,,,,,,,,,,,,,,,,,
28,PT09M41.00S,2022-02-26T00:12:45.2Z,1,REGULAR,3pt,Jump Shot,[],1627763,92.72339027595268,2.696078431372549,1610612754,13,3,2022-02-26T00:12:50Z,280000,-237.0,16.0,1,right,M. Brogdon 3PT  (6 PTS) (T. Haliburton 2 AST),"[1627763, 1630169]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,23.7,Made,6.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,,
30,PT09M30.00S,2022-02-26T00:12:55.3Z,1,REGULAR,3pt,Jump Shot,[],1630544,32.276609724047304,39.705882352941174,1610612760,13,6,2022-02-26T00:13:00Z,300000,51.0,251.0,1,left,T. Mann 25' 3PT step back (3 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,25.61,Made,3.0,,,,,,,,,,,,,,,,,,
31,PT09M14.00S,2022-02-26T00:13:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,91.80354796320631,50.0,1610612754,15,6,2022-02-26T00:13:17Z,310000,0.0,25.0,1,right,O. Brissett driving finger roll Layup (2 PTS) (M. Brogdon 2 AST),"[1629052, 1627763]",1610612754.0,IND,driving finger roll,,,Brissett,O. Brissett,,,,,2.45,Made,2.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,,
37,PT09M05.00S,2022-02-26T00:13:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612760,15,6,2022-02-26T00:13:42Z,330000,,,0,,I. Jackson shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630543, 1628983]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
39,PT09M05.00S,2022-02-26T00:13:50.8Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,15,7,2022-02-26T00:13:50Z,350000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
40,PT09M05.00S,2022-02-26T00:14:01.1Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,15,8,2022-02-26T00:14:01Z,360000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
41,PT08M54.00S,2022-02-26T00:14:13.6Z,1,REGULAR,3pt,Jump Shot,[],1629052,92.06636005256242,94.6078431372549,1610612754,15,8,2022-02-26T00:14:18Z,370000,223.0,22.0,1,right,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,22.41,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M50.00S,2022-02-26T00:14:17.6Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,15,8,2022-02-26T00:14:18Z,380000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,
43,PT08M45.00S,2022-02-26T00:14:24.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,15,8,2022-02-26T00:14:24Z,390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M39.00S,2022-02-26T00:14:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,7.5722733245729295,54.90196078431373,1610612760,15,10,2022-02-26T00:14:42Z,400000,-25.0,19.0,1,left,S. Gilgeous-Alexander driving floating bank Jump Shot (7 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.08,Made,7.0,,,,,,,,,,,,,,,,,,
45,PT08M30.00S,2022-02-26T00:14:50.4Z,1,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612754,15,10,2022-02-26T00:15:01Z,410000,,,0,,I. Roby shooting personal FOUL (1 PF) (Jackson 2 FT),"[1629676, 1630543]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Jackson,1630543.0,,,,
47,PT08M30.00S,2022-02-26T00:15:14.1Z,1,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,16,10,2022-02-26T00:15:14Z,430000,,,0,,I. Jackson Free Throw 1 of 2 (1 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
48,PT08M30.00S,2022-02-26T00:15:20.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,16,10,2022-02-26T00:15:20Z,440000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M30.00S,2022-02-26T00:18:32.2Z,1,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,17,10,2022-02-26T00:18:32Z,450000,,,0,,I. Jackson Free Throw 2 of 2 (2 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
50,PT08M19.00S,2022-02-26T00:18:47.0Z,1,REGULAR,foul,personal,[],1630169,,,1610612760,17,10,2022-02-26T00:18:52Z,460000,,,0,,T. Haliburton personal FOUL (1 PF),"[1630169, 1629647]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Bazley,1629647.0,,,,
52,PT08M19.00S,2022-02-26T00:18:57.1Z,1,REGULAR,substitution,out,[],1630543,,,1610612760,17,10,2022-02-26T00:19:04Z,480000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M19.00S,2022-02-26T00:18:57.1Z,1,REGULAR,substitution,in,[],1630678,,,1610612760,17,10,2022-02-26T00:19:04Z,490000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M12.00S,2022-02-26T00:19:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,6.652431011826544,46.568627450980394,1610612760,17,12,2022-02-26T00:19:24Z,500000,17.0,10.0,1,left,I. Roby Layup (2 PTS) (T. Mann 1 AST),"[1629676, 1630544]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,1.99,Made,2.0,T. Mann,1630544.0,1.0,,,,,,,,,,,,,,,
56,PT07M55.00S,2022-02-26T00:19:33.8Z,1,REGULAR,3pt,Jump Shot,[],1627741,82.86793692509855,96.81372549019608,1610612754,17,12,2022-02-26T00:19:39Z,520000,234.0,109.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M52.00S,2022-02-26T00:19:36.8Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,17,12,2022-02-26T00:19:39Z,530000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,
58,PT07M42.00S,2022-02-26T00:19:47.2Z,1,REGULAR,3pt,Jump Shot,[],1630544,26.62614980289093,77.94117647058823,1610612760,17,15,2022-02-26T00:19:54Z,540000,-140.0,198.0,1,left,T. Mann 24' 3PT pullup (6 PTS) (I. Roby 1 AST),"[1630544, 1629676]",1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,24.22,Made,6.0,I. Roby,1629676.0,1.0,,,,,,,,,,,,,,,
59,PT07M15.00S,2022-02-26T00:20:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629052,85.62746386333771,40.931372549019606,1610612754,17,15,2022-02-26T00:20:24Z,550000,-45.0,83.0,1,right,MISS O. Brissett 9' driving floating Shot,[1629052],1610612754.0,IND,driving floating,,,Brissett,O. Brissett,,,,,9.42,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M13.00S,2022-02-26T00:20:15.7Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,17,15,2022-02-26T00:20:24Z,560000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,
61,PT07M01.00S,2022-02-26T00:20:28.0Z,1,REGULAR,3pt,Jump Shot,[],1629647,31.09395532194481,69.11764705882352,1610612760,17,15,2022-02-26T00:20:32Z,570000,-96.0,240.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M57.00S,2022-02-26T00:20:32.0Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,17,15,2022-02-26T00:20:32Z,580000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,
63,PT06M51.00S,2022-02-26T00:20:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627763,93.51182654402102,47.549019607843135,1610612754,17,15,2022-02-26T00:20:45Z,590000,-12.0,8.0,1,right,MISS M. Brogdon running finger roll Layup,[1627763],1610612754.0,IND,running finger roll,,,Brogdon,M. Brogdon,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M49.00S,2022-02-26T00:20:39.9Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,17,15,2022-02-26T00:20:45Z,600000,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,
65,PT06M44.00S,2022-02-26T00:20:45.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,8.360709592641262,52.20588235294118,1610612760,17,17,2022-02-26T00:20:52Z,610000,-11.0,26.0,1,left,S. Gilgeous-Alexander running finger roll Layup (9 PTS),[1628983],1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.83,Made,9.0,,,,,,,,,,,,,,,,,,
66,PT06M24.00S,2022-02-26T00:21:04.9Z,1,REGULAR,3pt,Jump Shot,[],1627763,69.72733245729303,25.735294117647058,1610612754,17,17,2022-02-26T00:21:11Z,620000,-121.0,232.0,1,right,MISS M. Brogdon 26' step back 3PT,[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M22.00S,2022-02-26T00:21:06.9Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,17,17,2022-02-26T00:21:11Z,630000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,
68,PT06M07.00S,2022-02-26T00:21:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.966491458607096,45.83333333333333,1610612760,17,17,2022-02-26T00:21:29Z,640000,21.0,22.0,1,left,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M04.00S,2022-02-26T00:21:26.2Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,17,17,2022-02-26T00:21:29Z,650000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,
70,PT06M04.00S,2022-02-26T00:21:29.7Z,1,REGULAR,foul,personal,[],1629676,,,1610612754,17,17,2022-02-26T00:21:39Z,660000,,,0,,I. Roby personal FOUL (2 PF),"[1629676, 1629052]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Brissett,1629052.0,,,,
72,PT06M04.00S,2022-02-26T00:21:36.5Z,1,REGULAR,substitution,out,[],1627763,,,1610612754,17,17,2022-02-26T00:21:48Z,680000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M04.00S,2022-02-26T00:21:36.5Z,1,REGULAR,substitution,out,[],1629052,,,1610612754,17,17,2022-02-26T00:21:48Z,690000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2022-02-26T00:21:36.5Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,17,17,2022-02-26T00:21:48Z,700000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2022-02-26T00:21:36.5Z,1,REGULAR,substitution,in,[],202362,,,1610612754,17,17,2022-02-26T00:21:48Z,710000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M04.00S,2022-02-26T00:21:51.4Z,1,REGULAR,substitution,out,[],1629676,,,1610612754,17,17,2022-02-26T00:22:01Z,720000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M04.00S,2022-02-26T00:21:51.4Z,1,REGULAR,substitution,in,[],1630322,,,1610612754,17,17,2022-02-26T00:22:01Z,730000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M46.00S,2022-02-26T00:22:24.2Z,1,REGULAR,2pt,Jump Shot,[],202362,74.45795006570303,48.529411764705884,1610612754,17,17,2022-02-26T00:22:29Z,740000,-7.0,188.0,1,right,MISS L. Stephenson 18' pullup Shot,[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,18.77,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M42.00S,2022-02-26T00:22:28.2Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,17,17,2022-02-26T00:22:29Z,750000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,
81,PT05M29.00S,2022-02-26T00:22:39.9Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,17,17,2022-02-26T00:22:43Z,760000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1630169]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,
82,PT05M29.00S,2022-02-26T00:22:39.9Z,1,REGULAR,steal,,[],1630169,,,1610612754,17,17,2022-02-26T00:22:41Z,770000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M23.00S,2022-02-26T00:22:46.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202362,92.06636005256242,95.34313725490196,1610612754,20,17,2022-02-26T00:22:56Z,780000,227.0,22.0,1,right,L. Stephenson 3PT running (3 PTS) (B. Hield 3 AST),"[202362, 1627741]",1610612754.0,IND,running,,,Stephenson,L. Stephenson,,,,,22.78,Made,3.0,B. Hield,1627741.0,3.0,,,,,,,,,,,,,,,
85,PT05M05.00S,2022-02-26T00:23:09.6Z,1,REGULAR,violation,kicked ball,[],202362,,,1610612760,20,17,2022-02-26T00:23:18Z,800000,,,0,,L. Stephenson kicked ball VIOLATION,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,203591.0,,,,,,,,
86,PT04M54.00S,2022-02-26T00:23:35.8Z,1,REGULAR,3pt,Jump Shot,[],1628983,34.247700394218136,55.392156862745104,1610612760,20,17,2022-02-26T00:23:40Z,810000,-27.0,269.0,1,left,MISS S. Gilgeous-Alexander 27' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M51.00S,2022-02-26T00:23:38.8Z,1,REGULAR,rebound,defensive,[],1630678,,,1610612754,20,17,2022-02-26T00:23:40Z,820000,,,0,,T. Taylor REBOUND (Off:0 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,
88,PT04M45.00S,2022-02-26T00:23:44.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627741,88.51839684625493,53.18627450980392,1610612754,20,17,2022-02-26T00:24:00Z,830000,16.0,55.0,1,right,MISS B. Hield running pullup Shot,[1627741],1610612754.0,IND,running pullup,,,Hield,B. Hield,,,,,5.76,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M43.00S,2022-02-26T00:23:46.7Z,1,REGULAR,rebound,offensive,[],1630678,,,1610612754,20,17,2022-02-26T00:23:46Z,840000,,,0,,T. Taylor REBOUND (Off:1 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,88.0,2.0,1.0,1.0,,,,,,,,,
90,PT04M42.00S,2022-02-26T00:23:49.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,20,17,2022-02-26T00:23:49Z,850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
