actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
17,PT11M14.00S,2021-12-14T00:12:28.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203952,12.302890932982917,61.274509803921575,1610612744,3,0,2021-12-14T00:12:34Z,170000,-56.0,63.0,1,left,MISS A. Wiggins 8' Jump Shot,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,8.46,Missed,,,,,,,,,,,,,,,,,,,
18,PT11M10.00S,2021-12-14T00:12:32.0Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612754,3,0,2021-12-14T00:12:34Z,180000,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M58.00S,2021-12-14T00:12:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,91.40932982917214,42.15686274509804,1610612754,3,0,2021-12-14T00:12:49Z,190000,-39.0,28.0,1,right,MISS C. Duarte driving Layup - blocked,"[1630537, 203952]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,4.83,Missed,,,,,,,,,,,,,,Wiggins,203952.0,,,,
20,PT10M58.00S,2021-12-14T00:12:42.8Z,1,REGULAR,block,,[],203952,,,1610612754,3,0,2021-12-14T00:12:44Z,200000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M56.00S,2021-12-14T00:12:44.8Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,3,0,2021-12-14T00:12:49Z,210000,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
22,PT10M47.00S,2021-12-14T00:12:54.7Z,1,REGULAR,3pt,Jump Shot,[],203952,6.389618922470433,4.901960784313726,1610612744,3,0,2021-12-14T00:12:59Z,220000,225.0,8.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M43.00S,2021-12-14T00:12:58.5Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,3,0,2021-12-14T00:12:58Z,230000,,,0,,D. Green REBOUND (Off:1 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
24,PT10M42.00S,2021-12-14T00:12:59.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,6.915243101182654,48.28431372549019,1610612744,3,2,2021-12-14T00:13:03Z,240000,9.0,13.0,1,left,D. Green putback Layup (2 PTS),[203110],1610612744.0,GSW,putback,,,Green,D. Green,,,,,1.52,Made,,,,,2.0,,,,,,,,,,,,,,
25,PT10M34.00S,2021-12-14T00:13:07.6Z,1,REGULAR,2pt,Jump Shot,[],1627747,94.95729303547962,72.30392156862744,1610612754,3,2,2021-12-14T00:13:20Z,250000,112.0,-5.0,1,right,MISS C. LeVert 11' pullup Shot - blocked,"[1627747, 201939]",1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,11.16,Missed,,,,,,,,,,,,,,Curry,201939.0,,,,
26,PT10M34.00S,2021-12-14T00:13:07.6Z,1,REGULAR,block,,[],201939,,,1610612754,3,2,2021-12-14T00:13:10Z,260000,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT10M30.00S,2021-12-14T00:13:11.6Z,1,REGULAR,rebound,offensive,[],1627747,,,1610612754,3,2,2021-12-14T00:13:12Z,270000,,,0,,C. LeVert REBOUND (Off:1 Def:0),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
28,PT10M29.00S,2021-12-14T00:13:14.5Z,1,REGULAR,foul,personal,[],1629673,,,1610612754,3,2,2021-12-14T00:13:28Z,280000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1630537]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Duarte,1630537.0,,,,,,
30,PT10M23.00S,2021-12-14T00:13:42.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627734,71.30420499342969,79.65686274509804,1610612754,3,2,2021-12-14T00:13:46Z,300000,148.0,217.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
31,PT10M19.00S,2021-12-14T00:13:46.1Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,3,2,2021-12-14T00:13:46Z,310000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT10M16.00S,2021-12-14T00:13:51.3Z,1,REGULAR,foul,personal,[],1630537,,,1610612744,3,2,2021-12-14T00:13:57Z,320000,,,0,,C. Duarte personal FOUL (1 PF),"[1630537, 201939]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Curry,201939.0,,,,,,
34,PT10M07.00S,2021-12-14T00:14:23.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,14.14257555847569,55.63725490196079,1610612744,3,2,2021-12-14T00:15:30Z,340000,-28.0,80.0,1,left,MISS J. Poole 8' fadeaway Shot,[1629673],1610612744.0,GSW,fadeaway,,,Poole,J. Poole,,,,,8.52,Missed,,,,,,,,,,,,,,,,,,,
35,PT10M03.00S,2021-12-14T00:14:27.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,3,2,2021-12-14T00:14:27Z,350000,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
36,PT09M53.00S,2021-12-14T00:14:36.4Z,1,REGULAR,3pt,Jump Shot,[],1626167,69.59592641261499,25.98039215686275,1610612754,3,2,2021-12-14T00:14:40Z,360000,-120.0,233.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M50.00S,2021-12-14T00:14:39.4Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,3,2,2021-12-14T00:14:40Z,370000,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
38,PT09M45.00S,2021-12-14T00:14:44.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203110,6.389618922470433,46.07843137254902,1610612744,3,4,2021-12-14T00:14:50Z,380000,20.0,8.0,1,left,D. Green running finger roll Layup (4 PTS),[203110],1610612744.0,GSW,running finger roll,,,Green,D. Green,,,,,2.1,Made,,,,,4.0,,,,,,,,,,,,,,
39,PT09M36.00S,2021-12-14T00:14:53.6Z,1,REGULAR,3pt,Jump Shot,[],1630537,94.43166885676742,3.6764705882352944,1610612754,6,4,2021-12-14T00:14:57Z,390000,-232.0,0.0,1,right,C. Duarte 3PT  (3 PTS) (M. Brogdon 2 AST),"[1630537, 1627763]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,23.16,Made,,,,,3.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,
41,PT09M27.00S,2021-12-14T00:15:12.1Z,1,REGULAR,foul,technical,['1freethrow'],203110,,,1610612744,6,4,2021-12-14T00:15:20Z,410000,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,1193.0,0.0,1.0,,,,,,,,
42,PT09M27.00S,2021-12-14T00:15:34.1Z,1,REGULAR,freethrow,1 of 1,[],1627763,,,1610612744,7,4,2021-12-14T00:15:34Z,420000,,,0,,M. Brogdon technical Free Throw 1 of 1 (1 PTS),[1627763],1610612754.0,IND,technical,,,Brogdon,M. Brogdon,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
43,PT09M18.00S,2021-12-14T00:16:11.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,7,4,2021-12-14T00:16:11Z,430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT09M13.00S,2021-12-14T00:16:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,6.915243101182654,44.85294117647059,1610612744,7,4,2021-12-14T00:16:35Z,440000,26.0,13.0,1,left,MISS K. Looney driving finger roll Layup - blocked,"[1626172, 1626167]",1610612744.0,GSW,driving finger roll,,,Looney,K. Looney,,,,,2.86,Missed,,,,,,,,,,,,,,Turner,1626167.0,,,,
45,PT09M13.00S,2021-12-14T00:16:32.1Z,1,REGULAR,block,,[],1626167,,,1610612744,7,4,2021-12-14T00:16:34Z,450000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT09M09.00S,2021-12-14T00:16:36.1Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,7,4,2021-12-14T00:16:43Z,460000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
47,PT09M03.00S,2021-12-14T00:16:41.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1626167,89.83245729303549,65.93137254901961,1610612754,7,4,2021-12-14T00:19:03Z,470000,80.0,43.0,1,right,MISS M. Turner 9' turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,9.06,Missed,,,,,,,,,,,,,,,,,,,
48,PT09M03.00S,2021-12-14T00:16:41.3Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612754,7,4,2021-12-14T00:16:49Z,480000,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
49,PT09M01.00S,2021-12-14T00:16:54.4Z,1,REGULAR,foul,personal,['2freethrow'],203952,,,1610612754,7,4,2021-12-14T00:17:20Z,490000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203952, 1627734]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Sabonis,1627734.0,,,,,,
51,PT09M01.00S,2021-12-14T00:17:23.5Z,1,REGULAR,foul,technical,['1freethrow'],204005,,,1610612754,7,4,2021-12-14T00:17:40Z,510000,,,0,,TEAM foul technical,[204005],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,1193.0,,,,,,,,,,
52,PT09M01.00S,2021-12-14T00:17:34.2Z,1,REGULAR,freethrow,1 of 1,[],1627763,,,1610612754,8,4,2021-12-14T00:17:34Z,520000,,,0,,M. Brogdon technical Free Throw 1 of 1 (2 PTS),[1627763],1610612754.0,IND,technical,,,Brogdon,M. Brogdon,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
53,PT09M01.00S,2021-12-14T00:17:48.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612754,8,4,2021-12-14T00:17:48Z,530000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
54,PT09M01.00S,2021-12-14T00:17:48.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,8,4,2021-12-14T00:17:48Z,540000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,
55,PT09M01.00S,2021-12-14T00:17:48.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612754,8,4,2021-12-14T00:18:07Z,550000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
56,PT09M00.00S,2021-12-14T00:17:49.6Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,8,4,2021-12-14T00:18:07Z,560000,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,55.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
57,PT08M45.00S,2021-12-14T00:18:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.30946123521682,51.225490196078425,1610612744,8,6,2021-12-14T00:18:25Z,570000,-6.0,16.0,1,left,A. Wiggins Layup (2 PTS) (D. Green 1 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,1.73,Made,,,,,2.0,D. Green,203110.0,1.0,,,,,,,,,,,
59,PT08M29.00S,2021-12-14T00:18:37.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,90.22667542706965,50.49019607843137,1610612754,8,6,2021-12-14T00:21:20Z,590000,2.0,39.0,1,right,MISS M. Turner driving floating Shot - blocked,"[1626167, 203952]",1610612754.0,IND,driving floating,,,Turner,M. Turner,,,,,3.95,Missed,,,,,,,,,,,,,,Wiggins,203952.0,,,,
60,PT08M29.00S,2021-12-14T00:18:37.4Z,1,REGULAR,block,,[],203952,,,1610612754,8,6,2021-12-14T00:18:39Z,600000,,,0,,A. Wiggins BLOCK (2 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT08M27.00S,2021-12-14T00:18:39.4Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,8,6,2021-12-14T00:18:41Z,610000,,,0,,D. Green REBOUND (Off:1 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,59.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
62,PT08M19.00S,2021-12-14T00:18:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.046649145860711,50.0,1610612744,8,8,2021-12-14T00:18:52Z,620000,0.0,14.0,1,left,K. Looney cutting Layup (2 PTS) (J. Poole 1 AST),"[1626172, 1629673]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,1.37,Made,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,,,,
64,PT08M11.00S,2021-12-14T00:18:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,92.85479632063075,45.83333333333333,1610612754,10,8,2021-12-14T00:19:00Z,640000,-21.0,15.0,1,right,M. Brogdon driving finger roll Layup (4 PTS),[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,2.55,Made,,,,,4.0,,,,,,,,,,,,,,
65,PT07M55.00S,2021-12-14T00:19:10.3Z,1,REGULAR,3pt,Jump Shot,[],201939,21.23850197109067,90.93137254901961,1610612744,10,8,2021-12-14T00:19:17Z,650000,-205.0,147.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
66,PT07M52.00S,2021-12-14T00:19:13.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,10,8,2021-12-14T00:19:17Z,660000,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
67,PT07M45.00S,2021-12-14T00:19:20.8Z,1,REGULAR,3pt,Jump Shot,[],1627747,67.62483574244416,54.41176470588235,1610612754,10,8,2021-12-14T00:19:27Z,670000,22.0,252.0,1,right,MISS C. LeVert 25' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
68,PT07M41.00S,2021-12-14T00:19:24.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,10,8,2021-12-14T00:19:27Z,680000,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,67.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
69,PT07M29.00S,2021-12-14T00:19:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.521024967148489,54.41176470588235,1610612744,10,10,2021-12-14T00:19:40Z,690000,-22.0,9.0,1,left,S. Curry driving reverse Layup (2 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,2.38,Made,,,,,2.0,,,,,,,,,,,,,,
70,PT07M12.00S,2021-12-14T00:19:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.80354796320631,46.32352941176471,1610612754,12,10,2021-12-14T00:19:57Z,700000,-18.0,25.0,1,right,D. Sabonis Layup (5 PTS) (C. Duarte 1 AST),"[1627734, 1630537]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,3.06,Made,,,,,5.0,C. Duarte,1630537.0,1.0,,,,,,,,,,,
72,PT07M05.00S,2021-12-14T00:20:03.7Z,1,REGULAR,foul,personal,[],1627734,,,1610612744,12,10,2021-12-14T00:20:09Z,720000,,,0,,D. Sabonis personal FOUL (1 PF),"[1627734, 203110]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Green,203110.0,,,,,,
74,PT07M01.00S,2021-12-14T00:20:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,5.338370565045992,54.166666666666664,1610612744,12,12,2021-12-14T00:20:31Z,740000,-21.0,-2.0,1,left,J. Poole cutting Layup (2 PTS) (D. Green 2 AST),"[1629673, 203110]",1610612744.0,GSW,cutting,,,Poole,J. Poole,,,,,2.09,Made,,,,,2.0,D. Green,203110.0,2.0,,,,,,,,,,,
76,PT07M01.00S,2021-12-14T00:20:32.6Z,1,REGULAR,foul,personal,['1freethrow'],1627747,,,1610612744,12,12,2021-12-14T00:20:38Z,760000,,,0,,C. LeVert shooting personal FOUL (1 PF) (Poole 1 FT),"[1627747, 1629673]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,,,1193.0,1.0,0.0,Poole,1629673.0,,,,,,
78,PT07M01.00S,2021-12-14T00:20:55.4Z,1,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,12,12,2021-12-14T00:21:02Z,780000,,,0,,MISS J. Poole Free Throw 1 of 1,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Missed,,,,,,,,,,,,,,,,,,,
79,PT06M59.00S,2021-12-14T00:20:57.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,12,12,2021-12-14T00:21:02Z,790000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,
82,PT06M59.00S,2021-12-14T00:20:59.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,12,12,2021-12-14T00:24:23Z,795000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M59.00S,2021-12-14T00:21:04.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,12,12,2021-12-14T00:21:04Z,800000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M55.00S,2021-12-14T00:24:14.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626172,10.463206307490145,41.42156862745098,1610612744,12,12,2021-12-14T00:24:33Z,810000,43.0,46.0,1,left,MISS K. Looney 6' pullup Shot,[1626172],1610612744.0,GSW,pullup,,,Looney,K. Looney,,,,,6.28,Missed,,,,,,,,,,,,,,,,,,,
83,PT06M52.00S,2021-12-14T00:24:17.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,12,12,2021-12-14T00:24:33Z,820000,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
84,PT06M39.00S,2021-12-14T00:24:29.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,82.21090670170827,49.754901960784316,1610612754,14,12,2021-12-14T00:24:37Z,830000,-1.0,115.0,1,right,C. LeVert 11' driving floating Jump Shot (2 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,11.47,Made,,,,,2.0,,,,,,,,,,,,,,
85,PT06M25.00S,2021-12-14T00:24:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,5.863994743758213,46.07843137254902,1610612744,14,14,2021-12-14T00:24:47Z,840000,20.0,3.0,1,left,D. Green Layup (6 PTS) (K. Looney 1 AST),"[203110, 1626172]",1610612744.0,GSW,,,,Green,D. Green,,,,,1.98,Made,,,,,6.0,K. Looney,1626172.0,1.0,,,,,,,,,,,
87,PT06M11.00S,2021-12-14T00:24:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.38042049934296,47.549019607843135,1610612754,16,14,2021-12-14T00:25:03Z,860000,-12.0,10.0,1,right,D. Sabonis cutting finger roll Layup (7 PTS) (M. Brogdon 3 AST),"[1627734, 1627763]",1610612754.0,IND,cutting finger roll,,,Sabonis,D. Sabonis,,,,,1.57,Made,,,,,7.0,M. Brogdon,1627763.0,3.0,,,,,,,,,,,
89,PT05M58.00S,2021-12-14T00:25:10.5Z,1,REGULAR,3pt,Jump Shot,[],201939,14.799605781865965,95.58823529411765,1610612744,16,14,2021-12-14T00:25:15Z,880000,-228.0,87.0,1,left,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,,
90,PT05M54.00S,2021-12-14T00:25:14.0Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,16,14,2021-12-14T00:25:14Z,890000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,89.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
