actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
2,PT12M00.00S,2021-11-27T01:10:13.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-27T01:10:13Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2021-11-27T01:10:15.0Z,1,REGULAR,jumpball,recovered,[],1627832,,,1610612761,0,0,2021-11-27T01:10:15Z,40000,,,0,,Jump Ball P. Achiuwa vs. M. Turner: Tip to F. VanVleet,"[1627832, 1630173, 1626167]",1610612761.0,TOR,startperiod,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Achiuwa,1630173.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2021-11-27T01:10:36.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,0,0,2021-11-27T01:10:36Z,70000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2021-11-27T01:10:48.8Z,1,REGULAR,2pt,Jump Shot,[],1630173,13.87976346911958,32.35294117647059,1610612761,0,0,2021-11-27T01:10:54Z,80000,88.0,78.0,1,left,MISS P. Achiuwa 11' Jump Shot,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,11.77,Missed,,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2021-11-27T01:10:51.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,0,0,2021-11-27T01:10:54Z,90000,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
10,PT11M21.00S,2021-11-27T01:11:04.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,85.10183968462549,58.82352941176471,1610612754,0,0,2021-11-27T01:11:10Z,100000,44.0,88.0,1,right,MISS D. Sabonis 9' Hook,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,9.8,Missed,,,,,,,,,,,,,,,,,,,
11,PT11M17.00S,2021-11-27T01:11:08.5Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,0,0,2021-11-27T01:11:10Z,110000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
12,PT11M10.00S,2021-11-27T01:11:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,11.514454664914586,42.40196078431372,1610612761,0,2,2021-11-27T01:11:23Z,120000,38.0,56.0,1,left,P. Siakam 6' turnaround Jump Shot (2 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,6.74,Made,,,,,2.0,,,,,,,,,,,,,,
13,PT10M44.00S,2021-11-27T01:11:41.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,93.77463863337714,49.754901960784316,1610612754,2,2,2021-11-27T01:11:47Z,130000,-1.0,6.0,1,right,M. Turner cutting DUNK (2 PTS) (M. Brogdon 1 AST),"[1626167, 1627763]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,0.61,Made,,,,,2.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,
15,PT10M22.00S,2021-11-27T01:12:04.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,7.178055190538765,49.754901960784316,1610612761,2,4,2021-11-27T01:12:07Z,150000,1.0,15.0,1,left,P. Achiuwa cutting DUNK (2 PTS) (P. Siakam 1 AST),"[1630173, 1627783]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,1.5,Made,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,
17,PT10M07.00S,2021-11-27T01:12:20.6Z,1,REGULAR,foul,personal,[],1629018,,,1610612754,2,4,2021-11-27T01:12:27Z,170000,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 203200]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,200834.0,1.0,0.0,Holiday,203200.0,,,,,,
19,PT10M03.00S,2021-11-27T01:12:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.06636005256242,47.30392156862745,1610612754,2,4,2021-11-27T01:12:49Z,190000,-13.0,22.0,1,right,MISS C. LeVert driving reverse Layup,[1627747],1610612754.0,IND,driving reverse,,,LeVert,C. LeVert,,,,,2.59,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M01.00S,2021-11-27T01:12:45.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,2,4,2021-11-27T01:12:49Z,200000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,
21,PT10M01.00S,2021-11-27T01:12:49.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,2,4,2021-11-27T01:12:49Z,210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT09M56.00S,2021-11-27T01:13:09.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.1688567674113,45.83333333333333,1610612754,2,4,2021-11-27T01:13:13Z,220000,-21.0,2.0,1,right,MISS D. Sabonis driving Layup,[1627734],1610612754.0,IND,driving,,,Sabonis,D. Sabonis,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
23,PT09M54.00S,2021-11-27T01:13:11.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,2,4,2021-11-27T01:13:13Z,230000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
24,PT09M48.00S,2021-11-27T01:13:17.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,21.632720105124836,11.519607843137255,1610612761,2,7,2021-11-27T01:13:23Z,240000,192.0,151.0,1,left,P. Siakam 24' 3PT  (5 PTS) (P. Achiuwa 1 AST),"[1627783, 1630173]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,24.45,Made,,,,,5.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,
26,PT09M32.00S,2021-11-27T01:13:32.2Z,1,REGULAR,2pt,Jump Shot,[],1627747,81.2910643889619,75.49019607843137,1610612754,4,7,2021-11-27T01:13:36Z,260000,127.0,123.0,1,right,C. LeVert 17' pullup Jump Shot (2 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,17.74,Made,,,,,2.0,,,,,,,,,,,,,,
