actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M31.00S,2022-01-13T00:12:06.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627763,15.850854139290407,74.26470588235294,1610612754,2,5,2022-01-13T00:12:12Z,180000,-121.0,96.0,1,left,MISS M. Brogdon 15' driving floating Shot,[1627763],1610612754.0,IND,driving floating,,,Brogdon,M. Brogdon,,,,,15.5,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M29.00S,2022-01-13T00:12:08.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,2,5,2022-01-13T00:12:12Z,190000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2022-01-13T00:12:12.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612754,2,5,2022-01-13T00:12:17Z,200000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,
21,PT10M23.00S,2022-01-13T00:12:30.2Z,1,REGULAR,foul,personal,[],1627763,,,1610612738,2,5,2022-01-13T00:12:36Z,210000,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 1628369]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,2530.0,1.0,0.0,Tatum,1628369.0,,,,,,
23,PT10M08.00S,2022-01-13T00:13:00.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,66.3107752956636,32.59803921568628,1610612738,2,8,2022-01-13T00:13:04Z,230000,-87.0,264.0,1,right,J. Brown 27' 3PT  (3 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.82,Made,,,,,3.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,
25,PT09M55.00S,2022-01-13T00:13:13.4Z,1,REGULAR,2pt,Jump Shot,[],1627734,23.47240473061761,45.34313725490196,1610612754,4,8,2022-01-13T00:13:17Z,250000,23.0,168.0,1,left,D. Sabonis 16' Jump Shot (2 PTS) (C. LeVert 1 AST),"[1627734, 1627747]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,16.97,Made,,,,,2.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,
27,PT09M29.00S,2022-01-13T00:13:39.1Z,1,REGULAR,3pt,Jump Shot,[],201143,67.09921156373193,49.26470588235294,1610612738,4,8,2022-01-13T00:13:43Z,270000,-4.0,257.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M26.00S,2022-01-13T00:13:42.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,4,8,2022-01-13T00:13:43Z,280000,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
29,PT09M15.00S,2022-01-13T00:13:53.8Z,1,REGULAR,2pt,Jump Shot,[],1627763,28.203022339027594,41.42156862745098,1610612754,4,8,2022-01-13T00:14:02Z,290000,43.0,213.0,1,left,MISS M. Brogdon 21' pullup Shot,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,21.69,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M11.00S,2022-01-13T00:13:57.8Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,4,8,2022-01-13T00:14:02Z,300000,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT08M57.00S,2022-01-13T00:14:10.9Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,4,8,2022-01-13T00:14:13Z,310000,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1627734]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,1.0,Sabonis,1627734.0,,,
32,PT08M57.00S,2022-01-13T00:14:10.9Z,1,REGULAR,steal,,[],1627734,,,1610612754,4,8,2022-01-13T00:14:12Z,320000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT08M53.00S,2022-01-13T00:14:15.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203200,17.559132720105126,94.85294117647058,1610612754,7,8,2022-01-13T00:14:20Z,330000,-224.0,113.0,1,left,J. Holiday 25' 3PT running (3 PTS) (D. Sabonis 2 AST),"[203200, 1627734]",1610612754.0,IND,running,,,Holiday,J. Holiday,,,,,25.1,Made,,,,,3.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,
35,PT08M34.00S,2022-01-13T00:14:34.0Z,1,REGULAR,3pt,Jump Shot,[],1628369,68.28186596583443,53.92156862745098,1610612738,7,11,2022-01-13T00:14:39Z,350000,20.0,246.0,1,right,J. Tatum 24' 3PT  (6 PTS) (D. Schroder 1 AST),"[1628369, 203471]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.65,Made,,,,,6.0,D. Schroder,203471.0,1.0,,,,,,,,,,,
37,PT08M19.00S,2022-01-13T00:14:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,14.536793692509855,42.8921568627451,1610612754,9,11,2022-01-13T00:14:56Z,370000,36.0,84.0,1,left,C. LeVert 9' fadeaway Jump Shot (2 PTS),[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,9.13,Made,,,,,2.0,,,,,,,,,,,,,,
38,PT08M01.00S,2022-01-13T00:15:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,92.19776609724047,52.94117647058824,1610612738,9,13,2022-01-13T00:15:52Z,380000,15.0,21.0,1,right,R. Williams III cutting finger roll Layup (2 PTS) (J. Brown 1 AST),"[1629057, 1627759]",1610612738.0,BOS,cutting finger roll,,,Williams III,R. Williams III,,,,,2.55,Made,,,,,2.0,J. Brown,1627759.0,1.0,,,,,,,,,,,
40,PT07M53.00S,2022-01-13T00:15:17.2Z,1,REGULAR,foul,personal,[],1627759,,,1610612754,9,13,2022-01-13T00:15:45Z,400000,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1627763]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,2530.0,1.0,0.0,Brogdon,1627763.0,,,,,,
42,PT07M48.00S,2022-01-13T00:15:42.0Z,1,REGULAR,3pt,Jump Shot,[],203200,32.14520367936925,56.372549019607845,1610612754,9,13,2022-01-13T00:15:48Z,420000,-32.0,250.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M44.00S,2022-01-13T00:15:45.2Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,9,13,2022-01-13T00:15:45Z,430000,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
44,PT07M32.00S,2022-01-13T00:15:56.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,73.01248357424441,80.63725490196079,1610612738,9,16,2022-01-13T00:16:01Z,440000,153.0,201.0,1,right,J. Tatum 25' 3PT pullup (9 PTS) (J. Brown 2 AST),"[1628369, 1627759]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.29,Made,,,,,9.0,J. Brown,1627759.0,2.0,,,,,,,,,,,
46,PT07M32.00S,2022-01-13T00:16:01.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,9,16,2022-01-13T00:16:01Z,460000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M25.00S,2022-01-13T00:19:05.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627763,7.703679369250986,45.588235294117645,1610612754,11,16,2022-01-13T00:19:16Z,480000,22.0,20.0,1,left,M. Brogdon driving finger roll Layup (4 PTS),[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,2.97,Made,,,,,4.0,,,,,,,,,,,,,,
49,PT07M25.00S,2022-01-13T00:19:09.9Z,1,REGULAR,violation,defensive goaltending,[],1629057,,,1610612754,11,16,2022-01-13T00:19:16Z,490000,,,0,,R. Williams III defensive goaltending VIOLATION,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,203591.0,,,,,,,,,,
50,PT07M13.00S,2022-01-13T00:19:27.8Z,1,REGULAR,3pt,Jump Shot,[],1627759,92.72339027595268,2.941176470588235,1610612738,11,19,2022-01-13T00:19:32Z,500000,-235.0,16.0,1,right,J. Brown 3PT  (6 PTS) (A. Horford 1 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.58,Made,,,,,6.0,A. Horford,201143.0,1.0,,,,,,,,,,,
52,PT07M02.00S,2022-01-13T00:19:39.4Z,1,REGULAR,foul,personal,[],203471,,,1610612754,11,19,2022-01-13T00:19:45Z,520000,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 203200]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,2530.0,1.0,0.0,Holiday,203200.0,,,,,,
54,PT07M02.00S,2022-01-13T00:19:50.1Z,1,REGULAR,substitution,out,[],1627763,,,1610612754,11,19,2022-01-13T00:19:55Z,540000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M02.00S,2022-01-13T00:19:50.1Z,1,REGULAR,substitution,in,[],202362,,,1610612754,11,19,2022-01-13T00:19:55Z,550000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M46.00S,2022-01-13T00:20:20.0Z,1,REGULAR,3pt,Jump Shot,[],202362,20.318659658344284,90.93137254901961,1610612754,11,19,2022-01-13T00:20:24Z,560000,-205.0,138.0,1,left,MISS L. Stephenson 24' fadeaway 3PT,[202362],1610612754.0,IND,fadeaway,,,Stephenson,L. Stephenson,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M44.00S,2022-01-13T00:20:22.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,11,19,2022-01-13T00:20:24Z,570000,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
58,PT06M29.00S,2022-01-13T00:20:37.0Z,1,REGULAR,2pt,Jump Shot,[],203471,89.17542706964521,77.69607843137256,1610612738,11,19,2022-01-13T00:20:44Z,580000,138.0,49.0,1,right,MISS D. Schroder 14' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,14.7,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M24.00S,2022-01-13T00:20:42.0Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,11,19,2022-01-13T00:20:44Z,590000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,58.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
60,PT06M24.00S,2022-01-13T00:20:41.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,94.40999984741211,50.0,1610612738,11,19,2022-01-13T00:20:46Z,600000,0.0,0.0,1,right,MISS R. Williams III tip Layup,[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M23.00S,2022-01-13T00:20:42.2Z,1,REGULAR,rebound,defensive,[],202362,,,1610612754,11,19,2022-01-13T00:20:46Z,610000,,,0,,L. Stephenson REBOUND (Off:0 Def:1),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
62,PT06M14.00S,2022-01-13T00:20:51.0Z,1,REGULAR,3pt,Jump Shot,[],203200,7.5722733245729295,2.2058823529411766,1610612754,11,19,2022-01-13T00:20:55Z,620000,239.0,19.0,1,left,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M12.00S,2022-01-13T00:20:53.0Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,11,19,2022-01-13T00:20:55Z,630000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
64,PT06M07.00S,2022-01-13T00:21:00.3Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612738,11,19,2022-01-13T00:21:06Z,640000,,,0,,M. Turner shooting personal FOUL (1 PF) (Brown 2 FT),"[1626167, 1627759]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,2530.0,1.0,0.0,Brown,1627759.0,,,,,,
66,PT06M07.00S,2022-01-13T00:21:25.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,11,20,2022-01-13T00:21:25Z,660000,,,0,,J. Brown Free Throw 1 of 2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
67,PT06M07.00S,2022-01-13T00:21:26.1Z,1,REGULAR,substitution,out,[],203200,,,1610612738,11,20,2022-01-13T00:21:34Z,670000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M07.00S,2022-01-13T00:21:26.1Z,1,REGULAR,substitution,out,[],1627734,,,1610612738,11,20,2022-01-13T00:21:34Z,680000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M07.00S,2022-01-13T00:21:26.1Z,1,REGULAR,substitution,in,[],1628470,,,1610612738,11,20,2022-01-13T00:21:34Z,690000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M07.00S,2022-01-13T00:21:26.1Z,1,REGULAR,substitution,in,[],203087,,,1610612738,11,20,2022-01-13T00:21:34Z,700000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M07.00S,2022-01-13T00:21:52.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,11,21,2022-01-13T00:21:52Z,710000,,,0,,J. Brown Free Throw 2 of 2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
72,PT05M43.00S,2022-01-13T00:22:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,10.726018396846255,45.83333333333333,1610612754,13,21,2022-01-13T00:22:23Z,720000,21.0,48.0,1,left,M. Turner driving finger roll Layup (2 PTS),[1626167],1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,5.26,Made,,,,,2.0,,,,,,,,,,,,,,
73,PT05M22.00S,2022-01-13T00:22:40.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,67.49342969776609,50.245098039215684,1610612738,13,24,2022-01-13T00:22:45Z,730000,1.0,253.0,1,right,J. Tatum 25' 3PT pullup (12 PTS) (D. Schroder 2 AST),"[1628369, 203471]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.31,Made,,,,,12.0,D. Schroder,203471.0,2.0,,,,,,,,,,,
75,PT05M09.00S,2022-01-13T00:22:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.863994743758213,53.18627450980392,1610612754,15,24,2022-01-13T00:37:30Z,750000,-16.0,3.0,1,left,C. LeVert driving Layup (4 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,1.61,Made,,,,,4.0,,,,,,,,,,,,,,
76,PT04M57.00S,2022-01-13T00:23:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.46057818659659,54.166666666666664,1610612738,15,26,2022-01-13T00:23:10Z,760000,21.0,18.0,1,right,J. Tatum driving finger roll Layup (14 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,2.78,Made,,,,,14.0,,,,,,,,,,,,,,
77,PT04M57.00S,2022-01-13T00:23:11.3Z,1,REGULAR,foul,personal,['1freethrow'],1627747,,,1610612738,15,26,2022-01-13T00:23:20Z,770000,,,0,,C. LeVert shooting personal FOUL (1 PF) (Tatum 1 FT),"[1627747, 1628369]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Tatum,1628369.0,,,,,,
79,PT04M57.00S,2022-01-13T00:23:19.0Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,15,26,2022-01-13T00:23:23Z,790000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M57.00S,2022-01-13T00:23:19.0Z,1,REGULAR,substitution,out,[],201143,,,1610612738,15,26,2022-01-13T00:23:23Z,800000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M57.00S,2022-01-13T00:23:19.0Z,1,REGULAR,substitution,in,[],1626196,,,1610612738,15,26,2022-01-13T00:23:23Z,810000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M57.00S,2022-01-13T00:23:19.0Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,15,26,2022-01-13T00:23:23Z,820000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M57.00S,2022-01-13T00:23:39.2Z,1,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,15,26,2022-01-13T00:23:41Z,830000,,,0,,MISS J. Tatum Free Throw 1 of 1,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M56.00S,2022-01-13T00:23:40.2Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612754,15,26,2022-01-13T00:23:41Z,840000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
85,PT04M49.00S,2022-01-13T00:23:47.0Z,1,REGULAR,3pt,Jump Shot,[],203087,7.178055190538765,96.32352941176471,1610612754,15,26,2022-01-13T00:23:51Z,850000,-232.0,15.0,1,left,MISS J. Lamb 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M46.00S,2022-01-13T00:23:50.0Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612738,15,26,2022-01-13T00:23:51Z,860000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
87,PT04M38.00S,2022-01-13T00:23:58.3Z,1,REGULAR,2pt,Jump Shot,[],203471,88.38699080157687,78.67647058823529,1610612738,15,28,2022-01-13T00:24:03Z,870000,143.0,57.0,1,right,D. Schroder 15' step back Jump Shot (2 PTS),[203471],1610612738.0,BOS,step back,,,Schroder,D. Schroder,,,,,15.42,Made,,,,,2.0,,,,,,,,,,,,,,
88,PT04M18.00S,2022-01-13T00:24:19.7Z,1,REGULAR,foul,offensive,[],203087,,,1610612754,15,28,2022-01-13T00:24:27Z,880000,,,0,,J. Lamb offensive FOUL (1 PF),"[203087, 203471]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,203591.0,1.0,0.0,Schroder,203471.0,,,,,,
90,PT04M18.00S,2022-01-13T00:24:19.7Z,1,REGULAR,turnover,offensive foul,[],203087,,,1610612754,15,28,2022-01-13T00:24:19Z,900000,,,0,,J. Lamb offensive foul TURNOVER (1 TO),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,203591.0,,,,,1.0,,,,,
91,PT04M03.00S,2022-01-13T00:24:50.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,82.9993429697766,80.88235294117648,1610612738,15,28,2022-01-13T00:24:54Z,910000,154.0,107.0,1,right,MISS J. Tatum 18' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,18.8,Missed,,,,,,,,,,,,,,,,,,,
92,PT03M58.00S,2022-01-13T00:24:55.2Z,1,REGULAR,rebound,defensive,[],202362,,,1610612754,15,28,2022-01-13T00:24:54Z,920000,,,0,,L. Stephenson REBOUND (Off:0 Def:2),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
93,PT03M46.00S,2022-01-13T00:25:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,9.543363994743759,45.09803921568628,1610612754,17,28,2022-01-13T00:26:43Z,930000,25.0,37.0,1,left,C. LeVert driving Layup (6 PTS) (M. Turner 1 AST),"[1627747, 1626167]",1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,4.45,Made,,,,,6.0,M. Turner,1626167.0,1.0,,,,,,,,,,,
95,PT03M46.00S,2022-01-13T00:25:11.4Z,1,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612754,17,28,2022-01-13T00:25:16Z,950000,,,0,,R. Williams III shooting personal FOUL (1 PF) (LeVert 1 FT),"[1629057, 1627747]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,1628487.0,1.0,0.0,LeVert,1627747.0,,,,,,
