actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
94,PT03M17.00S,2021-12-02T00:26:53.4Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,27,26,2021-12-02T00:26:57Z,910000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,,
95,PT03M12.00S,2021-12-02T00:27:01.2Z,1,REGULAR,foul,personal,[],203087,,,1610612737,27,26,2021-12-02T00:27:08Z,920000,,,0,,J. Lamb personal FOUL (1 PF),"[203087, 1628381]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,201638.0,1.0,0.0,Collins,1628381.0,,,,,,,,,,
97,PT03M09.00S,2021-12-02T00:27:26.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,5.732588699080158,46.81372549019608,1610612737,27,28,2021-12-02T00:27:31Z,940000,16.0,1.0,1,left,D. Wright cutting finger roll Layup (2 PTS) (D. Gallinari 1 AST),"[1626153, 201568]",1610612737.0,ATL,cutting finger roll,,,Wright,D. Wright,,,,,1.6,Made,2.0,D. Gallinari,201568.0,1.0,,,,,,,,,,,,,,,
99,PT02M52.00S,2021-12-02T00:27:43.3Z,1,REGULAR,3pt,Jump Shot,[],1626167,69.20170827858082,70.34313725490196,1610612754,27,28,2021-12-02T00:27:48Z,960000,102.0,237.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
100,PT02M48.00S,2021-12-02T00:27:47.3Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,27,28,2021-12-02T00:27:48Z,970000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,99.0,2.0,2.0,0.0,,,,,
101,PT02M40.00S,2021-12-02T00:27:55.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,6.389618922470433,54.41176470588235,1610612737,27,30,2021-12-02T00:28:00Z,980000,-22.0,8.0,1,left,D. Wright driving finger roll Layup (4 PTS),[1626153],1610612737.0,ATL,driving finger roll,,,Wright,D. Wright,,,,,2.34,Made,4.0,,,,,,,,,,,,,,,,,,
102,PT02M17.00S,2021-12-02T00:28:17.4Z,1,REGULAR,3pt,Jump Shot,[],1627763,71.43561103810775,78.43137254901961,1610612754,27,30,2021-12-02T00:28:21Z,990000,142.0,216.0,1,right,MISS M. Brogdon 25' step back 3PT,[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
103,PT02M16.00S,2021-12-02T00:28:18.4Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,27,30,2021-12-02T00:28:21Z,1000000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,
104,PT02M10.00S,2021-12-02T00:28:25.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,29.6484888304862,27.205882352941174,1610612737,27,33,2021-12-02T00:28:30Z,1010000,114.0,226.0,1,left,K. Huerter 25' 3PT running (12 PTS) (T. Young 3 AST),"[1628989, 1629027]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,25.33,Made,12.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,,
106,PT02M07.00S,2021-12-02T00:28:32.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,27,33,2021-12-02T00:28:32Z,1030000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M07.00S,2021-12-02T00:29:34.1Z,1,REGULAR,substitution,out,[],204456,,,1610612754,27,33,2021-12-02T00:29:59Z,1040000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M07.00S,2021-12-02T00:29:34.1Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,27,33,2021-12-02T00:29:59Z,1050000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M07.00S,2021-12-02T00:29:34.1Z,1,REGULAR,substitution,out,[],1628989,,,1610612754,27,33,2021-12-02T00:29:59Z,1060000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M07.00S,2021-12-02T00:29:34.1Z,1,REGULAR,substitution,in,[],1627734,,,1610612754,27,33,2021-12-02T00:29:59Z,1070000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M07.00S,2021-12-02T00:29:34.1Z,1,REGULAR,substitution,in,[],1627747,,,1610612754,27,33,2021-12-02T00:29:59Z,1080000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M07.00S,2021-12-02T00:29:34.1Z,1,REGULAR,substitution,in,[],203524,,,1610612754,27,33,2021-12-02T00:29:59Z,1090000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M47.00S,2021-12-02T00:30:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,92.72339027595268,45.588235294117645,1610612754,27,33,2021-12-02T00:30:23Z,1100000,-22.0,16.0,1,right,MISS M. Brogdon driving finger roll Layup - blocked,"[1627763, 1628381]",1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,2.72,Missed,,,,,,,,,,,,,,,Collins,1628381.0,,,
114,PT01M47.00S,2021-12-02T00:30:18.7Z,1,REGULAR,block,,[],1628381,,,1610612754,27,33,2021-12-02T00:30:20Z,1110000,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M44.00S,2021-12-02T00:30:21.7Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,27,33,2021-12-02T00:30:23Z,1120000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,113.0,2.0,2.0,0.0,,,,,
116,PT01M39.00S,2021-12-02T00:30:26.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628381,9.149145860709593,47.549019607843135,1610612737,27,33,2021-12-02T00:30:32Z,1130000,12.0,34.0,1,left,MISS J. Collins running alley-oop Layup - blocked,"[1628381, 203087]",1610612737.0,ATL,running alley-oop,,,Collins,J. Collins,,,,,3.57,Missed,,,,,,,,,,,,,,,Lamb,203087.0,,,
117,PT01M39.00S,2021-12-02T00:30:26.0Z,1,REGULAR,block,,[],203087,,,1610612737,27,33,2021-12-02T00:30:28Z,1140000,,,0,,J. Lamb BLOCK (1 BLK),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M36.00S,2021-12-02T00:30:29.0Z,1,REGULAR,rebound,defensive,[],203087,,,1610612754,27,33,2021-12-02T00:30:32Z,1150000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,116.0,1.0,1.0,0.0,,,,,
119,PT01M33.00S,2021-12-02T00:30:32.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628470,93.9060446780552,3.9215686274509802,1610612754,27,33,2021-12-02T00:30:40Z,1160000,-230.0,5.0,1,right,MISS T. Craig running 3PT,[1628470],1610612754.0,IND,running,,,Craig,T. Craig,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
120,PT01M28.00S,2021-12-02T00:30:37.8Z,1,REGULAR,rebound,offensive,[],203087,,,1610612754,27,33,2021-12-02T00:30:40Z,1170000,,,0,,J. Lamb REBOUND (Off:1 Def:1),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,119.0,2.0,1.0,1.0,,,,,
121,PT01M27.00S,2021-12-02T00:30:37.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203087,92.85479632063075,54.166666666666664,1610612754,29,33,2021-12-02T00:30:45Z,1180000,21.0,15.0,1,right,J. Lamb tip Layup (2 PTS),[203087],1610612754.0,IND,tip,,,Lamb,J. Lamb,,,,,2.55,Made,2.0,,,,,,,,,,,,,,,,,,
122,PT01M17.00S,2021-12-02T00:30:48.4Z,1,REGULAR,foul,personal,[],1627747,,,1610612737,29,33,2021-12-02T00:31:55Z,1190000,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1628381]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,1146.0,1.0,0.0,Collins,1628381.0,,,,,,,,,,
124,PT01M17.00S,2021-12-02T00:30:59.7Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,29,33,2021-12-02T00:31:07Z,1210000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M17.00S,2021-12-02T00:30:59.7Z,1,REGULAR,substitution,in,[],101150,,,1610612737,29,33,2021-12-02T00:31:07Z,1220000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M08.00S,2021-12-02T00:31:20.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612737,29,33,2021-12-02T00:31:29Z,1230000,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Wright 2 FT),"[1627734, 1626153]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,201638.0,1.0,0.0,Wright,1626153.0,,,,,,,,,,
128,PT01M08.00S,2021-12-02T00:31:43.1Z,1,REGULAR,freethrow,1 of 2,[],1626153,,,1610612737,29,34,2021-12-02T00:31:43Z,1250000,,,0,,D. Wright Free Throw 1 of 2 (5 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
129,PT01M08.00S,2021-12-02T00:31:56.4Z,1,REGULAR,freethrow,2 of 2,[],1626153,,,1610612737,29,35,2021-12-02T00:31:56Z,1260000,,,0,,D. Wright Free Throw 2 of 2 (6 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
130,PT00M57.80S,2021-12-02T00:32:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203087,93.11760840998686,47.05882352941176,1610612754,29,35,2021-12-02T00:32:14Z,1270000,-15.0,12.0,1,right,MISS J. Lamb cutting finger roll Layup,[203087],1610612754.0,IND,cutting finger roll,,,Lamb,J. Lamb,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
131,PT00M54.90S,2021-12-02T00:32:12.5Z,1,REGULAR,rebound,defensive,[],201568,,,1610612737,29,35,2021-12-02T00:32:12Z,1280000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,
132,PT00M37.40S,2021-12-02T00:32:29.9Z,1,REGULAR,2pt,Jump Shot,[],201568,28.597240473061763,42.8921568627451,1610612737,29,35,2021-12-02T00:35:01Z,1290000,36.0,216.0,1,left,MISS D. Gallinari 21' step back Shot,[201568],1610612737.0,ATL,step back,,,Gallinari,D. Gallinari,,,,,21.92,Missed,,,,,,,,,,,,,,,,,,,
133,PT00M33.40S,2021-12-02T00:32:33.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,29,35,2021-12-02T00:32:37Z,1300000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,132.0,,,,,,,,
134,PT00M33.40S,2021-12-02T00:32:37.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,29,35,2021-12-02T00:32:37Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M21.30S,2021-12-02T00:32:55.0Z,1,REGULAR,3pt,Jump Shot,[],1628470,93.77463863337714,97.05882352941177,1610612754,29,35,2021-12-02T00:32:59Z,1320000,235.0,6.0,1,right,MISS T. Craig 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M18.10S,2021-12-02T00:32:58.2Z,1,REGULAR,rebound,defensive,[],201568,,,1610612737,29,35,2021-12-02T00:32:58Z,1330000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,135.0,2.0,2.0,0.0,,,,,
137,PT00M01.00S,2021-12-02T00:33:15.3Z,1,REGULAR,3pt,Jump Shot,[],101150,27.020367936925098,85.7843137254902,1610612737,29,38,2021-12-02T00:33:22Z,1340000,-179.0,201.0,1,left,L. Williams 26' 3PT pullup (3 PTS),[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,26.95,Made,3.0,,,,,,,,,,,,,,,,,,
138,PT00M00.00S,2021-12-02T00:33:19.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612754,29,38,2021-12-02T00:34:18Z,1350000,,,0,,,[],,,support,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,End Period - Good Basket
139,PT00M00.00S,2021-12-02T00:34:08.9Z,1,REGULAR,period,end,[],0,,,1610612754,29,38,2021-12-02T00:34:08Z,1360000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2021-12-02T00:35:39.1Z,2,REGULAR,substitution,out,['startperiod'],1627763,,,1610612754,29,38,2021-12-02T00:35:53Z,1370000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2021-12-02T00:35:39.1Z,2,REGULAR,substitution,out,['startperiod'],1628470,,,1610612754,29,38,2021-12-02T00:35:53Z,1380000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2021-12-02T00:35:39.1Z,2,REGULAR,substitution,in,['startperiod'],202954,,,1610612754,29,38,2021-12-02T00:35:53Z,1390000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2021-12-02T00:35:39.1Z,2,REGULAR,substitution,in,['startperiod'],1629052,,,1610612754,29,38,2021-12-02T00:35:53Z,1400000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2021-12-02T00:36:38.4Z,2,REGULAR,period,start,[],0,,,1610612754,29,38,2021-12-02T00:36:38Z,1410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M46.00S,2021-12-02T00:36:55.2Z,2,REGULAR,foul,personal,[],1628381,,,1610612754,29,38,2021-12-02T00:37:02Z,1420000,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1627734]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,1628484.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,
147,PT11M39.00S,2021-12-02T00:37:23.6Z,2,REGULAR,foul,offensive,[],1627734,,,1610612754,29,38,2021-12-02T00:37:35Z,1440000,,,0,,D. Sabonis charge offensive FOUL (2 PF),"[1627734, 1628381]",1610612754.0,IND,charge,,,Sabonis,D. Sabonis,,,,,,,,,,,1146.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,
149,PT11M39.00S,2021-12-02T00:37:23.6Z,2,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,29,38,2021-12-02T00:37:23Z,1460000,,,0,,D. Sabonis offensive foul TURNOVER (1 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,1146.0,,,,,1.0,,,,,,,,,
150,PT11M20.00S,2021-12-02T00:37:57.5Z,2,REGULAR,turnover,traveling,[],201568,,,1610612737,29,38,2021-12-02T00:38:05Z,1470000,,,0,,D. Gallinari traveling TURNOVER (1 TO),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,1628484.0,,,,,1.0,,,,,,,,,
151,PT11M08.00S,2021-12-02T00:38:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202954,92.32917214191852,44.11764705882353,1610612754,31,38,2021-12-02T00:38:48Z,1480000,-29.0,20.0,1,right,B. Wanamaker driving finger roll Layup (2 PTS),[202954],1610612754.0,IND,driving finger roll,,,Wanamaker,B. Wanamaker,,,,,3.53,Made,2.0,,,,,,,,,,,,,,,,,,
152,PT11M08.00S,2021-12-02T00:38:28.9Z,2,REGULAR,foul,personal,['1freethrow'],203524,,,1610612754,31,38,2021-12-02T00:38:33Z,1490000,,,0,,S. Hill shooting personal FOUL (1 PF) (Wanamaker 1 FT),"[203524, 202954]",1610612737.0,ATL,shooting,,,Hill,S. Hill,,,,,,,,,,,201638.0,1.0,0.0,Wanamaker,202954.0,,,,,,,,,,
154,PT11M08.00S,2021-12-02T00:38:42.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202954,,,1610612754,32,38,2021-12-02T00:38:42Z,1510000,,,0,,B. Wanamaker Free Throw 1 of 1 (3 PTS),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
155,PT10M47.00S,2021-12-02T00:39:05.4Z,2,REGULAR,2pt,Jump Shot,[],101150,8.360709592641262,10.784313725490197,1610612737,32,40,2021-12-02T00:41:34Z,1520000,196.0,26.0,1,left,L. Williams 19' step back Jump Shot (5 PTS),[101150],1610612737.0,ATL,step back,,,Williams,L. Williams,,,,,19.78,Made,5.0,,,,,,,,,,,,,,,,,,
156,PT10M27.00S,2021-12-02T00:39:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,92.32917214191852,46.07843137254902,1610612754,34,40,2021-12-02T00:39:29Z,1530000,-20.0,20.0,1,right,O. Brissett reverse Layup (2 PTS) (C. LeVert 3 AST),"[1629052, 1627747]",1610612754.0,IND,reverse,,,Brissett,O. Brissett,,,,,2.77,Made,2.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,,,,,
158,PT10M16.00S,2021-12-02T00:39:36.4Z,2,REGULAR,2pt,Jump Shot,[],201568,18.74178712220762,21.813725490196077,1610612737,34,40,2021-12-02T00:39:41Z,1550000,141.0,124.0,1,left,MISS D. Gallinari 18' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,18.75,Missed,,,,,,,,,,,,,,,,,,,
159,PT10M13.00S,2021-12-02T00:39:39.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,34,40,2021-12-02T00:39:41Z,1560000,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,158.0,5.0,5.0,0.0,,,,,
160,PT10M05.00S,2021-12-02T00:39:46.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,86.5473061760841,56.372549019607845,1610612754,36,40,2021-12-02T00:39:51Z,1570000,32.0,74.0,1,right,J. Lamb 8' driving floating Jump Shot (4 PTS),[203087],1610612754.0,IND,driving floating,,,Lamb,J. Lamb,,,,,8.06,Made,4.0,,,,,,,,,,,,,,,,,,
161,PT09M47.00S,2021-12-02T00:40:04.2Z,2,REGULAR,3pt,Jump Shot,[],1626153,23.99802890932983,11.76470588235294,1610612737,36,43,2021-12-02T00:40:12Z,1580000,191.0,173.0,1,left,D. Wright 25' 3PT pullup bank (9 PTS),[1626153],1610612737.0,ATL,pullup bank,,,Wright,D. Wright,,,,,25.79,Made,9.0,,,,,,,,,,,,,,,,,,
162,PT09M31.00S,2021-12-02T00:40:20.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,93.24901445466492,49.26470588235294,1610612754,38,43,2021-12-02T00:40:24Z,1590000,-4.0,11.0,1,right,D. Sabonis cutting DUNK (10 PTS) (B. Wanamaker 1 AST),"[1627734, 202954]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,1.16,Made,10.0,B. Wanamaker,202954.0,1.0,,,,,,,,,,,,,,,
164,PT09M20.00S,2021-12-02T00:40:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,10.5946123521682,50.98039215686274,1610612737,38,43,2021-12-02T00:40:37Z,1610000,-5.0,47.0,1,left,MISS D. Wright driving floating Shot,[1626153],1610612737.0,ATL,driving floating,,,Wright,D. Wright,,,,,4.74,Missed,,,,,,,,,,,,,,,,,,,
165,PT09M18.00S,2021-12-02T00:40:33.8Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,38,43,2021-12-02T00:40:37Z,1620000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,164.0,1.0,1.0,0.0,,,,,
166,PT09M18.00S,2021-12-02T00:40:37.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,38,43,2021-12-02T00:40:37Z,1630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT09M04.00S,2021-12-02T00:40:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,87.46714848883047,52.69607843137255,1610612754,38,43,2021-12-02T00:41:02Z,1640000,13.0,65.0,1,right,MISS C. LeVert 6' driving Layup - blocked,"[1627747, 1628381]",1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,6.67,Missed,,,,,,,,,,,,,,,Collins,1628381.0,,,
168,PT09M04.00S,2021-12-02T00:40:59.0Z,2,REGULAR,block,,[],1628381,,,1610612754,38,43,2021-12-02T00:41:00Z,1650000,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT09M01.00S,2021-12-02T00:41:02.0Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,38,43,2021-12-02T00:41:02Z,1660000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,167.0,3.0,3.0,0.0,,,,,
170,PT09M00.00S,2021-12-02T00:41:03.9Z,2,REGULAR,foul,personal,[],203087,,,1610612737,38,43,2021-12-02T00:46:12Z,1670000,,,0,,J. Lamb take personal FOUL (2 PF),"[203087, 201568]",1610612754.0,IND,take,,,Lamb,J. Lamb,,,,,,,,,,,1146.0,2.0,0.0,Gallinari,201568.0,,,,,,,,,,
172,PT09M00.00S,2021-12-02T00:41:13.8Z,2,REGULAR,substitution,out,[],1628381,,,1610612737,38,43,2021-12-02T00:41:24Z,1690000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M00.00S,2021-12-02T00:41:13.8Z,2,REGULAR,substitution,in,[],203991,,,1610612737,38,43,2021-12-02T00:41:24Z,1700000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M55.00S,2021-12-02T00:41:36.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,17.0335085413929,47.549019607843135,1610612737,38,43,2021-12-02T00:41:44Z,1710000,12.0,108.0,1,left,MISS L. Williams 10' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,10.83,Missed,,,,,,,,,,,,,,,,,,,
175,PT08M52.00S,2021-12-02T00:41:39.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,38,43,2021-12-02T00:41:44Z,1720000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,
176,PT08M52.00S,2021-12-02T00:41:44.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,38,43,2021-12-02T00:41:44Z,1730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT08M29.00S,2021-12-02T00:42:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,87.72996057818659,36.029411764705884,1610612754,40,43,2021-12-02T00:42:17Z,1740000,-70.0,63.0,1,right,J. Lamb 9' driving floating Jump Shot (6 PTS),[203087],1610612754.0,IND,driving floating,,,Lamb,J. Lamb,,,,,9.4,Made,6.0,,,,,,,,,,,,,,,,,,
178,PT08M04.00S,2021-12-02T00:42:38.4Z,2,REGULAR,turnover,bad pass,[],1626153,,,1610612737,40,43,2021-12-02T00:42:42Z,1750000,,,0,,D. Wright bad pass TURNOVER (1 TO),"[1626153, 1629052]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,1.0,,,,,,,Brissett,1629052.0,
179,PT08M04.00S,2021-12-02T00:42:38.4Z,2,REGULAR,steal,,[],1629052,,,1610612754,40,43,2021-12-02T00:42:40Z,1760000,,,0,,O. Brissett STEAL (1 STL),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT07M53.00S,2021-12-02T00:42:51.7Z,2,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612754,40,43,2021-12-02T00:42:59Z,1770000,,,0,,D. Wright shooting personal FOUL (1 PF) (Lamb 2 FT),"[1626153, 203087]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,,,,,,,201638.0,1.0,0.0,Lamb,203087.0,,,,,,,,,,
182,PT07M53.00S,2021-12-02T00:43:17.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203087,,,1610612754,41,43,2021-12-02T00:43:17Z,1790000,,,0,,J. Lamb Free Throw 1 of 2 (7 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
