actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
92,PT05M28.00S,2021-11-01T23:23:46.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,22,13,2021-11-01T23:23:50Z,920000,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,91.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
93,PT05M20.00S,2021-11-01T23:23:54.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.59198423127464,54.90196078431373,1610612754,24,13,2021-11-01T23:23:58Z,930000,25.0,17.0,1,right,M. Turner driving finger roll Layup (6 PTS) (C. Duarte 1 AST),"[1626167, 1630537]",1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,2.99,Made,,,,,6.0,,,,,C. Duarte,1630537.0,1.0,,,,,,,
95,PT05M20.00S,2021-11-01T23:23:57.3Z,1,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612754,24,13,2021-11-01T23:24:04Z,950000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Turner 1 FT),"[1629640, 1626167]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,2714.0,,,,1.0,0.0,Turner,1626167.0,,,
97,PT05M20.00S,2021-11-01T23:24:05.4Z,1,REGULAR,substitution,out,[],1627751,,,1610612754,24,13,2021-11-01T23:25:27Z,970000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M20.00S,2021-11-01T23:24:05.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612754,24,13,2021-11-01T23:25:27Z,980000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M20.00S,2021-11-01T23:24:25.1Z,1,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,25,13,2021-11-01T23:24:25Z,990000,,,0,,M. Turner Free Throw 1 of 1 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
100,PT05M09.00S,2021-11-01T23:24:40.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,25,13,2021-11-01T23:24:40Z,1000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M05.00S,2021-11-01T23:24:56.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,11.383048620236531,96.56862745098039,1610612759,25,16,2021-11-01T23:25:01Z,1010000,-233.0,55.0,1,left,D. Vassell 3PT  (3 PTS) (K. Johnson 2 AST),"[1630170, 1629640]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.91,Made,,,,,3.0,,,,,K. Johnson,1629640.0,2.0,,,,,,,
103,PT04M50.00S,2021-11-01T23:25:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.32917214191852,47.30392156862745,1610612754,27,16,2021-11-01T23:25:15Z,1030000,-13.0,20.0,1,right,M. Turner cutting finger roll Layup (9 PTS) (B. Wanamaker 1 AST),"[1626167, 202954]",1610612754.0,IND,cutting finger roll,,,Turner,M. Turner,,,,,2.38,Made,,,,,9.0,,,,,B. Wanamaker,202954.0,1.0,,,,,,,
105,PT04M37.00S,2021-11-01T23:25:23.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,6.521024967148489,55.392156862745104,1610612759,27,16,2021-11-01T23:25:28Z,1050000,-27.0,9.0,1,left,MISS D. Eubanks turnaround Hook,[1629234],1610612759.0,SAS,turnaround,,,Eubanks,D. Eubanks,,,,,2.84,Missed,,,,,,,,,,,,,,,,,,,
106,PT04M33.00S,2021-11-01T23:25:27.3Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,27,16,2021-11-01T23:25:28Z,1060000,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,105.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
107,PT04M33.00S,2021-11-01T23:25:27.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,5.590000152587891,50.0,1610612759,27,16,2021-11-01T23:25:27Z,1070000,0.0,0.0,1,left,MISS K. Johnson tip Layup,[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
108,PT04M32.00S,2021-11-01T23:25:27.8Z,1,REGULAR,rebound,defensive,[],202954,,,1610612754,27,16,2021-11-01T23:25:27Z,1080000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
109,PT04M23.00S,2021-11-01T23:25:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202954,93.77463863337714,54.166666666666664,1610612754,27,16,2021-11-01T23:25:41Z,1090000,21.0,6.0,1,right,MISS B. Wanamaker driving finger roll Layup - blocked,"[202954, 1629234]",1610612754.0,IND,driving finger roll,,,Wanamaker,B. Wanamaker,,,,,2.16,Missed,,,,,,,,,,,,,,,,,Eubanks,1629234.0,
110,PT04M23.00S,2021-11-01T23:25:36.8Z,1,REGULAR,block,,[],1629234,,,1610612754,27,16,2021-11-01T23:25:39Z,1100000,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M21.00S,2021-11-01T23:25:38.8Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,27,16,2021-11-01T23:25:41Z,1110000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,109.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
112,PT04M19.00S,2021-11-01T23:25:41.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,24.52365308804205,12.745098039215685,1610612759,27,19,2021-11-01T23:25:49Z,1120000,186.0,178.0,1,left,D. Murray 25' 3PT running (12 PTS) (K. Johnson 3 AST),"[1627749, 1629640]",1610612759.0,SAS,running,,,Murray,D. Murray,,,,,25.77,Made,,,,,12.0,,,,,K. Johnson,1629640.0,3.0,,,,,,,
114,PT03M59.00S,2021-11-01T23:26:05.6Z,1,REGULAR,foul,personal,[],1627854,,,1610612754,27,19,2021-11-01T23:26:12Z,1140000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 1630537]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,1628487.0,,,,1.0,0.0,Duarte,1630537.0,,,
116,PT03M59.00S,2021-11-01T23:26:09.9Z,1,REGULAR,substitution,out,[],1629640,,,1610612754,27,19,2021-11-01T23:26:12Z,1160000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M59.00S,2021-11-01T23:26:09.9Z,1,REGULAR,substitution,in,[],1628966,,,1610612754,27,19,2021-11-01T23:26:12Z,1170000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M52.00S,2021-11-01T23:26:30.5Z,1,REGULAR,3pt,Jump Shot,[],1628470,92.9862023653088,95.34313725490196,1610612754,30,19,2021-11-01T23:26:34Z,1180000,227.0,13.0,1,right,T. Craig 3PT  (3 PTS) (B. Wanamaker 2 AST),"[1628470, 202954]",1610612754.0,IND,,,,Craig,T. Craig,,,,,22.71,Made,,,,,3.0,,,,,B. Wanamaker,202954.0,2.0,,,,,,,
120,PT03M40.00S,2021-11-01T23:26:42.2Z,1,REGULAR,2pt,Jump Shot,[],1627749,11.251642575558476,80.88235294117648,1610612759,30,21,2021-11-01T23:26:48Z,1200000,-154.0,53.0,1,left,D. Murray 16' pullup Jump Shot (14 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,16.33,Made,,,,,14.0,,,,,,,,,,,,,,
121,PT03M33.00S,2021-11-01T23:26:51.7Z,1,REGULAR,foul,personal,[],1627749,,,1610612754,30,21,2021-11-01T23:26:59Z,1210000,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1630537]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,1627962.0,,,,1.0,0.0,Duarte,1630537.0,,,
123,PT03M32.00S,2021-11-01T23:27:05.8Z,1,REGULAR,3pt,Jump Shot,[],203200,70.25295663600527,73.52941176470588,1610612754,30,21,2021-11-01T23:27:10Z,1230000,118.0,227.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
124,PT03M29.00S,2021-11-01T23:27:08.8Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,30,21,2021-11-01T23:27:10Z,1240000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
125,PT03M27.00S,2021-11-01T23:27:11.7Z,1,REGULAR,turnover,out-of-bounds,[],1629234,,,1610612759,30,21,2021-11-01T23:27:16Z,1250000,,,0,,D. Eubanks bad pass out-of-bounds TURNOVER (1 TO),[1629234],1610612759.0,SAS,bad pass,,,Eubanks,D. Eubanks,,,,,,,,,,,,1.0,,,1628487.0,,,,,,,,,,
126,PT03M27.00S,2021-11-01T23:27:20.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,30,21,2021-11-01T23:27:20Z,1260000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M17.00S,2021-11-01T23:30:22.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,67.49342969776609,69.6078431372549,1610612754,33,21,2021-11-01T23:30:28Z,1290000,98.0,253.0,1,right,M. Turner 27' 3PT  (12 PTS) (B. Wanamaker 3 AST),"[1626167, 202954]",1610612754.0,IND,,,,Turner,M. Turner,,,,,27.14,Made,,,,,12.0,,,,,B. Wanamaker,202954.0,3.0,,,,,,,
131,PT02M54.00S,2021-11-01T23:30:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,7.178055190538765,45.83333333333333,1610612759,33,23,2021-11-01T23:30:53Z,1310000,21.0,15.0,1,left,D. Eubanks Layup (2 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,2.56,Made,,,,,2.0,,,,,,,,,,,,,,
132,PT02M54.00S,2021-11-01T23:30:53.7Z,1,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612759,33,23,2021-11-01T23:31:00Z,1320000,,,0,,M. Turner shooting personal FOUL (1 PF) (Eubanks 1 FT),"[1626167, 1629234]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,1627962.0,,,,1.0,0.0,Eubanks,1629234.0,,,
134,PT02M54.00S,2021-11-01T23:31:00.8Z,1,REGULAR,substitution,out,[],1630537,,,1610612759,33,23,2021-11-01T23:32:12Z,1340000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M54.00S,2021-11-01T23:31:00.8Z,1,REGULAR,substitution,out,[],202954,,,1610612759,33,23,2021-11-01T23:32:12Z,1350000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M54.00S,2021-11-01T23:31:00.8Z,1,REGULAR,substitution,out,[],1626167,,,1610612759,33,23,2021-11-01T23:32:12Z,1360000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M54.00S,2021-11-01T23:31:00.8Z,1,REGULAR,substitution,in,[],1629103,,,1610612759,33,23,2021-11-01T23:32:12Z,1370000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M54.00S,2021-11-01T23:31:00.8Z,1,REGULAR,substitution,in,[],204456,,,1610612759,33,23,2021-11-01T23:32:12Z,1380000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M54.00S,2021-11-01T23:31:00.8Z,1,REGULAR,substitution,in,[],1627734,,,1610612759,33,23,2021-11-01T23:32:12Z,1390000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M54.00S,2021-11-01T23:31:32.5Z,1,REGULAR,freethrow,1 of 1,[],1629234,,,1610612759,33,24,2021-11-01T23:31:32Z,1400000,,,0,,D. Eubanks Free Throw 1 of 1 (3 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
141,PT02M42.00S,2021-11-01T23:31:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629103,92.19776609724047,55.392156862745104,1610612754,35,24,2021-11-01T23:32:05Z,1410000,27.0,21.0,1,right,K. Martin finger roll Layup (2 PTS),[1629103],1610612754.0,IND,finger roll,,,Martin,K. Martin,,,,,3.41,Made,,,,,2.0,,,,,,,,,,,,,,
142,PT02M42.00S,2021-11-01T23:31:52.5Z,1,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612754,35,24,2021-11-01T23:32:06Z,1420000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Martin 1 FT),"[1629234, 1629103]",1610612759.0,SAS,shooting,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,1627962.0,,,,1.0,0.0,Martin,1629103.0,,,
144,PT02M42.00S,2021-11-01T23:32:10.6Z,1,REGULAR,freethrow,1 of 1,[],1629103,,,1610612754,35,24,2021-11-01T23:32:15Z,1440000,,,0,,MISS K. Martin Free Throw 1 of 1,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
145,PT02M40.00S,2021-11-01T23:32:12.6Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,35,24,2021-11-01T23:32:15Z,1450000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
146,PT02M18.00S,2021-11-01T23:32:34.3Z,1,REGULAR,2pt,Jump Shot,[],1630170,16.376478318002626,32.84313725490196,1610612759,35,26,2021-11-01T23:32:41Z,1460000,86.0,101.0,1,left,D. Vassell 13' turnaround fadeaway Jump Shot (5 PTS),[1630170],1610612759.0,SAS,turnaround fadeaway,,,Vassell,D. Vassell,,,,,13.28,Made,,,,,5.0,,,,,,,,,,,,,,
147,PT02M05.00S,2021-11-01T23:32:46.6Z,1,REGULAR,3pt,Jump Shot,[],203200,68.80749014454665,26.96078431372549,1610612754,38,26,2021-11-01T23:32:52Z,1470000,-115.0,241.0,1,right,J. Holiday 26' 3PT pullup (6 PTS) (D. Sabonis 2 AST),"[203200, 1627734]",1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,26.68,Made,,,,,6.0,,,,,D. Sabonis,1627734.0,2.0,,,,,,,
149,PT01M45.00S,2021-11-01T23:33:08.6Z,1,REGULAR,foul,personal,['2freethrow'],204456,,,1610612759,38,26,2021-11-01T23:33:17Z,1490000,,,0,,T. McConnell shooting personal FOUL (2 PF) (Vassell 2 FT),"[204456, 1630170]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,,,,,,,,,,,1627962.0,,,,2.0,0.0,Vassell,1630170.0,,,
151,PT01M45.00S,2021-11-01T23:33:36.3Z,1,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,38,27,2021-11-01T23:33:36Z,1510000,,,0,,D. Vassell Free Throw 1 of 2 (6 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
152,PT01M45.00S,2021-11-01T23:33:37.9Z,1,REGULAR,substitution,out,[],204456,,,1610612759,38,27,2021-11-01T23:33:42Z,1520000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M45.00S,2021-11-01T23:33:37.9Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,38,27,2021-11-01T23:33:42Z,1530000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M45.00S,2021-11-01T23:33:37.9Z,1,REGULAR,substitution,in,[],202954,,,1610612759,38,27,2021-11-01T23:33:42Z,1540000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M45.00S,2021-11-01T23:33:37.9Z,1,REGULAR,substitution,in,[],1628401,,,1610612759,38,27,2021-11-01T23:33:42Z,1550000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M45.00S,2021-11-01T23:33:56.1Z,1,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,38,28,2021-11-01T23:33:56Z,1560000,,,0,,D. Vassell Free Throw 2 of 2 (7 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
157,PT01M38.00S,2021-11-01T23:34:07.8Z,1,REGULAR,turnover,bad pass,[],203200,,,1610612754,38,28,2021-11-01T23:34:11Z,1570000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[203200, 1629234]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,1.0,Eubanks,1629234.0,,,,,,,,,,,
158,PT01M38.00S,2021-11-01T23:34:07.8Z,1,REGULAR,steal,,[],1629234,,,1610612759,38,28,2021-11-01T23:34:09Z,1580000,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M31.00S,2021-11-01T23:34:14.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627854,7.178055190538765,94.6078431372549,1610612759,38,31,2021-11-01T23:34:19Z,1590000,-223.0,15.0,1,left,B. Forbes 3PT  (3 PTS) (D. Vassell 1 AST),"[1627854, 1630170]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,22.35,Made,,,,,3.0,,,,,D. Vassell,1630170.0,1.0,,,,,,,
161,PT01M14.00S,2021-11-01T23:34:32.0Z,1,REGULAR,2pt,Jump Shot,[],202954,78.40013140604468,45.588235294117645,1610612754,40,31,2021-11-01T23:34:36Z,1610000,-22.0,151.0,1,right,B. Wanamaker 15' floating Jump Shot (2 PTS),[202954],1610612754.0,IND,floating,,,Wanamaker,B. Wanamaker,,,,,15.21,Made,,,,,2.0,,,,,,,,,,,,,,
162,PT01M05.00S,2021-11-01T23:34:42.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612759,40,31,2021-11-01T23:34:50Z,1620000,,,0,,B. Wanamaker personal FOUL (1 PF) (White 2 FT),"[202954, 1628401]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,2714.0,,,,1.0,0.0,White,1628401.0,,,
164,PT01M05.00S,2021-11-01T23:35:14.3Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,40,32,2021-11-01T23:35:14Z,1640000,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
165,PT01M05.00S,2021-11-01T23:35:31.6Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,40,33,2021-11-01T23:35:31Z,1650000,,,0,,D. White Free Throw 2 of 2 (2 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
166,PT00M56.10S,2021-11-01T23:35:48.9Z,1,REGULAR,turnover,out-of-bounds,[],202954,,,1610612754,40,33,2021-11-01T23:35:53Z,1660000,,,0,,B. Wanamaker bad pass out-of-bounds TURNOVER (1 TO),[202954],1610612754.0,IND,bad pass,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,1.0,,,2714.0,,,,,,,,,,
167,PT00M35.30S,2021-11-01T23:36:14.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,31.882391590013142,37.254901960784316,1610612759,40,33,2021-11-01T23:36:20Z,1670000,64.0,247.0,1,left,MISS D. White 25' pullup 3PT,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
168,PT00M31.70S,2021-11-01T23:36:18.0Z,1,REGULAR,rebound,defensive,[],202954,,,1610612754,40,33,2021-11-01T23:36:20Z,1680000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,167.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
169,PT00M13.50S,2021-11-01T23:36:36.1Z,1,REGULAR,3pt,Jump Shot,[],202954,71.43561103810775,79.16666666666666,1610612754,43,33,2021-11-01T23:36:40Z,1690000,146.0,216.0,1,right,B. Wanamaker 26' 3PT  (5 PTS) (J. Holiday 2 AST),"[202954, 203200]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,26.06,Made,,,,,5.0,,,,,J. Holiday,203200.0,2.0,,,,,,,
171,PT00M00.00S,2021-11-01T23:36:54.2Z,1,REGULAR,3pt,Jump Shot,[],1628966,26.363337713534822,18.627450980392158,1610612759,43,33,2021-11-01T23:41:42Z,1710000,157.0,195.0,1,left,MISS K. Bates-Diop 25' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2021-11-01T23:36:54.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,43,33,2021-11-01T23:37:50Z,1720000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,,
173,PT00M00.00S,2021-11-01T23:37:00.6Z,1,REGULAR,period,end,[],0,,,1610612759,43,33,2021-11-01T23:37:00Z,1730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-01T23:39:08.3Z,2,REGULAR,substitution,out,['startperiod'],203200,,,1610612759,43,33,2021-11-01T23:39:24Z,1740000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-01T23:39:08.3Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612759,43,33,2021-11-01T23:39:24Z,1750000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-01T23:39:08.3Z,2,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,43,33,2021-11-01T23:39:24Z,1760000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-11-01T23:39:08.3Z,2,REGULAR,substitution,in,['startperiod'],1627747,,,1610612759,43,33,2021-11-01T23:39:24Z,1770000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-11-01T23:39:08.3Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,43,33,2021-11-01T23:39:24Z,1780000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-11-01T23:39:08.3Z,2,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,43,33,2021-11-01T23:39:24Z,1790000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-11-01T23:39:44.0Z,2,REGULAR,period,start,[],0,,,1610612754,43,33,2021-11-01T23:39:44Z,1800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2021-11-01T23:39:44.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,43,33,2021-11-01T23:39:54Z,1810000,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,,,,
182,PT11M47.00S,2021-11-01T23:39:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.85479632063075,46.07843137254902,1610612754,45,33,2021-11-01T23:40:02Z,1820000,-20.0,15.0,1,right,D. Sabonis cutting finger roll Layup (2 PTS) (C. LeVert 2 AST),"[1627734, 1627747]",1610612754.0,IND,cutting finger roll,,,Sabonis,D. Sabonis,,,,,2.45,Made,,,,,2.0,,,,,C. LeVert,1627747.0,2.0,,,,,,,
184,PT11M36.00S,2021-11-01T23:40:08.9Z,2,REGULAR,turnover,out-of-bounds,[],1628966,,,1610612759,45,33,2021-11-01T23:40:13Z,1840000,,,0,,K. Bates-Diop lost ball out-of-bounds TURNOVER (1 TO),[1628966],1610612759.0,SAS,lost ball,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,1.0,,,1628487.0,,,,,,,,,,
185,PT11M21.00S,2021-11-01T23:40:40.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,77.61169513797634,9.558823529411764,1610612754,45,33,2021-11-01T23:40:45Z,1850000,-202.0,158.0,1,right,MISS C. LeVert 25' pullup 3PT,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
186,PT11M17.00S,2021-11-01T23:40:44.7Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,45,33,2021-11-01T23:40:45Z,1860000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
