actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
18,PT09M55.00S,2021-12-04T00:12:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,94.03745072273325,53.431372549019606,1610612754,6,6,2021-12-04T00:12:30Z,180000,17.0,4.0,1,right,C. LeVert Layup (2 PTS) (M. Brogdon 2 AST),"[1627747, 1627763]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,1.76,Made,2.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,,
20,PT09M44.00S,2021-12-04T00:12:37.6Z,1,REGULAR,2pt,Jump Shot,[],200768,23.99802890932983,64.4607843137255,1610612748,6,8,2021-12-04T00:12:43Z,200000,-72.0,173.0,1,left,K. Lowry 18' pullup Jump Shot (5 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,18.76,Made,5.0,,,,,,,,,,,,,,,,,,
21,PT09M21.00S,2021-12-04T00:13:01.2Z,1,REGULAR,3pt,Jump Shot,[],1628470,93.24901445466492,4.166666666666666,1610612754,6,8,2021-12-04T00:13:07Z,210000,-229.0,11.0,1,right,MISS T. Craig 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M18.00S,2021-12-04T00:13:04.2Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,6,8,2021-12-04T00:13:20Z,220000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
23,PT09M08.00S,2021-12-04T00:13:14.5Z,1,REGULAR,3pt,Jump Shot,[],200768,33.327858081471746,52.69607843137255,1610612748,6,11,2021-12-04T00:13:19Z,230000,-13.0,261.0,1,left,K. Lowry 26' 3PT step back (8 PTS),[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,26.11,Made,8.0,,,,,,,,,,,,,,,,,,
24,PT08M54.00S,2021-12-04T00:13:29.5Z,1,REGULAR,foul,personal,[],203473,,,1610612754,6,11,2021-12-04T00:13:40Z,240000,,,0,,D. Dedmon personal FOUL (1 PF),"[203473, 1627763]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Brogdon,1627763.0,,,
26,PT08M44.00S,2021-12-04T00:14:00.3Z,1,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612754,6,11,2021-12-04T00:14:06Z,260000,,,0,,T. Herro shooting personal FOUL (1 PF) (LeVert 2 FT),"[1629639, 1627747]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,LeVert,1627747.0,,,
28,PT08M44.00S,2021-12-04T00:14:28.2Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,7,11,2021-12-04T00:14:43Z,280000,,,0,,C. LeVert Free Throw 1 of 2 (3 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
29,PT08M44.00S,2021-12-04T00:14:28.2Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,7,11,2021-12-04T00:14:43Z,290000,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M42.00S,2021-12-04T00:14:30.2Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,7,11,2021-12-04T00:14:43Z,300000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,
31,PT08M26.00S,2021-12-04T00:14:56.5Z,1,REGULAR,3pt,Jump Shot,[],1629130,31.882391590013142,62.00980392156863,1610612748,7,14,2021-12-04T00:15:01Z,310000,-60.0,247.0,1,left,D. Robinson 25' 3PT  (6 PTS) (K. Lowry 1 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.44,Made,6.0,K. Lowry,200768.0,1.0,,,,,,,,,,,,,,,
33,PT08M19.00S,2021-12-04T00:15:06.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,7,14,2021-12-04T00:15:06Z,330000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT08M19.00S,2021-12-04T00:17:17.6Z,1,REGULAR,substitution,out,[],1628470,,,1610612754,7,14,2021-12-04T00:17:48Z,340000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M19.00S,2021-12-04T00:17:17.6Z,1,REGULAR,substitution,in,[],1627734,,,1610612754,7,14,2021-12-04T00:17:48Z,350000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M01.00S,2021-12-04T00:18:24.9Z,1,REGULAR,2pt,Jump Shot,[],1627747,89.70105124835742,69.11764705882352,1610612754,9,14,2021-12-04T00:18:30Z,360000,96.0,44.0,1,right,C. LeVert 10' pullup Jump Shot (5 PTS) (M. Brogdon 3 AST),"[1627747, 1627763]",1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,10.54,Made,5.0,M. Brogdon,1627763.0,3.0,,,,,,,,,,,,,,,
38,PT07M42.00S,2021-12-04T00:18:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629130,27.808804204993432,21.07843137254902,1610612748,9,14,2021-12-04T00:18:49Z,380000,145.0,209.0,1,left,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
39,PT07M40.00S,2021-12-04T00:18:44.8Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612754,9,14,2021-12-04T00:18:49Z,390000,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,
40,PT07M33.00S,2021-12-04T00:18:52.7Z,1,REGULAR,3pt,Jump Shot,[],1626167,74.32654402102497,89.4607843137255,1610612754,9,14,2021-12-04T00:18:59Z,400000,197.0,189.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
41,PT07M29.00S,2021-12-04T00:18:56.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,9,14,2021-12-04T00:18:59Z,410000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,
42,PT07M29.00S,2021-12-04T00:18:59.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,9,14,2021-12-04T00:18:59Z,420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M20.00S,2021-12-04T00:19:24.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,84.70762155059133,63.48039215686274,1610612754,11,14,2021-12-04T00:19:32Z,430000,67.0,91.0,1,right,C. LeVert 11' fadeaway Jump Shot (7 PTS),[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,11.34,Made,7.0,,,,,,,,,,,,,,,,,,
44,PT07M04.00S,2021-12-04T00:19:39.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203473,12.565703022339028,51.470588235294116,1610612748,11,14,2021-12-04T00:19:48Z,440000,-7.0,66.0,1,left,MISS D. Dedmon 6' turnaround Shot - blocked,"[203473, 1626167]",1610612748.0,MIA,turnaround,,,Dedmon,D. Dedmon,,,,,6.6,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
45,PT07M04.00S,2021-12-04T00:19:39.7Z,1,REGULAR,block,,[],1626167,,,1610612748,11,14,2021-12-04T00:19:41Z,450000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M02.00S,2021-12-04T00:19:41.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,11,14,2021-12-04T00:19:48Z,460000,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,
47,PT06M56.00S,2021-12-04T00:19:48.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627747,89.70105124835742,24.019607843137255,1610612754,13,14,2021-12-04T00:20:01Z,470000,-130.0,44.0,1,right,C. LeVert 13' running Jump Shot (9 PTS),[1627747],1610612754.0,IND,running,,,LeVert,C. LeVert,,,,,13.72,Made,9.0,,,,,,,,,,,,,,,,,,
48,PT06M41.00S,2021-12-04T00:20:06.6Z,1,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612748,13,14,2021-12-04T00:20:13Z,480000,,,0,,C. Duarte shooting personal FOUL (1 PF) (Robinson 2 FT),"[1630537, 1629130]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Robinson,1629130.0,,,
50,PT06M41.00S,2021-12-04T00:20:27.0Z,1,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,13,15,2021-12-04T00:20:27Z,500000,,,0,,D. Robinson Free Throw 1 of 2 (7 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
51,PT06M41.00S,2021-12-04T00:20:42.6Z,1,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,13,16,2021-12-04T00:20:42Z,510000,,,0,,D. Robinson Free Throw 2 of 2 (8 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
52,PT06M30.00S,2021-12-04T00:20:56.2Z,1,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612754,13,16,2021-12-04T00:21:03Z,520000,,,0,,M. Brogdon bad pass out-of-bounds TURNOVER (1 TO),[1627763],1610612754.0,IND,bad pass,,,Brogdon,M. Brogdon,,,,,,,,,,,1.0,,,,,,,202058.0,,,,,,,
53,PT06M25.00S,2021-12-04T00:21:04.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],200768,25.969119579500656,18.872549019607842,1610612748,13,19,2021-12-04T00:21:13Z,530000,156.0,192.0,1,left,K. Lowry 24' 3PT pullup (11 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,24.68,Made,11.0,,,,,,,,,,,,,,,,,,
54,PT06M06.00S,2021-12-04T00:21:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,92.85479632063075,46.81372549019608,1610612754,15,19,2021-12-04T00:21:27Z,540000,-16.0,15.0,1,right,C. Duarte cutting finger roll Layup (4 PTS) (D. Sabonis 1 AST),"[1630537, 1627734]",1610612754.0,IND,cutting finger roll,,,Duarte,C. Duarte,,,,,2.17,Made,4.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,,
56,PT05M57.00S,2021-12-04T00:21:31.2Z,1,REGULAR,3pt,Jump Shot,[],1629639,25.706307490144546,12.990196078431374,1610612748,15,22,2021-12-04T00:21:36Z,560000,185.0,189.0,1,left,T. Herro 26' 3PT pullup (3 PTS) (K. Lowry 2 AST),"[1629639, 200768]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,26.45,Made,3.0,K. Lowry,200768.0,2.0,,,,,,,,,,,,,,,
58,PT05M43.00S,2021-12-04T00:21:46.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,87.86136662286465,49.26470588235294,1610612754,15,22,2021-12-04T00:21:52Z,580000,-4.0,62.0,1,right,MISS M. Turner 6' turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,6.17,Missed,,,,,,,,,,,,,,,,,,,
59,PT05M40.00S,2021-12-04T00:21:49.1Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,15,22,2021-12-04T00:21:52Z,590000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
60,PT05M28.00S,2021-12-04T00:22:01.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,19.92444152431012,48.03921568627451,1610612748,15,24,2021-12-04T00:22:08Z,600000,10.0,135.0,1,left,T. Herro 13' driving floating Jump Shot (5 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,13.52,Made,5.0,,,,,,,,,,,,,,,,,,
61,PT05M13.00S,2021-12-04T00:22:16.4Z,1,REGULAR,turnover,lost ball,[],1630537,,,1610612754,15,24,2021-12-04T00:22:20Z,610000,,,0,,C. Duarte lost ball TURNOVER (1 TO),"[1630537, 200782]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,1.0,Tucker,200782.0,,,,,,,,,,,,
62,PT05M13.00S,2021-12-04T00:22:16.4Z,1,REGULAR,steal,,[],200782,,,1610612748,15,24,2021-12-04T00:23:31Z,620000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M07.00S,2021-12-04T00:22:23.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629639,32.933639947437584,60.5392156862745,1610612748,15,24,2021-12-04T00:22:43Z,630000,-53.0,257.0,1,left,MISS T. Herro 26' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
64,PT05M03.00S,2021-12-04T00:22:27.0Z,1,REGULAR,rebound,offensive,[],200782,,,1610612748,15,24,2021-12-04T00:22:43Z,640000,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,
65,PT05M03.00S,2021-12-04T00:22:32.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,15,24,2021-12-04T00:22:32Z,650000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M03.00S,2021-12-04T00:24:18.5Z,1,REGULAR,substitution,out,[],1627747,,,1610612748,15,24,2021-12-04T00:25:02Z,660000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M03.00S,2021-12-04T00:24:18.5Z,1,REGULAR,substitution,out,[],1626167,,,1610612748,15,24,2021-12-04T00:25:02Z,670000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M03.00S,2021-12-04T00:24:18.5Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,15,24,2021-12-04T00:25:02Z,680000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M03.00S,2021-12-04T00:24:18.5Z,1,REGULAR,substitution,in,[],1629052,,,1610612748,15,24,2021-12-04T00:25:02Z,690000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M03.00S,2021-12-04T00:24:18.5Z,1,REGULAR,substitution,in,[],1629103,,,1610612748,15,24,2021-12-04T00:25:02Z,700000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M03.00S,2021-12-04T00:24:18.5Z,1,REGULAR,substitution,in,[],1629216,,,1610612748,15,24,2021-12-04T00:25:02Z,710000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M00.00S,2021-12-04T00:25:28.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200768,34.773324572930356,30.392156862745097,1610612748,15,24,2021-12-04T00:25:33Z,720000,98.0,274.0,1,left,MISS K. Lowry 29' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,29.14,Missed,,,,,,,,,,,,,,,,,,,
73,PT04M56.00S,2021-12-04T00:25:32.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,15,24,2021-12-04T00:25:33Z,730000,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,
74,PT04M40.00S,2021-12-04T00:25:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,94.03745072273325,45.588235294117645,1610612754,15,24,2021-12-04T00:25:54Z,740000,-22.0,4.0,1,right,MISS D. Sabonis turnaround Shot,[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,,
76,PT04M37.00S,2021-12-04T00:25:50.1Z,1,REGULAR,rebound,offensive,[],1629103,,,1610612754,15,24,2021-12-04T00:25:54Z,760000,,,0,,K. Martin REBOUND (Off:1 Def:0),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,74.0,1.0,0.0,1.0,,,,,,,,
77,PT04M36.00S,2021-12-04T00:25:51.6Z,1,REGULAR,turnover,lost ball,[],1627763,,,1610612754,15,24,2021-12-04T00:25:57Z,770000,,,0,,M. Brogdon lost ball TURNOVER (2 TO),"[1627763, 200782]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,2.0,Tucker,200782.0,,,,,,,,,,,,
78,PT04M36.00S,2021-12-04T00:25:51.6Z,1,REGULAR,steal,,[],200782,,,1610612748,15,24,2021-12-04T00:36:19Z,780000,,,0,,P. Tucker STEAL (2 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M24.00S,2021-12-04T00:26:04.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",200782,13.091327201051248,44.11764705882353,1610612748,15,26,2021-12-04T00:26:09Z,790000,29.0,71.0,1,left,P. Tucker 7' turnaround Hook (2 PTS),[200782],1610612748.0,MIA,turnaround,,,Tucker,P. Tucker,,,,,7.65,Made,2.0,,,,,,,,,,,,,,,,,,
81,PT04M09.00S,2021-12-04T00:26:21.9Z,1,REGULAR,foul,offensive,[],1627734,,,1610612754,15,26,2021-12-04T00:26:28Z,810000,,,0,,D. Sabonis charge offensive FOUL (1 PF),"[1627734, 200768]",1610612754.0,IND,charge,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Lowry,200768.0,,,
83,PT04M09.00S,2021-12-04T00:26:21.9Z,1,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,15,26,2021-12-04T00:26:21Z,830000,,,0,,D. Sabonis offensive foul TURNOVER (1 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,1.0,,,,,,,202058.0,,,,,,,
84,PT04M09.00S,2021-12-04T00:26:26.5Z,1,REGULAR,substitution,out,[],1630537,,,1610612748,15,26,2021-12-04T00:26:32Z,840000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M09.00S,2021-12-04T00:26:26.5Z,1,REGULAR,substitution,in,[],203087,,,1610612748,15,26,2021-12-04T00:26:32Z,850000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M54.00S,2021-12-04T00:26:58.3Z,1,REGULAR,foul,personal,[],1629052,,,1610612748,15,26,2021-12-04T00:27:05Z,860000,,,0,,O. Brissett personal FOUL (1 PF),"[1629052, 1629216]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Vincent,1629216.0,,,
88,PT03M54.00S,2021-12-04T00:27:15.3Z,1,REGULAR,substitution,out,[],203473,,,1610612748,15,26,2021-12-04T00:27:27Z,880000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M54.00S,2021-12-04T00:27:15.3Z,1,REGULAR,substitution,in,[],2617,,,1610612748,15,26,2021-12-04T00:27:27Z,890000,,,0,,SUB in: U. Haslem,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M54.00S,2021-12-04T00:27:36.8Z,1,REGULAR,turnover,bad pass,[],1629216,,,1610612748,15,26,2021-12-04T00:27:40Z,900000,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 1627734]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,1.0,Sabonis,1627734.0,,,,,,,,,,,,
91,PT03M54.00S,2021-12-04T00:27:36.8Z,1,REGULAR,steal,,[],1627734,,,1610612754,15,26,2021-12-04T00:27:38Z,910000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M49.00S,2021-12-04T00:27:40.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627734,93.38042049934296,49.754901960784316,1610612754,17,26,2021-12-04T00:27:50Z,920000,-1.0,10.0,1,right,D. Sabonis running DUNK (2 PTS),[1627734],1610612754.0,IND,running,,,Sabonis,D. Sabonis,,,,,0.98,Made,2.0,,,,,,,,,,,,,,,,,,
