actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
36,PT09M31.00S,2022-03-20T19:44:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629052,91.5407358738502,44.6078431372549,1610612754,7,2,2022-03-20T19:44:37Z,360000,-27.0,27.0,1,right,O. Brissett cutting Layup (2 PTS) (G. Bitadze 1 AST),"[1629052, 1629048]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,3.82,Made,,,,,,,,,,2.0,G. Bitadze,1629048.0,1.0,,,,,,
38,PT09M16.00S,2022-03-20T19:44:47.0Z,1,REGULAR,turnover,bad pass,[],1629234,,,1610612757,7,2,2022-03-20T19:44:50Z,380000,,,0,,D. Eubanks bad pass TURNOVER (1 TO),"[1629234, 1626147]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,1.0,Anderson,1626147.0,,,
39,PT09M16.00S,2022-03-20T19:44:47.0Z,1,REGULAR,steal,,[],1626147,,,1610612754,7,2,2022-03-20T19:44:48Z,390000,,,0,,J. Anderson STEAL (1 STL),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M12.00S,2022-03-20T19:44:51.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,76.42904073587385,9.558823529411764,1610612754,7,2,2022-03-20T19:44:56Z,400000,-202.0,169.0,1,right,MISS B. Hield 26' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
41,PT09M09.00S,2022-03-20T19:44:54.1Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,7,2,2022-03-20T19:44:56Z,410000,,,0,,D. Eubanks REBOUND (Off:3 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,40.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
42,PT09M02.00S,2022-03-20T19:45:01.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629604,6.258212877792378,51.9607843137255,1610612757,7,4,2022-03-20T19:45:07Z,420000,-10.0,6.0,1,left,C. Elleby alley-oop Layup (2 PTS) (J. Hart 1 AST),"[1629604, 1628404]",1610612757.0,POR,alley-oop,,,Elleby,C. Elleby,,,,,1.17,Made,,,,,,,,,,2.0,J. Hart,1628404.0,1.0,,,,,,
44,PT08M52.00S,2022-03-20T19:45:13.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,7,4,2022-03-20T19:45:13Z,440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M40.00S,2022-03-20T19:45:44.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,80.50262812089356,49.50980392156863,1610612754,7,4,2022-03-20T19:45:51Z,450000,-2.0,131.0,1,right,MISS G. Bitadze 13' fadeaway Shot,[1629048],1610612754.0,IND,fadeaway,,,Bitadze,G. Bitadze,,,,,13.08,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M38.00S,2022-03-20T19:45:46.3Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,7,4,2022-03-20T19:45:47Z,460000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
47,PT08M25.00S,2022-03-20T19:46:01.8Z,1,REGULAR,foul,personal,[],1629052,,,1610612757,7,4,2022-03-20T19:46:33Z,470000,,,0,,O. Brissett personal FOUL (1 PF),"[1629052, 1630570]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,201246.0,1.0,0.0,Watford,1630570.0,,,,,,,,,,
51,PT08M20.00S,2022-03-20T19:46:28.3Z,1,REGULAR,3pt,Jump Shot,[],1628404,28.86005256241787,80.63725490196079,1610612757,7,4,2022-03-20T19:46:37Z,490000,-153.0,219.0,1,left,MISS J. Hart 26' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
52,PT08M17.00S,2022-03-20T19:46:31.3Z,1,REGULAR,rebound,offensive,[],1629604,,,1610612757,7,4,2022-03-20T19:46:37Z,500000,,,0,,C. Elleby REBOUND (Off:1 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,51.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
53,PT08M06.00S,2022-03-20T19:46:42.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630570,6.915243101182654,41.66666666666667,1610612757,7,4,2022-03-20T19:46:46Z,510000,42.0,13.0,1,left,MISS T. Watford DUNK,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
54,PT08M03.00S,2022-03-20T19:46:45.5Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,7,4,2022-03-20T19:46:46Z,520000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
55,PT07M58.00S,2022-03-20T19:46:49.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,65.65374507227332,50.245098039215684,1610612754,10,4,2022-03-20T19:46:55Z,530000,1.0,270.0,1,right,T. Haliburton 27' 3PT running (3 PTS) (J. Anderson 1 AST),"[1630169, 1626147]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,27.04,Made,,,,,,,,,,3.0,J. Anderson,1626147.0,1.0,,,,,,
57,PT07M42.00S,2022-03-20T19:47:06.4Z,1,REGULAR,3pt,Jump Shot,[],1630314,26.10052562417871,83.33333333333334,1610612757,10,4,2022-03-20T19:47:11Z,550000,-167.0,193.0,1,left,MISS B. Williams 25' pullup 3PT,[1630314],1610612757.0,POR,pullup,,,Williams,B. Williams,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M39.00S,2022-03-20T19:47:09.4Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,10,4,2022-03-20T19:47:11Z,560000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
59,PT07M35.00S,2022-03-20T19:47:13.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629048,92.46057818659659,46.81372549019608,1610612754,12,4,2022-03-20T19:47:18Z,570000,-16.0,18.0,1,right,G. Bitadze running reverse Layup (2 PTS) (B. Hield 1 AST),"[1629048, 1627741]",1610612754.0,IND,running reverse,,,Bitadze,G. Bitadze,,,,,2.43,Made,,,,,,,,,,2.0,B. Hield,1627741.0,1.0,,,,,,
61,PT07M35.00S,2022-03-20T19:47:18.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,12,4,2022-03-20T19:47:18Z,590000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M21.00S,2022-03-20T19:50:26.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,12,4,2022-03-20T19:50:26Z,600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M12.00S,2022-03-20T19:50:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,6.915243101182654,45.588235294117645,1610612757,12,4,2022-03-20T19:50:56Z,610000,22.0,13.0,1,left,MISS B. Williams driving reverse Layup,[1630314],1610612757.0,POR,driving reverse,,,Williams,B. Williams,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,,
64,PT07M10.00S,2022-03-20T19:50:52.7Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,12,4,2022-03-20T19:50:56Z,620000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
65,PT06M58.00S,2022-03-20T19:51:04.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,90.48948751642575,45.83333333333333,1610612754,14,4,2022-03-20T19:51:09Z,630000,-21.0,37.0,1,right,G. Bitadze cutting Layup (4 PTS) (T. Haliburton 2 AST),"[1629048, 1630169]",1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,4.24,Made,,,,,,,,,,4.0,T. Haliburton,1630169.0,2.0,,,,,,
67,PT06M35.00S,2022-03-20T19:51:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,9.411957950065702,65.44117647058823,1610612757,14,4,2022-03-20T19:55:14Z,650000,-77.0,36.0,1,left,MISS T. Watford 8' floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,8.52,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M33.00S,2022-03-20T19:51:28.7Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,14,4,2022-03-20T19:51:31Z,660000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
69,PT06M29.00S,2022-03-20T19:51:35.8Z,1,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612754,14,4,2022-03-20T19:51:41Z,670000,,,0,,B. Williams shooting personal FOUL (1 PF) (Hield 2 FT),"[1630314, 1627741]",1610612757.0,POR,shooting,,,Williams,B. Williams,,,,,,,,,,,201246.0,1.0,0.0,Hield,1627741.0,,,,,,,,,,
71,PT06M29.00S,2022-03-20T19:52:03.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627741,,,1610612754,15,4,2022-03-20T19:52:03Z,690000,,,0,,B. Hield Free Throw 1 of 2 (1 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
72,PT06M29.00S,2022-03-20T19:52:03.6Z,1,REGULAR,substitution,out,[],1629234,,,1610612754,15,4,2022-03-20T19:52:12Z,700000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M29.00S,2022-03-20T19:52:03.6Z,1,REGULAR,substitution,in,[],1630535,,,1610612754,15,4,2022-03-20T19:52:12Z,710000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M29.00S,2022-03-20T19:52:23.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627741,,,1610612754,16,4,2022-03-20T19:52:23Z,720000,,,0,,B. Hield Free Throw 2 of 2 (2 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
75,PT06M09.00S,2022-03-20T19:52:46.5Z,1,REGULAR,3pt,Jump Shot,[],1630314,23.603810775295663,87.74509803921569,1610612757,16,4,2022-03-20T19:52:51Z,730000,-189.0,169.0,1,left,MISS B. Williams 25' step back 3PT,[1630314],1610612757.0,POR,step back,,,Williams,B. Williams,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
76,PT06M05.00S,2022-03-20T19:52:50.5Z,1,REGULAR,rebound,offensive,[],1630570,,,1610612757,16,4,2022-03-20T19:52:51Z,740000,,,0,,T. Watford REBOUND (Off:1 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,75.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
77,PT06M04.00S,2022-03-20T19:52:54.6Z,1,REGULAR,foul,personal,['3freethrow'],1627741,,,1610612757,16,4,2022-03-20T19:53:03Z,750000,,,0,,B. Hield shooting personal FOUL (2 PF) (Williams 3 FT),"[1627741, 1630314]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,,,,,,,201246.0,2.0,0.0,Williams,1630314.0,,,,,,,,,,
79,PT06M04.00S,2022-03-20T19:53:23.1Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],1630314,,,1610612757,16,5,2022-03-20T19:53:23Z,770000,,,0,,B. Williams Free Throw 1 of 3 (1 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
80,PT06M04.00S,2022-03-20T19:53:37.8Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],1630314,,,1610612757,16,6,2022-03-20T19:53:37Z,780000,,,0,,B. Williams Free Throw 2 of 3 (2 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
81,PT06M04.00S,2022-03-20T19:53:38.8Z,1,REGULAR,substitution,out,[],1627741,,,1610612757,16,6,2022-03-20T19:53:44Z,790000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M04.00S,2022-03-20T19:53:38.8Z,1,REGULAR,substitution,out,[],1629604,,,1610612757,16,6,2022-03-20T19:53:44Z,800000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M04.00S,2022-03-20T19:53:38.8Z,1,REGULAR,substitution,in,[],1630613,,,1610612757,16,6,2022-03-20T19:53:44Z,810000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M04.00S,2022-03-20T19:53:38.8Z,1,REGULAR,substitution,in,[],203463,,,1610612757,16,6,2022-03-20T19:53:44Z,820000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M04.00S,2022-03-20T19:53:58.8Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],1630314,,,1610612757,16,7,2022-03-20T19:53:58Z,830000,,,0,,B. Williams Free Throw 3 of 3 (3 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
86,PT05M51.00S,2022-03-20T19:54:13.5Z,1,REGULAR,3pt,Jump Shot,[],1626147,93.38042049934296,4.901960784313726,1610612754,19,7,2022-03-20T19:54:17Z,840000,-225.0,10.0,1,right,J. Anderson 3PT  (8 PTS) (T. Haliburton 3 AST),"[1626147, 1630169]",1610612754.0,IND,,,,Anderson,J. Anderson,,,,,22.57,Made,,,,,,,,,,8.0,T. Haliburton,1630169.0,3.0,,,,,,
88,PT05M30.00S,2022-03-20T19:54:33.3Z,1,REGULAR,3pt,Jump Shot,[],1630314,31.882391590013142,53.92156862745098,1610612757,19,7,2022-03-20T19:54:39Z,860000,-20.0,247.0,1,left,MISS B. Williams 24' 3PT,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
89,PT05M28.00S,2022-03-20T19:54:35.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,19,7,2022-03-20T19:54:39Z,870000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,
90,PT05M28.00S,2022-03-20T19:54:39.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,19,7,2022-03-20T19:54:39Z,880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M19.00S,2022-03-20T19:54:59.9Z,1,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612754,19,7,2022-03-20T19:55:08Z,890000,,,0,,T. Watford shooting personal FOUL (1 PF) (Brissett 2 FT),"[1630570, 1629052]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,1628171.0,1.0,0.0,Brissett,1629052.0,,,,,,,,,,
93,PT05M19.00S,2022-03-20T19:55:29.5Z,1,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,20,7,2022-03-20T19:55:29Z,910000,,,0,,O. Brissett Free Throw 1 of 2 (3 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
