actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
99,PT03M53.00S,2022-03-23T23:27:15.2Z,1,REGULAR,3pt,Jump Shot,[],1629002,9.149145860709593,5.147058823529411,1610612758,23,26,2022-03-23T23:27:19Z,990000,224.0,34.0,1,left,C. Metu 3PT  (5 PTS) (D. Mitchell 3 AST),"[1629002, 1630558]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,22.68,Made,5.0,,,,,D. Mitchell,1630558.0,3.0,,,,,,,,,
101,PT03M42.00S,2022-03-23T23:27:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,79.84559789750328,41.17647058823529,1610612754,23,26,2022-03-23T23:27:30Z,1010000,-44.0,137.0,1,right,MISS T. Haliburton 14' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,,,14.39,Missed,,,,,,,,,,,,,,,,,
102,PT03M39.00S,2022-03-23T23:27:28.8Z,1,REGULAR,rebound,offensive,[],1630169,,,1610612754,23,26,2022-03-23T23:32:48Z,1020000,,,0,,T. Haliburton REBOUND (Off:1 Def:0),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,101.0,1.0,0.0,1.0,,,,,,,,,,,,
103,PT03M38.00S,2022-03-23T23:27:30.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,85.10183968462549,94.85294117647058,1610612754,26,26,2022-03-23T23:27:34Z,1030000,224.0,88.0,1,right,T. Haliburton 24' 3PT  (3 PTS) (D. Washington Jr. 1 AST),"[1630169, 1630613]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,24.08,Made,3.0,,,,,D. Washington Jr.,1630613.0,1.0,,,,,,,,,
105,PT03M24.00S,2022-03-23T23:27:43.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,17.296320630749015,7.352941176470589,1610612758,26,26,2022-03-23T23:27:50Z,1050000,213.0,110.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,24.0,Missed,,,,,,,,,,,,,,,,,
106,PT03M23.00S,2022-03-23T23:27:44.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,26,26,2022-03-23T23:27:50Z,1060000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,
107,PT03M23.00S,2022-03-23T23:27:48.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,26,26,2022-03-23T23:27:48Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M23.00S,2022-03-23T23:27:57.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,26,26,2022-03-23T23:27:57Z,1080000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M23.00S,2022-03-23T23:30:22.6Z,1,REGULAR,substitution,out,[],1627741,,,1610612754,26,26,2022-03-23T23:30:51Z,1090000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M23.00S,2022-03-23T23:30:22.6Z,1,REGULAR,substitution,out,[],1627745,,,1610612754,26,26,2022-03-23T23:30:51Z,1100000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M23.00S,2022-03-23T23:30:22.6Z,1,REGULAR,substitution,out,[],203084,,,1610612754,26,26,2022-03-23T23:30:51Z,1110000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M23.00S,2022-03-23T23:30:22.6Z,1,REGULAR,substitution,in,[],202362,,,1610612754,26,26,2022-03-23T23:30:51Z,1120000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M23.00S,2022-03-23T23:30:22.6Z,1,REGULAR,substitution,in,[],203087,,,1610612754,26,26,2022-03-23T23:30:51Z,1130000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M23.00S,2022-03-23T23:30:22.6Z,1,REGULAR,substitution,in,[],203458,,,1610612754,26,26,2022-03-23T23:30:51Z,1140000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M58.00S,2022-03-23T23:31:19.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,91.27792378449409,54.41176470588235,1610612754,28,26,2022-03-23T23:31:24Z,1150000,22.0,29.0,1,right,T. Taylor driving Layup (2 PTS) (T. Haliburton 3 AST),"[1630678, 1630169]",1610612754.0,IND,driving,,,Taylor,T. Taylor,,,,,,,3.69,Made,2.0,,,,,T. Haliburton,1630169.0,3.0,,,,,,,,,
117,PT02M38.00S,2022-03-23T23:31:40.7Z,1,REGULAR,foul,personal,['2freethrow'],1630613,,,1610612758,28,26,2022-03-23T23:31:46Z,1170000,,,0,,D. Washington Jr. shooting personal FOUL (1 PF) (Metu 2 FT),"[1630613, 1629002]",1610612754.0,IND,shooting,,,Washington Jr.,D. Washington Jr.,,,,,1628159.0,,,,,,,,,,,,1.0,0.0,Metu,1629002.0,,,,,
119,PT02M38.00S,2022-03-23T23:32:09.3Z,1,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,28,27,2022-03-23T23:32:09Z,1190000,,,0,,C. Metu Free Throw 1 of 2 (6 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
120,PT02M38.00S,2022-03-23T23:32:22.5Z,1,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,28,28,2022-03-23T23:32:22Z,1200000,,,0,,C. Metu Free Throw 2 of 2 (7 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
121,PT02M30.00S,2022-03-23T23:32:32.2Z,1,REGULAR,3pt,Jump Shot,[],1630678,66.96780551905388,43.872549019607845,1610612754,31,28,2022-03-23T23:32:38Z,1210000,-31.0,258.0,1,right,T. Taylor 25' 3PT bank (5 PTS) (T. Haliburton 4 AST),"[1630678, 1630169]",1610612754.0,IND,bank,,,Taylor,T. Taylor,,,,,,,25.98,Made,5.0,,,,,T. Haliburton,1630169.0,4.0,,,,,,,,,
124,PT02M05.00S,2022-03-23T23:33:21.4Z,1,REGULAR,jumpball,recovered,[],203458,,,1610612758,31,28,2022-03-23T23:33:21Z,1230000,,,0,,Jump Ball D. DiVincenzo vs. L. Stephenson: Tip to A. Len,"[203458, 1628978, 202362]",1610612758.0,SAC,heldball,A. Len,203458.0,Len,A. Len,DiVincenzo,1628978.0,Stephenson,202362.0,,,,,,,,,,,,,,,,,,,,,
127,PT02M02.00S,2022-03-23T23:33:24.2Z,1,REGULAR,3pt,Jump Shot,[],1630558,10.068988173455978,96.32352941176471,1610612758,31,28,2022-03-23T23:33:34Z,1260000,-232.0,42.0,1,left,MISS D. Mitchell step back 3PT - blocked,"[1630558, 1630169]",1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,,,23.54,Missed,,,,,,,,,,,,,,,Haliburton,1630169.0,
128,PT02M02.00S,2022-03-23T23:33:24.2Z,1,REGULAR,block,,[],1630169,,,1610612758,31,28,2022-03-23T23:33:27Z,1270000,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M59.00S,2022-03-23T23:33:27.2Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,31,28,2022-03-23T23:33:30Z,1280000,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,
130,PT01M50.00S,2022-03-23T23:33:35.7Z,1,REGULAR,turnover,lost ball,[],1630678,,,1610612754,31,28,2022-03-23T23:33:39Z,1290000,,,0,,T. Taylor lost ball TURNOVER (1 TO),"[1630678, 1629002]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,1.0,,,,,,,,,,,,,,,Metu,1629002.0,,,
131,PT01M50.00S,2022-03-23T23:33:35.7Z,1,REGULAR,steal,,[],1629002,,,1610612758,31,28,2022-03-23T23:33:37Z,1300000,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M36.00S,2022-03-23T23:33:49.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203458,16.63929040735874,50.98039215686274,1610612758,31,30,2022-03-23T23:33:54Z,1310000,-5.0,104.0,1,left,A. Len 10' Jump Shot (2 PTS) (D. DiVincenzo 1 AST),"[203458, 1628978]",1610612758.0,SAC,,,,Len,A. Len,,,,,,,10.4,Made,2.0,,,,,D. DiVincenzo,1628978.0,1.0,,,,,,,,,
134,PT01M26.00S,2022-03-23T23:34:00.1Z,1,REGULAR,turnover,bad pass,[],202362,,,1610612754,31,30,2022-03-23T23:34:03Z,1330000,,,0,,L. Stephenson bad pass TURNOVER (1 TO),"[202362, 1630558]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,1.0,,,,,,,,,,,,,,,Mitchell,1630558.0,,,
135,PT01M26.00S,2022-03-23T23:34:00.1Z,1,REGULAR,steal,,[],1630558,,,1610612758,31,30,2022-03-23T23:34:02Z,1340000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M25.00S,2022-03-23T23:34:04.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612758,31,30,2022-03-23T23:34:09Z,1350000,,,0,,T. Haliburton take personal FOUL (1 PF) (Mitchell 2 FT),"[1630169, 1630558]",1610612754.0,IND,take,,,Haliburton,T. Haliburton,,,,,203592.0,,,,,,,,,,,,1.0,0.0,Mitchell,1630558.0,,,,,
138,PT01M25.00S,2022-03-23T23:34:40.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630558,,,1610612758,31,31,2022-03-23T23:34:40Z,1370000,,,0,,D. Mitchell Free Throw 1 of 2 (6 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
140,PT01M25.00S,2022-03-23T23:34:42.1Z,1,REGULAR,substitution,in,[],1627741,,,1610612758,31,31,2022-03-23T23:34:48Z,1390000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M25.00S,2022-03-23T23:34:42.1Z,1,REGULAR,substitution,out,[],1630169,,,1610612758,31,31,2022-03-23T23:34:56Z,1400000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M25.00S,2022-03-23T23:34:58.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630558,,,1610612758,31,32,2022-03-23T23:34:58Z,1410000,,,0,,D. Mitchell Free Throw 2 of 2 (7 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
143,PT01M13.00S,2022-03-23T23:35:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,89.96386333771353,58.82352941176471,1610612754,31,32,2022-03-23T23:35:46Z,1420000,44.0,42.0,1,right,MISS I. Jackson 6' Jump Shot - blocked,"[1630543, 1629002]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,6.08,Missed,,,,,,,,,,,,,,,Metu,1629002.0,
144,PT01M13.00S,2022-03-23T23:35:13.2Z,1,REGULAR,block,,[],1629002,,,1610612754,31,32,2022-03-23T23:35:46Z,1430000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M13.00S,2022-03-23T23:35:13.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,31,32,2022-03-23T23:35:51Z,1435000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,
145,PT01M13.00S,2022-03-23T23:35:28.5Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,31,32,2022-03-23T23:35:44Z,1440000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M13.00S,2022-03-23T23:35:28.5Z,1,REGULAR,substitution,in,[],203200,,,1610612758,31,32,2022-03-23T23:35:44Z,1450000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M09.00S,2022-03-23T23:35:44.3Z,1,REGULAR,jumpball,recovered,[],203200,,,1610612758,31,32,2022-03-23T23:35:44Z,1460000,,,0,,Jump Ball C. Metu vs. I. Jackson: Tip to J. Holiday,"[203200, 1629002, 1630543]",1610612758.0,SAC,heldball,J. Holiday,203200.0,Holiday,J. Holiday,Metu,1629002.0,Jackson,1630543.0,,,,,,,,,,,,,,,,,,,,,
151,PT01M03.00S,2022-03-23T23:35:50.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,32.14520367936925,73.0392156862745,1610612758,31,35,2022-03-23T23:36:00Z,1490000,-115.0,250.0,1,left,D. DiVincenzo 27' 3PT running (3 PTS) (A. Len 1 AST),"[1628978, 203458]",1610612758.0,SAC,running,,,DiVincenzo,D. DiVincenzo,,,,,,,27.5,Made,3.0,,,,,A. Len,203458.0,1.0,,,,,,,,,
153,PT00M47.20S,2022-03-23T23:36:05.6Z,1,REGULAR,3pt,Jump Shot,[],202362,66.96780551905388,43.13725490196079,1610612754,31,35,2022-03-23T23:36:09Z,1510000,-34.0,258.0,1,right,MISS L. Stephenson 26' 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,26.03,Missed,,,,,,,,,,,,,,,,,
154,PT00M44.90S,2022-03-23T23:36:07.9Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,31,35,2022-03-23T23:36:09Z,1520000,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,
155,PT00M37.90S,2022-03-23T23:36:15.8Z,1,REGULAR,turnover,lost ball,[],1628978,,,1610612758,31,35,2022-03-23T23:36:22Z,1530000,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1630543]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,1.0,,,,,,,,,,,,,,,Jackson,1630543.0,,,
156,PT00M37.90S,2022-03-23T23:36:15.8Z,1,REGULAR,steal,,[],1630543,,,1610612754,31,35,2022-03-23T23:36:17Z,1540000,,,0,,I. Jackson STEAL (2 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M33.30S,2022-03-23T23:36:20.4Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,71.43561103810775,39.46078431372549,1610612754,31,35,2022-03-23T23:36:26Z,1550000,-53.0,216.0,1,right,MISS B. Hield 22' running pullup Shot,[1627741],1610612754.0,IND,running pullup,,,Hield,B. Hield,,,,,,,22.23,Missed,,,,,,,,,,,,,,,,,
158,PT00M32.00S,2022-03-23T23:36:21.8Z,1,REGULAR,rebound,defensive,[],203200,,,1610612758,31,35,2022-03-23T23:36:21Z,1560000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,
159,PT00M17.40S,2022-03-23T23:36:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203087,6.652431011826544,54.166666666666664,1610612758,31,37,2022-03-23T23:36:42Z,1570000,-21.0,10.0,1,left,J. Lamb driving Layup (2 PTS),[203087],1610612758.0,SAC,driving,,,Lamb,J. Lamb,,,,,,,2.31,Made,2.0,,,,,,,,,,,,,,,,
160,PT00M17.40S,2022-03-23T23:36:40.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630613,,,1610612758,31,37,2022-03-23T23:36:44Z,1580000,,,0,,D. Washington Jr. shooting personal FOUL (2 PF) (Lamb 1 FT),"[1630613, 203087]",1610612754.0,IND,shooting,,,Washington Jr.,D. Washington Jr.,,,,,1179.0,,,,,,,,,,,,2.0,0.0,Lamb,203087.0,,,,,
162,PT00M17.40S,2022-03-23T23:36:55.9Z,1,REGULAR,substitution,out,[],1630613,,,1610612758,31,37,2022-03-23T23:37:13Z,1600000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M17.40S,2022-03-23T23:36:55.9Z,1,REGULAR,substitution,in,[],1629052,,,1610612758,31,37,2022-03-23T23:37:13Z,1610000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M17.40S,2022-03-23T23:37:12.3Z,1,REGULAR,freethrow,1 of 1,[],203087,,,1610612758,31,37,2022-03-23T23:37:15Z,1620000,,,0,,MISS J. Lamb Free Throw 1 of 1,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,Missed,,,,,,,,,,,,,,,,,
165,PT00M16.10S,2022-03-23T23:37:13.6Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,31,37,2022-03-23T23:37:15Z,1630000,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,164.0,3.0,2.0,1.0,,,,,,,,,,,,
166,PT00M00.30S,2022-03-23T23:37:29.3Z,1,REGULAR,3pt,Jump Shot,[],202362,72.88107752956637,17.647058823529413,1610612754,34,37,2022-03-23T23:37:36Z,1640000,-162.0,202.0,1,right,L. Stephenson 25' 3PT  (3 PTS) (B. Hield 2 AST),"[202362, 1627741]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,25.91,Made,3.0,,,,,B. Hield,1627741.0,2.0,,,,,,,,,
168,PT00M00.00S,2022-03-23T23:37:34.0Z,1,REGULAR,instantreplay,request,[],0,,,1610612758,34,37,2022-03-23T23:38:35Z,1660000,,,0,,,[],,,support,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
169,PT00M00.00S,2022-03-23T23:38:21.9Z,1,REGULAR,period,end,[],0,,,1610612758,34,37,2022-03-23T23:38:21Z,1670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-03-23T23:40:11.1Z,2,REGULAR,substitution,out,['startperiod'],1630543,,,1610612758,34,37,2022-03-23T23:40:38Z,1680000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-03-23T23:40:11.1Z,2,REGULAR,substitution,out,['startperiod'],1630678,,,1610612758,34,37,2022-03-23T23:40:38Z,1690000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-03-23T23:40:11.1Z,2,REGULAR,substitution,in,['startperiod'],1626147,,,1610612758,34,37,2022-03-23T23:40:38Z,1700000,,,0,,SUB in: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-03-23T23:40:11.1Z,2,REGULAR,substitution,in,['startperiod'],1629048,,,1610612758,34,37,2022-03-23T23:40:38Z,1710000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-03-23T23:40:51.7Z,2,REGULAR,period,start,[],0,,,1610612758,34,37,2022-03-23T23:40:51Z,1720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M51.00S,2022-03-23T23:41:00.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,6.521024967148489,51.9607843137255,1610612758,34,39,2022-03-23T23:41:03Z,1730000,-10.0,9.0,1,left,C. Metu alley-oop DUNK (9 PTS) (J. Lamb 1 AST),"[1629002, 203087]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,,,1.32,Made,9.0,,,,,J. Lamb,203087.0,1.0,,,,,,,,,
177,PT11M35.00S,2022-03-23T23:41:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202362,93.64323258869908,53.67647058823529,1610612754,34,39,2022-03-23T23:41:19Z,1750000,18.0,7.0,1,right,MISS L. Stephenson driving Layup,[202362],1610612754.0,IND,driving,,,Stephenson,L. Stephenson,,,,,,,1.98,Missed,,,,,,,,,,,,,,,,,
178,PT11M33.00S,2022-03-23T23:41:17.2Z,2,REGULAR,rebound,defensive,[],203087,,,1610612758,34,39,2022-03-23T23:41:19Z,1760000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,
179,PT11M26.00S,2022-03-23T23:41:24.5Z,2,REGULAR,3pt,Jump Shot,[],203200,11.383048620236531,3.6764705882352944,1610612758,34,42,2022-03-23T23:41:31Z,1770000,232.0,55.0,1,left,J. Holiday 3PT  (3 PTS) (A. Len 2 AST),"[203200, 203458]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,23.79,Made,3.0,,,,,A. Len,203458.0,2.0,,,,,,,,,
181,PT11M13.00S,2022-03-23T23:41:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,93.77463863337714,53.18627450980392,1610612754,34,42,2022-03-23T23:41:42Z,1790000,16.0,6.0,1,right,MISS O. Brissett driving Layup,[1629052],1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,,,1.7,Missed,,,,,,,,,,,,,,,,,
182,PT11M11.00S,2022-03-23T23:41:40.1Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612758,34,42,2022-03-23T23:41:42Z,1800000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,
183,PT11M06.00S,2022-03-23T23:41:45.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629002,27.283180026281208,84.31372549019608,1610612758,34,45,2022-03-23T23:41:50Z,1810000,-172.0,204.0,1,left,C. Metu 26' 3PT running pullup (12 PTS) (D. DiVincenzo 2 AST),"[1629002, 1628978]",1610612758.0,SAC,running pullup,,,Metu,C. Metu,,,,,,,26.66,Made,12.0,,,,,D. DiVincenzo,1628978.0,2.0,,,,,,,,,
185,PT10M59.00S,2022-03-23T23:41:56.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,34,45,2022-03-23T23:41:56Z,1830000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M42.00S,2022-03-23T23:45:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,92.32917214191852,47.794117647058826,1610612754,36,45,2022-03-23T23:45:20Z,1840000,-11.0,20.0,1,right,G. Bitadze finger roll Layup (9 PTS) (B. Hield 3 AST),"[1629048, 1627741]",1610612754.0,IND,finger roll,,,Bitadze,G. Bitadze,,,,,,,2.25,Made,9.0,,,,,B. Hield,1627741.0,3.0,,,,,,,,,
188,PT10M29.00S,2022-03-23T23:45:19.4Z,2,REGULAR,turnover,bad pass,[],203087,,,1610612758,36,45,2022-03-23T23:45:26Z,1860000,,,0,,J. Lamb bad pass TURNOVER (1 TO),"[203087, 1627741]",1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,1.0,,,,,,,,,,,,,,,Hield,1627741.0,,,
189,PT10M29.00S,2022-03-23T23:45:19.4Z,2,REGULAR,steal,,[],1627741,,,1610612754,36,45,2022-03-23T23:45:26Z,1870000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M24.00S,2022-03-23T23:45:30.7Z,2,REGULAR,foul,personal,[],1629002,,,1610612754,36,45,2022-03-23T23:45:44Z,1880000,,,0,,C. Metu personal FOUL (1 PF),"[1629002, 1629048]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,1179.0,,,,,,,,,,,,1.0,0.0,Bitadze,1629048.0,,,,,
192,PT10M20.00S,2022-03-23T23:45:47.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202362,89.43823915900131,50.49019607843137,1610612754,38,45,2022-03-23T23:45:51Z,1900000,2.0,47.0,1,right,L. Stephenson driving floating bank Jump Shot (5 PTS),[202362],1610612754.0,IND,driving floating bank,,,Stephenson,L. Stephenson,,,,,,,4.69,Made,5.0,,,,,,,,,,,,,,,,
193,PT09M57.00S,2022-03-23T23:46:09.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,13.222733245729303,44.36274509803921,1610612758,38,45,2022-03-23T23:46:14Z,1910000,28.0,72.0,1,left,MISS J. Lamb 7' driving floating bank Shot,[203087],1610612758.0,SAC,driving floating bank,,,Lamb,J. Lamb,,,,,,,7.71,Missed,,,,,,,,,,,,,,,,,
194,PT09M55.00S,2022-03-23T23:46:11.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612754,38,45,2022-03-23T23:46:14Z,1920000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,
