actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
18,PT10M06.00S,2022-01-09T00:12:27.5Z,1,REGULAR,3pt,Jump Shot,[],1626208,3.892904073587385,96.81372549019608,1610612754,5,5,2022-01-09T00:12:31Z,170000,-234.0,-16.0,1,left,MISS K. Sykes 3PT,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M03.00S,2022-01-09T00:12:30.5Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,5,5,2022-01-09T00:12:31Z,180000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,
20,PT10M00.00S,2022-01-09T00:12:33.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,66.04796320630749,32.1078431372549,1610612762,5,8,2022-01-09T00:13:31Z,190000,-89.0,267.0,1,right,D. Mitchell 28' 3PT running pullup (3 PTS),[1628378],1610612762.0,UTA,running pullup,,,Mitchell,D. Mitchell,,,,,28.12,Made,3.0,,,,,,,,,,,,,,,,,,
21,PT09M49.00S,2022-01-09T00:12:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.360709592641262,50.49019607843137,1610612754,5,8,2022-01-09T00:12:48Z,200000,-2.0,26.0,1,left,MISS M. Turner Layup,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M48.00S,2022-01-09T00:12:46.6Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,5,8,2022-01-09T00:12:46Z,210000,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,21.0,2.0,1.0,1.0,,,,,,,,,
23,PT09M48.00S,2022-01-09T00:12:47.4Z,1,REGULAR,foul,personal,['2freethrow'],202355,,,1610612754,5,8,2022-01-09T00:12:56Z,220000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Turner 2 FT),"[202355, 1626167]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Turner,1626167.0,,,,
25,PT09M48.00S,2022-01-09T00:13:11.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626167,,,1610612754,5,8,2022-01-09T00:13:11Z,240000,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M48.00S,2022-01-09T00:13:11.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,5,8,2022-01-09T00:13:11Z,250000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,
27,PT09M48.00S,2022-01-09T00:13:25.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626167,,,1610612754,6,8,2022-01-09T00:13:25Z,260000,,,0,,M. Turner Free Throw 2 of 2 (3 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
28,PT09M29.00S,2022-01-09T00:13:46.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,77.34888304862024,92.40196078431373,1610612762,6,11,2022-01-09T00:13:50Z,270000,212.0,160.0,1,right,D. Mitchell 26' 3PT  (6 PTS) (B. Bogdanovic 1 AST),"[1628378, 202711]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.58,Made,6.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,,
30,PT09M15.00S,2022-01-09T00:14:00.7Z,1,REGULAR,turnover,lost ball,[],1627734,,,1610612754,6,11,2022-01-09T00:14:03Z,290000,,,0,,D. Sabonis lost ball TURNOVER (1 TO),"[1627734, 1628378]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,
31,PT09M15.00S,2022-01-09T00:14:00.7Z,1,REGULAR,steal,,[],1628378,,,1610612762,6,11,2022-01-09T00:14:02Z,300000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M05.00S,2022-01-09T00:14:09.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201144,72.7496714848883,86.76470588235294,1610612762,6,11,2022-01-09T00:14:15Z,310000,184.0,204.0,1,right,MISS M. Conley 27' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M01.00S,2022-01-09T00:14:13.4Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612762,6,11,2022-01-09T00:14:13Z,320000,,,0,,R. O'Neale REBOUND (Off:1 Def:0),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,32.0,1.0,0.0,1.0,,,,,,,,,
34,PT08M52.00S,2022-01-09T00:14:22.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628378,66.70499342969777,21.813725490196077,1610612762,6,11,2022-01-09T00:14:31Z,330000,-141.0,260.0,1,right,MISS D. Mitchell 29' pullup bank 3PT,[1628378],1610612762.0,UTA,pullup bank,,,Mitchell,D. Mitchell,,,,,29.62,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M47.00S,2022-01-09T00:14:27.7Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,6,11,2022-01-09T00:14:31Z,340000,,,0,,H. Whiteside REBOUND (Off:1 Def:0),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,,
36,PT08M46.00S,2022-01-09T00:14:28.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202355,88.12417871222075,40.44117647058824,1610612762,6,11,2022-01-09T00:14:35Z,350000,-48.0,59.0,1,right,MISS H. Whiteside 7' turnaround Shot - blocked,"[202355, 1626167]",1610612762.0,UTA,turnaround,,,Whiteside,H. Whiteside,,,,,7.6,Missed,,,,,Turner,1626167.0,,,,,,,,,,,,,
37,PT08M46.00S,2022-01-09T00:14:28.7Z,1,REGULAR,block,,[],1626167,,,1610612762,6,11,2022-01-09T00:14:30Z,360000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M44.00S,2022-01-09T00:14:30.7Z,1,REGULAR,rebound,defensive,[],1630613,,,1610612754,6,11,2022-01-09T00:14:35Z,370000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,
39,PT08M42.00S,2022-01-09T00:14:35.1Z,1,REGULAR,foul,personal,[],1626220,,,1610612754,6,11,2022-01-09T00:14:43Z,380000,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 1630613]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Washington Jr.,1630613.0,,,,
41,PT08M31.00S,2022-01-09T00:15:03.3Z,1,REGULAR,2pt,Jump Shot,[],1627734,24.655059132720105,59.31372549019608,1610612754,8,11,2022-01-09T00:15:08Z,400000,-47.0,179.0,1,left,D. Sabonis 18' Jump Shot (5 PTS) (K. Sykes 2 AST),"[1627734, 1626208]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,18.53,Made,5.0,K. Sykes,1626208.0,2.0,,,,,,,,,,,,,,,
43,PT08M26.00S,2022-01-09T00:15:12.1Z,1,REGULAR,stoppage,other,[],0,,,1610612762,8,11,2022-01-09T00:15:12Z,420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M19.00S,2022-01-09T00:15:24.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,64.86530880420499,62.5,1610612762,8,14,2022-01-09T00:15:35Z,430000,62.0,278.0,1,right,D. Mitchell 28' 3PT pullup (9 PTS) (M. Conley 1 AST),"[1628378, 201144]",1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,28.47,Made,9.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,,
46,PT08M05.00S,2022-01-09T00:15:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.338370565045992,52.69607843137255,1610612754,10,14,2022-01-09T00:15:43Z,450000,-13.0,-2.0,1,left,D. Sabonis Layup (7 PTS) (D. Washington Jr. 1 AST),"[1627734, 1630613]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,1.37,Made,7.0,D. Washington Jr.,1630613.0,1.0,,,,,,,,,,,,,,,
48,PT08M05.00S,2022-01-09T00:15:42.0Z,1,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612754,10,14,2022-01-09T00:15:47Z,470000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1628378, 1627734]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Sabonis,1627734.0,,,,
50,PT08M05.00S,2022-01-09T00:16:07.9Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612754,11,14,2022-01-09T00:16:07Z,490000,,,0,,D. Sabonis Free Throw 1 of 1 (8 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
51,PT07M51.00S,2022-01-09T00:16:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,94.03745072273325,52.20588235294118,1610612762,11,16,2022-01-09T00:16:31Z,500000,11.0,4.0,1,right,B. Bogdanovic driving finger roll Layup (4 PTS) (D. Mitchell 2 AST),"[202711, 1628378]",1610612762.0,UTA,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,1.15,Made,4.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,,
52,PT07M40.00S,2022-01-09T00:16:35.1Z,1,REGULAR,2pt,Jump Shot,[],203200,25.04927726675427,35.294117647058826,1610612754,11,16,2022-01-09T00:19:56Z,510000,74.0,183.0,1,left,MISS J. Holiday 19' Jump Shot,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,19.72,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M37.00S,2022-01-09T00:16:38.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,11,16,2022-01-09T00:19:56Z,520000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,
54,PT07M37.00S,2022-01-09T00:16:41.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,11,16,2022-01-09T00:16:41Z,530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M31.00S,2022-01-09T00:17:05.1Z,1,REGULAR,foul,personal,['2freethrow'],202355,,,1610612754,11,16,2022-01-09T00:17:11Z,540000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Turner 2 FT),"[202355, 1626167]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Turner,1626167.0,,,,
58,PT07M31.00S,2022-01-09T00:17:32.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626167,,,1610612754,11,16,2022-01-09T00:17:32Z,560000,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Missed,,,,,,,,,,,,,,,,,,,
59,PT07M31.00S,2022-01-09T00:17:32.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,11,16,2022-01-09T00:17:32Z,570000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,
60,PT07M31.00S,2022-01-09T00:17:33.3Z,1,REGULAR,substitution,out,[],202355,,,1610612754,11,16,2022-01-09T00:17:43Z,580000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M31.00S,2022-01-09T00:17:33.3Z,1,REGULAR,substitution,in,[],203658,,,1610612754,11,16,2022-01-09T00:17:43Z,590000,,,0,,SUB in: N. Pelle,[203658],1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M31.00S,2022-01-09T00:17:52.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626167,,,1610612754,12,16,2022-01-09T00:17:52Z,600000,,,0,,M. Turner Free Throw 2 of 2 (4 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
63,PT07M14.00S,2022-01-09T00:18:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,88.78120893561103,41.42156862745098,1610612762,12,16,2022-01-09T00:18:19Z,610000,-43.0,53.0,1,right,MISS B. Bogdanovic 6' turnaround Shot,[202711],1610612762.0,UTA,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,6.82,Missed,,,,,,,,,,,,,,,,,,,
64,PT07M12.00S,2022-01-09T00:18:15.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,12,16,2022-01-09T00:18:19Z,620000,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,63.0,3.0,2.0,1.0,,,,,,,,,
65,PT07M04.00S,2022-01-09T00:18:23.4Z,1,REGULAR,3pt,Jump Shot,[],1627734,33.196452036793694,57.107843137254896,1610612754,15,16,2022-01-09T00:18:28Z,630000,-36.0,260.0,1,left,D. Sabonis 26' 3PT  (11 PTS) (D. Washington Jr. 2 AST),"[1627734, 1630613]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,26.19,Made,11.0,D. Washington Jr.,1630613.0,2.0,,,,,,,,,,,,,,,
67,PT06M48.00S,2022-01-09T00:18:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.51182654402102,51.71568627450981,1610612762,15,18,2022-01-09T00:18:45Z,650000,9.0,8.0,1,right,D. Mitchell driving finger roll Layup (11 PTS),[1628378],1610612762.0,UTA,driving finger roll,,,Mitchell,D. Mitchell,,,,,1.21,Made,11.0,,,,,,,,,,,,,,,,,,
68,PT06M33.00S,2022-01-09T00:18:54.7Z,1,REGULAR,3pt,Jump Shot,[],1630613,23.99802890932983,87.99019607843137,1610612754,15,18,2022-01-09T00:18:58Z,660000,-190.0,173.0,1,left,MISS D. Washington Jr. 25' 3PT,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M31.00S,2022-01-09T00:18:56.7Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,15,18,2022-01-09T00:18:58Z,670000,,,0,,R. O'Neale REBOUND (Off:1 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,
70,PT06M22.00S,2022-01-09T00:19:04.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,85.49605781865965,51.71568627450981,1610612762,15,18,2022-01-09T00:25:51Z,680000,9.0,84.0,1,right,MISS D. Mitchell 8' driving floating Shot,[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,8.42,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M19.00S,2022-01-09T00:19:07.8Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612762,15,18,2022-01-09T00:19:10Z,690000,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,70.0,2.0,1.0,1.0,,,,,,,,,
72,PT06M17.00S,2022-01-09T00:19:10.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203658,94.43166885676742,50.0,1610612762,15,20,2022-01-09T00:19:13Z,700000,0.0,0.0,1,right,N. Pelle DUNK (2 PTS) (D. Mitchell 3 AST),"[203658, 1628378]",1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,0.02,Made,2.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,,
74,PT06M17.00S,2022-01-09T00:19:13.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,15,20,2022-01-09T00:19:13Z,720000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M17.00S,2022-01-09T00:21:53.7Z,1,REGULAR,substitution,out,[],1630613,,,1610612754,15,20,2022-01-09T00:22:09Z,730000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M17.00S,2022-01-09T00:21:53.7Z,1,REGULAR,substitution,out,[],203200,,,1610612754,15,20,2022-01-09T00:22:09Z,740000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M17.00S,2022-01-09T00:21:53.7Z,1,REGULAR,substitution,out,[],201144,,,1610612754,15,20,2022-01-09T00:22:09Z,750000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M17.00S,2022-01-09T00:21:53.7Z,1,REGULAR,substitution,in,[],1630537,,,1610612754,15,20,2022-01-09T00:22:09Z,760000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M17.00S,2022-01-09T00:21:53.7Z,1,REGULAR,substitution,in,[],202362,,,1610612754,15,20,2022-01-09T00:22:09Z,770000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M17.00S,2022-01-09T00:21:53.7Z,1,REGULAR,substitution,in,[],203903,,,1610612754,15,20,2022-01-09T00:22:09Z,780000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M58.00S,2022-01-09T00:22:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.652431011826544,51.71568627450981,1610612754,17,20,2022-01-09T00:22:34Z,790000,-9.0,10.0,1,left,D. Sabonis cutting Layup (13 PTS) (L. Stephenson 1 AST),"[1627734, 202362]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,1.32,Made,13.0,L. Stephenson,202362.0,1.0,,,,,,,,,,,,,,,
83,PT05M38.00S,2022-01-09T00:22:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,96.40275952693824,53.18627450980392,1610612762,17,20,2022-01-09T00:22:55Z,810000,16.0,-19.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M34.00S,2022-01-09T00:22:53.8Z,1,REGULAR,rebound,offensive,[],203658,,,1610612762,17,20,2022-01-09T00:22:55Z,820000,,,0,,N. Pelle REBOUND (Off:1 Def:0),[203658],1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,,,,,,,83.0,1.0,0.0,1.0,,,,,,,,,
85,PT05M34.00S,2022-01-09T00:22:53.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203658,94.40999984741211,50.0,1610612762,17,20,2022-01-09T00:23:05Z,830000,0.0,0.0,1,right,MISS N. Pelle tip Layup,[203658],1610612762.0,UTA,tip,,,Pelle,N. Pelle,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M33.00S,2022-01-09T00:22:54.1Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,17,20,2022-01-09T00:22:54Z,840000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,
87,PT05M32.00S,2022-01-09T00:22:57.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612754,17,20,2022-01-09T00:23:05Z,850000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Duarte 2 FT),"[202711, 1630537]",1610612762.0,UTA,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Duarte,1630537.0,,,,
89,PT05M32.00S,2022-01-09T00:23:23.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630537,,,1610612754,18,20,2022-01-09T00:23:23Z,870000,,,0,,C. Duarte Free Throw 1 of 2 (1 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
90,PT05M32.00S,2022-01-09T00:23:24.0Z,1,REGULAR,substitution,out,[],1627734,,,1610612754,18,20,2022-01-09T00:23:28Z,880000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M32.00S,2022-01-09T00:23:24.0Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,18,20,2022-01-09T00:23:28Z,890000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M32.00S,2022-01-09T00:23:45.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630537,,,1610612754,19,20,2022-01-09T00:23:45Z,900000,,,0,,C. Duarte Free Throw 2 of 2 (2 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
