actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
24,PT09M56.00S,2021-12-24T00:13:02.6Z,1,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612754,7,2,2021-12-24T00:13:11Z,240000,,,0,,J. Tate shooting personal FOUL (1 PF) (Brissett 1 FT),"[1630256, 1629052]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Brissett,1629052.0,,
26,PT09M56.00S,2021-12-24T00:13:26.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629052,,,1610612754,8,2,2021-12-24T00:13:26Z,260000,,,0,,O. Brissett Free Throw 1 of 1 (3 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
27,PT09M46.00S,2021-12-24T00:13:39.2Z,1,REGULAR,3pt,Jump Shot,[],201569,25.312089356110377,87.00980392156863,1610612745,8,2,2021-12-24T00:13:45Z,270000,-185.0,185.0,1,left,MISS E. Gordon 26' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,
28,PT09M42.00S,2021-12-24T00:13:43.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,8,2,2021-12-24T00:13:45Z,280000,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,27.0,3.0,3.0,0.0,,,,,,,,,,,,,,
29,PT09M33.00S,2021-12-24T00:13:51.7Z,1,REGULAR,turnover,bad pass,[],1630537,,,1610612754,8,2,2021-12-24T00:14:01Z,290000,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 1630224]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,1.0,Green,1630224.0,,,,,,,
30,PT09M33.00S,2021-12-24T00:13:51.7Z,1,REGULAR,steal,,[],1630224,,,1610612745,8,2,2021-12-24T00:14:01Z,300000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M19.00S,2021-12-24T00:14:06.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630224,6.915243101182654,57.35294117647059,1610612745,8,2,2021-12-24T00:14:11Z,310000,-37.0,13.0,1,left,MISS J. Green driving floating bank Shot,[1630224],1610612745.0,HOU,driving floating bank,,,Green,J. Green,,,,,3.89,Missed,,,,,,,,,,,,,,,,,,
32,PT09M16.00S,2021-12-24T00:14:09.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,8,2,2021-12-24T00:14:11Z,320000,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,31.0,4.0,4.0,0.0,,,,,,,,,,,,,,
33,PT09M13.00S,2021-12-24T00:14:12.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630537,94.82588699080158,94.6078431372549,1610612754,8,2,2021-12-24T00:14:19Z,330000,223.0,-4.0,1,right,MISS C. Duarte running 3PT,[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,
34,PT09M09.00S,2021-12-24T00:14:16.9Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,8,2,2021-12-24T00:14:19Z,340000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M59.00S,2021-12-24T00:14:28.8Z,1,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,8,2,2021-12-24T00:14:33Z,350000,,,0,,J. Tate bad pass out-of-bounds TURNOVER (1 TO),[1630256],1610612745.0,HOU,bad pass,,,Tate,J. Tate,,,,,,,,,,,,,,,1.0,,,1627519.0,,,,,,
36,PT08M46.00S,2021-12-24T00:14:51.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,68.15045992115637,68.38235294117648,1610612754,8,2,2021-12-24T00:14:57Z,360000,92.0,247.0,1,right,MISS O. Brissett 26' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
37,PT08M42.00S,2021-12-24T00:14:55.3Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,8,2,2021-12-24T00:14:57Z,370000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M29.00S,2021-12-24T00:15:07.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,34.510512483574246,50.0,1610612745,8,5,2021-12-24T00:15:12Z,380000,0.0,272.0,1,left,J. Green 27' 3PT  (3 PTS) (E. Gordon 1 AST),"[1630224, 201569]",1610612745.0,HOU,,,,Green,J. Green,,,,,27.19,Made,,,,,3.0,E. Gordon,201569.0,1.0,,,,,,,,,,
40,PT08M18.00S,2021-12-24T00:15:18.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,92.9862023653088,50.0,1610612754,10,5,2021-12-24T00:15:23Z,400000,0.0,13.0,1,right,M. Turner cutting DUNK (4 PTS) (C. LeVert 3 AST),"[1626167, 1627747]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,1.34,Made,,,,,4.0,C. LeVert,1627747.0,3.0,,,,,,,,,,
42,PT08M00.00S,2021-12-24T00:15:37.6Z,1,REGULAR,3pt,Jump Shot,[],1630224,33.590670170827856,38.970588235294116,1610612745,10,8,2021-12-24T00:15:42Z,420000,55.0,263.0,1,left,J. Green 26' 3PT pullup (6 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,26.9,Made,,,,,6.0,,,,,,,,,,,,,
43,PT07M47.00S,2021-12-24T00:15:49.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,92.72339027595268,48.77450980392157,1610612754,12,8,2021-12-24T00:15:53Z,430000,-6.0,16.0,1,right,M. Turner cutting DUNK (6 PTS) (C. LeVert 4 AST),"[1626167, 1627747]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,1.7,Made,,,,,6.0,C. LeVert,1627747.0,4.0,,,,,,,,,,
45,PT07M47.00S,2021-12-24T00:15:53.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,12,8,2021-12-24T00:15:53Z,450000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M29.00S,2021-12-24T00:19:07.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,15.325229960578188,49.754901960784316,1610612745,12,8,2021-12-24T00:19:11Z,460000,1.0,92.0,1,left,MISS E. Gordon 9' pullup Shot,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,9.16,Missed,,,,,,,,,,,,,,,,,,
47,PT07M26.00S,2021-12-24T00:19:10.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,12,8,2021-12-24T00:19:11Z,470000,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,46.0,5.0,5.0,0.0,,,,,,,,,,,,,,
48,PT07M15.00S,2021-12-24T00:19:21.1Z,1,REGULAR,turnover,bad pass,[],203200,,,1610612754,12,8,2021-12-24T00:19:25Z,480000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[203200, 201569]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2.0,Gordon,201569.0,,,,,,,
49,PT07M15.00S,2021-12-24T00:19:21.1Z,1,REGULAR,steal,,[],201569,,,1610612745,12,8,2021-12-24T00:19:22Z,490000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M09.00S,2021-12-24T00:19:26.4Z,1,REGULAR,turnover,lost ball,[],1629726,,,1610612745,12,8,2021-12-24T00:19:30Z,500000,,,0,,G. Mathews lost ball TURNOVER (2 TO),"[1629726, 1627747]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,,,,,
51,PT07M09.00S,2021-12-24T00:19:26.4Z,1,REGULAR,steal,,[],1627747,,,1610612754,12,8,2021-12-24T00:19:28Z,510000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M01.00S,2021-12-24T00:19:35.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630537,67.62483574244416,60.5392156862745,1610612754,12,8,2021-12-24T00:19:40Z,520000,53.0,252.0,1,right,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,
53,PT06M57.00S,2021-12-24T00:19:39.5Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,12,8,2021-12-24T00:19:40Z,530000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT06M49.00S,2021-12-24T00:19:47.6Z,1,REGULAR,3pt,Jump Shot,[],1626174,23.209592641261498,89.2156862745098,1610612745,12,11,2021-12-24T00:19:53Z,540000,-196.0,166.0,1,left,C. Wood 25' 3PT  (3 PTS) (E. Gordon 2 AST),"[1626174, 201569]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.67,Made,,,,,3.0,E. Gordon,201569.0,2.0,,,,,,,,,,
56,PT06M36.00S,2021-12-24T00:20:00.8Z,1,REGULAR,2pt,Jump Shot,[],1626167,91.40932982917214,72.79411764705883,1610612754,12,11,2021-12-24T00:20:06Z,560000,114.0,28.0,1,right,MISS M. Turner 11' turnaround bank Shot,[1626167],1610612754.0,IND,turnaround bank,,,Turner,M. Turner,,,,,11.75,Missed,,,,,,,,,,,,,,,,,,
57,PT06M32.00S,2021-12-24T00:20:04.8Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,12,11,2021-12-24T00:20:06Z,570000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,,
58,PT06M28.00S,2021-12-24T00:20:09.9Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612745,12,11,2021-12-24T00:20:16Z,580000,,,0,,M. Turner shooting personal FOUL (1 PF) (Wood 2 FT),"[1626167, 1626174]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Wood,1626174.0,,
60,PT06M28.00S,2021-12-24T00:20:41.0Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,12,12,2021-12-24T00:20:41Z,600000,,,0,,C. Wood Free Throw 1 of 2 (4 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
61,PT06M28.00S,2021-12-24T00:20:42.8Z,1,REGULAR,substitution,out,[],1629052,,,1610612745,12,12,2021-12-24T00:20:49Z,610000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M28.00S,2021-12-24T00:20:42.8Z,1,REGULAR,substitution,out,[],1630537,,,1610612745,12,12,2021-12-24T00:20:49Z,620000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M28.00S,2021-12-24T00:20:42.8Z,1,REGULAR,substitution,in,[],1628470,,,1610612745,12,12,2021-12-24T00:20:49Z,630000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M28.00S,2021-12-24T00:20:42.8Z,1,REGULAR,substitution,in,[],203087,,,1610612745,12,12,2021-12-24T00:20:49Z,640000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M28.00S,2021-12-24T00:21:05.0Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,12,13,2021-12-24T00:21:05Z,650000,,,0,,C. Wood Free Throw 2 of 2 (5 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
66,PT06M14.00S,2021-12-24T00:21:26.1Z,1,REGULAR,foul,personal,['2freethrow'],201569,,,1610612754,12,13,2021-12-24T00:21:40Z,660000,,,0,,E. Gordon shooting personal FOUL (1 PF) (LeVert 2 FT),"[201569, 1627747]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,LeVert,1627747.0,,
68,PT06M14.00S,2021-12-24T00:21:47.7Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,13,13,2021-12-24T00:21:47Z,680000,,,0,,C. LeVert Free Throw 1 of 2 (1 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
69,PT06M14.00S,2021-12-24T00:22:01.9Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,14,13,2021-12-24T00:22:01Z,690000,,,0,,C. LeVert Free Throw 2 of 2 (2 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
70,PT06M03.00S,2021-12-24T00:22:16.8Z,1,REGULAR,3pt,Jump Shot,[],1626174,33.196452036793694,42.15686274509804,1610612745,14,16,2021-12-24T00:22:23Z,700000,39.0,260.0,1,left,C. Wood 26' 3PT  (8 PTS) (J. Tate 1 AST),"[1626174, 1630256]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.24,Made,,,,,8.0,J. Tate,1630256.0,1.0,,,,,,,,,,
72,PT05M46.00S,2021-12-24T00:22:35.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,86.67871222076215,46.07843137254902,1610612754,14,16,2021-12-24T00:25:58Z,720000,-20.0,73.0,1,right,MISS J. Lamb 7' fadeaway Shot - blocked,"[203087, 1630224]",1610612754.0,IND,fadeaway,,,Lamb,J. Lamb,,,,,7.53,Missed,,,,,,,,,,,,,,,,,Green,1630224.0
73,PT05M46.00S,2021-12-24T00:22:35.5Z,1,REGULAR,block,,[],1630224,,,1610612754,14,16,2021-12-24T00:22:39Z,730000,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M44.00S,2021-12-24T00:22:37.5Z,1,REGULAR,rebound,offensive,[],1627747,,,1610612754,14,16,2021-12-24T00:25:58Z,740000,,,0,,C. LeVert REBOUND (Off:1 Def:0),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,72.0,1.0,0.0,1.0,,,,,,,,,,,,,,
77,PT05M42.00S,2021-12-24T00:22:43.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203087,91.93495400788436,56.372549019607845,1610612754,16,16,2021-12-24T00:26:12Z,770000,32.0,23.0,1,right,J. Lamb Layup (2 PTS) (C. LeVert 5 AST),"[203087, 1627747]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,3.95,Made,,,,,2.0,C. LeVert,1627747.0,5.0,,,,,,,,,,
79,PT05M34.00S,2021-12-24T00:22:48.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629726,10.726018396846255,50.73529411764706,1610612745,16,16,2021-12-24T01:21:01Z,790000,-4.0,48.0,1,left,MISS G. Mathews running Layup,[1629726],1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,4.84,Missed,,,,,,,,,,,,,,,,,,
81,PT05M33.00S,2021-12-24T00:22:49.9Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612754,16,16,2021-12-24T01:21:01Z,810000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT05M21.00S,2021-12-24T00:22:58.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628470,72.7496714848883,14.215686274509803,1610612754,19,16,2021-12-24T00:23:10Z,820000,-179.0,204.0,1,right,T. Craig 27' 3PT  (3 PTS) (C. LeVert 6 AST),"[1628470, 1627747]",1610612754.0,IND,,,,Craig,T. Craig,,,,,27.11,Made,,,,,3.0,C. LeVert,1627747.0,6.0,,,,,,,,,,
84,PT05M05.00S,2021-12-24T00:23:15.0Z,1,REGULAR,3pt,Jump Shot,[],1630224,25.443495400788436,15.931372549019606,1610612745,19,16,2021-12-24T00:23:21Z,840000,170.0,187.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
85,PT04M59.00S,2021-12-24T00:23:21.0Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612754,19,16,2021-12-24T00:23:21Z,850000,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
86,PT04M53.00S,2021-12-24T00:23:26.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,67.49342969776609,43.38235294117647,1610612754,22,16,2021-12-24T00:23:30Z,860000,-33.0,253.0,1,right,M. Turner 25' 3PT  (9 PTS) (J. Lamb 1 AST),"[1626167, 203087]",1610612754.0,IND,,,,Turner,M. Turner,,,,,25.53,Made,,,,,9.0,J. Lamb,203087.0,1.0,,,,,,,,,,
88,PT04M34.00S,2021-12-24T00:23:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.652431011826544,46.07843137254902,1610612745,22,18,2021-12-24T00:23:52Z,880000,20.0,10.0,1,left,C. Wood driving Layup (10 PTS),[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,2.2,Made,,,,,10.0,,,,,,,,,,,,,
89,PT04M21.00S,2021-12-24T00:24:02.2Z,1,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612754,22,18,2021-12-24T00:24:08Z,890000,,,0,,T. Craig lost ball out-of-bounds TURNOVER (1 TO),[1628470],1610612754.0,IND,lost ball,,,Craig,T. Craig,,,,,,,,,,,,,,,1.0,,,1151.0,,,,,,
90,PT04M21.00S,2021-12-24T00:24:06.9Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,22,18,2021-12-24T00:24:18Z,900000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M21.00S,2021-12-24T00:24:06.9Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,22,18,2021-12-24T00:24:18Z,910000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M21.00S,2021-12-24T00:24:06.9Z,1,REGULAR,substitution,in,[],1629717,,,1610612745,22,18,2021-12-24T00:24:18Z,920000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2021-12-24T00:24:06.9Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,22,18,2021-12-24T00:24:18Z,930000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M08.00S,2021-12-24T00:24:32.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,7.178055190538765,53.67647058823529,1610612745,22,18,2021-12-24T00:24:37Z,940000,-18.0,15.0,1,left,MISS E. Gordon driving Layup - blocked,"[201569, 1627747]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,2.37,Missed,,,,,,,,,,,,,,,,,LeVert,1627747.0
95,PT04M08.00S,2021-12-24T00:24:32.6Z,1,REGULAR,block,,[],1627747,,,1610612745,22,18,2021-12-24T00:24:35Z,950000,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
