actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
26,PT09M31.00S,2022-02-17T00:43:38.7Z,1,REGULAR,3pt,Jump Shot,[],1630188,65.52233902759527,47.30392156862745,1610612754,2,2,2022-02-17T00:43:43Z,260000,-13.0,272.0,1,right,MISS J. Smith 27' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,27.19,Missed,,,,,,,,,,,,,,,
27,PT09M28.00S,2022-02-17T00:43:41.7Z,1,REGULAR,rebound,offensive,[],1629052,,,1610612754,2,2,2022-02-17T00:43:43Z,270000,,,0,,O. Brissett REBOUND (Off:1 Def:0),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,,
28,PT09M26.00S,2022-02-17T00:43:44.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,88.78120893561103,97.54901960784314,1610612754,2,2,2022-02-17T00:43:50Z,280000,238.0,53.0,1,right,MISS B. Hield 24' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,24.35,Missed,,,,,,,,,,,,,,,
29,PT09M22.00S,2022-02-17T00:43:48.7Z,1,REGULAR,rebound,offensive,[],1630678,,,1610612754,2,2,2022-02-17T00:43:50Z,290000,,,0,,T. Taylor REBOUND (Off:1 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,,
30,PT09M20.00S,2022-02-17T00:43:52.2Z,1,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612754,2,2,2022-02-17T00:44:04Z,300000,,,0,,T. Bryant shooting personal FOUL (1 PF) (Brissett 2 FT),"[1628418, 1629052]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Brissett,1629052.0,,
32,PT09M20.00S,2022-02-17T00:44:20.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629052,,,1610612754,3,2,2022-02-17T00:44:20Z,320000,,,0,,O. Brissett Free Throw 1 of 2 (1 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
33,PT09M20.00S,2022-02-17T00:44:38.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629052,,,1610612754,4,2,2022-02-17T00:44:38Z,330000,,,0,,O. Brissett Free Throw 2 of 2 (2 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
34,PT09M03.00S,2022-02-17T00:44:59.3Z,1,REGULAR,foul,personal,[],1630169,,,1610612764,4,2,2022-02-17T00:45:05Z,340000,,,0,,T. Haliburton personal FOUL (1 PF),"[1630169, 1628418]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Bryant,1628418.0,,
36,PT08M58.00S,2022-02-17T00:45:24.3Z,1,REGULAR,3pt,Jump Shot,[],1628398,27.151773981603156,13.23529411764706,1610612764,4,2,2022-02-17T00:45:29Z,360000,184.0,203.0,1,left,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,27.36,Missed,,,,,,,,,,,,,,,
37,PT08M53.00S,2022-02-17T00:45:29.3Z,1,REGULAR,rebound,defensive,[],1630678,,,1610612754,4,2,2022-02-17T00:45:29Z,370000,,,0,,T. Taylor REBOUND (Off:1 Def:2),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,36.0,3.0,2.0,1.0,,,,,,,,,,,
38,PT08M39.00S,2022-02-17T00:45:42.7Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612754,4,2,2022-02-17T00:45:46Z,380000,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 203484]",1610612754.0,IND,,,,Hield,B. Hield,,,,,1.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,,
39,PT08M39.00S,2022-02-17T00:45:42.7Z,1,REGULAR,steal,,[],203484,,,1610612764,4,2,2022-02-17T00:45:45Z,390000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2022-02-17T00:46:03.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203484,7.703679369250986,83.33333333333334,1610612764,4,4,2022-02-17T00:46:07Z,400000,-167.0,20.0,1,left,K. Caldwell-Pope 16' pullup Jump Shot (2 PTS) (K. Kuzma 1 AST),"[203484, 1628398]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,16.79,Made,,,,,2.0,K. Kuzma,1628398.0,1.0,,,,,,,
42,PT08M06.00S,2022-02-17T00:46:16.3Z,1,REGULAR,3pt,Jump Shot,[],1630169,71.04139290407359,23.284313725490197,1610612754,4,4,2022-02-17T00:46:20Z,420000,-134.0,220.0,1,right,MISS T. Haliburton 25' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,,,,25.71,Missed,,,,,,,,,,,,,,,
43,PT08M03.00S,2022-02-17T00:46:19.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,4,4,2022-02-17T00:46:20Z,430000,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,
44,PT07M52.00S,2022-02-17T00:46:30.6Z,1,REGULAR,3pt,Jump Shot,[],1628398,26.757555847568987,11.76470588235294,1610612764,4,7,2022-02-17T00:46:35Z,440000,191.0,199.0,1,left,K. Kuzma 27' 3PT  (3 PTS) (R. Neto 1 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,27.6,Made,,,,,3.0,R. Neto,203526.0,1.0,,,,,,,
46,PT07M30.00S,2022-02-17T00:46:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,92.46057818659659,49.754901960784316,1610612754,4,7,2022-02-17T00:46:55Z,460000,-1.0,18.0,1,right,MISS T. Taylor cutting Layup,[1630678],1610612754.0,IND,cutting,,,Taylor,T. Taylor,,,,,,,,1.84,Missed,,,,,,,,,,,,,,,
47,PT07M28.00S,2022-02-17T00:46:53.6Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,4,7,2022-02-17T00:46:55Z,470000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,
48,PT07M22.00S,2022-02-17T00:47:00.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,5.469776609724048,50.49019607843137,1610612764,4,9,2022-02-17T00:47:10Z,480000,-2.0,-1.0,1,left,K. Kuzma running reverse Layup (5 PTS),[1628398],1610612764.0,WAS,running reverse,,,Kuzma,K. Kuzma,,,,,,,,0.27,Made,,,,,5.0,,,,,,,,,,
49,PT07M06.00S,2022-02-17T00:47:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,96.27135348226018,53.67647058823529,1610612754,6,9,2022-02-17T00:47:19Z,490000,18.0,-17.0,1,right,O. Brissett driving Layup (4 PTS) (J. Smith 1 AST),"[1629052, 1630188]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,,,,2.54,Made,,,,,4.0,J. Smith,1630188.0,1.0,,,,,,,
51,PT06M44.00S,2022-02-17T00:47:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,9.674770039421814,37.5,1610612764,6,9,2022-02-17T00:47:42Z,510000,62.0,38.0,1,left,MISS K. Caldwell-Pope 7' driving Layup,[203484],1610612764.0,WAS,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,7.34,Missed,,,,,,,,,,,,,,,
52,PT06M41.00S,2022-02-17T00:47:40.4Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,6,9,2022-02-17T00:47:42Z,520000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,
53,PT06M39.00S,2022-02-17T00:47:43.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629052,92.72339027595268,54.41176470588235,1610612754,8,9,2022-02-17T00:47:48Z,530000,22.0,16.0,1,right,O. Brissett running DUNK (6 PTS) (T. Haliburton 1 AST),"[1629052, 1630169]",1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,,,,2.72,Made,,,,,6.0,T. Haliburton,1630169.0,1.0,,,,,,,
55,PT06M17.00S,2022-02-17T00:48:04.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.915243101182654,51.9607843137255,1610612764,8,11,2022-02-17T00:48:09Z,550000,-10.0,13.0,1,left,C. Kispert reverse Layup (2 PTS) (K. Kuzma 2 AST),"[1630557, 1628398]",1610612764.0,WAS,reverse,,,Kispert,C. Kispert,,,,,,,,1.59,Made,,,,,2.0,K. Kuzma,1628398.0,2.0,,,,,,,
57,PT06M17.00S,2022-02-17T00:48:07.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,8,11,2022-02-17T00:48:07Z,570000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M17.00S,2022-02-17T00:50:10.6Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,8,11,2022-02-17T00:50:56Z,580000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M17.00S,2022-02-17T00:50:10.6Z,1,REGULAR,substitution,out,[],1629052,,,1610612754,8,11,2022-02-17T00:50:56Z,590000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M17.00S,2022-02-17T00:50:10.6Z,1,REGULAR,substitution,out,[],1628418,,,1610612754,8,11,2022-02-17T00:50:56Z,600000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M17.00S,2022-02-17T00:50:10.6Z,1,REGULAR,substitution,out,[],1630557,,,1610612754,8,11,2022-02-17T00:50:56Z,610000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M17.00S,2022-02-17T00:50:10.6Z,1,REGULAR,substitution,in,[],1630613,,,1610612754,8,11,2022-02-17T00:50:56Z,620000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M17.00S,2022-02-17T00:50:10.6Z,1,REGULAR,substitution,in,[],202362,,,1610612754,8,11,2022-02-17T00:50:56Z,630000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M17.00S,2022-02-17T00:50:10.6Z,1,REGULAR,substitution,in,[],1630166,,,1610612754,8,11,2022-02-17T00:50:56Z,640000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M17.00S,2022-02-17T00:50:10.6Z,1,REGULAR,substitution,in,[],1630264,,,1610612754,8,11,2022-02-17T00:50:56Z,650000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M04.00S,2022-02-17T00:51:26.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202362,83.78777923784494,58.57843137254902,1610612754,8,11,2022-02-17T00:51:30Z,660000,43.0,100.0,1,right,MISS L. Stephenson 10' pullup Shot,[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,,,,10.87,Missed,,,,,,,,,,,,,,,
67,PT06M01.00S,2022-02-17T00:51:29.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,8,11,2022-02-17T00:51:30Z,670000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,66.0,3.0,3.0,0.0,,,,,,,,,,,
68,PT05M48.00S,2022-02-17T00:51:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,5.863994743758213,49.26470588235294,1610612764,8,11,2022-02-17T00:51:47Z,680000,4.0,3.0,1,left,MISS R. Neto driving Layup - blocked,"[203526, 1630678]",1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,,,,0.45,Missed,,,,,,,,,,,,,,Taylor,1630678.0
69,PT05M48.00S,2022-02-17T00:51:42.1Z,1,REGULAR,block,,[],1630678,,,1610612764,8,11,2022-02-17T00:51:44Z,690000,,,0,,T. Taylor BLOCK (1 BLK),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M43.00S,2022-02-17T00:51:47.1Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,8,11,2022-02-17T00:51:47Z,700000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,
71,PT05M40.00S,2022-02-17T00:51:49.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630613,94.30026281208936,96.32352941176471,1610612754,8,11,2022-02-17T00:51:55Z,710000,232.0,1.0,1,right,MISS D. Washington Jr. running 3PT,[1630613],1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,,,,23.16,Missed,,,,,,,,,,,,,,,
72,PT05M36.00S,2022-02-17T00:51:53.0Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,8,11,2022-02-17T00:51:55Z,720000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,71.0,4.0,4.0,0.0,,,,,,,,,,,
73,PT05M22.00S,2022-02-17T00:52:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.206964520367937,50.0,1610612764,8,11,2022-02-17T00:52:11Z,730000,0.0,-4.0,1,left,MISS D. Avdija Layup,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,0.36,Missed,,,,,,,,,,,,,,,
74,PT05M20.00S,2022-02-17T00:52:09.5Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,8,11,2022-02-17T00:52:11Z,740000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,,
75,PT05M04.00S,2022-02-17T00:52:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,91.5407358738502,50.49019607843137,1610612754,10,11,2022-02-17T00:52:29Z,750000,2.0,27.0,1,right,J. Smith Layup (2 PTS) (D. Washington Jr. 1 AST),"[1630188, 1630613]",1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,2.71,Made,,,,,2.0,D. Washington Jr.,1630613.0,1.0,,,,,,,
77,PT04M42.00S,2022-02-17T00:52:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,6.783837056504599,51.71568627450981,1610612764,10,11,2022-02-17T00:52:59Z,770000,-9.0,11.0,1,left,MISS A. Gill Layup - blocked,"[1630264, 1627741]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,1.42,Missed,,,,,,,,,,,,,,Hield,1627741.0
79,PT04M42.00S,2022-02-17T00:52:48.1Z,1,REGULAR,block,,[],1627741,,,1610612764,10,11,2022-02-17T00:52:59Z,775000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M42.00S,2022-02-17T00:52:48.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,10,11,2022-02-17T00:52:59Z,780000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,
80,PT04M42.00S,2022-02-17T00:53:00.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,10,11,2022-02-17T00:53:00Z,790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M42.00S,2022-02-17T00:53:01.2Z,1,REGULAR,substitution,out,[],203526,,,1610612764,10,11,2022-02-17T00:53:12Z,800000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M42.00S,2022-02-17T00:53:01.2Z,1,REGULAR,substitution,in,[],202397,,,1610612764,10,11,2022-02-17T00:53:12Z,810000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M39.00S,2022-02-17T00:53:14.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203484,32.276609724047304,21.323529411764707,1610612764,10,14,2022-02-17T00:55:49Z,820000,143.0,251.0,1,left,K. Caldwell-Pope 28' 3PT pullup (5 PTS) (I. Smith 1 AST),"[203484, 202397]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,28.9,Made,,,,,5.0,I. Smith,202397.0,1.0,,,,,,,
84,PT04M22.00S,2022-02-17T00:53:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,95.3515111695138,49.01960784313725,1610612754,12,14,2022-02-17T00:54:55Z,830000,-5.0,-9.0,1,right,B. Hield driving Layup (2 PTS),[1627741],1610612754.0,IND,driving,,,Hield,B. Hield,,,,,,,,1.01,Made,,,,,2.0,,,,,,,,,,
85,PT04M09.00S,2022-02-17T00:53:44.0Z,1,REGULAR,2pt,Jump Shot,[],202397,23.73521681997372,46.07843137254902,1610612764,12,16,2022-02-17T00:53:54Z,840000,20.0,171.0,1,left,I. Smith 17' pullup Jump Shot (2 PTS) (K. Kuzma 3 AST),"[202397, 1628398]",1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,,,,17.17,Made,,,,,2.0,K. Kuzma,1628398.0,3.0,,,,,,,
86,PT03M58.00S,2022-02-17T00:53:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202362,91.67214191852825,49.754901960784316,1610612754,14,16,2022-02-17T00:53:59Z,850000,-1.0,26.0,1,right,L. Stephenson driving Layup (2 PTS),[202362],1610612754.0,IND,driving,,,Stephenson,L. Stephenson,,,,,,,,2.58,Made,,,,,2.0,,,,,,,,,,
