actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M20.00S,2021-12-31T20:12:15.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,3,4,2021-12-31T20:12:19Z,170000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,
18,PT10M20.00S,2021-12-31T20:12:20.4Z,1,REGULAR,foul,personal,[],1627747,,,1610612741,3,4,2021-12-31T20:12:28Z,180000,,,0,,C. LeVert loose ball personal FOUL (1 PF),"[1627747, 1629750]",1610612754.0,IND,loose ball,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Green,1629750.0,,,
20,PT10M07.00S,2021-12-31T20:12:55.3Z,1,REGULAR,foul,personal,['3freethrow'],1626167,,,1610612741,3,4,2021-12-31T20:13:00Z,200000,,,0,,M. Turner shooting personal FOUL (1 PF) (White 3 FT),"[1626167, 1629632]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,White,1629632.0,,,
22,PT10M07.00S,2021-12-31T20:13:24.7Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],1629632,,,1610612741,3,5,2021-12-31T20:13:24Z,220000,,,0,,C. White Free Throw 1 of 3 (1 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
23,PT10M07.00S,2021-12-31T20:13:38.5Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],1629632,,,1610612741,3,6,2021-12-31T20:13:38Z,230000,,,0,,C. White Free Throw 2 of 3 (2 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
24,PT10M07.00S,2021-12-31T20:13:52.7Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],1629632,,,1610612741,3,7,2021-12-31T20:13:52Z,240000,,,0,,C. White Free Throw 3 of 3 (3 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
25,PT09M57.00S,2021-12-31T20:14:05.3Z,1,REGULAR,3pt,Jump Shot,[],1626167,29.6484888304862,78.43137254901961,1610612754,6,7,2021-12-31T20:14:09Z,250000,-142.0,226.0,1,left,M. Turner 26' 3PT  (3 PTS) (J. Holiday 1 AST),"[1626167, 203200]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,26.72,Made,3.0,J. Holiday,203200.0,1.0,,,,,,,,,,,,
27,PT09M40.00S,2021-12-31T20:14:20.7Z,1,REGULAR,2pt,Jump Shot,[],201942,94.48094612352168,10.56219362745098,1610612741,6,7,2021-12-31T20:16:10Z,270000,-197.0,-1.0,1,right,MISS D. DeRozan 19' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,19.72,Missed,,,,,,,,,,,,,,,,
28,PT09M37.00S,2021-12-31T20:14:23.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,6,7,2021-12-31T20:14:25Z,280000,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,
29,PT09M31.00S,2021-12-31T20:14:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,14.799605781865965,39.21568627450981,1610612754,8,7,2021-12-31T20:15:00Z,290000,54.0,87.0,1,left,C. LeVert 10' driving floating Jump Shot (2 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,,10.2,Made,2.0,,,,,,,,,,,,,,,
30,PT09M31.00S,2021-12-31T20:14:35.5Z,1,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612754,8,7,2021-12-31T20:14:53Z,300000,,,0,,J. Green shooting personal FOUL (1 PF) (LeVert 1 FT),"[1629750, 1627747]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,LeVert,1627747.0,,,
32,PT09M31.00S,2021-12-31T20:14:58.3Z,1,REGULAR,freethrow,1 of 1,[],1627747,,,1610612754,8,7,2021-12-31T20:14:58Z,320000,,,0,,MISS C. LeVert Free Throw 1 of 1,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,Missed,,,,,,,,,,,,,,,,
33,PT09M29.00S,2021-12-31T20:15:00.1Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,8,7,2021-12-31T20:15:00Z,330000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,
34,PT09M17.00S,2021-12-31T20:15:11.3Z,1,REGULAR,3pt,Jump Shot,[],202696,67.36202365308804,46.32352941176471,1610612741,8,7,2021-12-31T20:15:23Z,340000,-18.0,254.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,25.5,Missed,,,,,,,,,,,,,,,,
35,PT09M16.00S,2021-12-31T20:15:12.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,8,7,2021-12-31T20:15:23Z,350000,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,
36,PT09M09.00S,2021-12-31T20:15:19.9Z,1,REGULAR,3pt,Jump Shot,[],203200,33.327858081471746,50.98039215686274,1610612754,8,7,2021-12-31T20:15:25Z,360000,-5.0,261.0,1,left,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,26.08,Missed,,,,,,,,,,,,,,,,
37,PT09M07.00S,2021-12-31T20:15:21.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,7,2021-12-31T20:15:25Z,370000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,
38,PT08M57.00S,2021-12-31T20:15:32.0Z,1,REGULAR,2pt,Jump Shot,[],201942,72.88107752956637,60.78431372549019,1610612741,8,9,2021-12-31T20:15:36Z,380000,54.0,202.0,1,right,D. DeRozan 20' pullup Jump Shot (4 PTS) (C. White 1 AST),"[201942, 1629632]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,20.95,Made,4.0,C. White,1629632.0,1.0,,,,,,,,,,,,
40,PT08M49.00S,2021-12-31T20:15:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,4.812746386333772,54.41176470588235,1610612754,10,9,2021-12-31T20:15:46Z,400000,-22.0,-7.0,1,left,D. Washington Jr. driving finger roll Layup (2 PTS),[1630613],1610612754.0,IND,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,,,,2.33,Made,2.0,,,,,,,,,,,,,,,
41,PT08M32.00S,2021-12-31T20:15:56.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,89.17542706964521,38.970588235294116,1610612741,10,9,2021-12-31T20:16:02Z,410000,-55.0,49.0,1,right,MISS D. DeRozan 7' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,,,,7.39,Missed,,,,,,,,,,,,,,,,
42,PT08M29.00S,2021-12-31T20:15:59.5Z,1,REGULAR,rebound,defensive,[],203200,,,1610612754,10,9,2021-12-31T20:15:59Z,420000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
43,PT08M21.00S,2021-12-31T20:16:07.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,6.783837056504599,55.392156862745104,1610612754,10,9,2021-12-31T20:16:14Z,430000,-27.0,11.0,1,left,MISS D. Sabonis bank Shot,[1627734],1610612754.0,IND,bank,,,Sabonis,D. Sabonis,,,,,,,,2.93,Missed,,,,,,,,,,,,,,,,
44,PT08M19.00S,2021-12-31T20:16:09.3Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,10,9,2021-12-31T20:16:56Z,440000,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,43.0,2.0,1.0,1.0,,,,,,,,
45,PT08M19.00S,2021-12-31T20:16:16.6Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612754,10,9,2021-12-31T20:16:23Z,450000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Turner 2 FT),"[202696, 1626167]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Turner,1626167.0,,,
47,PT08M19.00S,2021-12-31T20:16:35.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626167,,,1610612754,11,9,2021-12-31T20:16:35Z,470000,,,0,,M. Turner Free Throw 1 of 2 (4 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
48,PT08M19.00S,2021-12-31T20:16:50.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626167,,,1610612754,12,9,2021-12-31T20:16:51Z,480000,,,0,,M. Turner Free Throw 2 of 2 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
49,PT08M09.00S,2021-12-31T20:17:03.8Z,1,REGULAR,3pt,Jump Shot,[],202696,72.09264126149803,21.323529411764707,1610612741,12,12,2021-12-31T20:17:26Z,490000,-143.0,210.0,1,right,N. Vucevic 25' 3PT  (5 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,25.41,Made,5.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,
51,PT07M52.00S,2021-12-31T20:17:20.6Z,1,REGULAR,3pt,Jump Shot,[],1626167,30.831143232588698,22.794117647058822,1610612754,12,12,2021-12-31T20:17:30Z,510000,136.0,237.0,1,left,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,27.35,Missed,,,,,,,,,,,,,,,,
52,PT07M52.00S,2021-12-31T20:17:20.6Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,12,12,2021-12-31T20:17:30Z,520000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,
53,PT07M33.00S,2021-12-31T20:17:38.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,84.57621550591328,50.98039215686274,1610612741,12,12,2021-12-31T20:17:43Z,530000,5.0,92.0,1,right,MISS N. Vucevic 9' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,,,,9.26,Missed,,,,,,,,,,,,,,,,
54,PT07M30.00S,2021-12-31T20:17:41.9Z,1,REGULAR,rebound,defensive,[],1630613,,,1610612754,12,12,2021-12-31T20:17:43Z,540000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,
55,PT07M23.00S,2021-12-31T20:17:50.0Z,1,REGULAR,turnover,lost ball,[],203200,,,1610612754,12,12,2021-12-31T20:17:56Z,550000,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[203200, 1629750]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,1.0,Green,1629750.0,,,,,,,,,,,,,,,,,,
56,PT07M23.00S,2021-12-31T20:17:50.0Z,1,REGULAR,steal,,[],1629750,,,1610612741,12,12,2021-12-31T20:17:51Z,560000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M19.00S,2021-12-31T20:17:54.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",203897,92.85479632063075,54.166666666666664,1610612741,12,14,2021-12-31T20:18:11Z,570000,21.0,15.0,1,right,Z. LaVine running finger roll Layup (2 PTS) (D. DeRozan 2 AST),"[203897, 201942]",1610612741.0,CHI,running finger roll,,,LaVine,Z. LaVine,,,,,,,,2.55,Made,2.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,
59,PT07M19.00S,2021-12-31T20:18:03.1Z,1,REGULAR,violation,defensive goaltending,[],1626167,,,1610612741,12,14,2021-12-31T20:18:16Z,590000,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,
60,PT07M19.00S,2021-12-31T20:18:22.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,12,14,2021-12-31T20:18:22Z,600000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M19.00S,2021-12-31T20:20:09.1Z,1,REGULAR,substitution,out,[],1627747,,,1610612754,12,14,2021-12-31T20:20:43Z,610000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M19.00S,2021-12-31T20:20:09.1Z,1,REGULAR,substitution,out,[],1627734,,,1610612754,12,14,2021-12-31T20:20:43Z,620000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M19.00S,2021-12-31T20:20:09.1Z,1,REGULAR,substitution,out,[],1630613,,,1610612754,12,14,2021-12-31T20:20:43Z,630000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M19.00S,2021-12-31T20:20:09.1Z,1,REGULAR,substitution,in,[],1628470,,,1610612754,12,14,2021-12-31T20:20:43Z,640000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M19.00S,2021-12-31T20:20:09.1Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,12,14,2021-12-31T20:20:43Z,650000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M19.00S,2021-12-31T20:20:09.1Z,1,REGULAR,substitution,in,[],1626208,,,1610612754,12,14,2021-12-31T20:20:43Z,660000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M05.00S,2021-12-31T20:21:08.5Z,1,REGULAR,3pt,Jump Shot,[],1626208,24.26084099868594,12.990196078431374,1610612754,12,14,2021-12-31T20:21:13Z,670000,185.0,176.0,1,left,MISS K. Sykes 25' pullup 3PT,[1626208],1610612754.0,IND,pullup,,,Sykes,K. Sykes,,,,,,,,25.51,Missed,,,,,,,,,,,,,,,,
68,PT07M02.00S,2021-12-31T20:21:13.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,12,14,2021-12-31T20:21:13Z,680000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,
69,PT07M02.00S,2021-12-31T20:21:14.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,12,14,2021-12-31T20:21:14Z,690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M00.00S,2021-12-31T20:21:31.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203200,16.376478318002626,96.56862745098039,1610612754,15,14,2021-12-31T20:21:50Z,700000,-233.0,101.0,1,left,J. Holiday 25' 3PT pullup (3 PTS) (O. Brissett 1 AST),"[203200, 1629052]",1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,,25.39,Made,3.0,O. Brissett,1629052.0,1.0,,,,,,,,,,,,
72,PT06M41.00S,2021-12-31T20:21:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,84.97043363994744,45.83333333333333,1610612741,15,14,2021-12-31T20:22:11Z,720000,-21.0,89.0,1,right,MISS N. Vucevic 9' pullup Shot,[202696],1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,,,,9.12,Missed,,,,,,,,,,,,,,,,
73,PT06M41.00S,2021-12-31T20:21:49.4Z,1,REGULAR,rebound,defensive,[],1626208,,,1610612754,15,14,2021-12-31T20:22:11Z,730000,,,0,,K. Sykes REBOUND (Off:0 Def:1),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,
74,PT06M31.00S,2021-12-31T20:22:00.2Z,1,REGULAR,turnover,lost ball,[],1628470,,,1610612754,15,14,2021-12-31T20:22:05Z,740000,,,0,,T. Craig lost ball TURNOVER (1 TO),"[1628470, 1629632]",1610612754.0,IND,,,,Craig,T. Craig,,,,,1.0,White,1629632.0,,,,,,,,,,,,,,,,,,
75,PT06M31.00S,2021-12-31T20:22:00.2Z,1,REGULAR,steal,,[],1629632,,,1610612741,15,14,2021-12-31T20:22:02Z,750000,,,0,,C. White STEAL (2 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M19.00S,2021-12-31T20:22:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,93.38042049934296,52.94117647058824,1610612741,15,16,2021-12-31T20:22:21Z,760000,15.0,10.0,1,right,D. DeRozan finger roll Layup (6 PTS),[201942],1610612741.0,CHI,finger roll,,,DeRozan,D. DeRozan,,,,,,,,1.76,Made,6.0,,,,,,,,,,,,,,,
77,PT06M01.00S,2021-12-31T20:22:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,18.74178712220762,48.28431372549019,1610612754,15,16,2021-12-31T20:22:35Z,770000,9.0,124.0,1,left,MISS M. Turner 12' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,12.4,Missed,,,,,,,,,,,,,,,,
78,PT05M58.00S,2021-12-31T20:22:32.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,16,2021-12-31T20:22:35Z,780000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,
79,PT05M54.00S,2021-12-31T20:22:39.8Z,1,REGULAR,foul,offensive,[],1629632,,,1610612741,15,16,2021-12-31T20:23:34Z,790000,,,0,,C. White offensive FOUL (1 PF),"[1629632, 1626208]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Sykes,1626208.0,,,
81,PT05M54.00S,2021-12-31T20:22:39.8Z,1,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,15,16,2021-12-31T20:22:39Z,810000,,,0,,C. White offensive foul TURNOVER (1 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,1.0,,,,,,,,,,,,,201638.0,,,,,,,
82,PT05M54.00S,2021-12-31T20:22:46.2Z,1,REGULAR,substitution,out,[],201942,,,1610612754,15,16,2021-12-31T20:22:52Z,820000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M54.00S,2021-12-31T20:22:46.2Z,1,REGULAR,substitution,in,[],1630245,,,1610612754,15,16,2021-12-31T20:22:52Z,830000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M39.00S,2021-12-31T20:23:15.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628470,10.200394218134035,51.470588235294116,1610612754,15,16,2021-12-31T20:23:21Z,840000,-7.0,43.0,1,left,MISS T. Craig driving finger roll Layup - blocked,"[1628470, 203897]",1610612754.0,IND,driving finger roll,,,Craig,T. Craig,,,,,,,,4.4,Missed,,,,,,,,,,,,,,LaVine,203897.0,
85,PT05M39.00S,2021-12-31T20:23:15.2Z,1,REGULAR,block,,[],203897,,,1610612754,15,16,2021-12-31T20:23:17Z,850000,,,0,,Z. LaVine BLOCK (1 BLK),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M35.00S,2021-12-31T20:23:19.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,16,2021-12-31T20:23:21Z,860000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,84.0,3.0,3.0,0.0,,,,,,,,
87,PT05M28.00S,2021-12-31T20:23:25.0Z,1,REGULAR,3pt,Jump Shot,[],203897,67.88764783180025,62.00980392156863,1610612741,15,16,2021-12-31T20:23:31Z,870000,60.0,249.0,1,right,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,,,25.65,Missed,,,,,,,,,,,,,,,,
88,PT05M25.00S,2021-12-31T20:23:28.0Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612754,15,16,2021-12-31T20:23:31Z,880000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,
89,PT05M13.00S,2021-12-31T20:23:40.5Z,1,REGULAR,2pt,Jump Shot,[],1629052,23.73521681997372,49.26470588235294,1610612754,15,16,2021-12-31T20:23:45Z,890000,4.0,171.0,1,left,MISS O. Brissett 17' pullup Shot,[1629052],1610612754.0,IND,pullup,,,Brissett,O. Brissett,,,,,,,,17.06,Missed,,,,,,,,,,,,,,,,
