actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
92,PT05M49.00S,2021-12-07T00:23:15.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,94.40999984741211,50.0,1610612754,13,11,2021-12-07T00:23:15Z,910000,0.0,0.0,1,right,MISS M. Brogdon tip Layup,[1627763],1610612754.0,IND,tip,,,Brogdon,M. Brogdon,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
93,PT05M49.00S,2021-12-07T00:23:16.2Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,13,11,2021-12-07T00:23:16Z,920000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,
94,PT05M37.00S,2021-12-07T00:23:27.5Z,1,REGULAR,2pt,Jump Shot,[],203078,23.078186596583443,49.50980392156863,1610612764,13,13,2021-12-07T00:23:33Z,930000,2.0,164.0,1,left,B. Beal 16' step back Jump Shot (4 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,,,,16.44,Made,,,,,4.0,,,,,,,,,,,
95,PT05M07.00S,2021-12-07T00:23:59.7Z,1,REGULAR,3pt,Jump Shot,[],203087,72.61826544021025,15.686274509803921,1610612754,13,13,2021-12-07T00:24:21Z,940000,-172.0,205.0,1,right,MISS J. Lamb 26' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,26.73,Missed,,,,,,,,,,,,,,,,
96,PT05M06.00S,2021-12-07T00:24:00.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,13,13,2021-12-07T00:24:21Z,950000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,
97,PT05M06.00S,2021-12-07T00:24:06.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612754,13,13,2021-12-07T00:24:11Z,960000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,
98,PT05M06.00S,2021-12-07T00:24:08.5Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,13,13,2021-12-07T00:24:14Z,970000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M06.00S,2021-12-07T00:24:08.5Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,13,13,2021-12-07T00:24:14Z,980000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M56.00S,2021-12-07T00:24:28.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203526,13.748357424441524,39.21568627450981,1610612764,13,13,2021-12-07T00:24:35Z,990000,54.0,77.0,1,left,MISS R. Neto 9' driving floating Shot,[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,,,,9.37,Missed,,,,,,,,,,,,,,,,
101,PT04M51.00S,2021-12-07T00:24:33.4Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,13,13,2021-12-07T00:24:35Z,1000000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,
102,PT04M40.00S,2021-12-07T00:24:46.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612754,13,13,2021-12-07T00:25:03Z,1010000,,,0,,D. Avdija personal FOUL (1 PF) (Brissett 2 FT),"[1630166, 1629052]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Brissett,1629052.0,,,
104,PT04M40.00S,2021-12-07T00:25:14.8Z,1,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,13,13,2021-12-07T00:25:14Z,1030000,,,0,,MISS O. Brissett Free Throw 1 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,Missed,,,,,,,,,,,,,,,,
105,PT04M40.00S,2021-12-07T00:25:14.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,13,13,2021-12-07T00:25:14Z,1040000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,
106,PT04M40.00S,2021-12-07T00:25:15.9Z,1,REGULAR,substitution,out,[],1627747,,,1610612754,13,13,2021-12-07T00:25:20Z,1050000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M40.00S,2021-12-07T00:25:15.9Z,1,REGULAR,substitution,in,[],1629103,,,1610612754,13,13,2021-12-07T00:25:20Z,1060000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M40.00S,2021-12-07T00:25:37.6Z,1,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,14,13,2021-12-07T00:25:37Z,1070000,,,0,,O. Brissett Free Throw 2 of 2 (1 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
109,PT04M30.00S,2021-12-07T00:25:49.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,16.376478318002626,65.44117647058823,1610612764,14,13,2021-12-07T00:27:59Z,1080000,-77.0,101.0,1,left,MISS K. Caldwell-Pope 12' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,12.74,Missed,,,,,,,,,,,,,,,,
110,PT04M27.00S,2021-12-07T00:25:52.2Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612754,14,13,2021-12-07T00:26:01Z,1090000,,,0,,M. Brogdon REBOUND (Off:2 Def:2),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,109.0,4.0,2.0,2.0,,,,,,,,,,,,
111,PT04M12.00S,2021-12-07T00:26:07.4Z,1,REGULAR,2pt,Jump Shot,[],1629052,80.6340341655716,67.8921568627451,1610612754,14,13,2021-12-07T00:26:13Z,1100000,89.0,130.0,1,right,MISS O. Brissett 15' driving floating bank Shot,[1629052],1610612754.0,IND,driving floating bank,,,Brissett,O. Brissett,,,,,,,,15.74,Missed,,,,,,,,,,,,,,,,
112,PT04M08.00S,2021-12-07T00:26:11.4Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,14,13,2021-12-07T00:26:13Z,1110000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,
113,PT03M58.00S,2021-12-07T00:26:20.8Z,1,REGULAR,2pt,Jump Shot,[],203078,8.886333771353483,24.019607843137255,1610612764,14,15,2021-12-07T00:26:26Z,1120000,130.0,31.0,1,left,B. Beal 13' fadeaway Jump Shot (6 PTS) (R. Neto 1 AST),"[203078, 203526]",1610612764.0,WAS,fadeaway,,,Beal,B. Beal,,,,,,,,13.35,Made,,,,,6.0,R. Neto,203526.0,1.0,,,,,,,,
115,PT03M44.00S,2021-12-07T00:26:38.0Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203078,,,1610612754,14,15,2021-12-07T00:26:45Z,1140000,,,0,,B. Beal defensive-3-second technical FOUL (1 Tech),[203078],1610612764.0,WAS,defensive-3-second,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,1204.0,0.0,1.0,,,,,
116,PT03M44.00S,2021-12-07T00:26:58.2Z,1,REGULAR,freethrow,1 of 1,[],1627763,,,1610612754,15,15,2021-12-07T00:26:58Z,1150000,,,0,,M. Brogdon technical Free Throw 1 of 1 (3 PTS),[1627763],1610612754.0,IND,technical,,,Brogdon,M. Brogdon,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
117,PT03M44.00S,2021-12-07T00:27:03.8Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612754,15,15,2021-12-07T00:27:03Z,1160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M44.00S,2021-12-07T00:27:05.0Z,1,REGULAR,substitution,out,[],203484,,,1610612754,15,15,2021-12-07T00:27:07Z,1170000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M44.00S,2021-12-07T00:27:05.0Z,1,REGULAR,substitution,in,[],202722,,,1610612754,15,15,2021-12-07T00:27:07Z,1180000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M37.00S,2021-12-07T00:28:14.2Z,1,REGULAR,2pt,Jump Shot,[],203087,78.9257555847569,30.392156862745097,1610612754,17,15,2021-12-07T00:28:20Z,1190000,-98.0,146.0,1,right,J. Lamb 17' pullup Jump Shot (2 PTS),[203087],1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,,,,17.55,Made,,,,,2.0,,,,,,,,,,,
121,PT03M12.00S,2021-12-07T00:28:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,11.645860709592641,50.98039215686274,1610612764,17,15,2021-12-07T00:28:43Z,1200000,-5.0,57.0,1,left,MISS D. Avdija floating Shot,[1630166],1610612764.0,WAS,floating,,,Avdija,D. Avdija,,,,,,,,5.72,Missed,,,,,,,,,,,,,,,,
122,PT03M09.00S,2021-12-07T00:28:41.5Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,17,15,2021-12-07T00:28:43Z,1210000,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,121.0,3.0,3.0,0.0,,,,,,,,,,,,
123,PT02M57.00S,2021-12-07T00:28:52.3Z,1,REGULAR,3pt,Jump Shot,[],203087,92.9862023653088,3.6764705882352944,1610612754,20,15,2021-12-07T00:29:07Z,1220000,-232.0,13.0,1,right,J. Lamb 3PT step back (5 PTS) (M. Brogdon 2 AST),"[203087, 1627763]",1610612754.0,IND,step back,,,Lamb,J. Lamb,,,,,,,,23.2,Made,,,,,5.0,M. Brogdon,1627763.0,2.0,,,,,,,,
125,PT02M44.00S,2021-12-07T00:29:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.966491458607096,44.36274509803921,1610612764,20,15,2021-12-07T00:29:12Z,1240000,28.0,22.0,1,left,MISS B. Beal driving finger roll Layup,[203078],1610612764.0,WAS,driving finger roll,,,Beal,B. Beal,,,,,,,,3.6,Missed,,,,,,,,,,,,,,,,
126,PT02M41.00S,2021-12-07T00:29:09.1Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,20,15,2021-12-07T00:29:12Z,1250000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,125.0,2.0,1.0,1.0,,,,,,,,,,,,
127,PT02M39.00S,2021-12-07T00:29:11.6Z,1,REGULAR,turnover,bad pass,[],1626149,,,1610612764,20,15,2021-12-07T00:29:17Z,1260000,,,0,,M. Harrell bad pass TURNOVER (1 TO),"[1626149, 1629103]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1.0,Martin,1629103.0,,,,,,,,,,,,,,,,,,
128,PT02M39.00S,2021-12-07T00:29:11.6Z,1,REGULAR,steal,,[],1629103,,,1610612754,20,15,2021-12-07T00:29:13Z,1270000,,,0,,K. Martin STEAL (1 STL),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M37.00S,2021-12-07T00:29:13.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627763,92.9862023653088,53.431372549019606,1610612754,22,15,2021-12-07T00:29:22Z,1280000,17.0,13.0,1,right,M. Brogdon running DUNK (5 PTS),[1627763],1610612754.0,IND,running,,,Brogdon,M. Brogdon,,,,,,,,2.18,Made,,,,,5.0,,,,,,,,,,,
130,PT02M36.00S,2021-12-07T00:29:29.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,22,15,2021-12-07T00:29:29Z,1290000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M36.00S,2021-12-07T00:31:34.0Z,1,REGULAR,substitution,out,[],1627763,,,1610612764,22,15,2021-12-07T00:31:49Z,1300000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M36.00S,2021-12-07T00:31:34.0Z,1,REGULAR,substitution,out,[],1626167,,,1610612764,22,15,2021-12-07T00:31:49Z,1310000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M36.00S,2021-12-07T00:31:34.0Z,1,REGULAR,substitution,out,[],203078,,,1610612764,22,15,2021-12-07T00:31:49Z,1320000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M36.00S,2021-12-07T00:31:34.0Z,1,REGULAR,substitution,in,[],1627734,,,1610612764,22,15,2021-12-07T00:31:49Z,1330000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M36.00S,2021-12-07T00:31:34.0Z,1,REGULAR,substitution,in,[],202954,,,1610612764,22,15,2021-12-07T00:31:49Z,1340000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M36.00S,2021-12-07T00:31:34.0Z,1,REGULAR,substitution,in,[],1628398,,,1610612764,22,15,2021-12-07T00:31:49Z,1350000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M22.00S,2021-12-07T00:32:22.8Z,1,REGULAR,3pt,Jump Shot,[],202722,23.866622864651774,85.5392156862745,1610612764,22,15,2021-12-07T00:32:28Z,1360000,-178.0,172.0,1,left,MISS D. Bertans 24' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,24.72,Missed,,,,,,,,,,,,,,,,
138,PT02M18.00S,2021-12-07T00:32:26.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,22,15,2021-12-07T00:32:28Z,1370000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,137.0,4.0,3.0,1.0,,,,,,,,,,,,
139,PT02M01.00S,2021-12-07T00:32:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,87.33574244415243,50.245098039215684,1610612754,22,15,2021-12-07T00:32:48Z,1380000,1.0,67.0,1,right,MISS D. Sabonis 6' turnaround Shot,[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,,,,6.65,Missed,,,,,,,,,,,,,,,,
140,PT01M58.00S,2021-12-07T00:32:47.2Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,22,15,2021-12-07T00:32:48Z,1390000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,139.0,3.0,2.0,1.0,,,,,,,,,,,,
141,PT01M49.00S,2021-12-07T00:32:55.3Z,1,REGULAR,turnover,bad pass,[],203526,,,1610612764,22,15,2021-12-07T00:32:59Z,1400000,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 1627734]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,1.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,
142,PT01M49.00S,2021-12-07T00:32:55.3Z,1,REGULAR,steal,,[],1627734,,,1610612754,22,15,2021-12-07T00:32:56Z,1410000,,,0,,D. Sabonis STEAL (2 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M41.00S,2021-12-07T00:33:03.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203087,74.85216819973719,51.71568627450981,1610612754,22,15,2021-12-07T00:33:07Z,1420000,9.0,184.0,1,right,MISS J. Lamb 18' pullup Shot,[203087],1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,,,,18.41,Missed,,,,,,,,,,,,,,,,
144,PT01M37.00S,2021-12-07T00:33:07.3Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,22,15,2021-12-07T00:33:07Z,1430000,,,0,,R. Neto REBOUND (Off:0 Def:2),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,
145,PT01M25.00S,2021-12-07T00:33:19.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,19.267411300919843,42.64705882352941,1610612764,22,15,2021-12-07T00:33:24Z,1440000,37.0,129.0,1,left,MISS R. Neto 13' driving floating Shot - blocked,"[203526, 1629103]",1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,,,,13.38,Missed,,,,,,,,,,,,,,Martin,1629103.0,
146,PT01M25.00S,2021-12-07T00:33:19.0Z,1,REGULAR,block,,[],1629103,,,1610612764,22,15,2021-12-07T00:33:21Z,1450000,,,0,,K. Martin BLOCK (1 BLK),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M21.00S,2021-12-07T00:33:23.0Z,1,REGULAR,rebound,defensive,[],1629103,,,1610612754,22,15,2021-12-07T00:33:24Z,1460000,,,0,,K. Martin REBOUND (Off:0 Def:1),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,
148,PT01M02.00S,2021-12-07T00:33:41.5Z,1,REGULAR,3pt,Jump Shot,[],1627734,94.69448094612353,95.58823529411765,1610612754,22,15,2021-12-07T00:33:45Z,1470000,228.0,-3.0,1,right,MISS D. Sabonis 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,22.79,Missed,,,,,,,,,,,,,,,,
149,PT01M00.00S,2021-12-07T00:33:43.5Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,22,15,2021-12-07T00:33:45Z,1480000,,,0,,M. Harrell REBOUND (Off:1 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,148.0,4.0,3.0,1.0,,,,,,,,,,,,
150,PT00M44.70S,2021-12-07T00:34:02.4Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612764,22,15,2021-12-07T00:34:08Z,1490000,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Harrell 2 FT),"[1627734, 1626149]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Harrell,1626149.0,,,
152,PT00M44.70S,2021-12-07T00:34:36.4Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,22,15,2021-12-07T00:34:36Z,1510000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,Missed,,,,,,,,,,,,,,,,
153,PT00M44.70S,2021-12-07T00:34:36.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,22,15,2021-12-07T00:34:36Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,
154,PT00M44.70S,2021-12-07T00:34:54.5Z,1,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,22,16,2021-12-07T00:34:54Z,1530000,,,0,,M. Harrell Free Throw 2 of 2 (1 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
155,PT00M34.20S,2021-12-07T00:35:06.5Z,1,REGULAR,3pt,Jump Shot,[],1629052,69.99014454664915,72.30392156862744,1610612754,25,16,2021-12-07T00:35:11Z,1540000,112.0,230.0,1,right,O. Brissett 25' 3PT  (4 PTS) (B. Wanamaker 1 AST),"[1629052, 202954]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,25.52,Made,,,,,4.0,B. Wanamaker,202954.0,1.0,,,,,,,,
157,PT00M21.70S,2021-12-07T00:35:27.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612764,25,16,2021-12-07T00:35:34Z,1560000,,,0,,B. Wanamaker personal FOUL (1 PF) (Neto 2 FT),"[202954, 203526]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Neto,203526.0,,,
159,PT00M21.70S,2021-12-07T00:35:48.3Z,1,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,25,17,2021-12-07T00:35:48Z,1580000,,,0,,R. Neto Free Throw 1 of 2 (3 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
160,PT00M21.70S,2021-12-07T00:35:48.9Z,1,REGULAR,substitution,out,[],202722,,,1610612764,25,17,2021-12-07T00:35:53Z,1590000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M21.70S,2021-12-07T00:35:48.9Z,1,REGULAR,substitution,in,[],1628988,,,1610612764,25,17,2021-12-07T00:35:53Z,1600000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M21.70S,2021-12-07T00:36:08.0Z,1,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,25,18,2021-12-07T00:36:08Z,1610000,,,0,,R. Neto Free Throw 2 of 2 (4 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
163,PT00M07.30S,2021-12-07T00:36:25.6Z,1,REGULAR,3pt,Jump Shot,[],1629052,72.61826544021025,83.82352941176471,1610612754,28,18,2021-12-07T00:36:29Z,1620000,169.0,205.0,1,right,O. Brissett 26' 3PT  (7 PTS) (B. Wanamaker 2 AST),"[1629052, 202954]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,26.57,Made,,,,,7.0,B. Wanamaker,202954.0,2.0,,,,,,,,
165,PT00M01.10S,2021-12-07T00:36:36.6Z,1,REGULAR,2pt,Jump Shot,[],1628988,8.229303547963205,26.47058823529412,1610612764,28,18,2021-12-07T00:36:47Z,1640000,118.0,25.0,1,left,MISS A. Holiday 12' step back Shot,[1628988],1610612764.0,WAS,step back,,,Holiday,A. Holiday,,,,,,,,12.02,Missed,,,,,,,,,,,,,,,,
166,PT00M01.10S,2021-12-07T00:36:36.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,28,18,2021-12-07T00:36:47Z,1650000,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,165.0,5.0,4.0,1.0,,,,,,,,,,,,
167,PT00M00.00S,2021-12-07T00:36:39.9Z,1,REGULAR,period,end,[],0,,,1610612754,28,18,2021-12-07T00:36:39Z,1660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-12-07T00:38:47.2Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612754,28,18,2021-12-07T00:39:09Z,1680000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-12-07T00:38:47.2Z,2,REGULAR,substitution,out,['startperiod'],203526,,,1610612754,28,18,2021-12-07T00:40:54Z,1685000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-12-07T00:39:20.3Z,2,REGULAR,period,start,[],0,,,1610612754,28,18,2021-12-07T00:39:20Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M44.00S,2021-12-07T00:39:34.7Z,2,REGULAR,turnover,bad pass,[],203087,,,1610612754,28,18,2021-12-07T00:39:39Z,1700000,,,0,,J. Lamb bad pass TURNOVER (1 TO),"[203087, 1630166]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,1.0,Avdija,1630166.0,,,,,,,,,,,,,,,,,,
172,PT11M44.00S,2021-12-07T00:39:34.7Z,2,REGULAR,steal,,[],1630166,,,1610612764,28,18,2021-12-07T00:45:35Z,1710000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M43.00S,2021-12-07T00:39:40.2Z,2,REGULAR,foul,personal,[],203087,,,1610612764,28,18,2021-12-07T00:39:51Z,1720000,,,0,,J. Lamb personal FOUL (1 PF),"[203087, 1630166]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Avdija,1630166.0,,,
175,PT11M32.00S,2021-12-07T00:40:06.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628988,11.251642575558476,32.35294117647059,1610612764,28,18,2021-12-07T00:40:12Z,1740000,88.0,53.0,1,left,MISS A. Holiday 10' driving floating bank Shot,[1628988],1610612764.0,WAS,driving floating bank,,,Holiday,A. Holiday,,,,,,,,10.31,Missed,,,,,,,,,,,,,,,,
176,PT11M28.00S,2021-12-07T00:40:10.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,28,18,2021-12-07T00:40:12Z,1750000,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,175.0,6.0,5.0,1.0,,,,,,,,,,,,
