actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M52.00S,2022-01-25T01:11:39.0Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612754,4,0,2022-01-25T01:11:39Z,180000,,,0,,G. Bitadze REBOUND (Off:2 Def:0),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,17.0,2.0,0.0,2.0,,,,,,,,,,,
19,PT10M52.00S,2022-01-25T01:11:41.5Z,1,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612754,4,0,2022-01-25T01:11:53Z,190000,,,0,,D. Graham shooting personal FOUL (1 PF) (Bitadze 2 FT),"[1628984, 1629048]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,,,,,,,,,,,203177.0,1.0,0.0,Bitadze,1629048.0,,,,,,
21,PT10M52.00S,2022-01-25T01:12:02.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629048,,,1610612754,4,1,2022-01-25T01:12:26Z,210000,,,0,,G. Bitadze Free Throw 1 of 2 (1 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
22,PT10M52.00S,2022-01-25T01:12:02.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629048,,,1610612754,4,1,2022-01-25T01:12:26Z,220000,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M51.00S,2022-01-25T01:12:03.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,4,1,2022-01-25T01:12:26Z,230000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,
24,PT10M51.00S,2022-01-25T01:12:25.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,4,1,2022-01-25T01:12:25Z,240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M41.00S,2022-01-25T01:12:43.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629048,16.770696452036795,40.19607843137255,1610612754,4,3,2022-01-25T01:12:49Z,250000,49.0,105.0,1,left,G. Bitadze 11' turnaround Jump Shot (3 PTS) (J. Holiday 1 AST),"[1629048, 203200]",1610612754.0,IND,turnaround,,,Bitadze,G. Bitadze,,,,,11.6,Made,3.0,J. Holiday,203200.0,1.0,,,,,,,,,,,,,,,
27,PT10M31.00S,2022-01-25T01:12:58.0Z,1,REGULAR,foul,personal,[],1628470,,,1610612740,4,3,2022-01-25T01:13:02Z,270000,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 1630529]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,101284.0,1.0,0.0,Jones,1630529.0,,,,,,
29,PT10M23.00S,2022-01-25T01:13:21.8Z,1,REGULAR,2pt,Jump Shot,[],1628984,77.21747700394218,74.75490196078431,1610612740,4,3,2022-01-25T01:13:27Z,290000,124.0,162.0,1,right,MISS D. Graham 20' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,20.37,Missed,,,,,,,,,,,,,,,,,,,
30,PT10M22.00S,2022-01-25T01:13:22.8Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,4,3,2022-01-25T01:13:27Z,300000,,,0,,J. Valanciunas REBOUND (Off:1 Def:0),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,29.0,1.0,0.0,1.0,,,,,,,,,,,
31,PT10M22.00S,2022-01-25T01:13:25.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,93.64323258869908,53.18627450980392,1610612740,6,3,2022-01-25T01:14:23Z,310000,16.0,7.0,1,right,J. Valanciunas putback Layup (2 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,1.75,Made,2.0,,,,,,,,,,,,,,,,,,
32,PT10M22.00S,2022-01-25T01:13:28.0Z,1,REGULAR,foul,personal,['1freethrow'],1629048,,,1610612740,6,3,2022-01-25T01:13:36Z,320000,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Valanciunas 1 FT),"[1629048, 202685]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,204059.0,1.0,0.0,Valanciunas,202685.0,,,,,,
34,PT10M22.00S,2022-01-25T01:13:49.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],202685,,,1610612740,6,3,2022-01-25T01:13:52Z,340000,,,0,,MISS J. Valanciunas Free Throw 1 of 1,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
35,PT10M20.00S,2022-01-25T01:13:51.4Z,1,REGULAR,rebound,offensive,[],1630529,,,1610612740,6,3,2022-01-25T01:13:52Z,350000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,34.0,2.0,1.0,1.0,,,,,,,,,,,
36,PT10M18.00S,2022-01-25T01:13:53.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,89.70105124835742,4.411764705882353,1610612740,9,3,2022-01-25T01:14:00Z,360000,-228.0,44.0,1,right,D. Graham 3PT  (3 PTS) (H. Jones 1 AST),"[1628984, 1630529]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,23.22,Made,3.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,,,
38,PT10M14.00S,2022-01-25T01:14:06.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,9,3,2022-01-25T01:14:06Z,380000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT10M02.00S,2022-01-25T01:17:04.1Z,1,REGULAR,turnover,bad pass,[],1629048,,,1610612754,9,3,2022-01-25T01:17:14Z,390000,,,0,,G. Bitadze bad pass TURNOVER (1 TO),"[1629048, 1628984]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,1.0,Graham,1628984.0,,,
40,PT10M02.00S,2022-01-25T01:17:04.1Z,1,REGULAR,steal,,[],1628984,,,1610612740,9,3,2022-01-25T01:17:06Z,400000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M57.00S,2022-01-25T01:17:08.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202066,93.77463863337714,53.67647058823529,1610612740,11,3,2022-01-25T01:17:56Z,410000,18.0,6.0,1,right,G. Temple running Layup (2 PTS) (D. Graham 1 AST),"[202066, 1628984]",1610612740.0,NOP,running,,,Temple,G. Temple,,,,,1.94,Made,2.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,,
43,PT09M40.00S,2022-01-25T01:17:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,16.63929040735874,47.05882352941176,1610612754,11,5,2022-01-25T01:18:13Z,430000,15.0,104.0,1,left,T. Craig 10' Jump Shot (2 PTS) (C. Duarte 1 AST),"[1628470, 1630537]",1610612754.0,IND,,,,Craig,T. Craig,,,,,10.49,Made,2.0,C. Duarte,1630537.0,1.0,,,,,,,,,,,,,,,
45,PT09M28.00S,2022-01-25T01:17:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.9862023653088,53.67647058823529,1610612740,13,5,2022-01-25T01:17:43Z,450000,18.0,13.0,1,right,J. Hart driving Layup (4 PTS),[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,2.28,Made,4.0,,,,,,,,,,,,,,,,,,
46,PT09M11.00S,2022-01-25T01:17:55.8Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612754,13,5,2022-01-25T01:18:07Z,460000,,,0,,J. Hart shooting personal FOUL (1 PF) (Duarte 2 FT),"[1628404, 1630537]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,,,,,,,,,,,203177.0,1.0,0.0,Duarte,1630537.0,,,,,,
48,PT09M11.00S,2022-01-25T01:18:25.1Z,1,REGULAR,freethrow,1 of 2,[],1630537,,,1610612754,13,6,2022-01-25T01:18:25Z,480000,,,0,,C. Duarte Free Throw 1 of 2 (1 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
49,PT09M11.00S,2022-01-25T01:18:38.9Z,1,REGULAR,freethrow,2 of 2,[],1630537,,,1610612754,13,7,2022-01-25T01:18:38Z,490000,,,0,,C. Duarte Free Throw 2 of 2 (2 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
50,PT08M52.00S,2022-01-25T01:18:58.4Z,1,REGULAR,3pt,Jump Shot,[],1628984,74.19513797634691,13.725490196078432,1610612740,13,7,2022-01-25T01:19:05Z,500000,-181.0,190.0,1,right,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
51,PT08M49.00S,2022-01-25T01:19:01.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,13,7,2022-01-25T01:19:05Z,510000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,
52,PT08M49.00S,2022-01-25T01:19:06.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,13,7,2022-01-25T01:19:06Z,520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M38.00S,2022-01-25T01:19:22.0Z,1,REGULAR,3pt,Jump Shot,[],1628470,32.013797634691194,61.274509803921575,1610612754,13,10,2022-01-25T01:19:57Z,530000,-56.0,248.0,1,left,T. Craig 25' 3PT pullup (5 PTS) (G. Bitadze 1 AST),"[1628470, 1629048]",1610612754.0,IND,pullup,,,Craig,T. Craig,,,,,25.47,Made,5.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,,
55,PT08M26.00S,2022-01-25T01:19:37.2Z,1,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612740,13,10,2022-01-25T01:19:47Z,550000,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Valanciunas 2 FT),"[1629048, 202685]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,204059.0,2.0,0.0,Valanciunas,202685.0,,,,,,
57,PT08M26.00S,2022-01-25T01:20:02.4Z,1,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,14,10,2022-01-25T01:20:02Z,570000,,,0,,J. Valanciunas Free Throw 1 of 2 (3 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
58,PT08M26.00S,2022-01-25T01:20:03.2Z,1,REGULAR,substitution,out,[],1629048,,,1610612740,14,10,2022-01-25T01:20:08Z,580000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT08M26.00S,2022-01-25T01:20:03.2Z,1,REGULAR,substitution,in,[],1630543,,,1610612740,14,10,2022-01-25T01:20:08Z,590000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT08M26.00S,2022-01-25T01:20:26.7Z,1,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,15,10,2022-01-25T01:20:26Z,600000,,,0,,J. Valanciunas Free Throw 2 of 2 (4 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
61,PT08M18.00S,2022-01-25T01:20:34.6Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612754,15,10,2022-01-25T01:20:42Z,610000,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1630529]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,,
62,PT08M18.00S,2022-01-25T01:20:34.6Z,1,REGULAR,steal,,[],1630529,,,1610612740,15,10,2022-01-25T01:20:37Z,620000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT08M11.00S,2022-01-25T01:20:42.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202685,92.9862023653088,50.0,1610612740,17,10,2022-01-25T01:21:29Z,630000,0.0,13.0,1,right,J. Valanciunas driving DUNK (6 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,1.34,Made,6.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,,,,
65,PT07M59.00S,2022-01-25T01:20:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203200,19.66162943495401,36.029411764705884,1610612754,17,12,2022-01-25T01:20:58Z,650000,70.0,132.0,1,left,J. Holiday 14' pullup Jump Shot (2 PTS) (C. LeVert 1 AST),"[203200, 1627747]",1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,14.96,Made,2.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,,
67,PT07M51.00S,2022-01-25T01:21:02.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,94.03745072273325,52.94117647058824,1610612740,17,12,2022-01-25T01:21:10Z,670000,15.0,4.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 1630543]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,1.51,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0,
68,PT07M51.00S,2022-01-25T01:21:02.1Z,1,REGULAR,block,,[],1630543,,,1610612740,17,12,2022-01-25T01:21:04Z,680000,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M48.00S,2022-01-25T01:21:05.1Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612754,17,12,2022-01-25T01:21:06Z,690000,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,
70,PT07M40.00S,2022-01-25T01:21:13.3Z,1,REGULAR,3pt,Jump Shot,[],1630537,30.699737187910642,68.13725490196079,1610612754,17,15,2022-01-25T01:21:17Z,700000,-91.0,236.0,1,left,C. Duarte 25' 3PT  (5 PTS) (T. Craig 1 AST),"[1630537, 1628470]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,25.29,Made,5.0,T. Craig,1628470.0,1.0,,,,,,,,,,,,,,,
72,PT07M12.00S,2022-01-25T01:21:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,92.32917214191852,52.94117647058824,1610612740,19,15,2022-01-25T01:21:46Z,720000,15.0,20.0,1,right,D. Graham Layup (5 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,2.45,Made,5.0,,,,,,,,,,,,,,,,,,
73,PT06M57.00S,2022-01-25T01:21:55.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,8.623521681997373,40.19607843137255,1610612754,19,15,2022-01-25T01:22:26Z,730000,49.0,29.0,1,left,MISS C. LeVert Layup,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,5.67,Missed,,,,,,,,,,,,,,,,,,,
74,PT06M51.00S,2022-01-25T01:22:01.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,19,15,2022-01-25T01:22:04Z,740000,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,73.0,2.0,1.0,1.0,,,,,,,,,,,
75,PT06M46.00S,2022-01-25T01:22:06.7Z,1,REGULAR,3pt,Jump Shot,[],1628404,95.6143232588699,95.83333333333334,1610612740,19,15,2022-01-25T01:22:12Z,750000,229.0,-11.0,1,right,MISS J. Hart 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
76,PT06M43.00S,2022-01-25T01:22:09.7Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,19,15,2022-01-25T01:22:12Z,760000,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,
77,PT06M33.00S,2022-01-25T01:22:20.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,16.63929040735874,46.07843137254902,1610612754,19,17,2022-01-25T01:23:42Z,770000,20.0,104.0,1,left,C. LeVert 10' pullup Jump Shot (2 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,10.57,Made,2.0,,,,,,,,,,,,,,,,,,
78,PT06M17.00S,2022-01-25T01:22:42.1Z,1,REGULAR,foul,personal,[],1630543,,,1610612740,19,17,2022-01-25T01:22:48Z,780000,,,0,,I. Jackson personal FOUL (1 PF),"[1630543, 202685]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,101284.0,1.0,0.0,Valanciunas,202685.0,,,,,,
80,PT06M17.00S,2022-01-25T01:22:48.1Z,1,REGULAR,substitution,out,[],202685,,,1610612740,19,17,2022-01-25T01:22:54Z,800000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M17.00S,2022-01-25T01:22:48.1Z,1,REGULAR,substitution,in,[],1629637,,,1610612740,19,17,2022-01-25T01:22:54Z,810000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M12.00S,2022-01-25T01:23:07.1Z,1,REGULAR,3pt,Jump Shot,[],202066,66.83639947437582,36.51960784313725,1610612740,19,17,2022-01-25T01:23:11Z,820000,-67.0,259.0,1,right,MISS G. Temple 26' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,,
83,PT06M09.00S,2022-01-25T01:23:10.1Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612754,19,17,2022-01-25T01:23:11Z,830000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,
84,PT06M01.00S,2022-01-25T01:23:17.8Z,1,REGULAR,3pt,Jump Shot,[],203200,3.7614980289093296,96.32352941176471,1610612754,19,17,2022-01-25T01:23:21Z,840000,-232.0,-17.0,1,left,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M58.00S,2022-01-25T01:23:20.8Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,19,17,2022-01-25T01:23:21Z,850000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,
86,PT05M57.00S,2022-01-25T01:23:31.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612740,19,17,2022-01-25T01:23:49Z,860000,,,0,,C. Duarte shooting personal FOUL (1 PF) (Temple 2 FT),"[1630537, 202066]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,,,,,,,204059.0,1.0,0.0,Temple,202066.0,,,,,,
88,PT05M57.00S,2022-01-25T01:23:55.4Z,1,REGULAR,instantreplay,altercationrequest,[],0,,,1610612740,19,17,2022-01-25T01:24:49Z,880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,
90,PT05M57.00S,2022-01-25T01:25:54.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202066,,,1610612740,20,17,2022-01-25T01:25:54Z,900000,,,0,,G. Temple Free Throw 1 of 2 (3 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
91,PT05M57.00S,2022-01-25T01:26:07.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202066,,,1610612740,21,17,2022-01-25T01:26:07Z,910000,,,0,,G. Temple Free Throw 2 of 2 (4 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
92,PT05M38.00S,2022-01-25T01:26:27.7Z,1,REGULAR,2pt,Jump Shot,[],203200,14.931011826544022,27.696078431372552,1610612754,21,19,2022-01-25T01:26:56Z,920000,112.0,88.0,1,left,J. Holiday 14' step back Jump Shot (4 PTS) (I. Jackson 1 AST),"[203200, 1630543]",1610612754.0,IND,step back,,,Holiday,J. Holiday,,,,,14.2,Made,4.0,I. Jackson,1630543.0,1.0,,,,,,,,,,,,,,,
94,PT05M23.00S,2022-01-25T01:26:43.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,92.9862023653088,48.28431372549019,1610612740,23,19,2022-01-25T01:26:49Z,940000,-9.0,13.0,1,right,J. Hayes alley-oop DUNK (2 PTS) (H. Jones 2 AST),"[1629637, 1630529]",1610612740.0,NOP,alley-oop,,,Hayes,J. Hayes,,,,,1.59,Made,2.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,,,,
96,PT05M13.00S,2022-01-25T01:26:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,4.599211563731932,43.16023284313725,1610612754,23,19,2022-01-25T01:27:26Z,960000,34.0,-9.0,1,left,MISS C. Duarte pullup Shot,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,3.54,Missed,,,,,,,,,,,,,,,,,,,
