actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
93,PT03M55.00S,2022-03-16T00:28:28.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626195,11.251642575558476,48.28431372549019,1610612740,25,26,2022-03-16T00:28:35Z,920000,9.0,53.0,1,left,W. Hernangomez driving Hook (2 PTS) (J. Alvarado 1 AST),"[1626195, 1630631]",1610612740.0,NOP,driving,,,Hernangomez,W. Hernangomez,,,,,5.4,Made,2.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,,
95,PT03M43.00S,2022-03-16T00:28:46.1Z,1,REGULAR,foul,personal,[],1630529,,,1610612756,25,26,2022-03-16T00:29:02Z,940000,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1626164]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Booker,1626164.0,
97,PT03M43.00S,2022-03-16T00:28:56.8Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,25,26,2022-03-16T00:29:07Z,960000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M43.00S,2022-03-16T00:28:56.8Z,1,REGULAR,substitution,out,[],203109,,,1610612756,25,26,2022-03-16T00:29:07Z,970000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M43.00S,2022-03-16T00:28:56.8Z,1,REGULAR,substitution,in,[],1628470,,,1610612756,25,26,2022-03-16T00:29:07Z,980000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M43.00S,2022-03-16T00:28:56.8Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,25,26,2022-03-16T00:29:07Z,990000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M32.00S,2022-03-16T00:29:20.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,78.9257555847569,16.176470588235293,1610612756,25,28,2022-03-16T00:29:26Z,1000000,-169.0,146.0,1,right,D. Booker 22' step back Jump Shot (11 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,22.31,Made,11.0,,,,,,,,,,,,,,,,,,
102,PT03M18.00S,2022-03-16T00:29:40.9Z,1,REGULAR,foul,technical,['1freethrow'],1628470,,,1610612740,25,28,2022-03-16T00:29:47Z,1010000,,,0,,T. Craig defensive-3-second technical FOUL (1 Tech),[1628470],1610612756.0,PHX,defensive-3-second,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,203592.0,0.0,1.0,,,
103,PT03M18.00S,2022-03-16T00:29:54.8Z,1,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,26,28,2022-03-16T00:29:54Z,1020000,,,0,,H. Jones technical Free Throw 1 of 1 (7 PTS),[1630529],1610612740.0,NOP,technical,,,Jones,H. Jones,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
104,PT03M13.00S,2022-03-16T00:30:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,12.565703022339028,46.568627450980394,1610612740,26,28,2022-03-16T00:30:43Z,1030000,17.0,66.0,1,left,MISS H. Jones 6' driving finger roll Layup,[1630529],1610612740.0,NOP,driving finger roll,,,Jones,H. Jones,,,,,6.78,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M10.00S,2022-03-16T00:30:19.3Z,1,REGULAR,rebound,offensive,[],1626195,,,1610612740,26,28,2022-03-16T00:30:43Z,1040000,,,0,,W. Hernangomez REBOUND (Off:1 Def:0),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,104.0,1.0,0.0,1.0,,,,,,,,,,,
106,PT03M10.00S,2022-03-16T00:30:19.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,5.590000152587891,50.0,1610612740,26,28,2022-03-16T00:30:19Z,1050000,0.0,0.0,1,left,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M09.00S,2022-03-16T00:30:20.0Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612756,26,28,2022-03-16T00:30:20Z,1060000,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,
108,PT03M06.00S,2022-03-16T00:30:23.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628988,92.59198423127464,52.94117647058824,1610612756,26,28,2022-03-16T00:30:36Z,1070000,15.0,17.0,1,right,MISS A. Holiday running Layup - blocked,"[1628988, 1630530]",1610612756.0,PHX,running,,,Holiday,A. Holiday,,,,,2.25,Missed,,,,,,,,,Murphy III,1630530.0,,,,,,,,,
109,PT03M06.00S,2022-03-16T00:30:23.6Z,1,REGULAR,block,,[],1630530,,,1610612756,26,28,2022-03-16T00:30:25Z,1080000,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M06.00S,2022-03-16T00:30:23.6Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,26,28,2022-03-16T00:30:36Z,1090000,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,
111,PT03M01.00S,2022-03-16T00:30:31.0Z,1,REGULAR,foul,personal,[],1628470,,,1610612740,26,28,2022-03-16T00:31:28Z,1100000,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 1628984]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,203592.0,1.0,1.0,Graham,1628984.0,
114,PT03M01.00S,2022-03-16T00:30:42.9Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,26,28,2022-03-16T00:30:49Z,1130000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M01.00S,2022-03-16T00:30:42.9Z,1,REGULAR,substitution,out,[],1626195,,,1610612740,26,28,2022-03-16T00:30:49Z,1140000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M01.00S,2022-03-16T00:30:42.9Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,26,28,2022-03-16T00:30:49Z,1150000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M01.00S,2022-03-16T00:30:42.9Z,1,REGULAR,substitution,in,[],202685,,,1610612740,26,28,2022-03-16T00:30:49Z,1160000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M49.00S,2022-03-16T00:31:05.7Z,1,REGULAR,3pt,Jump Shot,[],202685,30.962549277266753,63.48039215686274,1610612740,26,28,2022-03-16T00:31:15Z,1180000,-67.0,239.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
122,PT02M46.00S,2022-03-16T00:31:08.7Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,26,28,2022-03-16T00:31:15Z,1190000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,
123,PT02M35.00S,2022-03-16T00:31:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,88.12417871222075,49.50980392156863,1610612756,26,30,2022-03-16T00:31:54Z,1200000,-2.0,59.0,1,right,J. McGee Layup (2 PTS) (D. Booker 2 AST),"[201580, 1626164]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,5.92,Made,2.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,,
125,PT02M12.00S,2022-03-16T00:31:43.0Z,1,REGULAR,3pt,Jump Shot,[],1628984,26.72470433639947,85.04901960784314,1610612740,26,30,2022-03-16T00:33:54Z,1220000,-175.0,199.0,1,left,MISS D. Graham 26' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M12.00S,2022-03-16T00:31:43.0Z,1,REGULAR,rebound,offensive,[],1628984,,,1610612740,26,30,2022-03-16T00:31:58Z,1230000,,,0,,D. Graham REBOUND (Off:2 Def:0),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,125.0,2.0,0.0,2.0,,,,,,,,,,,
127,PT02M08.00S,2022-03-16T00:31:48.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628984,12.302890932982917,50.49019607843137,1610612740,26,30,2022-03-16T00:34:15Z,1240000,-2.0,63.0,1,left,MISS D. Graham 6' floating Shot,[1628984],1610612740.0,NOP,floating,,,Graham,D. Graham,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M08.00S,2022-03-16T00:31:48.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,26,30,2022-03-16T00:32:03Z,1250000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,
129,PT02M08.00S,2022-03-16T00:31:52.6Z,1,REGULAR,foul,personal,[],202685,,,1610612756,26,30,2022-03-16T00:31:57Z,1260000,,,0,,J. Valanciunas loose ball personal FOUL (1 PF),"[202685, 201580]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,McGee,201580.0,
131,PT01M49.00S,2022-03-16T00:32:26.6Z,1,REGULAR,foul,personal,[],1630530,,,1610612756,26,30,2022-03-16T00:32:38Z,1280000,,,0,,T. Murphy III personal FOUL (1 PF),"[1630530, 1626164]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Booker,1626164.0,
133,PT01M41.00S,2022-03-16T00:32:56.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,94.03745072273325,55.63725490196079,1610612756,26,30,2022-03-16T00:33:06Z,1300000,28.0,4.0,1,right,MISS J. McGee driving Layup - blocked,"[201580, 202685]",1610612756.0,PHX,driving,,,McGee,J. McGee,,,,,2.84,Missed,,,,,,,,,Valanciunas,202685.0,,,,,,,,,
134,PT01M41.00S,2022-03-16T00:32:56.8Z,1,REGULAR,block,,[],202685,,,1610612756,26,30,2022-03-16T00:32:59Z,1310000,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M38.00S,2022-03-16T00:32:59.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,26,30,2022-03-16T00:33:06Z,1320000,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,133.0,3.0,3.0,0.0,,,,,,,,,,,
136,PT01M34.00S,2022-03-16T00:33:03.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630230,26.888961892247043,14.705882352941178,1610612740,26,30,2022-03-16T00:33:12Z,1330000,176.0,200.0,1,left,MISS N. Marshall 26' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M34.00S,2022-03-16T00:33:03.6Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,26,30,2022-03-16T00:33:12Z,1340000,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,,,
138,PT01M25.00S,2022-03-16T00:33:12.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626164,80.6340341655716,51.470588235294116,1610612756,26,30,2022-03-16T00:33:35Z,1350000,7.0,130.0,1,right,MISS D. Booker 12' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,12.97,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M23.00S,2022-03-16T00:33:14.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,26,30,2022-03-16T00:33:35Z,1360000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,
140,PT01M23.00S,2022-03-16T00:33:18.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,26,30,2022-03-16T00:33:18Z,1370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M19.00S,2022-03-16T00:33:42.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,26,30,2022-03-16T00:33:42Z,1380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M09.00S,2022-03-16T00:34:06.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,94.82588699080158,51.9607843137255,1610612756,26,30,2022-03-16T00:34:13Z,1390000,10.0,-4.0,1,right,MISS J. McGee Layup,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,1.05,Missed,,,,,,,,,,,,,,,,,,,
143,PT01M06.00S,2022-03-16T00:34:10.2Z,1,REGULAR,rebound,offensive,[],1628988,,,1610612756,26,30,2022-03-16T00:34:10Z,1400000,,,0,,A. Holiday REBOUND (Off:1 Def:1),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,142.0,2.0,1.0,1.0,,,,,,,,,,,
144,PT01M00.00S,2022-03-16T00:34:16.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,79.05716162943496,69.85294117647058,1610612756,26,30,2022-03-16T00:34:36Z,1410000,99.0,144.0,1,right,MISS D. Booker 17' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,17.52,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M57.90S,2022-03-16T00:34:18.2Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,26,30,2022-03-16T00:34:36Z,1420000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,
146,PT00M52.60S,2022-03-16T00:34:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,6.783837056504599,46.07843137254902,1610612740,26,30,2022-03-16T00:34:39Z,1430000,20.0,11.0,1,left,MISS J. Alvarado driving Layup - blocked,"[1630631, 1628470]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,2.26,Missed,,,,,,,,,Craig,1628470.0,,,,,,,,,
147,PT00M52.60S,2022-03-16T00:34:27.3Z,1,REGULAR,block,,[],1628470,,,1610612740,26,30,2022-03-16T00:34:33Z,1440000,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M52.60S,2022-03-16T00:34:27.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,26,30,2022-03-16T00:34:39Z,1450000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,
149,PT00M52.60S,2022-03-16T00:34:36.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,26,30,2022-03-16T00:34:36Z,1460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M51.10S,2022-03-16T00:34:46.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,26.888961892247043,16.911764705882355,1610612740,29,30,2022-03-16T00:34:54Z,1470000,165.0,200.0,1,left,D. Graham 25' 3PT  (6 PTS) (J. Alvarado 2 AST),"[1628984, 1630631]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.98,Made,6.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,,,,,
152,PT00M30.00S,2022-03-16T00:35:12.2Z,1,REGULAR,3pt,Jump Shot,[],1628470,91.67214191852825,96.81372549019608,1610612756,29,33,2022-03-16T00:35:17Z,1490000,234.0,26.0,1,right,T. Craig 3PT  (3 PTS) (D. Booker 3 AST),"[1628470, 1626164]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,23.55,Made,3.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,,
154,PT00M12.30S,2022-03-16T00:35:36.1Z,1,REGULAR,foul,personal,[],1626164,,,1610612740,29,33,2022-03-16T00:35:47Z,1510000,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1628984]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Graham,1628984.0,
156,PT00M01.20S,2022-03-16T00:36:02.3Z,1,REGULAR,3pt,Jump Shot,[],1628984,7.966491458607096,3.431372549019608,1610612740,29,33,2022-03-16T00:36:13Z,1530000,233.0,22.0,1,left,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,23.39,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M01.20S,2022-03-16T00:36:02.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,29,33,2022-03-16T00:36:13Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,
158,PT00M00.00S,2022-03-16T00:36:10.0Z,1,REGULAR,period,end,[],0,,,1610612740,29,33,2022-03-16T00:36:10Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-03-16T00:38:26.9Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,29,33,2022-03-16T00:38:59Z,1560000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-03-16T00:38:26.9Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612740,29,33,2022-03-16T00:38:59Z,1570000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-03-16T00:38:26.9Z,2,REGULAR,substitution,in,['startperiod'],1627820,,,1610612740,29,33,2022-03-16T00:38:59Z,1580000,,,0,,SUB in: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-03-16T00:38:26.9Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612740,29,33,2022-03-16T00:38:59Z,1590000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-03-16T00:38:52.3Z,2,REGULAR,period,start,[],0,,,1610612740,29,33,2022-03-16T00:39:00Z,1600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M50.00S,2022-03-16T00:39:05.1Z,2,REGULAR,foul,personal,[],1628470,,,1610612740,29,33,2022-03-16T00:39:14Z,1610000,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 1630230]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,1626301.0,2.0,1.0,Marshall,1630230.0,
166,PT11M41.00S,2022-03-16T00:39:27.9Z,2,REGULAR,2pt,Jump Shot,[],202685,20.45006570302234,42.8921568627451,1610612740,31,33,2022-03-16T00:40:51Z,1630000,36.0,140.0,1,left,J. Valanciunas 14' Jump Shot (7 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,14.41,Made,7.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,,,,
168,PT11M22.00S,2022-03-16T00:39:46.7Z,2,REGULAR,3pt,Jump Shot,[],1628470,70.77858081471747,75.0,1610612756,31,33,2022-03-16T00:39:53Z,1650000,125.0,222.0,1,right,MISS T. Craig 25' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
169,PT11M19.00S,2022-03-16T00:39:49.7Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,31,33,2022-03-16T00:39:53Z,1660000,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,,,,
170,PT11M03.00S,2022-03-16T00:40:08.3Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612740,31,33,2022-03-16T00:40:22Z,1670000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Graham 2 FT),"[1628969, 1628984]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Graham,1628984.0,
172,PT11M03.00S,2022-03-16T00:40:39.0Z,2,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,31,33,2022-03-16T00:40:39Z,1690000,,,0,,MISS D. Graham Free Throw 1 of 2,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Missed,,,,,,,,,,,,,,,,,,,
173,PT11M03.00S,2022-03-16T00:40:39.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,31,33,2022-03-16T00:40:39Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,
174,PT11M03.00S,2022-03-16T00:40:59.4Z,2,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,32,33,2022-03-16T00:40:59Z,1710000,,,0,,D. Graham Free Throw 2 of 2 (7 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
175,PT10M42.00S,2022-03-16T00:41:23.5Z,2,REGULAR,2pt,Jump Shot,[],1628988,78.9257555847569,48.28431372549019,1610612756,32,33,2022-03-16T00:41:30Z,1720000,-9.0,146.0,1,right,MISS A. Holiday 14' floating Shot,[1628988],1610612756.0,PHX,floating,,,Holiday,A. Holiday,,,,,14.59,Missed,,,,,,,,,,,,,,,,,,,
176,PT10M41.00S,2022-03-16T00:41:24.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,32,33,2022-03-16T00:41:30Z,1730000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,
177,PT10M41.00S,2022-03-16T00:41:30.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,32,33,2022-03-16T00:41:30Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M23.00S,2022-03-16T00:41:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627820,5.601182654402102,45.83333333333333,1610612740,34,33,2022-03-16T00:41:59Z,1750000,21.0,0.0,1,left,T. Wallace cutting Layup (2 PTS) (J. Valanciunas 2 AST),"[1627820, 202685]",1610612740.0,NOP,cutting,,,Wallace,T. Wallace,,,,,2.08,Made,2.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,,,,,,
180,PT10M10.00S,2022-03-16T00:42:07.4Z,2,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,34,33,2022-03-16T00:42:17Z,1770000,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (2 TO),[1628969],1610612756.0,PHX,lost ball,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,2.0,,,1626301.0,,,,,
181,PT10M10.00S,2022-03-16T00:42:15.2Z,2,REGULAR,substitution,out,[],1628988,,,1610612740,34,33,2022-03-16T00:42:20Z,1780000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M10.00S,2022-03-16T00:42:15.2Z,2,REGULAR,substitution,in,[],1626166,,,1610612740,34,33,2022-03-16T00:42:20Z,1790000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M56.00S,2022-03-16T00:42:42.0Z,2,REGULAR,foul,personal,[],201580,,,1610612740,34,33,2022-03-16T00:42:48Z,1800000,,,0,,J. McGee personal FOUL (1 PF),"[201580, 202685]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Valanciunas,202685.0,
185,PT09M51.00S,2022-03-16T00:43:09.7Z,2,REGULAR,turnover,discontinued dribble,[],202685,,,1610612740,34,33,2022-03-16T00:43:20Z,1820000,,,0,,J. Valanciunas discontinued dribble TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,1.0,,,203592.0,,,,,
186,PT09M38.00S,2022-03-16T00:43:37.0Z,2,REGULAR,foul,personal,[],1627820,,,1610612756,34,33,2022-03-16T00:43:42Z,1830000,,,0,,T. Wallace personal FOUL (1 PF),"[1627820, 201580]",1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,McGee,201580.0,
188,PT09M38.00S,2022-03-16T00:43:42.9Z,2,REGULAR,substitution,out,[],1628984,,,1610612756,34,33,2022-03-16T00:43:49Z,1850000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M38.00S,2022-03-16T00:43:42.9Z,2,REGULAR,substitution,in,[],203468,,,1610612756,34,33,2022-03-16T00:43:49Z,1860000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
