actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
15,PT10M34.00S,2022-03-25T00:11:56.0Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,0,2,2022-03-25T00:11:57Z,150000,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M29.00S,2022-03-25T00:12:01.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630529,7.835085413929041,57.59803921568627,1610612740,0,2,2022-03-25T00:12:09Z,160000,-38.0,21.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M23.00S,2022-03-25T00:12:07.4Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,0,2,2022-03-25T00:12:07Z,170000,,,0,,J. Valanciunas REBOUND (Off:1 Def:0),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,PT10M23.00S,2022-03-25T00:12:07.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,2,2,2022-03-25T00:14:39Z,180000,0.0,0.0,1,left,J. Valanciunas putback Layup (2 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
19,PT10M08.00S,2022-03-25T00:12:22.6Z,1,REGULAR,2pt,Jump Shot,[],202696,86.5473061760841,21.323529411764707,1610612741,2,4,2022-03-25T00:12:27Z,190000,-143.0,74.0,1,right,N. Vucevic 16' Jump Shot (4 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,16.14,Made,4.0,,,,,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,
21,PT09M48.00S,2022-03-25T00:12:41.9Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612740,2,4,2022-03-25T00:12:49Z,210000,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 202696]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1.0,Vucevic,202696.0,,,,,,,,
22,PT09M48.00S,2022-03-25T00:12:41.9Z,1,REGULAR,steal,,[],202696,,,1610612741,2,4,2022-03-25T00:31:24Z,220000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT09M42.00S,2022-03-25T00:12:48.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,90.3580814717477,43.627450980392155,1610612741,2,6,2022-03-25T00:12:58Z,230000,-32.0,38.0,1,right,Z. LaVine running Layup (2 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,4.97,Made,2.0,,,,,,,,,,,,,,,,,,
24,PT09M32.00S,2022-03-25T00:12:57.4Z,1,REGULAR,2pt,Jump Shot,[],203468,12.87779237844941,7.8661151960784315,1610612740,4,6,2022-03-25T00:16:08Z,240000,211.0,69.0,1,left,C. McCollum 22' pullup Jump Shot (2 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,22.16,Made,2.0,,,,,,,,,,,,,,,,,,
25,PT09M21.00S,2022-03-25T00:13:08.3Z,1,REGULAR,3pt,Jump Shot,[],1630245,95.00657030223391,95.61121323529412,1610612741,4,6,2022-03-25T00:18:03Z,250000,228.0,-6.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M21.00S,2022-03-25T00:13:08.3Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,4,6,2022-03-25T00:13:18Z,260000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M18.00S,2022-03-25T00:13:19.7Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612740,4,6,2022-03-25T00:13:37Z,270000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Jones 2 FT),"[202696, 1630529]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Jones,1630529.0,,,
29,PT09M18.00S,2022-03-25T00:13:38.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630529,,,1610612740,5,6,2022-03-25T00:13:38Z,290000,,,0,,H. Jones Free Throw 1 of 2 (1 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
30,PT09M18.00S,2022-03-25T00:13:52.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630529,,,1610612740,6,6,2022-03-25T00:13:52Z,300000,,,0,,H. Jones Free Throw 2 of 2 (2 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
31,PT09M02.00S,2022-03-25T00:14:09.5Z,1,REGULAR,3pt,Jump Shot,[],202696,66.5735873850197,50.49019607843137,1610612741,6,9,2022-03-25T00:14:19Z,310000,2.0,262.0,1,right,N. Vucevic 26' 3PT  (7 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.17,Made,7.0,,,,,Z. LaVine,203897.0,1.0,,,,,,,,,,,
33,PT08M42.00S,2022-03-25T00:14:28.6Z,1,REGULAR,3pt,Jump Shot,[],1628984,31.225361366622867,32.1078431372549,1610612740,9,9,2022-03-25T00:14:35Z,330000,89.0,241.0,1,left,D. Graham 25' 3PT  (3 PTS) (C. McCollum 1 AST),"[1628984, 203468]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.71,Made,3.0,,,,,C. McCollum,203468.0,1.0,,,,,,,,,,,
35,PT08M26.00S,2022-03-25T00:14:44.7Z,1,REGULAR,turnover,lost ball,[],203897,,,1610612741,9,9,2022-03-25T00:14:50Z,350000,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 1630529]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,,,
36,PT08M26.00S,2022-03-25T00:14:44.7Z,1,REGULAR,steal,,[],1630529,,,1610612740,9,9,2022-03-25T00:14:47Z,360000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M21.00S,2022-03-25T00:14:49.4Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",203468,22.026938239159,61.274509803921575,1610612740,11,9,2022-03-25T00:14:58Z,370000,-56.0,155.0,1,left,C. McCollum 16' running pullup Jump Shot (4 PTS) (H. Jones 1 AST),"[203468, 1630529]",1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,16.46,Made,4.0,,,,,H. Jones,1630529.0,1.0,,,,,,,,,,,
38,PT08M10.00S,2022-03-25T00:15:01.0Z,1,REGULAR,3pt,Jump Shot,[],203897,69.33311432325887,11.27450980392157,1610612741,11,12,2022-03-25T00:15:08Z,380000,-194.0,236.0,1,right,Z. LaVine 30' 3PT  (5 PTS) (J. Green 1 AST),"[203897, 1629750]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,30.51,Made,5.0,,,,,J. Green,1629750.0,1.0,,,,,,,,,,,
40,PT07M51.00S,2022-03-25T00:15:19.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,6.652431011826544,44.6078431372549,1610612740,13,12,2022-03-25T00:15:27Z,400000,27.0,10.0,1,left,J. Hayes cutting DUNK (2 PTS) (H. Jones 2 AST),"[1629637, 1630529]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,2.88,Made,2.0,,,,,H. Jones,1630529.0,2.0,,,,,,,,,,,
42,PT07M28.00S,2022-03-25T00:15:42.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,93.11760840998686,61.76470588235294,1610612741,13,12,2022-03-25T00:15:54Z,420000,59.0,12.0,1,right,MISS A. Caruso 6' turnaround Shot,[1627936],1610612741.0,CHI,turnaround,,,Caruso,A. Caruso,,,,,6.01,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M24.00S,2022-03-25T00:15:46.4Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,13,12,2022-03-25T00:15:54Z,430000,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT07M15.00S,2022-03-25T00:15:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,9.674770039421814,53.92156862745098,1610612740,15,12,2022-03-25T00:16:04Z,440000,-20.0,38.0,1,left,D. Graham driving finger roll Layup (5 PTS),[1628984],1610612740.0,NOP,driving finger roll,,,Graham,D. Graham,,,,,4.31,Made,5.0,,,,,,,,,,,,,,,,,,
45,PT07M15.00S,2022-03-25T00:16:04.0Z,1,REGULAR,foul,personal,['1freethrow'],1627936,,,1610612740,15,12,2022-03-25T00:16:17Z,450000,,,0,,A. Caruso shooting personal FOUL (1 PF) (Graham 1 FT),"[1627936, 1628984]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Graham,1628984.0,,,
47,PT07M15.00S,2022-03-25T00:16:25.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,15,12,2022-03-25T00:18:03Z,470000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M15.00S,2022-03-25T00:19:17.7Z,1,REGULAR,freethrow,1 of 1,[],1628984,,,1610612740,16,12,2022-03-25T00:19:17Z,480000,,,0,,D. Graham Free Throw 1 of 1 (6 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
49,PT06M57.00S,2022-03-25T00:19:37.5Z,1,REGULAR,turnover,bad pass,[],1627936,,,1610612741,16,12,2022-03-25T00:19:43Z,490000,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1630529]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,,,
50,PT06M57.00S,2022-03-25T00:19:37.5Z,1,REGULAR,steal,,[],1630529,,,1610612740,16,12,2022-03-25T00:19:40Z,500000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M48.00S,2022-03-25T00:19:45.7Z,1,REGULAR,turnover,bad pass,[],202685,,,1610612740,16,12,2022-03-25T00:19:55Z,510000,,,0,,J. Valanciunas bad pass TURNOVER (2 TO),"[202685, 1627936]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,2.0,Caruso,1627936.0,,,,,,,,
52,PT06M48.00S,2022-03-25T00:19:45.7Z,1,REGULAR,steal,,[],1627936,,,1610612741,16,12,2022-03-25T00:19:48Z,520000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M47.00S,2022-03-25T00:19:52.3Z,1,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612741,16,12,2022-03-25T00:20:03Z,530000,,,0,,H. Jones shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630529, 203897]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,LaVine,203897.0,,,
56,PT06M47.00S,2022-03-25T00:20:24.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203897,,,1610612741,16,13,2022-03-25T00:20:24Z,550000,,,0,,Z. LaVine Free Throw 1 of 2 (6 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
57,PT06M47.00S,2022-03-25T00:20:40.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203897,,,1610612741,16,14,2022-03-25T00:20:40Z,560000,,,0,,Z. LaVine Free Throw 2 of 2 (7 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
58,PT06M29.00S,2022-03-25T00:20:59.5Z,1,REGULAR,2pt,Jump Shot,[],202685,7.835085413929041,77.45098039215686,1610612740,16,14,2022-03-25T00:21:04Z,570000,-137.0,21.0,1,left,MISS J. Valanciunas 13' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,13.89,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M26.00S,2022-03-25T00:21:02.5Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,16,14,2022-03-25T00:21:04Z,580000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT06M19.00S,2022-03-25T00:21:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.24901445466492,44.11764705882353,1610612741,16,14,2022-03-25T00:21:14Z,590000,-29.0,11.0,1,right,MISS A. Dosunmu cutting Layup,[1630245],1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M16.00S,2022-03-25T00:21:12.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,16,14,2022-03-25T00:21:14Z,600000,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,60.0,2.0,1.0,1.0,,,,,,,,,,,,,,
62,PT06M10.00S,2022-03-25T00:21:18.8Z,1,REGULAR,3pt,Jump Shot,[],1628984,27.808804204993432,82.59803921568627,1610612740,19,14,2022-03-25T00:21:24Z,610000,-163.0,209.0,1,left,D. Graham 26' 3PT  (9 PTS) (C. McCollum 2 AST),"[1628984, 203468]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.5,Made,9.0,,,,,C. McCollum,203468.0,2.0,,,,,,,,,,,
64,PT05M49.00S,2022-03-25T00:21:42.0Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612741,19,14,2022-03-25T00:21:55Z,630000,,,0,,J. Hayes shooting personal FOUL (1 PF) (Caruso 2 FT),"[1629637, 1627936]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Caruso,1627936.0,,,
66,PT05M49.00S,2022-03-25T00:22:06.9Z,1,REGULAR,freethrow,1 of 2,[],1627936,,,1610612741,19,15,2022-03-25T00:22:06Z,650000,,,0,,A. Caruso Free Throw 1 of 2 (1 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
67,PT05M49.00S,2022-03-25T00:22:11.4Z,1,REGULAR,substitution,out,[],202685,,,1610612741,19,15,2022-03-25T00:22:28Z,660000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M49.00S,2022-03-25T00:22:11.4Z,1,REGULAR,substitution,out,[],202696,,,1610612741,19,15,2022-03-25T00:22:28Z,670000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M49.00S,2022-03-25T00:22:11.4Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,19,15,2022-03-25T00:22:28Z,680000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M49.00S,2022-03-25T00:22:11.4Z,1,REGULAR,substitution,in,[],1626195,,,1610612741,19,15,2022-03-25T00:22:28Z,690000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M49.00S,2022-03-25T00:22:11.4Z,1,REGULAR,substitution,in,[],1628972,,,1610612741,19,15,2022-03-25T00:22:28Z,700000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M49.00S,2022-03-25T00:22:11.4Z,1,REGULAR,substitution,in,[],202684,,,1610612741,19,15,2022-03-25T00:22:28Z,710000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M49.00S,2022-03-25T00:22:32.1Z,1,REGULAR,freethrow,2 of 2,[],1627936,,,1610612741,19,16,2022-03-25T00:22:32Z,720000,,,0,,A. Caruso Free Throw 2 of 2 (2 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
74,PT05M32.00S,2022-03-25T00:22:49.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,12.483574244415244,59.33670343137255,1610612740,19,16,2022-03-25T00:24:51Z,730000,-47.0,65.0,1,left,MISS W. Hernangomez 7' floating Shot,[1626195],1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,7.99,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M29.00S,2022-03-25T00:22:52.7Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,19,16,2022-03-25T00:22:58Z,740000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M21.00S,2022-03-25T00:23:00.7Z,1,REGULAR,3pt,Jump Shot,[],1628972,75.24638633377135,11.029411764705882,1610612741,19,19,2022-03-25T00:23:06Z,750000,-195.0,180.0,1,right,T. Brown Jr. 26' 3PT  (3 PTS) (T. Thompson 1 AST),"[1628972, 202684]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,26.54,Made,3.0,,,,,T. Thompson,202684.0,1.0,,,,,,,,,,,
78,PT05M08.00S,2022-03-25T00:23:17.5Z,1,REGULAR,violation,kicked ball,[],1627936,,,1610612740,19,19,2022-03-25T00:23:49Z,770000,,,0,,A. Caruso kicked ball VIOLATION,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,1627524.0,,,,,,,
79,PT05M08.00S,2022-03-25T00:23:26.4Z,1,REGULAR,substitution,out,[],1628984,,,1610612740,19,19,2022-03-25T00:23:35Z,780000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M08.00S,2022-03-25T00:23:26.4Z,1,REGULAR,substitution,out,[],1627936,,,1610612740,19,19,2022-03-25T00:23:35Z,790000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M08.00S,2022-03-25T00:23:26.4Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,19,19,2022-03-25T00:23:35Z,800000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M08.00S,2022-03-25T00:23:26.4Z,1,REGULAR,substitution,in,[],1629632,,,1610612740,19,19,2022-03-25T00:23:35Z,810000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M03.00S,2022-03-25T00:23:44.3Z,1,REGULAR,3pt,Jump Shot,[],203468,32.14520367936925,29.411764705882355,1610612740,19,19,2022-03-25T00:23:55Z,820000,103.0,250.0,1,left,MISS C. McCollum 27' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M59.00S,2022-03-25T00:23:48.0Z,1,REGULAR,rebound,defensive,[],202684,,,1610612741,19,19,2022-03-25T00:23:48Z,830000,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
85,PT04M51.00S,2022-03-25T00:23:56.3Z,1,REGULAR,3pt,Jump Shot,[],203897,67.62483574244416,74.26470588235294,1610612741,19,22,2022-03-25T00:24:07Z,840000,121.0,252.0,1,right,Z. LaVine 27' 3PT pullup (10 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,27.95,Made,10.0,,,,,,,,,,,,,,,,,,
86,PT04M39.00S,2022-03-25T00:24:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.427726675427067,50.0,1610612740,21,22,2022-03-25T00:24:19Z,850000,0.0,111.0,1,left,C. McCollum 11' driving floating Jump Shot (6 PTS) (J. Alvarado 1 AST),"[203468, 1630631]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,11.13,Made,6.0,,,,,J. Alvarado,1630631.0,1.0,,,,,,,,,,,
87,PT04M26.00S,2022-03-25T00:24:21.6Z,1,REGULAR,3pt,Jump Shot,[],203897,75.3777923784494,87.25490196078431,1610612741,21,25,2022-03-25T00:24:30Z,860000,186.0,179.0,1,right,Z. LaVine 25' 3PT step back (13 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.83,Made,13.0,,,,,,,,,,,,,,,,,,
