actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M45.00S,2022-03-10T01:11:57.2Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612753,3,3,2022-03-10T01:12:13Z,170000,,,0,,J. Hayes shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629637, 1630532]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Wagner,1630532.0,,
19,PT10M45.00S,2022-03-10T01:12:22.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630532,,,1610612753,3,4,2022-03-10T01:12:22Z,190000,,,0,,F. Wagner Free Throw 1 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
20,PT10M45.00S,2022-03-10T01:12:37.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630532,,,1610612753,3,5,2022-03-10T01:12:37Z,200000,,,0,,F. Wagner Free Throw 2 of 2 (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
21,PT10M32.00S,2022-03-10T01:12:58.0Z,1,REGULAR,foul,personal,[],1628964,,,1610612740,3,5,2022-03-10T01:13:05Z,210000,,,0,,M. Bamba personal FOUL (1 PF),"[1628964, 202685]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Valanciunas,202685.0,,
23,PT10M27.00S,2022-03-10T01:13:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,12.302890932982917,49.01960784313725,1610612740,3,5,2022-03-10T01:13:24Z,230000,5.0,63.0,1,left,MISS H. Jones 6' floating Shot,[1630529],1610612740.0,NOP,floating,,,Jones,H. Jones,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,
24,PT10M27.00S,2022-03-10T01:13:19.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,3,5,2022-03-10T01:13:24Z,240000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,
25,PT10M27.00S,2022-03-10T01:13:23.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,3,5,2022-03-10T01:13:23Z,250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M18.00S,2022-03-10T01:13:43.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203468,27.020367936925098,16.42156862745098,1610612740,3,5,2022-03-10T01:14:41Z,260000,168.0,201.0,1,left,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
27,PT10M11.00S,2022-03-10T01:13:50.3Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,3,5,2022-03-10T01:13:49Z,270000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT10M07.00S,2022-03-10T01:13:53.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1628976,83.13074901445466,19.11764705882353,1610612753,3,7,2022-03-10T01:14:58Z,280000,-154.0,106.0,1,right,W. Carter Jr. 18' pullup Jump Shot (2 PTS) (C. Anthony 1 AST),"[1628976, 1630175]",1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,18.73,Made,2.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,
30,PT09M52.00S,2022-03-10T01:14:08.1Z,1,REGULAR,turnover,bad pass,[],203468,,,1610612740,3,7,2022-03-10T01:14:11Z,300000,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1628964]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,2.0,Bamba,1628964.0,,,,,,,
31,PT09M52.00S,2022-03-10T01:14:08.1Z,1,REGULAR,steal,,[],1628964,,,1610612753,3,7,2022-03-10T01:14:10Z,310000,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M48.00S,2022-03-10T01:14:12.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,68.54467805519053,37.254901960784316,1610612753,3,7,2022-03-10T01:14:17Z,320000,-64.0,243.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
33,PT09M46.00S,2022-03-10T01:14:14.6Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,3,7,2022-03-10T01:14:17Z,330000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT09M37.00S,2022-03-10T01:14:26.5Z,1,REGULAR,turnover,traveling,[],202685,,,1610612740,3,7,2022-03-10T01:14:30Z,340000,,,0,,J. Valanciunas traveling TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1.0,,,2002.0,,,,,,
35,PT09M31.00S,2022-03-10T01:14:52.4Z,1,REGULAR,foul,personal,[],1630529,,,1610612753,3,7,2022-03-10T01:14:58Z,350000,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1630532]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Wagner,1630532.0,,
37,PT09M22.00S,2022-03-10T01:15:10.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,73.53810775295663,13.480392156862745,1610612753,3,7,2022-03-10T01:15:16Z,370000,-183.0,196.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,
38,PT09M18.00S,2022-03-10T01:15:14.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,3,7,2022-03-10T01:15:16Z,380000,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
39,PT09M12.00S,2022-03-10T01:15:23.4Z,1,REGULAR,foul,personal,[],1630591,,,1610612740,3,7,2022-03-10T01:15:35Z,390000,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 202685]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Valanciunas,202685.0,,
41,PT09M05.00S,2022-03-10T01:15:48.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.821944809461236,42.40196078431372,1610612740,3,7,2022-03-10T01:15:53Z,410000,38.0,115.0,1,left,MISS C. McCollum 12' floating Shot,[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,12.11,Missed,,,,,,,,,,,,,,,,,,
42,PT09M01.00S,2022-03-10T01:15:52.9Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,3,7,2022-03-10T01:15:53Z,420000,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,
43,PT09M01.00S,2022-03-10T01:15:52.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,3,7,2022-03-10T01:15:52Z,430000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
44,PT09M01.00S,2022-03-10T01:15:53.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,3,7,2022-03-10T01:15:53Z,440000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,
45,PT08M48.00S,2022-03-10T01:16:06.3Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,3,7,2022-03-10T01:16:10Z,450000,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 203503]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1.0,Snell,203503.0,,,,,,,
46,PT08M48.00S,2022-03-10T01:16:06.3Z,1,REGULAR,steal,,[],203503,,,1610612740,3,7,2022-03-10T01:16:08Z,460000,,,0,,T. Snell STEAL (1 STL),[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M35.00S,2022-03-10T01:16:18.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203503,5.995400788436268,40.68627450980392,1610612740,3,7,2022-03-10T01:17:44Z,470000,47.0,4.0,1,left,MISS T. Snell driving floating bank Shot,[203503],1610612740.0,NOP,driving floating bank,,,Snell,T. Snell,,,,,4.68,Missed,,,,,,,,,,,,,,,,,,
48,PT08M32.00S,2022-03-10T01:16:21.9Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,3,7,2022-03-10T01:16:24Z,480000,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,
49,PT08M26.00S,2022-03-10T01:16:27.8Z,1,REGULAR,3pt,Jump Shot,[],1628964,66.17936925098554,37.745098039215684,1610612753,3,10,2022-03-10T01:16:33Z,490000,-61.0,265.0,1,right,M. Bamba 27' 3PT  (6 PTS) (J. Suggs 1 AST),"[1628964, 1630591]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,27.24,Made,6.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
51,PT08M23.00S,2022-03-10T01:16:35.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,3,10,2022-03-10T01:16:35Z,510000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M05.00S,2022-03-10T01:19:46.0Z,1,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,3,10,2022-03-10T01:19:53Z,520000,,,0,,H. Jones bad pass out-of-bounds TURNOVER (1 TO),[1630529],1610612740.0,NOP,bad pass,,,Jones,H. Jones,,,,,,,,,,,,,,,1.0,,,1363.0,,,,,,
53,PT07M47.00S,2022-03-10T01:20:20.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,95.0886990801577,95.83333333333334,1610612753,3,10,2022-03-10T01:20:24Z,530000,229.0,-6.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
54,PT07M44.00S,2022-03-10T01:20:23.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,3,10,2022-03-10T01:20:24Z,540000,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,53.0,3.0,2.0,1.0,,,,,,,,,,
55,PT07M38.00S,2022-03-10T01:20:32.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,3,10,2022-03-10T01:20:32Z,550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M38.00S,2022-03-10T01:20:52.6Z,1,REGULAR,turnover,backcourt,[],1630529,,,1610612740,3,10,2022-03-10T01:22:38Z,560000,,,0,,H. Jones backcourt TURNOVER (2 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,2.0,,,,,,,,,
57,PT07M23.00S,2022-03-10T01:21:19.8Z,1,REGULAR,turnover,traveling,[],1630591,,,1610612753,3,10,2022-03-10T01:21:28Z,570000,,,0,,J. Suggs traveling TURNOVER (2 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,2.0,,,2004.0,,,,,,
58,PT07M10.00S,2022-03-10T01:21:41.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,4.812746386333772,54.90196078431373,1610612740,5,10,2022-03-10T01:23:14Z,580000,-25.0,-7.0,1,left,H. Jones driving reverse Layup (2 PTS),[1630529],1610612740.0,NOP,driving reverse,,,Jones,H. Jones,,,,,2.56,Made,2.0,,,,,,,,,,,,,,,,,
59,PT06M55.00S,2022-03-10T01:21:56.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,93.64323258869908,48.77450980392157,1610612753,5,12,2022-03-10T01:22:01Z,590000,-6.0,7.0,1,right,F. Wagner cutting DUNK (4 PTS) (W. Carter Jr. 2 AST),"[1630532, 1628976]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,0.95,Made,4.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,,,,
61,PT06M38.00S,2022-03-10T01:22:14.2Z,1,REGULAR,3pt,Jump Shot,[],203468,31.488173455978973,43.872549019607845,1610612740,5,12,2022-03-10T01:23:42Z,610000,31.0,243.0,1,left,MISS C. McCollum 24' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,
62,PT06M35.00S,2022-03-10T01:22:17.2Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,5,12,2022-03-10T01:22:18Z,620000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,
63,PT06M17.00S,2022-03-10T01:22:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,87.20433639947439,48.77450980392157,1610612753,5,12,2022-03-10T01:22:41Z,630000,-6.0,68.0,1,right,MISS W. Carter Jr. 6' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,6.81,Missed,,,,,,,,,,,,,,,,,,
64,PT06M15.00S,2022-03-10T01:22:36.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,5,12,2022-03-10T01:22:36Z,640000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,63.0,4.0,3.0,1.0,,,,,,,,,,
65,PT06M11.00S,2022-03-10T01:22:43.3Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612740,5,12,2022-03-10T01:22:58Z,650000,,,0,,J. Suggs shooting personal FOUL (2 PF) (McCollum 2 FT),"[1630591, 203468]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,McCollum,203468.0,,
67,PT06M11.00S,2022-03-10T01:23:15.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203468,,,1610612740,6,12,2022-03-10T01:23:47Z,670000,,,0,,C. McCollum Free Throw 1 of 2 (4 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
68,PT06M11.00S,2022-03-10T01:23:16.7Z,1,REGULAR,substitution,out,[],1629637,,,1610612740,6,12,2022-03-10T01:23:19Z,680000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M11.00S,2022-03-10T01:23:16.7Z,1,REGULAR,substitution,in,[],1628984,,,1610612740,6,12,2022-03-10T01:23:19Z,690000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M11.00S,2022-03-10T01:23:15.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203468,,,1610612740,6,12,2022-03-10T01:23:47Z,700000,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Missed,,,,,,,,,,,,,,,,,,
71,PT06M10.00S,2022-03-10T01:23:16.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,6,12,2022-03-10T01:23:47Z,710000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,
72,PT06M10.00S,2022-03-10T01:23:48.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,6,12,2022-03-10T01:23:48Z,720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M55.00S,2022-03-10T01:24:06.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,93.24901445466492,49.50980392156863,1610612753,6,14,2022-03-10T01:24:11Z,730000,-2.0,11.0,1,right,W. Carter Jr. alley-oop DUNK (4 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,1.13,Made,4.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
75,PT05M45.00S,2022-03-10T01:24:15.1Z,1,REGULAR,2pt,Jump Shot,[],203468,16.90210249671485,16.42156862745098,1610612740,8,14,2022-03-10T01:24:19Z,750000,168.0,106.0,1,left,C. McCollum 19' pullup Jump Shot (6 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,19.88,Made,6.0,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2022-03-10T01:24:23.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630532,92.9862023653088,45.83333333333333,1610612753,8,14,2022-03-10T01:25:09Z,760000,-21.0,13.0,1,right,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,
77,PT05M35.00S,2022-03-10T01:24:24.5Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,8,14,2022-03-10T01:25:09Z,770000,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,76.0,1.0,0.0,1.0,,,,,,,,,,
78,PT05M25.00S,2022-03-10T01:24:35.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,94.03745072273325,46.32352941176471,1610612753,8,14,2022-03-10T01:25:27Z,780000,-18.0,4.0,1,right,MISS M. Bamba reverse Layup,[1628964],1610612753.0,ORL,reverse,,,Bamba,M. Bamba,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,
79,PT05M20.00S,2022-03-10T01:24:40.7Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,8,14,2022-03-10T01:24:42Z,790000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,78.0,3.0,2.0,1.0,,,,,,,,,,
80,PT05M20.00S,2022-03-10T01:24:39.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628976,94.40999984741211,50.0,1610612753,8,16,2022-03-10T01:25:36Z,800000,0.0,0.0,1,right,W. Carter Jr. tip Layup (6 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
81,PT05M07.00S,2022-03-10T01:24:52.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,12.040078843626807,49.26470588235294,1610612740,8,16,2022-03-10T01:24:57Z,810000,4.0,61.0,1,left,MISS J. Valanciunas 6' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,6.08,Missed,,,,,,,,,,,,,,,,,,
82,PT05M05.00S,2022-03-10T01:24:55.3Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,8,16,2022-03-10T01:24:55Z,820000,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,81.0,5.0,3.0,2.0,,,,,,,,,,
83,PT05M05.00S,2022-03-10T01:24:55.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,8,16,2022-03-10T01:24:55Z,830000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
84,PT05M04.00S,2022-03-10T01:24:56.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,8,16,2022-03-10T01:24:56Z,840000,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,83.0,2.0,1.0,1.0,,,,,,,,,,
85,PT04M58.00S,2022-03-10T01:25:02.3Z,1,REGULAR,3pt,Jump Shot,[],1630532,93.24901445466492,3.9215686274509802,1610612753,8,19,2022-03-10T01:25:24Z,850000,-230.0,11.0,1,right,F. Wagner 3PT  (7 PTS) (C. Anthony 2 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,23.07,Made,7.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,
87,PT04M36.00S,2022-03-10T01:25:23.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,4.812746386333772,53.18627450980392,1610612740,10,19,2022-03-10T01:25:29Z,870000,-16.0,-7.0,1,left,C. McCollum driving Layup (8 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,1.75,Made,8.0,,,,,,,,,,,,,,,,,
88,PT04M26.00S,2022-03-10T01:25:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,86.67871222076215,51.225490196078425,1610612753,10,21,2022-03-10T01:25:39Z,880000,6.0,73.0,1,right,C. Anthony 7' pullup Jump Shot (2 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,7.3,Made,2.0,,,,,,,,,,,,,,,,,
