actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-05T01:10:24.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-05T01:10:24Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-01-05T01:10:26.8Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2022-01-05T01:10:26Z,40000,,,0,,Jump Ball J. Smith vs. J. Valanciunas: Tip to C. Paul,"[101108, 1630188, 202685]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Smith,1630188.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2022-01-05T01:10:39.3Z,1,REGULAR,3pt,Jump Shot,[],1630188,67.23061760840999,44.85294117647059,1610612756,0,3,2022-01-05T01:10:44Z,70000,-26.0,256.0,1,right,J. Smith 25' 3PT  (3 PTS) (D. Booker 1 AST),"[1630188, 1626164]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,25.68,Made,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,,
9,PT11M24.00S,2022-01-05T01:10:59.0Z,1,REGULAR,3pt,Jump Shot,[],1628404,31.09395532194481,32.35294117647059,1610612740,0,3,2022-01-05T01:11:02Z,90000,88.0,240.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2022-01-05T01:11:01.0Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,0,3,2022-01-05T01:11:02Z,100000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M15.00S,2022-01-05T01:11:08.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630188,90.75229960578186,47.30392156862745,1610612756,0,5,2022-01-05T01:11:13Z,110000,-13.0,34.0,1,right,J. Smith Hook (5 PTS) (D. Booker 2 AST),"[1630188, 1626164]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,3.7,Made,5.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,,
13,PT11M03.00S,2022-01-05T01:11:20.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,14.14257555847569,49.50980392156863,1610612740,0,5,2022-01-05T01:12:27Z,130000,2.0,80.0,1,left,MISS J. Valanciunas 8' floating Shot,[202685],1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,8.04,Missed,,,,,,,,,,,,,,,,,,,
14,PT11M01.00S,2022-01-05T01:11:22.1Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612740,0,5,2022-01-05T01:11:22Z,140000,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,,
15,PT10M59.00S,2022-01-05T01:11:24.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,33.327858081471746,49.01960784313725,1610612740,3,5,2022-01-05T01:12:50Z,150000,5.0,261.0,1,left,D. Graham 26' 3PT  (3 PTS) (J. Hart 1 AST),"[1628984, 1628404]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.08,Made,3.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,,
17,PT10M47.00S,2022-01-05T01:11:36.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,94.82588699080158,62.99019607843137,1610612756,3,5,2022-01-05T01:11:42Z,170000,65.0,-4.0,1,right,MISS D. Booker 6' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,6.51,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M44.00S,2022-01-05T01:11:39.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,3,5,2022-01-05T01:11:42Z,180000,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,17.0,2.0,1.0,1.0,,,,,,,,,,,
19,PT10M39.00S,2022-01-05T01:11:43.8Z,1,REGULAR,2pt,Jump Shot,[],1628984,7.5722733245729295,76.47058823529412,1610612740,3,5,2022-01-05T01:11:52Z,190000,-132.0,19.0,1,left,MISS D. Graham 13' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,13.37,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M34.00S,2022-01-05T01:11:48.8Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,3,5,2022-01-05T01:11:52Z,200000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M34.00S,2022-01-05T01:11:54.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,93.24901445466492,52.450980392156865,1610612756,3,7,2022-01-05T01:13:50Z,210000,12.0,11.0,1,right,D. Booker running Layup (2 PTS) (C. Paul 1 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,1.65,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,,
23,PT10M34.00S,2022-01-05T01:11:57.7Z,1,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612756,3,7,2022-01-05T01:12:08Z,230000,,,0,,J. Hart shooting personal FOUL (1 PF) (Booker 1 FT),"[1628404, 1626164]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,,,,,,,,,,,201245.0,1.0,0.0,Booker,1626164.0,,,,,,
25,PT10M34.00S,2022-01-05T01:12:18.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1626164,,,1610612756,3,8,2022-01-05T01:12:18Z,250000,,,0,,D. Booker Free Throw 1 of 1 (3 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
26,PT10M26.00S,2022-01-05T01:12:30.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,6.1268068331143235,50.0,1610612740,5,8,2022-01-05T01:15:06Z,260000,0.0,5.0,1,left,J. Valanciunas DUNK (2 PTS) (D. Graham 1 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,0.51,Made,2.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,,
28,PT10M10.00S,2022-01-05T01:12:45.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,71.17279894875165,22.794117647058822,1610612756,5,11,2022-01-05T01:12:50Z,280000,-136.0,218.0,1,right,M. Bridges 25' 3PT  (3 PTS) (D. Booker 3 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.74,Made,3.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,,
30,PT09M57.00S,2022-01-05T01:12:59.2Z,1,REGULAR,3pt,Jump Shot,[],202685,29.77989487516426,73.0392156862745,1610612740,5,11,2022-01-05T01:13:03Z,300000,-115.0,227.0,1,left,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M53.00S,2022-01-05T01:13:03.2Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612756,5,11,2022-01-05T01:13:03Z,310000,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,
32,PT09M33.00S,2022-01-05T01:13:23.0Z,1,REGULAR,3pt,Jump Shot,[],101108,67.09921156373193,48.03921568627451,1610612756,5,14,2022-01-05T01:13:28Z,320000,-10.0,257.0,1,right,C. Paul 25' 3PT  (3 PTS) (D. Booker 4 AST),"[101108, 1626164]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,25.7,Made,3.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,,
34,PT09M17.00S,2022-01-05T01:13:38.9Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612740,5,14,2022-01-05T01:13:43Z,340000,,,0,,B. Ingram lost ball TURNOVER (1 TO),"[1627742, 1629661]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,,
35,PT09M17.00S,2022-01-05T01:13:38.9Z,1,REGULAR,steal,,[],1629661,,,1610612756,5,14,2022-01-05T01:20:10Z,350000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M13.00S,2022-01-05T01:13:43.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629661,93.24901445466492,50.0,1610612756,5,16,2022-01-05T01:17:27Z,360000,0.0,11.0,1,right,C. Johnson running DUNK (2 PTS) (C. Paul 2 AST),"[1629661, 101108]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,1.1,Made,2.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,,
38,PT09M13.00S,2022-01-05T01:13:56.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,5,16,2022-01-05T01:13:56Z,380000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M01.00S,2022-01-05T01:16:51.7Z,1,REGULAR,foul,personal,[],1628969,,,1610612740,5,16,2022-01-05T01:16:59Z,390000,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1627742]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,201245.0,1.0,0.0,Ingram,1627742.0,,,,,,
41,PT08M53.00S,2022-01-05T01:17:11.3Z,1,REGULAR,2pt,Jump Shot,[],1628984,17.16491458607096,87.00980392156863,1610612740,5,16,2022-01-05T01:17:17Z,410000,-185.0,109.0,1,left,MISS D. Graham 21' Jump Shot,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,21.47,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M48.00S,2022-01-05T01:17:16.3Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,5,16,2022-01-05T01:17:17Z,420000,,,0,,J. Valanciunas REBOUND (Off:1 Def:0),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,41.0,1.0,0.0,1.0,,,,,,,,,,,
