actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
20,PT10M23.00S,2022-01-07T01:12:20.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,4,2,2022-01-07T01:12:23Z,200000,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M10.00S,2022-01-07T01:12:34.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,82.34231274638634,70.34313725490196,1610612740,4,2,2022-01-07T01:14:38Z,210000,102.0,113.0,1,right,MISS B. Ingram 15' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,15.24,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2022-01-07T01:12:38.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,4,2,2022-01-07T01:12:38Z,220000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,
23,PT10M09.00S,2022-01-07T01:12:40.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,4,2,2022-01-07T01:12:40Z,230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M00.00S,2022-01-07T01:13:00.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,92.85479632063075,45.34313725490196,1610612740,4,2,2022-01-07T01:16:18Z,240000,-23.0,15.0,1,right,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M57.00S,2022-01-07T01:13:03.9Z,1,REGULAR,rebound,offensive,[],1627742,,,1610612740,4,2,2022-01-07T01:13:03Z,250000,,,0,,B. Ingram REBOUND (Off:1 Def:0),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,,
26,PT09M57.00S,2022-01-07T01:13:03.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,94.40999984741211,50.0,1610612740,6,2,2022-01-07T01:13:03Z,260000,0.0,0.0,1,right,B. Ingram tip Layup (4 PTS),[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
27,PT09M40.00S,2022-01-07T01:13:20.9Z,1,REGULAR,3pt,Jump Shot,[],1627780,30.17411300919842,71.07843137254902,1610612744,6,2,2022-01-07T01:13:25Z,270000,-105.0,231.0,1,left,MISS G. Payton II 25' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M36.00S,2022-01-07T01:13:24.9Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,6,2,2022-01-07T01:13:25Z,280000,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M33.00S,2022-01-07T01:13:28.9Z,1,REGULAR,turnover,lost ball,[],1628984,,,1610612740,6,2,2022-01-07T01:13:33Z,290000,,,0,,D. Graham lost ball TURNOVER (1 TO),"[1628984, 1629673]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,1.0,Poole,1629673.0,,,
30,PT09M33.00S,2022-01-07T01:13:28.9Z,1,REGULAR,steal,,[],1629673,,,1610612744,6,2,2022-01-07T01:18:36Z,300000,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M20.00S,2022-01-07T01:13:42.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,19.004599211563733,4.411764705882353,1610612744,6,2,2022-01-07T01:13:48Z,310000,228.0,126.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M15.00S,2022-01-07T01:13:47.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,6,2,2022-01-07T01:13:48Z,320000,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,
33,PT09M05.00S,2022-01-07T01:13:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,89.83245729303549,52.94117647058824,1610612740,6,2,2022-01-07T01:14:04Z,330000,15.0,43.0,1,right,MISS J. Valanciunas floating Shot,[202685],1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,4.55,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M03.00S,2022-01-07T01:13:58.6Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,6,2,2022-01-07T01:14:04Z,340000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,
35,PT08M57.00S,2022-01-07T01:14:04.9Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612744,6,2,2022-01-07T01:14:08Z,350000,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1630529]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,,
36,PT08M57.00S,2022-01-07T01:14:04.9Z,1,REGULAR,steal,,[],1630529,,,1610612740,6,2,2022-01-07T01:14:07Z,360000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M46.00S,2022-01-07T01:14:15.7Z,1,REGULAR,turnover,bad pass,[],1628984,,,1610612740,6,2,2022-01-07T01:14:19Z,370000,,,0,,D. Graham bad pass TURNOVER (2 TO),"[1628984, 203952]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,2.0,Wiggins,203952.0,,,
38,PT08M46.00S,2022-01-07T01:14:15.7Z,1,REGULAR,steal,,[],203952,,,1610612744,6,2,2022-01-07T01:14:17Z,380000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M43.00S,2022-01-07T01:14:21.1Z,1,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612744,6,2,2022-01-07T01:14:33Z,390000,,,0,,B. Ingram shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1627742, 203952]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,,,,,,,,,,,1155.0,1.0,0.0,Wiggins,203952.0,,,,,,
41,PT08M43.00S,2022-01-07T01:14:49.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203952,,,1610612744,6,2,2022-01-07T01:14:49Z,410000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M43.00S,2022-01-07T01:14:49.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,6,2,2022-01-07T01:14:49Z,420000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,
43,PT08M43.00S,2022-01-07T01:15:05.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203952,,,1610612744,6,3,2022-01-07T01:15:05Z,430000,,,0,,A. Wiggins Free Throw 2 of 2 (1 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
44,PT08M35.00S,2022-01-07T01:15:14.2Z,1,REGULAR,2pt,Jump Shot,[],1628984,77.61169513797634,57.59803921568627,1610612740,6,3,2022-01-07T01:15:19Z,440000,38.0,158.0,1,right,MISS D. Graham 16' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,16.25,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M32.00S,2022-01-07T01:15:17.2Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,6,3,2022-01-07T01:15:19Z,450000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,44.0,3.0,3.0,0.0,,,,,,,,,,,
46,PT08M19.00S,2022-01-07T01:15:30.7Z,1,REGULAR,2pt,Jump Shot,[],203490,20.844283837056505,68.62745098039215,1610612744,6,3,2022-01-07T01:15:36Z,460000,-93.0,143.0,1,left,MISS O. Porter Jr. 17' Jump Shot,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,17.1,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M16.00S,2022-01-07T01:15:33.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,3,2022-01-07T01:15:36Z,470000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,
48,PT08M10.00S,2022-01-07T01:15:40.1Z,1,REGULAR,3pt,Jump Shot,[],1627742,73.27529566360053,83.33333333333334,1610612740,6,3,2022-01-07T01:15:46Z,480000,167.0,199.0,1,right,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M05.00S,2022-01-07T01:15:45.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,6,3,2022-01-07T01:15:46Z,490000,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,
50,PT07M56.00S,2022-01-07T01:15:53.8Z,1,REGULAR,3pt,Jump Shot,[],203952,33.590670170827856,49.26470588235294,1610612744,6,3,2022-01-07T01:15:58Z,500000,4.0,263.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M53.00S,2022-01-07T01:15:56.8Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,6,3,2022-01-07T01:15:58Z,510000,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,
52,PT07M34.00S,2022-01-07T01:16:15.7Z,1,REGULAR,3pt,Jump Shot,[],1628984,71.17279894875165,24.509803921568626,1610612740,6,3,2022-01-07T01:16:20Z,520000,-127.0,218.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M31.00S,2022-01-07T01:16:18.7Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,6,3,2022-01-07T01:16:20Z,530000,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,
54,PT07M18.00S,2022-01-07T01:16:31.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,5.732588699080158,53.92156862745098,1610612744,6,3,2022-01-07T01:16:38Z,540000,-20.0,1.0,1,left,MISS J. Poole driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M16.00S,2022-01-07T01:16:33.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,3,2022-01-07T01:16:38Z,550000,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,54.0,3.0,3.0,0.0,,,,,,,,,,,
56,PT07M08.00S,2022-01-07T01:16:43.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,6,3,2022-01-07T01:16:43Z,560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M02.00S,2022-01-07T01:17:07.8Z,1,REGULAR,3pt,Jump Shot,[],202685,69.99014454664915,24.019607843137255,1610612740,6,3,2022-01-07T01:17:12Z,570000,-130.0,230.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M58.00S,2022-01-07T01:17:11.8Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,6,3,2022-01-07T01:17:12Z,580000,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,
59,PT06M36.00S,2022-01-07T01:17:32.9Z,1,REGULAR,2pt,Jump Shot,[],203952,5.601182654402102,67.15686274509804,1610612744,6,3,2022-01-07T01:22:24Z,590000,-86.0,0.0,1,left,MISS A. Wiggins 8' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,8.58,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M29.00S,2022-01-07T01:17:39.9Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,6,3,2022-01-07T01:17:40Z,600000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,59.0,3.0,2.0,1.0,,,,,,,,,,,
61,PT06M29.00S,2022-01-07T01:17:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,6,5,2022-01-07T01:17:40Z,610000,0.0,0.0,1,left,K. Looney putback Layup (2 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
62,PT06M14.00S,2022-01-07T01:17:55.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,87.33574244415243,50.0,1610612740,8,5,2022-01-07T01:18:00Z,620000,0.0,67.0,1,right,B. Ingram 6' fadeaway Jump Shot (6 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,6.65,Made,6.0,,,,,,,,,,,,,,,,,,
64,PT06M00.00S,2022-01-07T01:18:12.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,8,5,2022-01-07T01:18:12Z,640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M00.00S,2022-01-07T01:18:16.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,8,5,2022-01-07T01:18:17Z,650000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M54.00S,2022-01-07T01:21:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,5.863994743758213,44.36274509803921,1610612744,8,7,2022-01-07T01:21:38Z,660000,28.0,3.0,1,left,A. Wiggins driving Layup (3 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,2.83,Made,3.0,,,,,,,,,,,,,,,,,,
67,PT05M54.00S,2022-01-07T01:21:35.6Z,1,REGULAR,foul,personal,['1freethrow'],1628984,,,1610612744,8,7,2022-01-07T01:21:55Z,670000,,,0,,D. Graham shooting personal FOUL (1 PF) (Wiggins 1 FT),"[1628984, 203952]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,,,,,,,,,,,1155.0,1.0,0.0,Wiggins,203952.0,,,,,,
69,PT05M54.00S,2022-01-07T01:21:44.6Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,8,7,2022-01-07T01:21:52Z,690000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M54.00S,2022-01-07T01:21:44.6Z,1,REGULAR,substitution,in,[],1627814,,,1610612744,8,7,2022-01-07T01:21:52Z,700000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M54.00S,2022-01-07T01:22:04.0Z,1,REGULAR,freethrow,1 of 1,[],203952,,,1610612744,8,8,2022-01-07T01:22:04Z,710000,,,0,,A. Wiggins Free Throw 1 of 1 (4 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
72,PT05M40.00S,2022-01-07T01:22:26.3Z,1,REGULAR,foul,offensive,[],202685,,,1610612740,8,8,2022-01-07T01:22:34Z,720000,,,0,,J. Valanciunas offensive FOUL (1 PF),"[202685, 1626172]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,201640.0,1.0,0.0,Looney,1626172.0,,,,,,
74,PT05M40.00S,2022-01-07T01:22:26.3Z,1,REGULAR,turnover,offensive foul,[],202685,,,1610612740,8,8,2022-01-07T01:22:26Z,740000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,201640.0,,,,,1.0,,,,,
75,PT05M40.00S,2022-01-07T01:22:34.4Z,1,REGULAR,substitution,out,[],1628984,,,1610612744,8,8,2022-01-07T01:22:42Z,750000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M40.00S,2022-01-07T01:22:34.4Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,8,8,2022-01-07T01:22:42Z,760000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M40.00S,2022-01-07T01:22:34.4Z,1,REGULAR,substitution,in,[],1630631,,,1610612744,8,8,2022-01-07T01:22:42Z,770000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M40.00S,2022-01-07T01:22:34.4Z,1,REGULAR,substitution,in,[],202357,,,1610612744,8,8,2022-01-07T01:22:42Z,780000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M31.00S,2022-01-07T01:22:56.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203490,25.18068331143233,83.33333333333334,1610612744,8,11,2022-01-07T01:23:09Z,790000,-167.0,184.0,1,left,O. Porter Jr. 24' 3PT  (3 PTS) (J. Poole 1 AST),"[203490, 1629673]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.84,Made,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,,
81,PT05M17.00S,2022-01-07T01:23:13.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,8,11,2022-01-07T01:23:13Z,810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M08.00S,2022-01-07T01:23:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.64323258869908,44.85294117647059,1610612740,8,11,2022-01-07T01:23:55Z,820000,-26.0,7.0,1,right,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.67,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M07.00S,2022-01-07T01:23:41.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,8,11,2022-01-07T01:23:55Z,830000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,
84,PT05M06.00S,2022-01-07T01:23:54.8Z,1,REGULAR,turnover,offensive goaltending,[],202685,,,1610612740,8,11,2022-01-07T01:24:26Z,840000,,,0,,J. Valanciunas offensive goaltending TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,202901.0,,,,,2.0,,,,,
85,PT04M44.00S,2022-01-07T01:24:17.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,10.33180026281209,97.05882352941177,1610612744,8,14,2022-01-07T01:26:37Z,850000,-235.0,45.0,1,left,A. Wiggins 3PT step back (7 PTS) (D. Lee 1 AST),"[203952, 1627814]",1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,23.95,Made,7.0,D. Lee,1627814.0,1.0,,,,,,,,,,,,,,,
87,PT04M23.00S,2022-01-07T01:24:37.5Z,1,REGULAR,2pt,Jump Shot,[],1630529,73.32457293035479,27.473958333333332,1610612740,10,14,2022-01-07T01:28:55Z,870000,-113.0,198.0,1,right,H. Jones 22' Jump Shot (2 PTS) (J. Valanciunas 3 AST),"[1630529, 202685]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,22.8,Made,2.0,J. Valanciunas,202685.0,3.0,,,,,,,,,,,,,,,
337,PT04M23.00S,2022-01-07T01:24:44.5Z,1,REGULAR,instantreplay,request,[],0,,,1610612744,10,14,2022-01-07T02:09:13Z,885000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,,,,Changed to 2-pt FG,,
