actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
28,PT09M25.00S,2021-11-11T01:13:16.5Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612760,3,8,2021-11-11T01:13:29Z,280000,,,0,,J. Hart shooting personal FOUL (1 PF) (Bazley 2 FT),"[1628404, 1629647]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Bazley,1629647.0,,,
30,PT09M25.00S,2021-11-11T01:13:40.7Z,1,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,3,9,2021-11-11T01:13:40Z,300000,,,0,,D. Bazley Free Throw 1 of 2 (4 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
31,PT09M25.00S,2021-11-11T01:13:56.8Z,1,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,3,10,2021-11-11T01:13:56Z,310000,,,0,,D. Bazley Free Throw 2 of 2 (5 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
32,PT09M17.00S,2021-11-11T01:14:06.9Z,1,REGULAR,3pt,Jump Shot,[],1628404,66.96780551905388,30.14705882352941,1610612740,3,10,2021-11-11T01:14:12Z,320000,-99.0,258.0,1,right,MISS J. Hart 27' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,27.64,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M12.00S,2021-11-11T01:14:11.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,3,10,2021-11-11T01:14:12Z,330000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,
34,PT09M10.00S,2021-11-11T01:14:17.3Z,1,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,3,10,2021-11-11T01:14:27Z,340000,,,0,,L. Dort lost ball out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,lost ball,,,Dort,L. Dort,,,,,,,,,,,,,,,1.0,,,1627541.0,,,,,,,
35,PT08M58.00S,2021-11-11T01:14:34.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,75.24638633377135,87.99019607843137,1610612740,3,10,2021-11-11T01:14:42Z,350000,190.0,180.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M56.00S,2021-11-11T01:14:36.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,3,10,2021-11-11T01:14:42Z,360000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,
37,PT08M56.00S,2021-11-11T01:14:40.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,3,10,2021-11-11T01:14:40Z,370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M39.00S,2021-11-11T01:14:58.9Z,1,REGULAR,3pt,Jump Shot,[],202324,7.178055190538765,5.392156862745098,1610612760,3,10,2021-11-11T01:15:03Z,380000,223.0,15.0,1,left,MISS D. Favors 3PT,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,22.35,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M36.00S,2021-11-11T01:15:01.9Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612740,3,10,2021-11-11T01:15:03Z,390000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,
40,PT08M28.00S,2021-11-11T01:15:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,89.04402102496715,44.6078431372549,1610612740,3,10,2021-11-11T01:17:43Z,400000,-27.0,50.0,1,right,MISS J. Valanciunas turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,5.73,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M26.00S,2021-11-11T01:15:12.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,3,10,2021-11-11T01:15:23Z,410000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,
42,PT08M20.00S,2021-11-11T01:15:20.3Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612760,3,10,2021-11-11T01:15:30Z,420000,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Favors 2 FT),"[202685, 202324]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Favors,202324.0,,,
44,PT08M20.00S,2021-11-11T01:15:53.0Z,1,REGULAR,freethrow,1 of 2,[],202324,,,1610612760,3,10,2021-11-11T01:15:53Z,440000,,,0,,MISS D. Favors Free Throw 1 of 2,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M20.00S,2021-11-11T01:15:53.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,3,10,2021-11-11T01:15:53Z,450000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,
46,PT08M20.00S,2021-11-11T01:16:15.3Z,1,REGULAR,freethrow,2 of 2,[],202324,,,1610612760,3,11,2021-11-11T01:16:15Z,460000,,,0,,D. Favors Free Throw 2 of 2 (3 PTS),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
47,PT08M06.00S,2021-11-11T01:16:30.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,93.9060446780552,51.470588235294116,1610612740,5,11,2021-11-11T01:16:37Z,470000,7.0,5.0,1,right,J. Valanciunas cutting DUNK (5 PTS) (N. Alexander-Walker 1 AST),"[202685, 1629638]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,0.88,Made,5.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,,,
49,PT07M59.00S,2021-11-11T01:16:45.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,5,11,2021-11-11T01:16:45Z,490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M41.00S,2021-11-11T01:17:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,5.863994743758213,46.568627450980394,1610612760,5,13,2021-11-11T01:17:21Z,500000,17.0,3.0,1,left,L. Dort driving Layup (5 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,1.74,Made,5.0,,,,,,,,,,,,,,,,,,
51,PT07M32.00S,2021-11-11T01:17:22.4Z,1,REGULAR,3pt,Jump Shot,[],1628984,74.19513797634691,84.55882352941177,1610612740,5,13,2021-11-11T01:21:50Z,510000,173.0,190.0,1,right,MISS D. Graham 25' step back 3PT,[1628984],1610612740.0,NOP,step back,,,Graham,D. Graham,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M28.00S,2021-11-11T01:17:26.9Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612740,5,13,2021-11-11T01:17:26Z,520000,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,51.0,2.0,1.0,1.0,,,,,,,,,,,
53,PT07M24.00S,2021-11-11T01:17:30.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202685,93.77463863337714,50.49019607843137,1610612740,7,13,2021-11-11T01:17:36Z,530000,2.0,6.0,1,right,J. Valanciunas cutting DUNK (7 PTS) (G. Temple 1 AST),"[202685, 202066]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,0.65,Made,7.0,G. Temple,202066.0,1.0,,,,,,,,,,,,,,,
55,PT07M01.00S,2021-11-11T01:17:52.4Z,1,REGULAR,3pt,Jump Shot,[],1629652,32.276609724047304,44.6078431372549,1610612760,7,13,2021-11-11T01:21:58Z,550000,27.0,251.0,1,left,MISS L. Dort 25' step back 3PT,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M58.00S,2021-11-11T01:17:55.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,7,13,2021-11-11T01:17:58Z,560000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,
57,PT06M48.00S,2021-11-11T01:18:05.9Z,1,REGULAR,2pt,Jump Shot,[],1628984,73.40670170827858,50.73529411764706,1610612740,7,13,2021-11-11T01:18:12Z,570000,4.0,197.0,1,right,MISS D. Graham 19' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,19.75,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M45.00S,2021-11-11T01:18:08.9Z,1,REGULAR,rebound,offensive,[],1628984,,,1610612740,7,13,2021-11-11T01:18:12Z,580000,,,0,,D. Graham REBOUND (Off:1 Def:0),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,57.0,1.0,0.0,1.0,,,,,,,,,,,
59,PT06M37.00S,2021-11-11T01:18:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202066,92.85479632063075,44.85294117647059,1610612740,7,13,2021-11-11T01:20:20Z,590000,-26.0,15.0,1,right,MISS G. Temple Layup - blocked,"[202066, 1628983]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,2.96,Missed,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,
60,PT06M37.00S,2021-11-11T01:18:18.6Z,1,REGULAR,block,,[],1628983,,,1610612740,7,13,2021-11-11T01:18:22Z,600000,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M36.00S,2021-11-11T01:18:19.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,7,13,2021-11-11T01:20:20Z,610000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,
62,PT06M36.00S,2021-11-11T01:18:24.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,7,13,2021-11-11T01:18:24Z,620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M36.00S,2021-11-11T01:18:27.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,7,13,2021-11-11T01:18:27Z,630000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M36.00S,2021-11-11T01:20:59.4Z,1,REGULAR,substitution,out,[],1630581,,,1610612740,7,13,2021-11-11T01:21:10Z,640000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M36.00S,2021-11-11T01:20:59.4Z,1,REGULAR,substitution,in,[],1630197,,,1610612740,7,13,2021-11-11T01:21:10Z,650000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M34.00S,2021-11-11T01:21:24.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202685,85.49605781865965,12.745098039215685,1610612740,7,13,2021-11-11T01:28:42Z,660000,-186.0,84.0,1,right,MISS J. Valanciunas 20' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,20.43,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M30.00S,2021-11-11T01:21:28.4Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,7,13,2021-11-11T01:21:31Z,670000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,
68,PT06M10.00S,2021-11-11T01:21:48.9Z,1,REGULAR,2pt,Jump Shot,[],1629647,4.02431011826544,74.26470588235294,1610612760,7,15,2021-11-11T01:21:56Z,680000,-121.0,-15.0,1,left,D. Bazley 12' pullup Jump Shot (7 PTS),[1629647],1610612760.0,OKC,pullup,,,Bazley,D. Bazley,,,,,12.22,Made,7.0,,,,,,,,,,,,,,,,,,
69,PT05M53.00S,2021-11-11T01:22:05.1Z,1,REGULAR,3pt,Jump Shot,[],1629638,96.13994743758212,96.07843137254902,1610612740,10,15,2021-11-11T01:22:10Z,690000,230.0,-16.0,1,right,N. Alexander-Walker 3PT  (3 PTS) (G. Temple 2 AST),"[1629638, 202066]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,23.1,Made,3.0,G. Temple,202066.0,2.0,,,,,,,,,,,,,,,
71,PT05M33.00S,2021-11-11T01:22:25.0Z,1,REGULAR,2pt,Jump Shot,[],202324,3.7614980289093296,83.33333333333334,1610612760,10,15,2021-11-11T01:22:31Z,710000,-167.0,-17.0,1,left,MISS D. Favors 16' Jump Shot,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,16.76,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M29.00S,2021-11-11T01:22:29.0Z,1,REGULAR,rebound,offensive,[],1629647,,,1610612760,10,15,2021-11-11T01:22:31Z,720000,,,0,,D. Bazley REBOUND (Off:1 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,71.0,3.0,2.0,1.0,,,,,,,,,,,
73,PT05M25.00S,2021-11-11T01:22:32.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,26.10052562417871,81.86274509803921,1610612760,10,18,2021-11-11T01:22:37Z,730000,-159.0,193.0,1,left,L. Dort 25' 3PT  (8 PTS) (A. Pokusevski 1 AST),"[1629652, 1630197]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.01,Made,8.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,,
75,PT05M10.00S,2021-11-11T01:22:47.6Z,1,REGULAR,3pt,Jump Shot,[],1628984,79.71419185282524,93.38235294117648,1610612740,13,18,2021-11-11T01:22:52Z,750000,217.0,138.0,1,right,D. Graham 25' 3PT  (3 PTS) (G. Temple 3 AST),"[1628984, 202066]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.72,Made,3.0,G. Temple,202066.0,3.0,,,,,,,,,,,,,,,
77,PT04M55.00S,2021-11-11T01:23:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.863994743758213,46.07843137254902,1610612760,13,18,2021-11-11T01:23:09Z,770000,20.0,3.0,1,left,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
78,PT04M51.00S,2021-11-11T01:23:06.6Z,1,REGULAR,rebound,offensive,[],202324,,,1610612760,13,18,2021-11-11T01:25:15Z,780000,,,0,,D. Favors REBOUND (Off:1 Def:0),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,77.0,1.0,0.0,1.0,,,,,,,,,,,
80,PT04M47.00S,2021-11-11T01:23:12.5Z,1,REGULAR,2pt,Layup,['2ndchance'],202324,11.514454664914586,72.54901960784314,1610612760,13,18,2021-11-11T01:25:42Z,800000,-113.0,56.0,1,left,MISS D. Favors 12' putback Layup,[202324],1610612760.0,OKC,putback,,,Favors,D. Favors,,,,,12.57,Missed,,,,,,,,,,,,,,,,,,,
81,PT04M46.00S,2021-11-11T01:23:13.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,13,18,2021-11-11T01:25:15Z,810000,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,
82,PT04M46.00S,2021-11-11T01:23:19.2Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612740,13,18,2021-11-11T01:23:34Z,820000,,,0,,L. Dort shooting personal FOUL (1 PF) (Temple 2 FT),"[1629652, 202066]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Temple,202066.0,,,
84,PT04M46.00S,2021-11-11T01:23:52.0Z,1,REGULAR,freethrow,1 of 2,[],202066,,,1610612740,14,18,2021-11-11T01:24:14Z,840000,,,0,,G. Temple Free Throw 1 of 2 (1 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
85,PT04M46.00S,2021-11-11T01:23:53.6Z,1,REGULAR,substitution,out,[],202685,,,1610612740,14,18,2021-11-11T01:24:09Z,850000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M46.00S,2021-11-11T01:23:53.6Z,1,REGULAR,substitution,out,[],202324,,,1610612740,14,18,2021-11-11T01:24:09Z,860000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M46.00S,2021-11-11T01:23:53.6Z,1,REGULAR,substitution,in,[],1629637,,,1610612740,14,18,2021-11-11T01:24:09Z,870000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M46.00S,2021-11-11T01:23:53.6Z,1,REGULAR,substitution,in,[],1630526,,,1610612740,14,18,2021-11-11T01:24:09Z,880000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M46.00S,2021-11-11T01:23:52.0Z,1,REGULAR,freethrow,2 of 2,[],202066,,,1610612740,14,18,2021-11-11T01:24:14Z,890000,,,0,,MISS G. Temple Free Throw 2 of 2,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M43.00S,2021-11-11T01:23:55.0Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612740,14,18,2021-11-11T01:24:14Z,900000,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,89.0,3.0,1.0,2.0,,,,,,,,,,,
