actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-03-12T01:10:51.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-03-12T01:10:51Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M51.00S,2022-03-12T01:10:59.3Z,1,REGULAR,jumpball,recovered,[],1628970,,,1610612766,0,0,2022-03-12T01:10:59Z,40000,,,0,,Jump Ball M. Plumlee vs. J. Valanciunas: Tip to M. Bridges,"[1628970, 203486, 202685]",1610612766.0,CHA,startperiod,M. Bridges,1628970.0,Bridges,M. Bridges,Plumlee,203486.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2022-03-12T01:11:15.8Z,1,REGULAR,3pt,Jump Shot,[],1628970,30.56833114323259,30.392156862745097,1610612766,0,0,2022-03-12T01:11:42Z,70000,98.0,235.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2022-03-12T01:11:19.8Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612740,0,0,2022-03-12T01:11:21Z,80000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M22.00S,2022-03-12T01:11:28.8Z,1,REGULAR,turnover,bad pass,[],1630230,,,1610612740,0,0,2022-03-12T01:14:59Z,90000,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1628970]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,1.0,Bridges,1628970.0,,,,,,,,,,,,
10,PT11M22.00S,2022-03-12T01:11:28.8Z,1,REGULAR,steal,,[],1628970,,,1610612766,0,0,2022-03-12T01:11:31Z,100000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
11,PT11M17.00S,2022-03-12T01:11:33.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,25.18068331143233,85.7843137254902,1610612766,0,3,2022-03-12T01:13:35Z,110000,-179.0,184.0,1,left,T. Rozier 25' 3PT running (3 PTS) (M. Bridges 1 AST),"[1626179, 1628970]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,25.68,Made,,,,,,,,3.0,M. Bridges,1628970.0,1.0,,,,,,,,
13,PT10M56.00S,2022-03-12T01:11:54.5Z,1,REGULAR,3pt,Jump Shot,[],1629637,92.46057818659659,96.07843137254902,1610612740,3,3,2022-03-12T01:12:02Z,130000,230.0,18.0,1,right,J. Hayes 3PT  (3 PTS) (H. Jones 1 AST),"[1629637, 1630529]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,23.11,Made,,,,,,,,3.0,H. Jones,1630529.0,1.0,,,,,,,,
15,PT10M29.00S,2022-03-12T01:12:20.9Z,1,REGULAR,3pt,Jump Shot,[],1628970,12.302890932982917,3.6764705882352944,1610612766,3,6,2022-03-12T01:12:27Z,150000,232.0,63.0,1,left,M. Bridges 24' 3PT  (3 PTS) (M. Plumlee 1 AST),"[1628970, 203486]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,24.0,Made,,,,,,,,3.0,M. Plumlee,203486.0,1.0,,,,,,,,
17,PT10M11.00S,2022-03-12T01:12:39.8Z,1,REGULAR,3pt,Jump Shot,[],1628984,73.27529566360053,86.27450980392157,1610612740,3,6,2022-03-12T01:12:47Z,170000,181.0,199.0,1,right,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M05.00S,2022-03-12T01:12:45.8Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,3,6,2022-03-12T01:12:47Z,180000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT09M59.00S,2022-03-12T01:12:51.1Z,1,REGULAR,2pt,Jump Shot,[],1626179,19.92444152431012,22.30392156862745,1610612766,3,6,2022-03-12T01:12:59Z,190000,138.0,135.0,1,left,MISS T. Rozier 19' step back Shot,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,19.33,Missed,,,,,,,,,,,,,,,,,,,
20,PT09M57.00S,2022-03-12T01:12:53.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,3,6,2022-03-12T01:12:59Z,200000,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
21,PT09M51.00S,2022-03-12T01:12:59.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630529,70.90998685939553,20.588235294117645,1610612740,3,6,2022-03-12T01:13:06Z,210000,-147.0,221.0,1,right,MISS H. Jones 26' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M47.00S,2022-03-12T01:13:03.6Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,3,6,2022-03-12T01:13:06Z,220000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
23,PT09M35.00S,2022-03-12T01:13:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.1268068331143235,45.09803921568628,1610612766,3,8,2022-03-12T01:13:24Z,230000,25.0,5.0,1,left,L. Ball driving finger roll Layup (2 PTS) (M. Plumlee 2 AST),"[1630163, 203486]",1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,2.5,Made,,,,,,,,2.0,M. Plumlee,203486.0,2.0,,,,,,,,
25,PT09M13.00S,2022-03-12T01:13:40.3Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612740,3,8,2022-03-12T01:13:52Z,250000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[203486, 202685]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Valanciunas,202685.0,,,
27,PT09M13.00S,2022-03-12T01:14:05.6Z,1,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,4,8,2022-03-12T01:14:05Z,270000,,,0,,J. Valanciunas Free Throw 1 of 2 (1 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
28,PT09M13.00S,2022-03-12T01:14:22.5Z,1,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,5,8,2022-03-12T01:14:22Z,280000,,,0,,J. Valanciunas Free Throw 2 of 2 (2 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
29,PT08M57.00S,2022-03-12T01:14:38.9Z,1,REGULAR,3pt,Jump Shot,[],1630163,26.757555847568987,15.441176470588236,1610612766,5,8,2022-03-12T01:17:45Z,290000,173.0,199.0,1,left,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M55.00S,2022-03-12T01:14:40.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,5,8,2022-03-12T01:14:53Z,300000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,
31,PT08M55.00S,2022-03-12T01:14:45.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,5,8,2022-03-12T01:14:45Z,310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT08M46.00S,2022-03-12T01:15:02.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,32.013797634691194,58.333333333333336,1610612766,5,8,2022-03-12T01:15:10Z,320000,-42.0,248.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
33,PT08M43.00S,2022-03-12T01:15:05.3Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612740,5,8,2022-03-12T01:15:10Z,330000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
34,PT08M36.00S,2022-03-12T01:15:12.4Z,1,REGULAR,3pt,Jump Shot,[],202685,69.85873850197109,74.26470588235294,1610612740,5,8,2022-03-12T01:15:21Z,340000,121.0,231.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M33.00S,2022-03-12T01:15:15.4Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,5,8,2022-03-12T01:15:21Z,350000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
36,PT08M30.00S,2022-03-12T01:15:18.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203486,5.995400788436268,49.754901960784316,1610612766,5,10,2022-03-12T01:18:28Z,360000,1.0,4.0,1,left,M. Plumlee running DUNK (2 PTS) (M. Bridges 2 AST),"[203486, 1628970]",1610612766.0,CHA,running,,,Plumlee,M. Plumlee,,,,,0.41,Made,,,,,,,,2.0,M. Bridges,1628970.0,2.0,,,,,,,,
38,PT08M15.00S,2022-03-12T01:15:35.8Z,1,REGULAR,foul,personal,[],203486,,,1610612740,5,10,2022-03-12T01:15:45Z,380000,,,0,,M. Plumlee personal FOUL (2 PF),"[203486, 1630529]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Jones,1630529.0,,,
40,PT08M13.00S,2022-03-12T01:15:55.4Z,1,REGULAR,turnover,bad pass,[],1628984,,,1610612740,5,10,2022-03-12T01:16:02Z,400000,,,0,,D. Graham bad pass TURNOVER (1 TO),"[1628984, 203486]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,1.0,Plumlee,203486.0,,,,,,,,,,,,
41,PT08M13.00S,2022-03-12T01:15:55.4Z,1,REGULAR,steal,,[],203486,,,1610612766,5,10,2022-03-12T01:15:57Z,410000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M10.00S,2022-03-12T01:15:58.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203486,6.1268068331143235,50.0,1610612766,5,12,2022-03-12T01:19:09Z,420000,0.0,5.0,1,left,M. Plumlee running DUNK (4 PTS),[203486],1610612766.0,CHA,running,,,Plumlee,M. Plumlee,,,,,0.51,Made,,,,,,,,4.0,,,,,,,,,,,
43,PT08M10.00S,2022-03-12T01:16:05.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,5,12,2022-03-12T01:16:05Z,430000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M51.00S,2022-03-12T01:19:09.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,93.24901445466492,49.01960784313725,1610612740,7,12,2022-03-12T01:19:19Z,440000,-5.0,11.0,1,right,H. Jones driving DUNK (2 PTS) (J. Hayes 1 AST),"[1630529, 1629637]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,1.2,Made,,,,,,,,2.0,J. Hayes,1629637.0,1.0,,,,,,,,
46,PT07M40.00S,2022-03-12T01:19:20.0Z,1,REGULAR,2pt,Jump Shot,[],1626179,19.92444152431012,29.65686274509804,1610612766,7,14,2022-03-12T01:20:14Z,460000,102.0,135.0,1,left,T. Rozier 16' pullup Jump Shot (5 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,16.89,Made,,,,,,,,5.0,,,,,,,,,,,
47,PT07M20.00S,2022-03-12T01:19:40.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,92.9862023653088,35.294117647058826,1610612740,9,14,2022-03-12T01:19:44Z,470000,-74.0,13.0,1,right,J. Valanciunas 7' turnaround Hook (4 PTS),[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,7.47,Made,,,,,,,,4.0,,,,,,,,,,,
48,PT07M08.00S,2022-03-12T01:20:02.0Z,1,REGULAR,turnover,out-of-bounds,[],203486,,,1610612766,9,14,2022-03-12T01:20:27Z,480000,,,0,,M. Plumlee bad pass out-of-bounds TURNOVER (1 TO),[203486],1610612766.0,CHA,bad pass,,,Plumlee,M. Plumlee,,,,,,,,,,,1.0,,,,,,,203591.0,,,,,,,
49,PT07M08.00S,2022-03-12T01:20:05.3Z,1,REGULAR,substitution,out,[],1630230,,,1610612740,9,14,2022-03-12T01:20:17Z,490000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M08.00S,2022-03-12T01:20:05.3Z,1,REGULAR,substitution,out,[],203486,,,1610612740,9,14,2022-03-12T01:20:17Z,500000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M08.00S,2022-03-12T01:20:05.3Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,9,14,2022-03-12T01:20:17Z,510000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M08.00S,2022-03-12T01:20:05.3Z,1,REGULAR,substitution,in,[],1626149,,,1610612740,9,14,2022-03-12T01:20:17Z,520000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M56.00S,2022-03-12T01:20:26.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202685,93.9060446780552,50.49019607843137,1610612740,11,14,2022-03-12T01:20:46Z,530000,2.0,5.0,1,right,J. Valanciunas DUNK (6 PTS) (H. Jones 2 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,0.54,Made,,,,,,,,6.0,H. Jones,1630529.0,2.0,,,,,,,,
55,PT06M46.00S,2022-03-12T01:20:45.6Z,1,REGULAR,foul,personal,[],1630631,,,1610612766,11,14,2022-03-12T01:21:44Z,550000,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1628970]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Bridges,1628970.0,,,
57,PT06M46.00S,2022-03-12T01:20:51.3Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,11,14,2022-03-12T01:20:56Z,570000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M46.00S,2022-03-12T01:20:51.3Z,1,REGULAR,substitution,in,[],1628998,,,1610612766,11,14,2022-03-12T01:20:56Z,580000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M39.00S,2022-03-12T01:21:13.0Z,1,REGULAR,foul,personal,[],1628984,,,1610612766,11,14,2022-03-12T01:21:15Z,590000,,,0,,D. Graham personal FOUL (1 PF),"[1628984, 1628998]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Martin,1628998.0,,,
61,PT06M34.00S,2022-03-12T01:21:36.4Z,1,REGULAR,turnover,out-of-bounds,[],1626149,,,1610612766,11,14,2022-03-12T01:22:06Z,610000,,,0,,M. Harrell bad pass out-of-bounds TURNOVER (1 TO),[1626149],1610612766.0,CHA,bad pass,,,Harrell,M. Harrell,,,,,,,,,,,1.0,,,,,,,202049.0,,,,,,,
62,PT06M20.00S,2022-03-12T01:21:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,92.72339027595268,53.18627450980392,1610612740,13,14,2022-03-12T01:22:19Z,620000,16.0,16.0,1,right,H. Jones driving Layup (4 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,2.25,Made,,,,,,,,4.0,,,,,,,,,,,
63,PT06M20.00S,2022-03-12T01:22:03.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,13,14,2022-03-12T01:22:03Z,630000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M20.00S,2022-03-12T01:24:12.1Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,13,14,2022-03-12T01:24:38Z,640000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M20.00S,2022-03-12T01:24:12.1Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,13,14,2022-03-12T01:24:38Z,650000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M58.00S,2022-03-12T01:25:13.8Z,1,REGULAR,2pt,Jump Shot,[],1628998,11.777266754270697,73.2843137254902,1610612766,13,16,2022-03-12T01:25:20Z,660000,-116.0,58.0,1,left,C. Martin 13' pullup Jump Shot (2 PTS) (T. Rozier 1 AST),"[1628998, 1626179]",1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,13.01,Made,,,,,,,,2.0,T. Rozier,1626179.0,1.0,,,,,,,,
68,PT05M33.00S,2022-03-12T01:25:37.6Z,1,REGULAR,3pt,Jump Shot,[],1628984,66.5735873850197,26.225490196078432,1610612740,13,16,2022-03-12T01:25:44Z,680000,-119.0,262.0,1,right,MISS D. Graham 28' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,28.74,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M30.00S,2022-03-12T01:25:40.6Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,13,16,2022-03-12T01:25:44Z,690000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
70,PT05M25.00S,2022-03-12T01:25:45.6Z,1,REGULAR,3pt,Jump Shot,[],1626162,28.33442838370565,82.1078431372549,1610612766,13,16,2022-03-12T01:27:06Z,700000,-161.0,214.0,1,left,MISS K. Oubre Jr. 26' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M22.00S,2022-03-12T01:25:48.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,13,16,2022-03-12T01:26:03Z,710000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
72,PT05M19.00S,2022-03-12T01:25:55.2Z,1,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612740,13,16,2022-03-12T01:26:08Z,720000,,,0,,M. Harrell shooting personal FOUL (1 PF) (Hayes 2 FT),"[1626149, 1629637]",1610612766.0,CHA,shooting,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Hayes,1629637.0,,,
74,PT05M19.00S,2022-03-12T01:26:22.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629637,,,1610612740,14,16,2022-03-12T01:26:22Z,740000,,,0,,J. Hayes Free Throw 1 of 2 (4 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
