actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
89,PT04M52.00S,2022-01-04T01:24:46.2Z,1,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,16,10,2022-01-04T01:24:46Z,890000,,,0,,H. Jones Free Throw 2 of 2 (4 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
91,PT04M31.00S,2022-01-04T01:25:20.8Z,1,REGULAR,foul,personal,[],1627742,,,1610612762,16,10,2022-01-04T01:25:31Z,910000,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1628378]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,1629174.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,
93,PT04M19.00S,2022-01-04T01:25:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,84.31340341655716,44.6078431372549,1610612762,16,10,2022-01-04T01:26:40Z,930000,-27.0,95.0,1,right,MISS B. Bogdanovic 9' turnaround Shot,[202711],1610612762.0,UTA,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,9.88,Missed,,,,,,,,,,,,,,
94,PT04M19.00S,2022-01-04T01:25:43.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,16,10,2022-01-04T01:26:40Z,940000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,
95,PT04M19.00S,2022-01-04T01:25:50.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,16,10,2022-01-04T01:25:50Z,950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M19.00S,2022-01-04T01:25:51.3Z,1,REGULAR,substitution,out,[],1628404,,,1610612762,16,10,2022-01-04T01:26:07Z,960000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M19.00S,2022-01-04T01:25:51.3Z,1,REGULAR,substitution,in,[],202066,,,1610612762,16,10,2022-01-04T01:26:07Z,970000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M17.00S,2022-01-04T01:26:17.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612762,16,10,2022-01-04T01:26:23Z,980000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,203177.0,,,,,,,,,,,,,,,,,,,,
99,PT04M02.00S,2022-01-04T01:26:42.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,10.5946123521682,40.931372549019606,1610612740,16,10,2022-01-04T01:27:26Z,990000,45.0,47.0,1,left,MISS B. Ingram 6' driving floating Shot,[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,,,,,,6.53,Missed,,,,,,,,,,,,,,
100,PT04M01.00S,2022-01-04T01:26:43.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,16,10,2022-01-04T01:26:49Z,1000000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,
101,PT04M01.00S,2022-01-04T01:26:49.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,16,10,2022-01-04T01:26:49Z,1010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M01.00S,2022-01-04T01:26:59.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,16,10,2022-01-04T01:26:59Z,1020000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M01.00S,2022-01-04T01:29:18.1Z,1,REGULAR,substitution,out,[],1630529,,,1610612762,16,10,2022-01-04T01:29:37Z,1030000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M01.00S,2022-01-04T01:29:18.1Z,1,REGULAR,substitution,out,[],1627742,,,1610612762,16,10,2022-01-04T01:29:37Z,1040000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M01.00S,2022-01-04T01:29:18.1Z,1,REGULAR,substitution,out,[],202711,,,1610612762,16,10,2022-01-04T01:29:37Z,1050000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M01.00S,2022-01-04T01:29:18.1Z,1,REGULAR,substitution,in,[],1629109,,,1610612762,16,10,2022-01-04T01:29:37Z,1060000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M01.00S,2022-01-04T01:29:18.1Z,1,REGULAR,substitution,in,[],1629638,,,1610612762,16,10,2022-01-04T01:29:37Z,1070000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M01.00S,2022-01-04T01:29:18.1Z,1,REGULAR,substitution,in,[],203903,,,1610612762,16,10,2022-01-04T01:29:37Z,1080000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M44.00S,2022-01-04T01:30:07.9Z,1,REGULAR,3pt,Jump Shot,[],203903,71.30420499342969,22.30392156862745,1610612762,16,13,2022-01-04T01:30:15Z,1090000,-138.0,217.0,1,right,J. Clarkson 25' 3PT  (3 PTS) (R. Gay 1 AST),"[203903, 200752]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,25.76,Made,3.0,,,,,,,,R. Gay,200752.0,1.0,,,
111,PT03M24.00S,2022-01-04T01:30:28.5Z,1,REGULAR,3pt,Jump Shot,[],1629638,32.40801576872536,44.11764705882353,1610612740,16,13,2022-01-04T01:30:36Z,1110000,29.0,252.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,25.38,Missed,,,,,,,,,,,,,,
112,PT03M23.00S,2022-01-04T01:30:29.5Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612740,16,13,2022-01-04T01:31:17Z,1120000,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,
113,PT03M22.00S,2022-01-04T01:30:37.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,8.754927726675426,50.245098039215684,1610612740,18,13,2022-01-04T01:35:45Z,1130000,-1.0,30.0,1,left,J. Hayes putback Layup (2 PTS),[1629637],1610612740.0,NOP,putback,,,Hayes,J. Hayes,,,,,,,,,,2.98,Made,2.0,,,,,,,,,,,,,
114,PT03M22.00S,2022-01-04T01:30:40.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",200752,,,1610612740,18,13,2022-01-04T01:31:14Z,1140000,,,0,,R. Gay shooting personal FOUL (1 PF) (Hayes 1 FT),"[200752, 1629637]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,1629174.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,,
116,PT03M22.00S,2022-01-04T01:30:51.9Z,1,REGULAR,substitution,out,[],1626220,,,1610612740,18,13,2022-01-04T01:31:12Z,1160000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M22.00S,2022-01-04T01:30:51.9Z,1,REGULAR,substitution,out,[],1628378,,,1610612740,18,13,2022-01-04T01:31:12Z,1170000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M22.00S,2022-01-04T01:30:51.9Z,1,REGULAR,substitution,in,[],203497,,,1610612740,18,13,2022-01-04T01:31:12Z,1180000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M22.00S,2022-01-04T01:30:51.9Z,1,REGULAR,substitution,in,[],201144,,,1610612740,18,13,2022-01-04T01:31:12Z,1190000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M22.00S,2022-01-04T01:31:17.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629637,,,1610612740,19,13,2022-01-04T01:31:17Z,1200000,,,0,,J. Hayes Free Throw 1 of 1 (3 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
121,PT03M02.00S,2022-01-04T01:31:38.7Z,1,REGULAR,3pt,Jump Shot,[],203903,74.32654402102497,11.27450980392157,1610612762,19,16,2022-01-04T01:31:45Z,1210000,-194.0,189.0,1,right,J. Clarkson 27' 3PT  (6 PTS) (M. Conley 2 AST),"[203903, 201144]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,27.04,Made,6.0,,,,,,,,M. Conley,201144.0,2.0,,,
123,PT02M50.00S,2022-01-04T01:31:53.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201144,,,1610612740,19,16,2022-01-04T01:32:02Z,1230000,,,0,,M. Conley shooting personal FOUL (2 PF) (Alvarado 2 FT),"[201144, 1630631]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,203177.0,2.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,
125,PT02M50.00S,2022-01-04T01:32:19.9Z,1,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,19,16,2022-01-04T01:32:36Z,1250000,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,Missed,,,,,,,,,,,,,,
126,PT02M50.00S,2022-01-04T01:32:19.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,19,16,2022-01-04T01:32:36Z,1260000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,
127,PT02M50.00S,2022-01-04T01:32:19.9Z,1,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,19,16,2022-01-04T01:32:36Z,1270000,,,0,,MISS J. Alvarado Free Throw 2 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,Missed,,,,,,,,,,,,,,
128,PT02M46.00S,2022-01-04T01:32:23.9Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,19,16,2022-01-04T01:32:36Z,1280000,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,127.0,3.0,3.0,0.0,,,,,,,,,
129,PT02M26.00S,2022-01-04T01:32:55.5Z,1,REGULAR,3pt,Jump Shot,[],203903,71.69842312746385,84.06862745098039,1610612762,19,16,2022-01-04T01:33:07Z,1290000,170.0,214.0,1,right,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,27.31,Missed,,,,,,,,,,,,,,
130,PT02M22.00S,2022-01-04T01:32:58.9Z,1,REGULAR,rebound,defensive,[],1629109,,,1610612740,19,16,2022-01-04T01:32:58Z,1300000,,,0,,G. Clark REBOUND (Off:0 Def:1),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,
131,PT02M07.00S,2022-01-04T01:33:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629638,24.129434954007884,84.31372549019608,1610612740,22,16,2022-01-04T01:33:26Z,1310000,-172.0,174.0,1,left,N. Alexander-Walker 24' 3PT  (3 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,24.46,Made,3.0,,,,,,,,,,,,,
132,PT01M53.00S,2022-01-04T01:33:27.3Z,1,REGULAR,3pt,Jump Shot,[],201144,71.43561103810775,13.480392156862745,1610612762,22,16,2022-01-04T01:33:31Z,1320000,-183.0,216.0,1,right,MISS M. Conley 28' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,28.28,Missed,,,,,,,,,,,,,,
133,PT01M51.00S,2022-01-04T01:33:29.3Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,22,16,2022-01-04T01:33:31Z,1330000,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,132.0,2.0,1.0,1.0,,,,,,,,,
134,PT01M45.00S,2022-01-04T01:33:36.7Z,1,REGULAR,3pt,Jump Shot,[],1629638,23.47240473061761,87.5,1610612740,22,16,2022-01-04T01:33:44Z,1340000,-188.0,168.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,25.18,Missed,,,,,,,,,,,,,,
135,PT01M42.00S,2022-01-04T01:33:39.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,22,16,2022-01-04T01:33:44Z,1350000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,134.0,,,,,,,,,,,,
136,PT01M42.00S,2022-01-04T01:33:43.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,22,16,2022-01-04T01:33:43Z,1360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M31.00S,2022-01-04T01:34:00.8Z,1,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612762,22,16,2022-01-04T01:34:06Z,1370000,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Conley 2 FT),"[1630631, 201144]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,1629174.0,1.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,,
139,PT01M31.00S,2022-01-04T01:34:35.9Z,1,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,22,17,2022-01-04T01:34:35Z,1390000,,,0,,M. Conley Free Throw 1 of 2 (3 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
140,PT01M31.00S,2022-01-04T01:34:52.6Z,1,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,22,18,2022-01-04T01:34:52Z,1400000,,,0,,M. Conley Free Throw 2 of 2 (4 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
141,PT01M18.00S,2022-01-04T01:35:08.1Z,1,REGULAR,turnover,bad pass,[],1629638,,,1610612740,22,18,2022-01-04T01:35:14Z,1410000,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 203497]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,,
142,PT01M18.00S,2022-01-04T01:35:08.1Z,1,REGULAR,steal,,[],203497,,,1610612762,22,18,2022-01-04T01:35:10Z,1420000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M59.40S,2022-01-04T01:35:27.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],200752,92.9862023653088,67.15686274509804,1610612762,22,18,2022-01-04T01:35:35Z,1430000,86.0,13.0,1,right,MISS R. Gay 8' step back Shot,[200752],1610612762.0,UTA,step back,,,Gay,R. Gay,,,,,,,,,,8.68,Missed,,,,,,,,,,,,,,
144,PT00M57.30S,2022-01-04T01:35:29.4Z,1,REGULAR,rebound,defensive,[],202066,,,1610612740,22,18,2022-01-04T01:35:35Z,1440000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,
145,PT00M49.40S,2022-01-04T01:35:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,15.193823915900131,51.225490196078425,1610612740,24,18,2022-01-04T01:35:42Z,1450000,-6.0,90.0,1,left,N. Alexander-Walker 9' floating Jump Shot (5 PTS),[1629638],1610612740.0,NOP,floating,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,9.05,Made,5.0,,,,,,,,,,,,,
146,PT00M38.40S,2022-01-04T01:35:55.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,24,18,2022-01-04T01:35:55Z,1460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M36.60S,2022-01-04T01:36:16.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629109,,,1610612762,24,18,2022-01-04T01:36:24Z,1470000,,,0,,G. Clark shooting personal FOUL (1 PF) (Gay 2 FT),"[1629109, 200752]",1610612740.0,NOP,shooting,,,Clark,G. Clark,,,,,1629174.0,1.0,0.0,Gay,200752.0,,,,,,,,,,,,,,,,
149,PT00M36.60S,2022-01-04T01:36:41.4Z,1,REGULAR,freethrow,1 of 2,[],200752,,,1610612762,24,19,2022-01-04T01:36:41Z,1490000,,,0,,R. Gay Free Throw 1 of 2 (3 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
150,PT00M36.60S,2022-01-04T01:36:59.3Z,1,REGULAR,freethrow,2 of 2,[],200752,,,1610612762,24,20,2022-01-04T01:36:59Z,1500000,,,0,,R. Gay Free Throw 2 of 2 (4 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
151,PT00M24.50S,2022-01-04T01:37:16.6Z,1,REGULAR,foul,offensive,['inpenalty'],1629638,,,1610612740,24,20,2022-01-04T01:37:30Z,1510000,,,0,,N. Alexander-Walker offensive FOUL (1 PF),"[1629638, 201144]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,2004.0,1.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,,
153,PT00M24.50S,2022-01-04T01:37:16.6Z,1,REGULAR,turnover,offensive foul,[],1629638,,,1610612740,24,20,2022-01-04T01:37:16Z,1530000,,,0,,N. Alexander-Walker offensive foul TURNOVER (2 TO),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,2004.0,,,,,,,,,,,,2.0,,,,,,,,
154,PT00M03.30S,2022-01-04T01:37:47.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203903,72.09264126149803,21.07843137254902,1610612762,24,23,2022-01-04T01:37:53Z,1540000,-145.0,210.0,1,right,J. Clarkson 25' 3PT  (9 PTS) (M. Conley 3 AST),"[203903, 201144]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,25.48,Made,9.0,,,,,,,,M. Conley,201144.0,3.0,,,
156,PT00M00.50S,2022-01-04T01:37:56.7Z,1,REGULAR,3pt,Jump Shot,[],1629637,51.0676741130092,32.1078431372549,1610612740,24,23,2022-01-04T01:39:06Z,1560000,89.0,428.0,1,left,MISS J. Hayes 43' pullup 3PT,[1629637],1610612740.0,NOP,pullup,,,Hayes,J. Hayes,,,,,,,,,,43.68,Missed,,,,,,,,,,,,,,
157,PT00M00.10S,2022-01-04T01:37:57.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,24,23,2022-01-04T01:39:06Z,1570000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,
158,PT00M00.00S,2022-01-04T01:38:02.3Z,1,REGULAR,period,end,[],0,,,1610612740,24,23,2022-01-04T01:38:02Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-01-04T01:40:09.2Z,2,REGULAR,substitution,out,['startperiod'],1629637,,,1610612740,24,23,2022-01-04T01:40:25Z,1590000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-01-04T01:40:09.2Z,2,REGULAR,substitution,out,['startperiod'],1629109,,,1610612740,24,23,2022-01-04T01:40:25Z,1600000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-01-04T01:40:09.2Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,24,23,2022-01-04T01:40:25Z,1610000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-01-04T01:40:09.2Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612740,24,23,2022-01-04T01:40:25Z,1620000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-01-04T01:40:09.2Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,24,23,2022-01-04T01:40:25Z,1630000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-01-04T01:40:09.2Z,2,REGULAR,substitution,in,['startperiod'],1628984,,,1610612740,24,23,2022-01-04T01:40:25Z,1640000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-04T01:40:31.9Z,2,REGULAR,period,start,[],0,,,1610612740,24,23,2022-01-04T01:40:31Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M39.00S,2022-01-04T01:40:51.9Z,2,REGULAR,3pt,Jump Shot,[],1629638,15.850854139290407,3.6764705882352944,1610612740,24,23,2022-01-04T01:41:00Z,1660000,232.0,96.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,25.09,Missed,,,,,,,,,,,,,,
167,PT11M38.00S,2022-01-04T01:40:52.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,24,23,2022-01-04T01:41:00Z,1670000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,166.0,,,,,,,,,,,,
168,PT11M38.00S,2022-01-04T01:40:58.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,24,23,2022-01-04T01:40:58Z,1680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M27.00S,2022-01-04T01:41:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,93.64323258869908,45.83333333333333,1610612762,24,23,2022-01-04T01:41:18Z,1690000,-21.0,7.0,1,right,MISS R. Gobert Layup,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,2.2,Missed,,,,,,,,,,,,,,
170,PT11M25.00S,2022-01-04T01:41:15.7Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,24,23,2022-01-04T01:52:29Z,1700000,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,,
171,PT11M12.00S,2022-01-04T01:41:29.2Z,2,REGULAR,3pt,Jump Shot,[],202685,28.33442838370565,20.833333333333336,1610612740,27,23,2022-01-04T01:41:34Z,1710000,146.0,214.0,1,left,J. Valanciunas 25' 3PT  (8 PTS) (J. Hart 1 AST),"[202685, 1628404]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,25.88,Made,8.0,,,,,,,,J. Hart,1628404.0,1.0,,,
173,PT10M59.00S,2022-01-04T01:41:41.1Z,2,REGULAR,3pt,Jump Shot,[],201144,88.64980289093299,95.09803921568627,1610612762,27,23,2022-01-04T01:41:48Z,1730000,225.0,54.0,1,right,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,23.19,Missed,,,,,,,,,,,,,,
174,PT10M53.00S,2022-01-04T01:41:47.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,27,23,2022-01-04T01:41:47Z,1740000,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,173.0,4.0,2.0,2.0,,,,,,,,,
175,PT10M52.00S,2022-01-04T01:41:49.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200752,95.22010512483574,2.2058823529411766,1610612762,27,23,2022-01-04T01:41:54Z,1750000,-239.0,-8.0,1,right,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,23.91,Missed,,,,,,,,,,,,,,
176,PT10M49.00S,2022-01-04T01:41:52.2Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,27,23,2022-01-04T01:41:54Z,1760000,,,0,,R. Gobert REBOUND (Off:3 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,175.0,5.0,2.0,3.0,,,,,,,,,
177,PT10M46.00S,2022-01-04T01:41:54.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,93.9060446780552,55.63725490196079,1610612762,27,23,2022-01-04T01:42:00Z,1770000,28.0,5.0,1,right,MISS R. Gobert Layup - blocked,"[203497, 1628984]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,2.86,Missed,,,,,,,,,,,,Graham,1628984.0,
178,PT10M46.00S,2022-01-04T01:41:54.6Z,2,REGULAR,block,,[],1628984,,,1610612762,27,23,2022-01-04T01:41:56Z,1780000,,,0,,D. Graham BLOCK (1 BLK),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
