actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
30,PT09M35.00S,2022-04-11T01:50:51.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630530,93.51182654402102,53.67647058823529,1610612740,9,3,2022-04-11T01:51:24Z,300000,18.0,8.0,1,right,T. Murphy III running Layup (4 PTS),[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,2.03,Made,4.0,,,,,,,,,,,,,,,,,,
31,PT09M35.00S,2022-04-11T01:50:54.9Z,1,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612740,9,3,2022-04-11T01:51:07Z,310000,,,0,,K. Looney shooting personal FOUL (1 PF) (Murphy III 1 FT),"[1626172, 1630530]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,202053.0,1.0,0.0,Murphy III,1630530.0,,,,,,
33,PT09M35.00S,2022-04-11T01:51:21.7Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630530,,,1610612740,10,3,2022-04-11T01:51:21Z,330000,,,0,,T. Murphy III Free Throw 1 of 1 (5 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
34,PT09M22.00S,2022-04-11T01:51:37.2Z,1,REGULAR,2pt,Jump Shot,[],202691,20.97568988173456,48.529411764705884,1610612744,10,5,2022-04-11T01:51:45Z,340000,7.0,145.0,1,left,K. Thompson 14' pullup Jump Shot (5 PTS) (D. Green 2 AST),"[202691, 203110]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,14.49,Made,5.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,,
36,PT09M07.00S,2022-04-11T01:51:51.6Z,1,REGULAR,3pt,Jump Shot,[],1629637,94.43166885676742,3.6764705882352944,1610612740,13,5,2022-04-11T01:51:56Z,360000,-232.0,0.0,1,right,J. Hayes 3PT  (3 PTS) (C. McCollum 1 AST),"[1629637, 203468]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,23.16,Made,3.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,,
38,PT08M48.00S,2022-04-11T01:52:10.5Z,1,REGULAR,2pt,Jump Shot,[],203110,8.492115637319317,75.0,1610612744,13,7,2022-04-11T01:52:19Z,380000,-125.0,27.0,1,left,D. Green 12' bank Jump Shot (2 PTS) (J. Poole 1 AST),"[203110, 1629673]",1610612744.0,GSW,bank,,,Green,D. Green,,,,,12.79,Made,2.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,,
40,PT08M36.00S,2022-04-11T01:52:23.0Z,1,REGULAR,3pt,Jump Shot,[],203468,68.28186596583443,63.970588235294116,1610612740,13,7,2022-04-11T01:52:27Z,400000,70.0,246.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M34.00S,2022-04-11T01:52:25.1Z,1,REGULAR,rebound,offensive,[],1630230,,,1610612740,13,7,2022-04-11T01:52:25Z,410000,,,0,,N. Marshall REBOUND (Off:2 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,40.0,3.0,1.0,2.0,,,,,,,,,,,
42,PT08M33.00S,2022-04-11T01:52:29.5Z,1,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612740,13,7,2022-04-11T01:52:36Z,420000,,,0,,N. Marshall lost ball out-of-bounds TURNOVER (1 TO),[1630230],1610612740.0,NOP,lost ball,,,Marshall,N. Marshall,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,,,
43,PT08M20.00S,2022-04-11T01:52:43.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202691,21.632720105124836,36.029411764705884,1610612744,13,9,2022-04-11T01:53:09Z,430000,70.0,151.0,1,left,K. Thompson 16' pullup Jump Shot (7 PTS) (K. Looney 1 AST),"[202691, 1626172]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,16.62,Made,7.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,,
45,PT08M02.00S,2022-04-11T01:53:00.9Z,1,REGULAR,3pt,Jump Shot,[],1629637,94.1688567674113,94.85294117647058,1610612740,13,9,2022-04-11T01:53:05Z,450000,224.0,2.0,1,right,MISS J. Hayes 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M59.00S,2022-04-11T01:53:03.9Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,13,9,2022-04-11T01:53:05Z,460000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,
47,PT07M49.00S,2022-04-11T01:53:13.3Z,1,REGULAR,3pt,Jump Shot,[],202691,20.581471747700395,91.17647058823529,1610612744,13,12,2022-04-11T01:53:18Z,470000,-206.0,141.0,1,left,K. Thompson 24' 3PT  (10 PTS) (D. Green 3 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,24.96,Made,10.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,,
49,PT07M34.00S,2022-04-11T01:53:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,92.59198423127464,46.568627450980394,1610612740,13,12,2022-04-11T01:54:31Z,490000,-17.0,17.0,1,right,MISS W. Hernangomez driving Layup,[1626195],1610612740.0,NOP,driving,,,Hernangomez,W. Hernangomez,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M31.00S,2022-04-11T01:53:35.7Z,1,REGULAR,rebound,offensive,[],1630230,,,1610612740,13,12,2022-04-11T01:54:31Z,500000,,,0,,N. Marshall REBOUND (Off:3 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,49.0,4.0,1.0,3.0,,,,,,,,,,,
51,PT07M28.00S,2022-04-11T01:53:38.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630230,94.40999984741211,50.0,1610612740,13,12,2022-04-11T01:55:18Z,510000,0.0,0.0,1,right,MISS N. Marshall tip Layup,[1630230],1610612740.0,NOP,tip,,,Marshall,N. Marshall,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M28.00S,2022-04-11T01:53:38.2Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,13,12,2022-04-11T01:55:18Z,520000,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,51.0,3.0,2.0,1.0,,,,,,,,,,,
53,PT07M25.00S,2022-04-11T01:53:43.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630530,94.40999984741211,50.0,1610612740,15,12,2022-04-11T01:55:25Z,530000,0.0,0.0,1,right,T. Murphy III tip Layup (7 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
54,PT07M10.00S,2022-04-11T01:53:52.7Z,1,REGULAR,3pt,Jump Shot,[],1629673,32.53942181340342,52.20588235294118,1610612744,15,12,2022-04-11T01:54:00Z,540000,-11.0,253.0,1,left,MISS J. Poole 25' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M06.00S,2022-04-11T01:53:56.7Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,15,12,2022-04-11T01:54:00Z,550000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,
56,PT07M00.00S,2022-04-11T01:54:06.4Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612740,15,12,2022-04-11T01:54:22Z,560000,,,0,,K. Looney shooting personal FOUL (2 PF) (Hernangomez 2 FT),"[1626172, 1626195]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,2004.0,2.0,0.0,Hernangomez,1626195.0,,,,,,
58,PT07M00.00S,2022-04-11T01:54:31.2Z,1,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,16,12,2022-04-11T01:54:31Z,580000,,,0,,W. Hernangomez Free Throw 1 of 2 (3 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
59,PT07M00.00S,2022-04-11T01:54:48.8Z,1,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,17,12,2022-04-11T01:54:48Z,590000,,,0,,W. Hernangomez Free Throw 2 of 2 (4 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
60,PT06M48.00S,2022-04-11T01:55:03.0Z,1,REGULAR,3pt,Jump Shot,[],202691,28.86005256241787,71.32352941176471,1610612744,17,12,2022-04-11T01:55:08Z,600000,-107.0,219.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,24.34,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M44.00S,2022-04-11T01:55:07.0Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,17,12,2022-04-11T01:55:08Z,610000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,
62,PT06M36.00S,2022-04-11T01:55:14.4Z,1,REGULAR,3pt,Jump Shot,[],1630230,73.14388961892247,17.647058823529413,1610612740,17,12,2022-04-11T01:55:19Z,620000,-162.0,200.0,1,right,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M33.00S,2022-04-11T01:55:17.4Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,12,2022-04-11T01:55:19Z,630000,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,,,,
64,PT06M27.00S,2022-04-11T01:55:27.0Z,1,REGULAR,foul,personal,[],1626195,,,1610612744,17,12,2022-04-11T01:55:35Z,640000,,,0,,W. Hernangomez personal FOUL (1 PF),"[1626195, 1629673]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,202053.0,1.0,0.0,Poole,1629673.0,,,,,,
66,PT06M27.00S,2022-04-11T01:55:37.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,17,12,2022-04-11T01:55:37Z,660000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M27.00S,2022-04-11T01:58:15.7Z,1,REGULAR,substitution,out,[],203468,,,1610612744,17,12,2022-04-11T01:58:33Z,670000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M27.00S,2022-04-11T01:58:15.7Z,1,REGULAR,substitution,in,[],1630631,,,1610612744,17,12,2022-04-11T01:58:33Z,680000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M21.00S,2022-04-11T01:58:59.7Z,1,REGULAR,3pt,Jump Shot,[],1629673,18.347568988173457,6.372549019607843,1610612744,17,15,2022-04-11T01:59:06Z,690000,218.0,120.0,1,left,J. Poole 24' 3PT  (3 PTS) (K. Looney 2 AST),"[1629673, 1626172]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,24.89,Made,3.0,K. Looney,1626172.0,2.0,,,,,,,,,,,,,,,
71,PT05M57.00S,2022-04-11T01:59:31.1Z,1,REGULAR,foul,offensive,[],1630230,,,1610612740,17,15,2022-04-11T02:00:03Z,710000,,,0,,N. Marshall offensive FOUL (1 PF),"[1630230, 1629673]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,2004.0,1.0,0.0,Poole,1629673.0,,,,,,
73,PT05M57.00S,2022-04-11T01:59:31.1Z,1,REGULAR,turnover,offensive foul,[],1630230,,,1610612740,17,15,2022-04-11T01:59:31Z,730000,,,0,,N. Marshall offensive foul TURNOVER (2 TO),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,2004.0,,,,,2.0,,,,,
74,PT05M57.00S,2022-04-11T02:00:03.7Z,1,REGULAR,instantreplay,request,[],0,,,1610612744,17,15,2022-04-11T02:00:58Z,740000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,Common Foul Upheld,,
75,PT05M38.00S,2022-04-11T02:01:33.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626172,5.601182654402102,51.225490196078425,1610612744,17,17,2022-04-11T02:02:13Z,750000,-6.0,0.0,1,left,K. Looney DUNK (2 PTS) (M. Moody 1 AST),"[1626172, 1630541]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,0.61,Made,2.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,,
77,PT05M29.00S,2022-04-11T02:01:41.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,66.83639947437582,41.17647058823529,1610612740,17,17,2022-04-11T02:01:49Z,770000,-44.0,259.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M25.00S,2022-04-11T02:01:45.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,17,2022-04-11T02:01:49Z,780000,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,77.0,4.0,4.0,0.0,,,,,,,,,,,
79,PT05M15.00S,2022-04-11T02:02:03.8Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,17,17,2022-04-11T02:02:14Z,790000,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,,,,,,,,,,,2004.0,,,,,1.0,,,,,
80,PT05M15.00S,2022-04-11T02:02:09.8Z,1,REGULAR,substitution,out,[],1630541,,,1610612740,17,17,2022-04-11T02:02:17Z,800000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M15.00S,2022-04-11T02:02:09.8Z,1,REGULAR,substitution,in,[],1627814,,,1610612740,17,17,2022-04-11T02:02:17Z,810000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M02.00S,2022-04-11T02:02:36.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626195,87.20433639947439,56.61764705882353,1610612740,19,17,2022-04-11T02:02:47Z,820000,33.0,68.0,1,right,W. Hernangomez 7' floating Jump Shot (6 PTS) (N. Marshall 2 AST),"[1626195, 1630230]",1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,7.54,Made,6.0,N. Marshall,1630230.0,2.0,,,,,,,,,,,,,,,
84,PT04M53.00S,2022-04-11T02:02:51.2Z,1,REGULAR,foul,personal,[],1630230,,,1610612744,19,17,2022-04-11T02:03:19Z,840000,,,0,,N. Marshall personal FOUL (2 PF),"[1630230, 1626172]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,202053.0,2.0,0.0,Looney,1626172.0,,,,,,
86,PT04M53.00S,2022-04-11T02:02:56.6Z,1,REGULAR,substitution,out,[],1626195,,,1610612744,19,17,2022-04-11T02:03:08Z,860000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M53.00S,2022-04-11T02:02:56.6Z,1,REGULAR,substitution,out,[],1629637,,,1610612744,19,17,2022-04-11T02:03:08Z,870000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M53.00S,2022-04-11T02:02:56.6Z,1,REGULAR,substitution,out,[],202691,,,1610612744,19,17,2022-04-11T02:03:08Z,880000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M53.00S,2022-04-11T02:02:56.6Z,1,REGULAR,substitution,in,[],202066,,,1610612744,19,17,2022-04-11T02:03:08Z,890000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M53.00S,2022-04-11T02:02:56.6Z,1,REGULAR,substitution,in,[],1626204,,,1610612744,19,17,2022-04-11T02:03:08Z,900000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M53.00S,2022-04-11T02:02:56.6Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,19,17,2022-04-11T02:03:08Z,910000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
