actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
92,PT05M22.00S,2021-10-28T00:00:32.1Z,1,REGULAR,2pt,Jump Shot,[],1629027,25.969119579500656,48.77450980392157,1610612737,18,15,2021-10-28T00:00:41Z,880000,6.0,192.0,1,left,MISS T. Young 19' floating Shot - blocked,"[1629027, 1629638]",1610612737.0,ATL,floating,,,Young,T. Young,,,,,19.17,Missed,,,,,,,,,,,,,,Alexander-Walker,1629638.0,,,,
93,PT05M22.00S,2021-10-28T00:00:32.1Z,1,REGULAR,block,,[],1629638,,,1610612737,18,15,2021-10-28T00:00:34Z,890000,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M19.00S,2021-10-28T00:00:35.1Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612740,18,15,2021-10-28T00:00:41Z,900000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,
95,PT05M06.00S,2021-10-28T00:00:48.6Z,1,REGULAR,3pt,Jump Shot,[],1629638,78.53153745072274,88.97058823529412,1610612740,18,15,2021-10-28T00:00:54Z,910000,195.0,149.0,1,right,MISS N. Alexander-Walker 24' 3PT - blocked,"[1629638, 203992]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,24.55,Missed,,,,,,,,,,,,,,Bogdanovic,203992.0,,,,
96,PT05M06.00S,2021-10-28T00:00:48.6Z,1,REGULAR,block,,[],203992,,,1610612740,18,15,2021-10-28T00:00:52Z,920000,,,0,,B. Bogdanovic BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M02.00S,2021-10-28T00:00:52.6Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,18,15,2021-10-28T00:00:54Z,930000,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,,,
98,PT04M58.00S,2021-10-28T00:00:55.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202685,83.39356110381078,52.94117647058824,1610612740,20,15,2021-10-28T00:01:00Z,940000,15.0,104.0,1,right,J. Valanciunas 10' Jump Shot (2 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,10.46,Made,2.0,,,,,,,,,,,,,,,,,,
99,PT04M45.00S,2021-10-28T00:01:09.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,26.10052562417871,14.460784313725492,1610612737,20,15,2021-10-28T00:01:14Z,950000,178.0,193.0,1,left,MISS K. Huerter 26' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
100,PT04M42.00S,2021-10-28T00:01:12.1Z,1,REGULAR,rebound,offensive,[],1629631,,,1610612737,20,15,2021-10-28T00:01:14Z,960000,,,0,,D. Hunter REBOUND (Off:1 Def:0),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,99.0,1.0,0.0,1.0,,,,,,,,,,,
101,PT04M39.00S,2021-10-28T00:01:15.1Z,1,REGULAR,turnover,lost ball,[],1629631,,,1610612737,20,15,2021-10-28T00:01:25Z,970000,,,0,,D. Hunter lost ball TURNOVER (1 TO),"[1629631, 202066]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,1.0,Temple,202066.0,
102,PT04M39.00S,2021-10-28T00:01:15.1Z,1,REGULAR,steal,,[],202066,,,1610612740,20,15,2021-10-28T00:01:18Z,980000,,,0,,G. Temple STEAL (1 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M33.00S,2021-10-28T00:01:21.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202066,94.56307490144546,45.09803921568628,1610612740,22,15,2021-10-28T00:08:39Z,990000,-25.0,-1.0,1,right,G. Temple running finger roll Layup (2 PTS),[202066],1610612740.0,NOP,running finger roll,,,Temple,G. Temple,,,,,2.45,Made,2.0,,,,,,,,,,,,,,,,,,
104,PT04M23.00S,2021-10-28T00:01:31.9Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,22,15,2021-10-28T00:01:38Z,1000000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 202685]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,2.0,Valanciunas,202685.0,
105,PT04M23.00S,2021-10-28T00:01:31.9Z,1,REGULAR,steal,,[],202685,,,1610612740,22,15,2021-10-28T00:02:00Z,1010000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M17.00S,2021-10-28T00:01:37.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630184,94.1688567674113,47.794117647058826,1610612740,24,15,2021-10-28T00:09:21Z,1020000,-11.0,2.0,1,right,K. Lewis Jr. running Layup (2 PTS),[1630184],1610612740.0,NOP,running,,,Lewis Jr.,K. Lewis Jr.,,,,,1.12,Made,2.0,,,,,,,,,,,,,,,,,,
107,PT04M12.00S,2021-10-28T00:01:49.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,24,15,2021-10-28T00:01:49Z,1030000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,out,[],1629638,,,1610612737,24,15,2021-10-28T00:04:57Z,1040000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,out,[],1627742,,,1610612737,24,15,2021-10-28T00:04:57Z,1050000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,24,15,2021-10-28T00:04:57Z,1060000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,out,[],203992,,,1610612737,24,15,2021-10-28T00:04:57Z,1070000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,out,[],203991,,,1610612737,24,15,2021-10-28T00:04:57Z,1080000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,in,[],1630530,,,1610612737,24,15,2021-10-28T00:04:57Z,1090000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,in,[],1630230,,,1610612737,24,15,2021-10-28T00:04:57Z,1100000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,in,[],201568,,,1610612737,24,15,2021-10-28T00:04:57Z,1110000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,in,[],1629629,,,1610612737,24,15,2021-10-28T00:04:57Z,1120000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M12.00S,2021-10-28T00:04:13.9Z,1,REGULAR,substitution,in,[],203476,,,1610612737,24,15,2021-10-28T00:04:57Z,1130000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M10.00S,2021-10-28T00:05:11.0Z,1,REGULAR,3pt,Jump Shot,[],1629027,35.03613666228647,54.41176470588235,1610612737,24,15,2021-10-28T00:05:16Z,1140000,-22.0,277.0,1,left,MISS T. Young 27' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,,
119,PT04M06.00S,2021-10-28T00:05:14.7Z,1,REGULAR,rebound,offensive,[],201568,,,1610612737,24,15,2021-10-28T00:05:14Z,1150000,,,0,,D. Gallinari REBOUND (Off:1 Def:0),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,118.0,1.0,0.0,1.0,,,,,,,,,,,
120,PT03M55.00S,2021-10-28T00:05:25.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628989,6.389618922470433,32.59803921568628,1610612737,24,15,2021-10-28T00:10:21Z,1160000,87.0,8.0,1,left,MISS K. Huerter 8' fadeaway Shot,[1628989],1610612737.0,ATL,fadeaway,,,Huerter,K. Huerter,,,,,8.73,Missed,,,,,,,,,,,,,,,,,,,
121,PT03M53.00S,2021-10-28T00:05:27.3Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,24,15,2021-10-28T00:05:36Z,1170000,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,120.0,3.0,2.0,1.0,,,,,,,,,,,
122,PT03M41.00S,2021-10-28T00:05:39.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,84.44480946123521,44.11764705882353,1610612740,24,15,2021-10-28T00:05:49Z,1180000,-29.0,94.0,1,right,MISS J. Valanciunas 9' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,9.82,Missed,,,,,,,,,,,,,,,,,,,
123,PT03M37.00S,2021-10-28T00:05:43.8Z,1,REGULAR,rebound,defensive,[],201568,,,1610612737,24,15,2021-10-28T00:05:49Z,1190000,,,0,,D. Gallinari REBOUND (Off:1 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,122.0,2.0,1.0,1.0,,,,,,,,,,,
124,PT03M18.00S,2021-10-28T00:06:02.9Z,1,REGULAR,3pt,Jump Shot,[],201568,32.802233902759525,35.53921568627451,1610612737,24,15,2021-10-28T00:06:07Z,1200000,72.0,256.0,1,left,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
125,PT03M14.00S,2021-10-28T00:06:06.9Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,24,15,2021-10-28T00:06:07Z,1210000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,
126,PT03M01.00S,2021-10-28T00:06:23.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,24,15,2021-10-28T00:06:23Z,1220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M50.00S,2021-10-28T00:06:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,93.77463863337714,49.50980392156863,1610612740,24,15,2021-10-28T00:06:52Z,1230000,-2.0,6.0,1,right,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M48.00S,2021-10-28T00:06:47.6Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,24,15,2021-10-28T00:14:48Z,1240000,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,127.0,4.0,3.0,1.0,,,,,,,,,,,
129,PT02M43.00S,2021-10-28T00:06:53.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.258212877792378,47.30392156862745,1610612737,24,17,2021-10-28T00:07:05Z,1250000,13.0,6.0,1,left,T. Young driving Layup (9 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.49,Made,9.0,,,,,,,,,,,,,,,,,,
130,PT02M32.00S,2021-10-28T00:07:03.6Z,1,REGULAR,3pt,Jump Shot,[],1630530,71.43561103810775,17.647058823529413,1610612740,27,17,2021-10-28T00:07:10Z,1260000,-162.0,216.0,1,right,T. Murphy III 26' 3PT  (3 PTS) (K. Lewis Jr. 1 AST),"[1630530, 1630184]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,26.99,Made,3.0,K. Lewis Jr.,1630184.0,1.0,,,,,,,,,,,,,,,
132,PT02M22.00S,2021-10-28T00:07:14.2Z,1,REGULAR,3pt,Jump Shot,[],1629629,25.837713534822605,13.480392156862745,1610612737,27,17,2021-10-28T00:07:19Z,1280000,183.0,190.0,1,left,MISS C. Reddish 26' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
133,PT02M19.00S,2021-10-28T00:07:17.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,27,17,2021-10-28T00:07:19Z,1290000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,132.0,4.0,3.0,1.0,,,,,,,,,,,
134,PT02M10.00S,2021-10-28T00:07:26.9Z,1,REGULAR,3pt,Jump Shot,[],1630230,96.13994743758212,95.09803921568627,1610612740,27,17,2021-10-28T00:07:32Z,1300000,225.0,-16.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,22.61,Missed,,,,,,,,,,,,,,,,,,,
135,PT02M07.00S,2021-10-28T00:07:29.9Z,1,REGULAR,rebound,defensive,[],203476,,,1610612737,27,17,2021-10-28T00:07:32Z,1310000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,
136,PT02M00.00S,2021-10-28T00:07:36.6Z,1,REGULAR,3pt,Jump Shot,[],203476,33.065045992115635,43.38235294117647,1610612737,27,17,2021-10-28T00:07:42Z,1320000,33.0,258.0,1,left,MISS G. Dieng 26' 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M55.00S,2021-10-28T00:07:41.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,27,17,2021-10-28T00:07:42Z,1330000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,136.0,5.0,4.0,1.0,,,,,,,,,,,
138,PT01M44.00S,2021-10-28T00:07:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202066,92.85479632063075,45.588235294117645,1610612740,29,17,2021-10-28T00:07:57Z,1340000,-22.0,15.0,1,right,G. Temple driving Layup (4 PTS) (J. Valanciunas 1 AST),"[202066, 202685]",1610612740.0,NOP,driving,,,Temple,G. Temple,,,,,2.65,Made,4.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,,,,,,
140,PT01M31.00S,2021-10-28T00:08:06.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,16.770696452036795,58.333333333333336,1610612737,29,17,2021-10-28T00:08:13Z,1360000,-42.0,105.0,1,left,MISS C. Reddish 11' step back Shot,[1629629],1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,11.31,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M26.00S,2021-10-28T00:08:11.5Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,29,17,2021-10-28T00:08:13Z,1370000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT01M23.00S,2021-10-28T00:08:13.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202066,93.38042049934296,48.77450980392157,1610612740,31,17,2021-10-28T00:08:18Z,1380000,-6.0,10.0,1,right,G. Temple cutting DUNK (6 PTS) (K. Lewis Jr. 2 AST),"[202066, 1630184]",1610612740.0,NOP,cutting,,,Temple,G. Temple,,,,,1.15,Made,6.0,K. Lewis Jr.,1630184.0,2.0,,,,,,,,,,,,,,,
144,PT01M07.00S,2021-10-28T00:08:28.9Z,1,REGULAR,3pt,Jump Shot,[],1628989,2.9730617608409986,98.2843137254902,1610612737,31,17,2021-10-28T00:08:35Z,1400000,-241.0,-25.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.27,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M05.00S,2021-10-28T00:08:30.9Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,31,17,2021-10-28T00:08:35Z,1410000,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,
146,PT00M57.10S,2021-10-28T00:08:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,94.56307490144546,49.754901960784316,1610612740,33,17,2021-10-28T00:08:48Z,1420000,-1.0,-1.0,1,right,K. Lewis Jr. reverse Layup (4 PTS),[1630184],1610612740.0,NOP,reverse,,,Lewis Jr.,K. Lewis Jr.,,,,,0.18,Made,4.0,,,,,,,,,,,,,,,,,,
147,PT00M46.90S,2021-10-28T00:08:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,10.988830486202366,65.19607843137256,1610612737,33,17,2021-10-28T00:09:00Z,1430000,-76.0,51.0,1,left,MISS D. Gallinari 9' fadeaway Shot,[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,9.14,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M44.70S,2021-10-28T00:08:57.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,33,17,2021-10-28T00:08:57Z,1440000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,147.0,6.0,5.0,1.0,,,,,,,,,,,
149,PT00M32.40S,2021-10-28T00:09:10.0Z,1,REGULAR,3pt,Jump Shot,[],202066,69.07030223390277,24.509803921568626,1610612740,33,17,2021-10-28T00:09:15Z,1450000,-127.0,238.0,1,right,MISS G. Temple 27' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M28.00S,2021-10-28T00:09:14.4Z,1,REGULAR,rebound,defensive,[],203476,,,1610612737,33,17,2021-10-28T00:09:15Z,1460000,,,0,,G. Dieng REBOUND (Off:0 Def:2),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,,
151,PT00M25.40S,2021-10-28T00:09:24.3Z,1,REGULAR,foul,personal,['2freethrow'],1630184,,,1610612737,33,17,2021-10-28T00:09:42Z,1470000,,,0,,K. Lewis Jr. shooting personal FOUL (1 PF) (Reddish 2 FT),"[1630184, 1629629]",1610612740.0,NOP,shooting,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,101283.0,1.0,0.0,Reddish,1629629.0,,,,,,
153,PT00M25.40S,2021-10-28T00:09:47.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629629,,,1610612737,33,18,2021-10-28T00:09:47Z,1490000,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
154,PT00M25.40S,2021-10-28T00:09:49.7Z,1,REGULAR,substitution,out,[],202066,,,1610612737,33,18,2021-10-28T00:10:02Z,1500000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M25.40S,2021-10-28T00:09:49.7Z,1,REGULAR,substitution,out,[],202685,,,1610612737,33,18,2021-10-28T00:10:02Z,1510000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M25.40S,2021-10-28T00:09:49.7Z,1,REGULAR,substitution,in,[],1629638,,,1610612737,33,18,2021-10-28T00:10:02Z,1520000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M25.40S,2021-10-28T00:09:49.7Z,1,REGULAR,substitution,in,[],1627742,,,1610612737,33,18,2021-10-28T00:10:02Z,1530000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M25.40S,2021-10-28T00:10:13.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629629,,,1610612737,33,19,2021-10-28T00:10:13Z,1540000,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
159,PT00M01.40S,2021-10-28T00:10:44.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,33,19,2021-10-28T00:10:52Z,1550000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,
162,PT00M00.00S,2021-10-28T00:10:59.9Z,1,REGULAR,period,end,[],0,,,1610612737,33,19,2021-10-28T00:10:59Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-10-28T00:14:01.2Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612737,33,19,2021-10-28T00:14:26Z,1590000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-10-28T00:14:01.2Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,33,19,2021-10-28T00:14:26Z,1600000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-10-28T00:14:01.2Z,2,REGULAR,substitution,in,['startperiod'],1629637,,,1610612737,33,19,2021-10-28T00:14:26Z,1610000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-10-28T00:14:01.2Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612737,33,19,2021-10-28T00:14:26Z,1620000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-10-28T00:14:32.5Z,2,REGULAR,period,start,[],0,,,1610612737,33,19,2021-10-28T00:14:32Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M47.00S,2021-10-28T00:14:49.9Z,2,REGULAR,foul,offensive,[],203476,,,1610612737,33,19,2021-10-28T00:15:05Z,1640000,,,0,,G. Dieng offensive FOUL (1 PF),"[203476, 1630230]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Marshall,1630230.0,,,,,,
170,PT11M47.00S,2021-10-28T00:14:49.9Z,2,REGULAR,turnover,offensive foul,[],203476,,,1610612737,33,19,2021-10-28T00:14:49Z,1660000,,,0,,G. Dieng offensive foul TURNOVER (1 TO),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,1628172.0,,,,,,,1.0,,,
171,PT11M47.00S,2021-10-28T00:15:12.2Z,2,REGULAR,substitution,out,[],203476,,,1610612740,33,19,2021-10-28T00:15:14Z,1670000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M47.00S,2021-10-28T00:15:12.2Z,2,REGULAR,substitution,in,[],1628381,,,1610612740,33,19,2021-10-28T00:15:14Z,1680000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M31.00S,2021-10-28T00:15:17.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630230,92.46057818659659,2.941176470588235,1610612740,33,19,2021-10-28T00:15:22Z,1690000,-235.0,18.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,,
174,PT11M28.00S,2021-10-28T00:15:20.2Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612737,33,19,2021-10-28T00:15:22Z,1700000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,
175,PT11M23.00S,2021-10-28T00:15:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,6.1268068331143235,53.92156862745098,1610612737,33,21,2021-10-28T00:15:42Z,1710000,-20.0,5.0,1,left,D. Gallinari Layup (2 PTS) (C. Reddish 1 AST),"[201568, 1629629]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,2.03,Made,2.0,C. Reddish,1629629.0,1.0,,,,,,,,,,,,,,,
