actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M20.00S,2022-02-16T01:12:03.4Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,4,2,2022-02-16T01:12:05Z,160000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M09.00S,2022-02-16T01:12:15.4Z,1,REGULAR,3pt,Jump Shot,[],1630533,66.3107752956636,55.14705882352941,1610612763,4,2,2022-02-16T01:12:21Z,170000,26.0,264.0,1,right,MISS Z. Williams 26' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
18,PT10M05.00S,2022-02-16T01:12:19.4Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,4,2,2022-02-16T01:12:21Z,180000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
19,PT10M02.00S,2022-02-16T01:12:22.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,72.22404730617609,17.401960784313726,1610612763,4,5,2022-02-16T01:12:27Z,190000,-163.0,209.0,1,right,J. Jackson Jr. 26' 3PT  (3 PTS) (D. Bane 1 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.47,Made,,,,,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,
21,PT09M37.00S,2022-02-16T01:12:47.3Z,1,REGULAR,3pt,Jump Shot,[],203468,23.99802890932983,85.7843137254902,1610612740,4,5,2022-02-16T01:12:53Z,210000,-179.0,173.0,1,left,MISS C. McCollum 24' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,
22,PT09M34.00S,2022-02-16T01:12:50.3Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,4,5,2022-02-16T01:12:53Z,220000,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT09M21.00S,2022-02-16T01:13:03.8Z,1,REGULAR,2pt,Jump Shot,[],1630217,78.79434954007884,54.166666666666664,1610612763,4,5,2022-02-16T01:15:04Z,230000,21.0,147.0,1,right,MISS D. Bane 14' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,14.83,Missed,,,,,,,,,,,,,,,,,,
24,PT09M19.00S,2022-02-16T01:13:05.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,4,5,2022-02-16T01:13:08Z,240000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,
25,PT09M19.00S,2022-02-16T01:13:09.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,4,5,2022-02-16T01:13:09Z,250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M13.00S,2022-02-16T01:13:24.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626145,81.42247043363994,61.274509803921575,1610612763,4,7,2022-02-16T01:13:40Z,260000,56.0,122.0,1,right,T. Jones 13' driving floating Jump Shot (2 PTS) (S. Adams 1 AST),"[1626145, 203500]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,13.45,Made,,,,,2.0,S. Adams,203500.0,1.0,,,,,,,,,,
28,PT08M50.00S,2022-02-16T01:13:47.6Z,1,REGULAR,2pt,Jump Shot,[],1627742,19.004599211563733,16.666666666666664,1610612740,4,7,2022-02-16T01:13:52Z,280000,167.0,126.0,1,left,MISS B. Ingram 20' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,20.9,Missed,,,,,,,,,,,,,,,,,,
29,PT08M47.00S,2022-02-16T01:13:50.6Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,4,7,2022-02-16T01:13:52Z,290000,,,0,,S. Adams REBOUND (Off:0 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,28.0,3.0,3.0,0.0,,,,,,,,,,,,,,
30,PT08M34.00S,2022-02-16T01:14:04.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,89.43823915900131,46.32352941176471,1610612763,4,9,2022-02-16T01:14:10Z,300000,-18.0,47.0,1,right,J. Jackson Jr. Hook (5 PTS) (S. Adams 2 AST),"[1628991, 203500]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,5.03,Made,,,,,5.0,S. Adams,203500.0,2.0,,,,,,,,,,
32,PT08M18.00S,2022-02-16T01:14:19.5Z,1,REGULAR,2pt,Jump Shot,[],202685,25.837713534822605,43.38235294117647,1610612740,6,9,2022-02-16T01:14:24Z,320000,33.0,190.0,1,left,J. Valanciunas 19' Jump Shot (4 PTS) (B. Ingram 1 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,19.33,Made,,,,,4.0,B. Ingram,1627742.0,1.0,,,,,,,,,,
34,PT08M05.00S,2022-02-16T01:14:32.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,66.44218134034165,50.49019607843137,1610612763,6,9,2022-02-16T01:14:37Z,340000,2.0,263.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,
35,PT08M04.00S,2022-02-16T01:14:36.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,6,9,2022-02-16T01:14:36Z,350000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,
36,PT08M04.00S,2022-02-16T01:14:38.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,6,9,2022-02-16T01:14:38Z,360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT07M46.00S,2022-02-16T01:14:57.3Z,1,REGULAR,3pt,Jump Shot,[],1628984,16.63929040735874,94.6078431372549,1610612740,9,9,2022-02-16T01:15:01Z,370000,-223.0,104.0,1,left,D. Graham 24' 3PT  (3 PTS) (B. Ingram 2 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,24.6,Made,,,,,3.0,B. Ingram,1627742.0,2.0,,,,,,,,,,
39,PT07M29.00S,2022-02-16T01:15:13.6Z,1,REGULAR,3pt,Jump Shot,[],1630533,94.43166885676742,96.56862745098039,1610612763,9,12,2022-02-16T01:15:18Z,390000,233.0,0.0,1,right,Z. Williams 3PT  (3 PTS) (T. Jones 1 AST),"[1630533, 1626145]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.28,Made,,,,,3.0,T. Jones,1626145.0,1.0,,,,,,,,,,
41,PT07M21.00S,2022-02-16T01:15:23.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,5.995400788436268,54.90196078431373,1610612740,9,12,2022-02-16T01:18:21Z,410000,-25.0,4.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,
42,PT07M19.00S,2022-02-16T01:15:25.0Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,9,12,2022-02-16T01:15:27Z,420000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT07M06.00S,2022-02-16T01:15:42.0Z,1,REGULAR,foul,personal,[],1630529,,,1610612763,9,12,2022-02-16T01:15:47Z,430000,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1628991]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,1198.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,
45,PT07M06.00S,2022-02-16T01:15:47.5Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,9,12,2022-02-16T01:15:52Z,450000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M06.00S,2022-02-16T01:15:47.5Z,1,REGULAR,substitution,in,[],1629001,,,1610612763,9,12,2022-02-16T01:15:52Z,460000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M06.00S,2022-02-16T01:16:10.2Z,1,REGULAR,foul,personal,['1freethrow'],1627742,,,1610612763,9,12,2022-02-16T01:19:48Z,470000,,,0,,B. Ingram away-from-play personal FOUL (1 PF) (Jackson Jr. 1 FT),"[1627742, 1628991]",1610612740.0,NOP,away-from-play,,,Ingram,B. Ingram,,,,,,,,,,,,,,,204059.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,
64,PT07M06.00S,2022-02-16T01:16:27.9Z,1,REGULAR,freethrow,1 of 1,[],1626145,,,1610612763,9,12,2022-02-16T01:22:03Z,485000,,,0,,MISS T. Jones away-from-play Free Throw 1 of 1,[1626145],1610612763.0,MEM,away-from-play,,,Jones,T. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
65,PT07M06.00S,2022-02-16T01:16:27.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,9,12,2022-02-16T01:22:03Z,487500,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,
49,PT07M06.00S,2022-02-16T01:16:45.6Z,1,REGULAR,substitution,out,[],1628984,,,1610612763,9,12,2022-02-16T01:16:51Z,490000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M06.00S,2022-02-16T01:16:45.6Z,1,REGULAR,substitution,in,[],1629637,,,1610612763,9,12,2022-02-16T01:16:51Z,500000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M59.00S,2022-02-16T01:16:54.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,72.35545335085413,17.647058823529413,1610612763,9,15,2022-02-16T01:22:03Z,510000,-162.0,207.0,1,right,T. Jones 26' 3PT  (5 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.3,Made,,,,,5.0,,,,,,,,,,,,,
52,PT06M43.00S,2022-02-16T01:17:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,8.09789750328515,49.50980392156863,1610612740,11,15,2022-02-16T01:17:21Z,520000,2.0,24.0,1,left,J. Hayes Layup (2 PTS) (B. Ingram 3 AST),"[1629637, 1627742]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,2.37,Made,,,,,2.0,B. Ingram,1627742.0,3.0,,,,,,,,,,
54,PT06M29.00S,2022-02-16T01:17:25.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,94.82588699080158,49.26470588235294,1610612763,11,17,2022-02-16T01:17:30Z,540000,-4.0,-4.0,1,right,S. Adams cutting DUNK (4 PTS) (T. Jones 2 AST),"[203500, 1626145]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,0.54,Made,,,,,4.0,T. Jones,1626145.0,2.0,,,,,,,,,,
56,PT06M17.00S,2022-02-16T01:17:37.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,4.681340341655716,51.225490196078425,1610612740,13,17,2022-02-16T01:24:02Z,560000,-6.0,-8.0,1,left,B. Ingram driving DUNK (4 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,1.05,Made,,,,,4.0,,,,,,,,,,,,,
57,PT06M06.00S,2022-02-16T01:17:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,94.69448094612353,53.67647058823529,1610612763,13,17,2022-02-16T01:24:42Z,570000,18.0,-3.0,1,right,MISS J. Jackson Jr. driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,
58,PT06M06.00S,2022-02-16T01:17:47.4Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,13,17,2022-02-16T01:18:26Z,580000,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,57.0,4.0,3.0,1.0,,,,,,,,,,,,,,
59,PT06M01.00S,2022-02-16T01:17:53.1Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612763,13,19,2022-02-16T01:25:20Z,590000,0.0,0.0,1,right,S. Adams tip DUNK (6 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,
60,PT05M56.00S,2022-02-16T01:17:58.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203468,19.136005256241788,48.77450980392157,1610612740,13,19,2022-02-16T01:25:54Z,600000,6.0,127.0,1,left,MISS C. McCollum 12' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,
61,PT05M53.00S,2022-02-16T01:18:01.3Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,13,19,2022-02-16T01:18:30Z,610000,,,0,,S. Adams REBOUND (Off:1 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,60.0,5.0,4.0,1.0,,,,,,,,,,,,,,
62,PT05M46.00S,2022-02-16T01:18:08.2Z,1,REGULAR,3pt,Jump Shot,[],1629001,70.90998685939553,18.38235294117647,1610612763,13,19,2022-02-16T01:18:32Z,620000,-158.0,221.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,
63,PT05M43.00S,2022-02-16T01:18:11.2Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,13,19,2022-02-16T01:18:32Z,630000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT05M33.00S,2022-02-16T01:18:21.1Z,1,REGULAR,3pt,Jump Shot,[],1627742,31.61957950065703,53.18627450980392,1610612740,13,19,2022-02-16T01:18:34Z,640000,-16.0,245.0,1,left,MISS B. Ingram 24' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
67,PT05M28.00S,2022-02-16T01:18:26.1Z,1,REGULAR,rebound,offensive,[],1630529,,,1610612740,13,19,2022-02-16T01:18:34Z,650000,,,0,,H. Jones REBOUND (Off:1 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,66.0,1.0,0.0,1.0,,,,,,,,,,,,,,
68,PT05M28.00S,2022-02-16T01:18:28.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,5.732588699080158,52.20588235294118,1610612740,15,19,2022-02-16T01:18:39Z,660000,-11.0,1.0,1,left,H. Jones putback Layup (2 PTS),[1630529],1610612740.0,NOP,putback,,,Jones,H. Jones,,,,,1.11,Made,,,,,2.0,,,,,,,,,,,,,
69,PT05M28.00S,2022-02-16T01:18:40.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,15,19,2022-02-16T01:18:40Z,670000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M28.00S,2022-02-16T01:21:02.5Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,15,19,2022-02-16T01:21:14Z,680000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M28.00S,2022-02-16T01:21:02.5Z,1,REGULAR,substitution,in,[],203937,,,1610612763,15,19,2022-02-16T01:21:14Z,690000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M10.00S,2022-02-16T01:21:41.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,93.77463863337714,51.470588235294116,1610612763,15,21,2022-02-16T01:21:50Z,700000,7.0,6.0,1,right,S. Adams driving reverse Layup (8 PTS) (K. Anderson 1 AST),"[203500, 203937]",1610612763.0,MEM,driving reverse,,,Adams,S. Adams,,,,,0.95,Made,,,,,8.0,K. Anderson,203937.0,1.0,,,,,,,,,,
74,PT05M10.00S,2022-02-16T01:21:49.7Z,1,REGULAR,foul,personal,['1freethrow'],202685,,,1610612763,15,21,2022-02-16T01:21:56Z,720000,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Adams 1 FT),"[202685, 203500]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1198.0,1.0,0.0,Adams,203500.0,,,,,
76,PT05M10.00S,2022-02-16T01:22:06.2Z,1,REGULAR,freethrow,1 of 1,[],203500,,,1610612763,15,21,2022-02-16T01:22:08Z,740000,,,0,,MISS S. Adams Free Throw 1 of 1,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT05M07.00S,2022-02-16T01:22:09.2Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,15,21,2022-02-16T01:22:08Z,750000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,76.0,2.0,1.0,1.0,,,,,,,,,,,,,,
78,PT04M52.00S,2022-02-16T01:22:22.7Z,1,REGULAR,2pt,Jump Shot,[],1627742,3.4986859395532193,16.666666666666664,1610612740,15,21,2022-02-16T01:28:14Z,760000,167.0,-20.0,1,left,MISS B. Ingram 16' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,16.78,Missed,,,,,,,,,,,,,,,,,,
79,PT04M48.00S,2022-02-16T01:22:26.7Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,15,21,2022-02-16T01:22:28Z,770000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT04M42.00S,2022-02-16T01:22:38.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,15,21,2022-02-16T01:22:38Z,780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M39.00S,2022-02-16T01:22:53.4Z,1,REGULAR,2pt,Jump Shot,[],1629001,82.60512483574244,88.97058823529412,1610612763,15,23,2022-02-16T01:22:59Z,790000,195.0,111.0,1,right,D. Melton 22' Jump Shot (2 PTS) (T. Jones 3 AST),"[1629001, 1626145]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,22.43,Made,,,,,2.0,T. Jones,1626145.0,3.0,,,,,,,,,,
83,PT04M18.00S,2022-02-16T01:23:14.2Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612740,15,23,2022-02-16T01:23:20Z,810000,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 1630533]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,1.0,Williams,1630533.0,,
84,PT04M18.00S,2022-02-16T01:23:14.2Z,1,REGULAR,steal,,[],1630533,,,1610612763,15,23,2022-02-16T01:23:31Z,820000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M12.00S,2022-02-16T01:23:19.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629001,92.32917214191852,50.0,1610612763,15,25,2022-02-16T01:30:16Z,830000,0.0,20.0,1,right,D. Melton running Layup (4 PTS) (T. Jones 4 AST),"[1629001, 1626145]",1610612763.0,MEM,running,,,Melton,D. Melton,,,,,1.96,Made,,,,,4.0,T. Jones,1626145.0,4.0,,,,,,,,,,
87,PT03M56.00S,2022-02-16T01:23:35.6Z,1,REGULAR,2pt,Jump Shot,[],203468,4.5499342969776615,79.41176470588235,1610612740,17,25,2022-02-16T01:30:53Z,850000,-147.0,-10.0,1,left,C. McCollum 14' pullup Jump Shot (2 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,14.74,Made,,,,,2.0,,,,,,,,,,,,,
88,PT03M40.00S,2022-02-16T01:23:51.8Z,1,REGULAR,2pt,Jump Shot,[],1630533,80.6340341655716,68.87254901960785,1610612763,17,27,2022-02-16T01:31:32Z,860000,94.0,130.0,1,right,Z. Williams 16' step back Jump Shot (5 PTS) (K. Anderson 2 AST),"[1630533, 203937]",1610612763.0,MEM,step back,,,Williams,Z. Williams,,,,,16.03,Made,,,,,5.0,K. Anderson,203937.0,2.0,,,,,,,,,,
90,PT03M21.00S,2022-02-16T01:24:11.1Z,1,REGULAR,3pt,Jump Shot,[],202685,31.488173455978973,41.17647058823529,1610612740,17,27,2022-02-16T01:24:16Z,880000,44.0,243.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,
91,PT03M18.00S,2022-02-16T01:24:14.1Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612740,17,27,2022-02-16T01:24:16Z,890000,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,90.0,2.0,1.0,1.0,,,,,,,,,,,,,,
