actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT10M18.00S,2021-10-21T00:15:19.0Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,2,4,2021-10-21T00:15:19Z,160000,,,0,,J. Valanciunas REBOUND (Off:1 Def:0),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,,
17,PT10M18.00S,2021-10-21T00:15:18.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,2,4,2021-10-21T00:15:18Z,170000,0.0,0.0,1,right,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M17.00S,2021-10-21T00:15:19.3Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,2,4,2021-10-21T00:15:19Z,180000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
19,PT10M13.00S,2021-10-21T00:15:23.8Z,1,REGULAR,2pt,Jump Shot,[],203954,13.61695137976347,74.01960784313727,1610612755,2,4,2021-10-21T00:15:37Z,190000,-120.0,75.0,1,left,MISS J. Embiid 14' turnaround Shot,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,14.19,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M05.00S,2021-10-21T00:15:31.2Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,2,4,2021-10-21T00:15:31Z,200000,,,0,,J. Embiid REBOUND (Off:1 Def:0),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,,
21,PT10M01.00S,2021-10-21T00:15:39.8Z,1,REGULAR,turnover,traveling,[],203552,,,1610612755,2,4,2021-10-21T00:15:50Z,210000,,,0,,S. Curry traveling TURNOVER (1 TO),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,1.0,,,2004.0,,,,,,,
22,PT09M50.00S,2021-10-21T00:16:00.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,85.62746386333771,70.09803921568627,1610612740,2,4,2021-10-21T00:16:07Z,220000,100.0,83.0,1,right,MISS B. Ingram 13' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,13.01,Missed,,,,,,,,,,,,,,,,,,,
23,PT09M46.00S,2021-10-21T00:16:04.2Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,2,4,2021-10-21T00:16:07Z,230000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,
24,PT09M41.00S,2021-10-21T00:16:08.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203954,32.670827858081466,49.754901960784316,1610612755,2,7,2021-10-21T00:16:20Z,240000,1.0,255.0,1,left,J. Embiid 25' 3PT pullup bank (5 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,pullup bank,,,Embiid,J. Embiid,,,,,25.46,Made,5.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,,
26,PT09M30.00S,2021-10-21T00:16:19.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,94.56307490144546,45.83333333333333,1610612740,4,7,2021-10-21T00:16:28Z,260000,-21.0,-1.0,1,right,N. Alexander-Walker driving Layup (4 PTS),[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,2.08,Made,4.0,,,,,,,,,,,,,,,,,,
27,PT09M24.00S,2021-10-21T00:16:25.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630178,16.770696452036795,46.81372549019608,1610612755,4,9,2021-10-21T00:16:35Z,270000,16.0,105.0,1,left,T. Maxey 10' driving floating Jump Shot (2 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,10.63,Made,2.0,,,,,,,,,,,,,,,,,,
28,PT09M09.00S,2021-10-21T00:16:40.7Z,1,REGULAR,2pt,Jump Shot,[],1627742,84.44480946123521,75.49019607843137,1610612740,4,9,2021-10-21T00:16:48Z,280000,127.0,94.0,1,right,MISS B. Ingram 15' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,15.82,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M05.00S,2021-10-21T00:16:44.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,4,9,2021-10-21T00:16:48Z,290000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,
30,PT08M50.00S,2021-10-21T00:16:59.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,13.485545335085414,50.0,1610612755,4,9,2021-10-21T00:17:05Z,300000,0.0,74.0,1,left,MISS T. Harris 7' running Shot,[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,,
31,PT08M48.00S,2021-10-21T00:17:01.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,4,9,2021-10-21T00:17:01Z,310000,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,
32,PT08M44.00S,2021-10-21T00:17:06.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202685,94.30026281208936,50.98039215686274,1610612740,6,9,2021-10-21T00:17:13Z,320000,5.0,1.0,1,right,J. Valanciunas cutting DUNK (2 PTS) (B. Ingram 2 AST),"[202685, 1627742]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,0.5,Made,2.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,,
34,PT08M31.00S,2021-10-21T00:17:17.8Z,1,REGULAR,2pt,Jump Shot,[],203954,10.068988173455978,76.22549019607843,1610612755,6,9,2021-10-21T00:17:23Z,340000,-131.0,42.0,1,left,MISS J. Embiid 13' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,13.77,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M28.00S,2021-10-21T00:17:20.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,9,2021-10-21T00:17:23Z,350000,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,34.0,2.0,1.0,1.0,,,,,,,,,,,
36,PT08M16.00S,2021-10-21T00:17:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.11760840998686,46.32352941176471,1610612740,6,9,2021-10-21T00:17:44Z,360000,-18.0,12.0,1,right,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M16.00S,2021-10-21T00:17:39.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,6,9,2021-10-21T00:17:39Z,370000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,
38,PT08M16.00S,2021-10-21T00:17:41.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,6,9,2021-10-21T00:17:41Z,380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M14.00S,2021-10-21T00:17:55.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,73.80091984231275,17.647058823529413,1610612740,6,9,2021-10-21T00:18:01Z,390000,-162.0,194.0,1,right,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M11.00S,2021-10-21T00:17:58.6Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,6,9,2021-10-21T00:18:01Z,400000,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,39.0,2.0,1.0,1.0,,,,,,,,,,,
41,PT08M05.00S,2021-10-21T00:18:04.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203954,22.552562417871222,13.970588235294118,1610612755,6,12,2021-10-21T00:18:49Z,410000,180.0,159.0,1,left,J. Embiid 24' 3PT pullup (8 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,24.06,Made,8.0,,,,,,,,,,,,,,,,,,
42,PT07M50.00S,2021-10-21T00:18:18.9Z,1,REGULAR,2pt,Jump Shot,[],1629638,83.26215505913272,29.65686274509804,1610612740,8,12,2021-10-21T00:18:26Z,420000,-102.0,105.0,1,right,N. Alexander-Walker 14' fadeaway Jump Shot (6 PTS),[1629638],1610612740.0,NOP,fadeaway,,,Alexander-Walker,N. Alexander-Walker,,,,,14.6,Made,6.0,,,,,,,,,,,,,,,,,,
43,PT07M22.00S,2021-10-21T00:18:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.389618922470433,45.588235294117645,1610612755,8,14,2021-10-21T00:18:54Z,430000,22.0,8.0,1,left,J. Embiid driving Layup (10 PTS) (S. Curry 1 AST),"[203954, 203552]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.34,Made,10.0,S. Curry,203552.0,1.0,,,,,,,,,,,,,,,
45,PT07M07.00S,2021-10-21T00:19:07.7Z,1,REGULAR,foul,personal,['2freethrow'],203954,,,1610612740,8,14,2021-10-21T00:19:20Z,450000,,,0,,J. Embiid shooting personal FOUL (1 PF) (Hart 2 FT),"[203954, 1628404]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Hart,1628404.0,,,
47,PT07M07.00S,2021-10-21T00:19:34.8Z,1,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,8,14,2021-10-21T00:19:34Z,470000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M07.00S,2021-10-21T00:19:34.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,8,14,2021-10-21T00:19:34Z,480000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,
49,PT07M07.00S,2021-10-21T00:19:54.1Z,1,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,9,14,2021-10-21T00:19:54Z,490000,,,0,,J. Hart Free Throw 2 of 2 (1 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
50,PT06M49.00S,2021-10-21T00:20:13.5Z,1,REGULAR,3pt,Jump Shot,[],203552,30.17411300919842,24.264705882352942,1610612755,9,17,2021-10-21T00:20:20Z,500000,129.0,231.0,1,left,S. Curry 26' 3PT pullup (3 PTS) (J. Embiid 1 AST),"[203552, 203954]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,26.45,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,,
52,PT06M35.00S,2021-10-21T00:20:27.0Z,1,REGULAR,2pt,Jump Shot,[],1628404,78.66294349540078,40.68627450980392,1610612740,11,17,2021-10-21T00:20:35Z,520000,-47.0,148.0,1,right,J. Hart 15' pullup Jump Shot (3 PTS) (D. Graham 1 AST),"[1628404, 1628984]",1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,15.53,Made,3.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,,
54,PT06M19.00S,2021-10-21T00:20:42.7Z,1,REGULAR,3pt,Jump Shot,[],202699,5.995400788436268,4.901960784313726,1610612755,11,17,2021-10-21T00:20:47Z,540000,225.0,4.0,1,left,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
55,PT06M16.00S,2021-10-21T00:20:45.7Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,11,17,2021-10-21T00:20:47Z,550000,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,54.0,2.0,1.0,1.0,,,,,,,,,,,
56,PT06M08.00S,2021-10-21T00:20:58.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,15.850854139290407,57.84313725490197,1610612755,11,19,2021-10-21T00:21:45Z,560000,-39.0,96.0,1,left,T. Harris 10' turnaround fadeaway Jump Shot (4 PTS) (J. Embiid 2 AST),"[202699, 203954]",1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,10.42,Made,4.0,J. Embiid,203954.0,2.0,,,,,,,,,,,,,,,
58,PT06M08.00S,2021-10-21T00:21:02.7Z,1,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612755,11,19,2021-10-21T00:23:59Z,580000,,,0,,J. Hart shooting personal FOUL (1 PF) (Harris 1 FT),"[1628404, 202699]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Harris,202699.0,,,
60,PT06M08.00S,2021-10-21T00:21:30.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,11,19,2021-10-21T00:21:35Z,600000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M08.00S,2021-10-21T00:24:09.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],202699,,,1610612755,11,19,2021-10-21T00:24:12Z,610000,,,0,,MISS T. Harris Free Throw 1 of 1,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M05.00S,2021-10-21T00:24:12.1Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612740,11,19,2021-10-21T00:24:12Z,620000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,
63,PT05M45.00S,2021-10-21T00:24:29.6Z,1,REGULAR,2pt,Jump Shot,[],1627742,92.59198423127464,68.62745098039215,1610612740,11,19,2021-10-21T00:24:34Z,630000,93.0,17.0,1,right,MISS B. Ingram 9' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,9.47,Missed,,,,,,,,,,,,,,,,,,,
64,PT05M43.00S,2021-10-21T00:24:31.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,11,19,2021-10-21T00:24:34Z,640000,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,63.0,3.0,2.0,1.0,,,,,,,,,,,
65,PT05M31.00S,2021-10-21T00:24:44.2Z,1,REGULAR,3pt,Jump Shot,[],1630178,31.61957950065703,35.294117647058826,1610612755,11,19,2021-10-21T00:24:48Z,650000,74.0,245.0,1,left,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M28.00S,2021-10-21T00:24:47.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,11,19,2021-10-21T00:24:48Z,660000,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,65.0,3.0,2.0,1.0,,,,,,,,,,,
67,PT05M21.00S,2021-10-21T00:24:54.0Z,1,REGULAR,3pt,Jump Shot,[],1628984,73.80091984231275,16.42156862745098,1610612740,14,19,2021-10-21T00:25:00Z,670000,-168.0,194.0,1,right,D. Graham 25' 3PT pullup (3 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.64,Made,3.0,,,,,,,,,,,,,,,,,,
68,PT05M05.00S,2021-10-21T00:25:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.601182654402102,47.30392156862745,1610612755,14,21,2021-10-21T00:25:15Z,680000,13.0,0.0,1,left,T. Harris alley-oop Layup (6 PTS) (J. Embiid 3 AST),"[202699, 203954]",1610612755.0,PHI,alley-oop,,,Harris,T. Harris,,,,,1.35,Made,6.0,J. Embiid,203954.0,3.0,,,,,,,,,,,,,,,
70,PT04M56.00S,2021-10-21T00:25:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,94.95729303547962,54.166666666666664,1610612740,14,21,2021-10-21T00:25:31Z,700000,21.0,-5.0,1,right,MISS N. Alexander-Walker running reverse Layup,[1629638],1610612740.0,NOP,running reverse,,,Alexander-Walker,N. Alexander-Walker,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
71,PT04M53.00S,2021-10-21T00:25:22.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,14,21,2021-10-21T00:25:31Z,710000,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,70.0,3.0,2.0,1.0,,,,,,,,,,,
72,PT04M45.00S,2021-10-21T00:25:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.469776609724048,53.92156862745098,1610612755,14,23,2021-10-21T00:25:36Z,720000,-20.0,-1.0,1,left,T. Maxey driving Layup (4 PTS) (J. Embiid 4 AST),"[1630178, 203954]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,1.96,Made,4.0,J. Embiid,203954.0,4.0,,,,,,,,,,,,,,,
74,PT04M29.00S,2021-10-21T00:25:45.0Z,1,REGULAR,3pt,Jump Shot,[],1629638,70.90998685939553,20.833333333333336,1610612740,17,23,2021-10-21T00:27:24Z,740000,-146.0,221.0,1,right,N. Alexander-Walker 26' 3PT  (9 PTS) (B. Ingram 3 AST),"[1629638, 1627742]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,26.47,Made,9.0,B. Ingram,1627742.0,3.0,,,,,,,,,,,,,,,
76,PT04M01.00S,2021-10-21T00:26:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.601182654402102,51.225490196078425,1610612755,17,23,2021-10-21T00:26:20Z,760000,-6.0,0.0,1,left,MISS T. Harris driving Layup - blocked,"[202699, 1627742]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,0.61,Missed,,,,,,,,,,,,,,,,,Ingram,1627742.0,
77,PT04M01.00S,2021-10-21T00:26:14.0Z,1,REGULAR,block,,[],1627742,,,1610612755,17,23,2021-10-21T00:26:17Z,770000,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT03M55.00S,2021-10-21T00:26:20.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,17,23,2021-10-21T00:26:20Z,780000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,
79,PT03M54.00S,2021-10-21T00:26:20.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627742,94.69448094612353,53.67647058823529,1610612740,19,23,2021-10-21T00:26:41Z,790000,18.0,-3.0,1,right,B. Ingram driving finger roll Layup (2 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,1.86,Made,2.0,,,,,,,,,,,,,,,,,,
80,PT03M38.00S,2021-10-21T00:26:43.3Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612755,19,23,2021-10-21T00:27:01Z,800000,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Embiid 2 FT),"[202685, 203954]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Embiid,203954.0,,,
82,PT03M38.00S,2021-10-21T00:27:07.7Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,19,23,2021-10-21T00:27:41Z,820000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
83,PT03M38.00S,2021-10-21T00:27:07.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,19,23,2021-10-21T00:27:41Z,830000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,
84,PT03M38.00S,2021-10-21T00:27:08.8Z,1,REGULAR,substitution,out,[],1628404,,,1610612755,19,23,2021-10-21T00:27:25Z,840000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M38.00S,2021-10-21T00:27:08.8Z,1,REGULAR,substitution,out,[],1627742,,,1610612755,19,23,2021-10-21T00:27:25Z,850000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M38.00S,2021-10-21T00:27:08.8Z,1,REGULAR,substitution,out,[],202699,,,1610612755,19,23,2021-10-21T00:27:25Z,860000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M38.00S,2021-10-21T00:27:08.8Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,19,23,2021-10-21T00:27:25Z,870000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
