actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M30.00S,2022-03-27T23:12:08.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,87.07293035479631,43.13725490196079,1610612740,0,5,2022-03-27T23:12:14Z,170000,-34.0,69.0,1,right,MISS C. McCollum 7' turnaround fadeaway Shot,[203468],1610612740.0,NOP,turnaround fadeaway,,,McCollum,C. McCollum,,,,,7.71,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M27.00S,2022-03-27T23:12:11.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,0,5,2022-03-27T23:12:14Z,180000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
19,PT10M22.00S,2022-03-27T23:12:16.8Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,0,5,2022-03-27T23:12:26Z,190000,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1630529]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,,,
20,PT10M22.00S,2022-03-27T23:12:16.8Z,1,REGULAR,steal,,[],1630529,,,1610612740,0,5,2022-03-27T23:12:18Z,200000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M17.00S,2022-03-27T23:12:22.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,91.01511169513797,45.83333333333333,1610612740,0,5,2022-03-27T23:12:31Z,210000,-21.0,32.0,1,right,MISS H. Jones running Layup,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M13.00S,2022-03-27T23:12:26.8Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,0,5,2022-03-27T23:12:31Z,230000,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
24,PT10M10.00S,2022-03-27T23:12:29.6Z,1,REGULAR,3pt,Jump Shot,[],2544,14.14257555847569,2.941176470588235,1610612747,0,8,2022-03-27T23:12:38Z,240000,235.0,80.0,1,left,L. James 24' 3PT  (6 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,24.87,Made,,,,,6.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,
26,PT09M58.00S,2022-03-27T23:12:48.4Z,1,REGULAR,foul,personal,[],1630559,,,1610612740,0,8,2022-03-27T23:13:03Z,260000,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 1627742]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Ingram,1627742.0,,,
28,PT09M50.00S,2022-03-27T23:13:14.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,0,8,2022-03-27T23:13:14Z,280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M50.00S,2022-03-27T23:13:26.5Z,1,REGULAR,substitution,out,[],1629637,,,1610612740,0,8,2022-03-27T23:13:32Z,290000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M50.00S,2022-03-27T23:13:26.5Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,0,8,2022-03-27T23:13:32Z,300000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M39.00S,2022-03-27T23:13:53.9Z,1,REGULAR,turnover,bad pass,[],202685,,,1610612740,0,8,2022-03-27T23:14:01Z,310000,,,0,,J. Valanciunas bad pass TURNOVER (1 TO),"[202685, 1629117]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1.0,Gabriel,1629117.0,,,,,,,,
32,PT09M39.00S,2022-03-27T23:13:53.9Z,1,REGULAR,steal,,[],1629117,,,1610612747,0,8,2022-03-27T23:14:47Z,320000,,,0,,W. Gabriel STEAL (1 STL),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M35.00S,2022-03-27T23:13:58.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,5.601182654402102,53.67647058823529,1610612747,0,10,2022-03-27T23:14:07Z,330000,-18.0,0.0,1,left,L. James running Layup (8 PTS) (A. Reaves 3 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,1.84,Made,,,,,8.0,A. Reaves,1630559.0,3.0,,,,,,,,,,,
35,PT09M35.00S,2022-03-27T23:14:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,0,10,2022-03-27T23:14:11Z,350000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M13.00S,2022-03-27T23:17:15.7Z,1,REGULAR,3pt,Jump Shot,[],1630230,93.9060446780552,97.05882352941177,1610612740,0,10,2022-03-27T23:17:25Z,360000,235.0,5.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M10.00S,2022-03-27T23:17:18.7Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,0,10,2022-03-27T23:17:25Z,370000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,36.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
38,PT09M03.00S,2022-03-27T23:17:25.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,5.863994743758213,47.549019607843135,1610612747,0,12,2022-03-27T23:17:31Z,380000,12.0,3.0,1,left,L. James running Layup (10 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,1.26,Made,,,,,10.0,,,,,,,,,,,,,,
39,PT08M39.00S,2022-03-27T23:17:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,84.70762155059133,43.872549019607845,1610612740,0,12,2022-03-27T23:17:55Z,390000,-31.0,91.0,1,right,MISS J. Valanciunas 9' fadeaway Shot,[202685],1610612740.0,NOP,fadeaway,,,Valanciunas,J. Valanciunas,,,,,9.62,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M37.00S,2022-03-27T23:17:52.0Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,0,12,2022-03-27T23:17:55Z,400000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
41,PT08M31.00S,2022-03-27T23:17:57.5Z,1,REGULAR,3pt,Jump Shot,[],2544,23.078186596583443,7.8431372549019605,1610612747,0,12,2022-03-27T23:18:08Z,410000,211.0,164.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M28.00S,2022-03-27T23:18:00.3Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,0,12,2022-03-27T23:18:00Z,420000,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
43,PT08M26.00S,2022-03-27T23:18:03.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],2544,29.77989487516426,27.205882352941174,1610612747,0,12,2022-03-27T23:18:11Z,430000,114.0,227.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M20.00S,2022-03-27T23:18:09.1Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,0,12,2022-03-27T23:18:11Z,440000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT08M07.00S,2022-03-27T23:18:20.5Z,1,REGULAR,2pt,Jump Shot,[],203468,79.58278580814718,37.745098039215684,1610612740,2,12,2022-03-27T23:18:27Z,450000,-61.0,139.0,1,right,C. McCollum 15' step back Jump Shot (2 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,15.23,Made,,,,,2.0,,,,,,,,,,,,,,
46,PT07M46.00S,2022-03-27T23:18:42.1Z,1,REGULAR,3pt,Jump Shot,[],201566,24.26084099868594,83.82352941176471,1610612747,2,12,2022-03-27T23:18:48Z,460000,-169.0,176.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M43.00S,2022-03-27T23:18:45.1Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,2,12,2022-03-27T23:18:48Z,470000,,,0,,B. Ingram REBOUND (Off:1 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
48,PT07M36.00S,2022-03-27T23:18:51.9Z,1,REGULAR,3pt,Jump Shot,[],1630529,95.6143232588699,98.0392156862745,1610612740,2,12,2022-03-27T23:18:58Z,480000,240.0,-11.0,1,right,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M33.00S,2022-03-27T23:18:54.9Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,2,12,2022-03-27T23:18:58Z,490000,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,48.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
50,PT07M27.00S,2022-03-27T23:19:06.6Z,1,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612747,2,12,2022-03-27T23:19:23Z,500000,,,0,,N. Marshall shooting personal FOUL (1 PF) (James 2 FT),"[1630230, 2544]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,James,2544.0,,,
52,PT07M27.00S,2022-03-27T23:19:31.3Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,2,12,2022-03-27T23:19:31Z,520000,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M27.00S,2022-03-27T23:19:31.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,2,12,2022-03-27T23:19:31Z,530000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,
54,PT07M27.00S,2022-03-27T23:19:33.9Z,1,REGULAR,substitution,out,[],1629117,,,1610612747,2,12,2022-03-27T23:19:37Z,540000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M27.00S,2022-03-27T23:19:33.9Z,1,REGULAR,substitution,in,[],1626169,,,1610612747,2,12,2022-03-27T23:19:37Z,550000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M27.00S,2022-03-27T23:19:50.1Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,2,13,2022-03-27T23:19:50Z,560000,,,0,,L. James Free Throw 2 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
57,PT07M13.00S,2022-03-27T23:20:07.5Z,1,REGULAR,3pt,Jump Shot,[],203468,71.96123521681997,18.627450980392158,1610612740,5,13,2022-03-27T23:20:12Z,570000,-157.0,211.0,1,right,C. McCollum 26' 3PT  (5 PTS) (N. Marshall 1 AST),"[203468, 1630230]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,26.3,Made,,,,,5.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,
59,PT06M58.00S,2022-03-27T23:20:22.9Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,5,13,2022-03-27T23:20:32Z,590000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1630529]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,,,
60,PT06M58.00S,2022-03-27T23:20:22.9Z,1,REGULAR,steal,,[],1630529,,,1610612740,5,13,2022-03-27T23:20:24Z,600000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M54.00S,2022-03-27T23:20:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,92.72339027595268,56.86274509803921,1610612740,5,13,2022-03-27T23:20:37Z,610000,34.0,16.0,1,right,MISS H. Jones running Layup - blocked,"[1630529, 2544]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,3.78,Missed,,,,,,,,,,,,,,,,,James,2544.0,
62,PT06M54.00S,2022-03-27T23:20:28.7Z,1,REGULAR,block,,[],2544,,,1610612740,5,13,2022-03-27T23:20:32Z,620000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M54.00S,2022-03-27T23:20:28.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,5,13,2022-03-27T23:20:37Z,630000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,
64,PT06M54.00S,2022-03-27T23:20:35.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,5,13,2022-03-27T23:20:35Z,640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M52.00S,2022-03-27T23:20:44.6Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627742,89.30683311432325,73.0392156862745,1610612740,7,13,2022-03-27T23:20:49Z,650000,115.0,48.0,1,right,B. Ingram 12' Jump Shot (2 PTS) (H. Jones 1 AST),"[1627742, 1630529]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,12.48,Made,,,,,2.0,H. Jones,1630529.0,1.0,,,,,,,,,,,
67,PT06M39.00S,2022-03-27T23:21:05.4Z,1,REGULAR,foul,personal,[],203468,,,1610612747,7,13,2022-03-27T23:21:10Z,670000,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 201566]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Westbrook,201566.0,,,
69,PT06M26.00S,2022-03-27T23:21:33.7Z,1,REGULAR,2pt,Jump Shot,[],2544,20.45006570302234,21.07843137254902,1610612747,7,13,2022-03-27T23:21:39Z,690000,145.0,140.0,1,left,MISS L. James 20' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,20.11,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M22.00S,2022-03-27T23:21:37.7Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,7,13,2022-03-27T23:21:39Z,700000,,,0,,B. Ingram REBOUND (Off:1 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,69.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
71,PT06M15.00S,2022-03-27T23:21:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627742,94.30026281208936,53.18627450980392,1610612740,9,13,2022-03-27T23:21:49Z,710000,16.0,1.0,1,right,B. Ingram driving Layup (4 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,1.59,Made,,,,,4.0,,,,,,,,,,,,,,
72,PT05M54.00S,2022-03-27T23:22:05.2Z,1,REGULAR,3pt,Jump Shot,[],201566,9.280551905387648,95.58823529411765,1610612747,9,16,2022-03-27T23:22:10Z,720000,-228.0,35.0,1,left,R. Westbrook 3PT  (3 PTS) (A. Reaves 4 AST),"[201566, 1630559]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,23.05,Made,,,,,3.0,A. Reaves,1630559.0,4.0,,,,,,,,,,,
74,PT05M38.00S,2022-03-27T23:22:20.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,81.02825229960578,35.78431372549019,1610612740,11,16,2022-03-27T23:22:25Z,740000,-71.0,126.0,1,right,B. Ingram 14' pullup Jump Shot (6 PTS) (C. McCollum 1 AST),"[1627742, 203468]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,14.45,Made,,,,,6.0,C. McCollum,203468.0,1.0,,,,,,,,,,,
75,PT05M27.00S,2022-03-27T23:22:43.0Z,1,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612747,11,16,2022-03-27T23:22:49Z,750000,,,0,,B. Ingram shooting personal FOUL (1 PF) (Howard 2 FT),"[1627742, 2730]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Howard,2730.0,,,
77,PT05M27.00S,2022-03-27T23:23:04.7Z,1,REGULAR,freethrow,1 of 2,[],2730,,,1610612747,11,17,2022-03-27T23:23:04Z,770000,,,0,,D. Howard Free Throw 1 of 2 (3 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
78,PT05M27.00S,2022-03-27T23:23:05.8Z,1,REGULAR,substitution,out,[],1627742,,,1610612747,11,17,2022-03-27T23:23:21Z,780000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M27.00S,2022-03-27T23:23:05.8Z,1,REGULAR,substitution,out,[],201566,,,1610612747,11,17,2022-03-27T23:23:21Z,790000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M27.00S,2022-03-27T23:23:05.8Z,1,REGULAR,substitution,in,[],1628984,,,1610612747,11,17,2022-03-27T23:23:21Z,800000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M27.00S,2022-03-27T23:23:05.8Z,1,REGULAR,substitution,in,[],1628370,,,1610612747,11,17,2022-03-27T23:23:21Z,810000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M27.00S,2022-03-27T23:23:30.4Z,1,REGULAR,freethrow,2 of 2,[],2730,,,1610612747,11,18,2022-03-27T23:23:30Z,820000,,,0,,D. Howard Free Throw 2 of 2 (4 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
83,PT05M10.00S,2022-03-27T23:23:49.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,93.11760840998686,37.5,1610612740,13,18,2022-03-27T23:23:54Z,830000,-62.0,12.0,1,right,J. Valanciunas 6' Hook (2 PTS) (N. Marshall 2 AST),"[202685, 1630230]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,6.37,Made,,,,,2.0,N. Marshall,1630230.0,2.0,,,,,,,,,,,
86,PT04M42.00S,2022-03-27T23:24:16.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630559,11.12023653088042,58.82352941176471,1610612747,13,18,2022-03-27T23:24:26Z,860000,-44.0,52.0,1,left,MISS A. Reaves 6' driving Hook,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,6.82,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M40.00S,2022-03-27T23:24:19.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,13,18,2022-03-27T23:24:19Z,870000,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
88,PT04M37.00S,2022-03-27T23:24:21.3Z,1,REGULAR,3pt,Jump Shot,[],203468,71.43561103810775,78.67647058823529,1610612740,13,18,2022-03-27T23:24:30Z,880000,143.0,216.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M35.00S,2022-03-27T23:24:23.3Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,13,18,2022-03-27T23:24:30Z,890000,,,0,,D. Howard REBOUND (Off:0 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
90,PT04M27.00S,2022-03-27T23:24:31.4Z,1,REGULAR,turnover,lost ball,[],2730,,,1610612747,13,18,2022-03-27T23:24:35Z,900000,,,0,,D. Howard lost ball TURNOVER (1 TO),"[2730, 1630529]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,,,
91,PT04M27.00S,2022-03-27T23:24:31.4Z,1,REGULAR,steal,,[],1630529,,,1610612740,13,18,2022-03-27T23:24:33Z,910000,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
