actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M18.00S,2022-03-13T23:12:28.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,87.59855453350855,52.69607843137255,1610612740,5,5,2022-03-13T23:12:35Z,180000,13.0,64.0,1,right,MISS J. Valanciunas 6' turnaround Hook,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,6.55,Missed,,,,,,,,,,,,,,,,,,
19,PT10M16.00S,2022-03-13T23:12:30.0Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,5,5,2022-03-13T23:12:35Z,190000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M11.00S,2022-03-13T23:12:35.6Z,1,REGULAR,2pt,Jump Shot,[],1630224,22.815374507227332,67.64705882352942,1610612745,5,7,2022-03-13T23:12:44Z,200000,-88.0,162.0,1,left,J. Green 18' step back Jump Shot (4 PTS) (C. Wood 1 AST),"[1630224, 1626174]",1610612745.0,HOU,step back,,,Green,J. Green,,,,,18.45,Made,,,,,4.0,C. Wood,1626174.0,1.0,,,,,,,,,,
21,PT09M54.00S,2022-03-13T23:12:56.6Z,1,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612740,5,7,2022-03-13T23:13:13Z,210000,,,0,,J. Tate shooting personal FOUL (1 PF) (Hayes 2 FT),"[1630256, 1629637]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,204059.0,1.0,0.0,Hayes,1629637.0,,,,,
23,PT09M54.00S,2022-03-13T23:13:21.9Z,1,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,6,7,2022-03-13T23:13:21Z,230000,,,0,,J. Hayes Free Throw 1 of 2 (1 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
24,PT09M54.00S,2022-03-13T23:13:39.9Z,1,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,7,7,2022-03-13T23:13:39Z,240000,,,0,,J. Hayes Free Throw 2 of 2 (2 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M46.00S,2022-03-13T23:13:50.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,32.31356767411301,50.065104166666664,1610612745,7,7,2022-03-13T23:14:00Z,250000,0.0,251.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,
26,PT09M42.00S,2022-03-13T23:13:54.5Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,7,7,2022-03-13T23:14:00Z,260000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M36.00S,2022-03-13T23:14:02.6Z,1,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612740,7,7,2022-03-13T23:14:15Z,270000,,,0,,C. Wood shooting personal FOUL (1 PF) (Jones 2 FT),"[1626174, 1630529]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,,204059.0,1.0,0.0,Jones,1630529.0,,,,,
29,PT09M36.00S,2022-03-13T23:14:27.9Z,1,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,7,7,2022-03-13T23:14:27Z,290000,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M36.00S,2022-03-13T23:14:27.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,7,7,2022-03-13T23:14:27Z,300000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,
31,PT09M36.00S,2022-03-13T23:14:41.0Z,1,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,8,7,2022-03-13T23:14:41Z,310000,,,0,,H. Jones Free Throw 2 of 2 (1 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
32,PT09M23.00S,2022-03-13T23:14:56.6Z,1,REGULAR,3pt,Jump Shot,[],1630256,32.276609724047304,46.81372549019608,1610612745,8,7,2022-03-13T23:15:02Z,320000,16.0,251.0,1,left,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
33,PT09M19.00S,2022-03-13T23:15:00.6Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,8,7,2022-03-13T23:15:02Z,330000,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT09M12.00S,2022-03-13T23:15:06.7Z,1,REGULAR,2pt,Jump Shot,[],1628984,73.40670170827858,49.50980392156863,1610612740,8,7,2022-03-13T23:15:11Z,340000,-2.0,197.0,1,right,MISS D. Graham 19' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,19.75,Missed,,,,,,,,,,,,,,,,,,
35,PT09M09.00S,2022-03-13T23:15:09.7Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,8,7,2022-03-13T23:15:11Z,350000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,34.0,3.0,3.0,0.0,,,,,,,,,,,,,,
36,PT08M57.00S,2022-03-13T23:15:22.3Z,1,REGULAR,2pt,Jump Shot,[],1629645,21.632720105124836,38.970588235294116,1610612745,8,7,2022-03-13T23:15:28Z,360000,55.0,151.0,1,left,MISS K. Porter Jr. 16' fadeaway Shot,[1629645],1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,16.06,Missed,,,,,,,,,,,,,,,,,,
37,PT08M53.00S,2022-03-13T23:15:26.3Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,8,7,2022-03-13T23:15:28Z,370000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT08M49.00S,2022-03-13T23:15:34.2Z,1,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612740,8,7,2022-03-13T23:15:45Z,380000,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Hayes 2 FT),"[1629645, 1629637]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,202007.0,1.0,0.0,Hayes,1629637.0,,,,,
40,PT08M49.00S,2022-03-13T23:15:55.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629637,,,1610612740,9,7,2022-03-13T23:16:22Z,400000,,,0,,J. Hayes Free Throw 1 of 2 (3 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
41,PT08M49.00S,2022-03-13T23:15:55.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629637,,,1610612740,10,7,2022-03-13T23:16:22Z,410000,,,0,,J. Hayes Free Throw 2 of 2 (4 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
42,PT08M35.00S,2022-03-13T23:16:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.521024967148489,50.73529411764706,1610612745,10,7,2022-03-13T23:16:33Z,420000,-4.0,9.0,1,left,MISS C. Wood Layup,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,0.95,Missed,,,,,,,,,,,,,,,,,,
43,PT08M30.00S,2022-03-13T23:16:31.5Z,1,REGULAR,rebound,offensive,[],1626174,,,1610612745,10,7,2022-03-13T23:16:33Z,430000,,,0,,C. Wood REBOUND (Off:1 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,42.0,4.0,3.0,1.0,,,,,,,,,,,,,,
44,PT08M30.00S,2022-03-13T23:16:31.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626174,5.590000152587891,50.0,1610612745,10,9,2022-03-13T23:16:31Z,440000,0.0,0.0,1,left,C. Wood putback DUNK (2 PTS),[1626174],1610612745.0,HOU,putback,,,Wood,C. Wood,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
45,PT08M25.00S,2022-03-13T23:16:46.2Z,1,REGULAR,foul,offensive,[],1630529,,,1610612740,10,9,2022-03-13T23:17:01Z,450000,,,0,,H. Jones offensive FOUL (1 PF),"[1630529, 1626174]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Wood,1626174.0,,,,,
47,PT08M25.00S,2022-03-13T23:16:46.2Z,1,REGULAR,turnover,offensive foul,[],1630529,,,1610612740,10,9,2022-03-13T23:16:46Z,470000,,,0,,H. Jones offensive foul TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,1628171.0,,,,,1.0,,,,
48,PT08M13.00S,2022-03-13T23:17:17.7Z,1,REGULAR,foul,technical,['1freethrow'],1630230,,,1610612745,10,9,2022-03-13T23:17:28Z,480000,,,0,,N. Marshall defensive-3-second technical FOUL (1 Tech),[1630230],1610612740.0,NOP,defensive-3-second,,,Marshall,N. Marshall,,,,,,,,,,,,,,,202007.0,0.0,1.0,,,,,,,
49,PT08M13.00S,2022-03-13T23:17:29.2Z,1,REGULAR,freethrow,1 of 1,[],1629726,,,1610612745,10,10,2022-03-13T23:17:29Z,490000,,,0,,G. Mathews technical Free Throw 1 of 1 (1 PTS),[1629726],1610612745.0,HOU,technical,,,Mathews,G. Mathews,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
50,PT08M03.00S,2022-03-13T23:17:51.1Z,1,REGULAR,turnover,lost ball,[],1629645,,,1610612745,10,10,2022-03-13T23:18:08Z,500000,,,0,,K. Porter Jr. lost ball TURNOVER (1 TO),"[1629645, 202685]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,1.0,Valanciunas,202685.0,,
51,PT08M03.00S,2022-03-13T23:17:51.1Z,1,REGULAR,steal,,[],202685,,,1610612740,10,10,2022-03-13T23:17:53Z,510000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M00.00S,2022-03-13T23:17:58.7Z,1,REGULAR,turnover,discontinued dribble,[],1630529,,,1610612740,10,10,2022-03-13T23:18:20Z,520000,,,0,,H. Jones discontinued dribble TURNOVER (2 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,1628171.0,,,,,2.0,,,,
53,PT07M48.00S,2022-03-13T23:18:19.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626174,6.389618922470433,50.245098039215684,1610612745,10,12,2022-03-13T23:18:33Z,530000,-1.0,8.0,1,left,C. Wood cutting DUNK (4 PTS) (J. Green 2 AST),"[1626174, 1630224]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,0.77,Made,,,,,4.0,J. Green,1630224.0,2.0,,,,,,,,,,
55,PT07M27.00S,2022-03-13T23:18:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,88.38699080157687,54.166666666666664,1610612740,10,12,2022-03-13T23:18:51Z,550000,21.0,57.0,1,right,MISS J. Valanciunas 6' Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,6.04,Missed,,,,,,,,,,,,,,,,,,
56,PT07M24.00S,2022-03-13T23:18:42.8Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,10,12,2022-03-13T23:18:42Z,560000,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,,
57,PT07M24.00S,2022-03-13T23:18:42.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,12,12,2022-03-13T23:18:42Z,570000,0.0,0.0,1,right,J. Valanciunas putback DUNK (7 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,
58,PT07M09.00S,2022-03-13T23:18:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,4.944152431011826,55.63725490196079,1610612745,12,14,2022-03-13T23:19:06Z,580000,-28.0,-6.0,1,left,C. Wood driving finger roll Layup (6 PTS) (J. Green 3 AST),"[1626174, 1630224]",1610612745.0,HOU,driving finger roll,,,Wood,C. Wood,,,,,2.88,Made,,,,,6.0,J. Green,1630224.0,3.0,,,,,,,,,,
60,PT07M00.00S,2022-03-13T23:19:07.2Z,1,REGULAR,3pt,Jump Shot,[],202685,75.24638633377135,85.7843137254902,1610612740,12,14,2022-03-13T23:19:13Z,600000,179.0,180.0,1,right,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
61,PT06M57.00S,2022-03-13T23:19:10.2Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,12,14,2022-03-13T23:19:13Z,610000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,60.0,5.0,4.0,1.0,,,,,,,,,,,,,,
62,PT06M47.00S,2022-03-13T23:19:23.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,12,14,2022-03-13T23:19:23Z,620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M47.00S,2022-03-13T23:19:27.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,12,14,2022-03-13T23:19:27Z,630000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M47.00S,2022-03-13T23:21:55.0Z,1,REGULAR,substitution,out,[],1630230,,,1610612745,12,14,2022-03-13T23:22:16Z,640000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M47.00S,2022-03-13T23:21:55.0Z,1,REGULAR,substitution,out,[],202685,,,1610612745,12,14,2022-03-13T23:22:16Z,650000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M47.00S,2022-03-13T23:21:55.0Z,1,REGULAR,substitution,in,[],1626195,,,1610612745,12,14,2022-03-13T23:22:16Z,660000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M47.00S,2022-03-13T23:21:55.0Z,1,REGULAR,substitution,in,[],1630631,,,1610612745,12,14,2022-03-13T23:22:16Z,670000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M46.00S,2022-03-13T23:22:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.258212877792378,46.568627450980394,1610612745,12,16,2022-03-13T23:22:33Z,680000,17.0,6.0,1,left,J. Green cutting Layup (6 PTS) (K. Porter Jr. 1 AST),"[1630224, 1629645]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,1.83,Made,,,,,6.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,
71,PT06M46.00S,2022-03-13T23:22:29.3Z,1,REGULAR,foul,personal,['1freethrow'],1630631,,,1610612745,12,16,2022-03-13T23:22:37Z,700000,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Green 1 FT),"[1630631, 1630224]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,204059.0,1.0,0.0,Green,1630224.0,,,,,
73,PT06M46.00S,2022-03-13T23:22:42.2Z,1,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,12,17,2022-03-13T23:22:42Z,720000,,,0,,J. Green Free Throw 1 of 1 (7 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
74,PT06M32.00S,2022-03-13T23:22:57.2Z,1,REGULAR,3pt,Jump Shot,[],1628984,73.9323258869908,85.04901960784314,1610612740,15,17,2022-03-13T23:23:02Z,730000,175.0,193.0,1,right,D. Graham 26' 3PT turnaround fadeaway (3 PTS),[1628984],1610612740.0,NOP,turnaround fadeaway,,,Graham,D. Graham,,,,,26.03,Made,,,,,3.0,,,,,,,,,,,,,
75,PT06M12.00S,2022-03-13T23:23:16.8Z,1,REGULAR,2pt,Jump Shot,[],1630224,19.004599211563733,20.588235294117645,1610612745,15,17,2022-03-13T23:23:23Z,740000,147.0,126.0,1,left,MISS J. Green 19' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,19.38,Missed,,,,,,,,,,,,,,,,,,
76,PT06M09.00S,2022-03-13T23:23:19.8Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,15,17,2022-03-13T23:23:23Z,750000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT06M05.00S,2022-03-13T23:23:25.3Z,1,REGULAR,turnover,lost ball,[],1630529,,,1610612740,15,17,2022-03-13T23:23:29Z,760000,,,0,,H. Jones lost ball TURNOVER (3 TO),"[1630529, 1630224]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,3.0,Green,1630224.0,,
78,PT06M05.00S,2022-03-13T23:23:25.3Z,1,REGULAR,steal,,[],1630224,,,1610612745,15,17,2022-03-13T23:23:27Z,770000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M59.00S,2022-03-13T23:23:30.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,6.1268068331143235,53.92156862745098,1610612745,15,17,2022-03-13T23:23:43Z,780000,-20.0,5.0,1,left,MISS K. Porter Jr. running Layup,[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,2.03,Missed,,,,,,,,,,,,,,,,,,
80,PT05M58.00S,2022-03-13T23:23:31.6Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,15,17,2022-03-13T23:23:43Z,790000,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT05M58.00S,2022-03-13T23:23:41.5Z,1,REGULAR,foul,personal,[],1630224,,,1610612740,15,17,2022-03-13T23:23:54Z,800000,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1630529]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,204059.0,1.0,0.0,Jones,1630529.0,,,,,
83,PT05M58.00S,2022-03-13T23:23:49.0Z,1,REGULAR,substitution,out,[],1629637,,,1610612740,15,17,2022-03-13T23:23:58Z,820000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M58.00S,2022-03-13T23:23:49.0Z,1,REGULAR,substitution,in,[],1630530,,,1610612740,15,17,2022-03-13T23:23:58Z,830000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M46.00S,2022-03-13T23:24:06.0Z,1,REGULAR,3pt,Jump Shot,[],1628984,69.72733245729303,71.56862745098039,1610612740,18,17,2022-03-13T23:24:11Z,840000,108.0,232.0,1,right,D. Graham 25' 3PT pullup (6 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.59,Made,,,,,6.0,,,,,,,,,,,,,
86,PT05M24.00S,2022-03-13T23:24:27.8Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,18,17,2022-03-13T23:24:31Z,850000,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1630631]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,,
87,PT05M24.00S,2022-03-13T23:24:27.8Z,1,REGULAR,steal,,[],1630631,,,1610612740,18,17,2022-03-13T23:24:29Z,860000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M11.00S,2022-03-13T23:24:40.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,76.95466491458606,88.23529411764706,1610612740,18,17,2022-03-13T23:24:48Z,870000,191.0,164.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
89,PT05M07.00S,2022-03-13T23:24:44.1Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,18,17,2022-03-13T23:24:48Z,880000,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,88.0,6.0,5.0,1.0,,,,,,,,,,,,,,
90,PT04M59.00S,2022-03-13T23:24:53.1Z,1,REGULAR,turnover,bad pass,[],1629726,,,1610612745,18,17,2022-03-13T23:25:00Z,890000,,,0,,G. Mathews bad pass TURNOVER (1 TO),"[1629726, 1628984]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,1.0,Graham,1628984.0,,
