actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M55.00S,2026-04-13T00:44:10.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1642264,,,1610612759,4,0,2026-04-13T00:49:38Z,130000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
18,PT10M51.00S,2026-04-13T00:44:14.9Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,4,0,2026-04-13T00:49:38Z,140000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M44.00S,2026-04-13T00:44:40.4Z,1,REGULAR,3pt,Jump Shot,[],1626145,74.58935611038108,12.990196078431374,1610612743,4,0,2026-04-13T00:44:46Z,150000,False,-185.0,186.0,1,right,MISS T. Jones 26' 3PT,[1626145],1610612743.0,DEN,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
20,PT10M44.00S,2026-04-13T00:44:40.4Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,4,0,2026-04-13T00:44:46Z,160000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M34.00S,2026-04-13T00:44:51.1Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,4,0,2026-04-13T00:48:35Z,170000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1631124]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,Strawther,1631124.0,,
22,PT10M34.00S,2026-04-13T00:44:51.1Z,1,REGULAR,steal,,[],1631124,,,1610612743,4,0,2026-04-13T00:52:37Z,180000,False,,,0,,J. Strawther STEAL (1 STL),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
23,PT10M29.00S,2026-04-13T00:44:56.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628971,91.93495400788436,51.225490196078425,1610612743,4,2,2026-04-13T00:48:24Z,190000,False,6.0,23.0,1,right,B. Brown running DUNK (2 PTS) (J. Strawther 1 AST),"[1628971, 1631124]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.41,Made,2.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,,,,
24,PT10M23.00S,2026-04-13T00:45:02.3Z,1,REGULAR,3pt,Jump Shot,[],1630170,30.305519053876477,72.79411764705883,1610612759,7,2,2026-04-13T00:50:05Z,200000,False,-114.0,232.0,1,left,D. Vassell 25' 3PT  (3 PTS) (J. Champagnie 1 AST),"[1630170, 1630577]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,25.89,Made,3.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,,,,
26,PT10M13.00S,2026-04-13T00:45:11.9Z,1,REGULAR,2pt,Jump Shot,[],1630192,94.1688567674113,10.049019607843137,1610612743,7,4,2026-04-13T00:45:30Z,220000,False,-200.0,2.0,1,right,Z. Nnaji 19' Jump Shot (2 PTS) (T. Jones 1 AST),"[1630192, 1626145]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Left,19.98,Made,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
27,PT09M55.00S,2026-04-13T00:45:29.4Z,1,REGULAR,2pt,Jump Shot,[],1642264,8.360709592641262,9.803921568627452,1610612759,7,4,2026-04-13T00:45:37Z,230000,False,201.0,26.0,1,left,MISS S. Castle 20' Jump Shot,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right,20.27,Missed,,,,,,,,,,,,,,,,,,
28,PT09M51.00S,2026-04-13T00:45:33.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612743,7,4,2026-04-13T00:45:33Z,240000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612743.0,DEN,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M47.00S,2026-04-13T00:45:40.6Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612743,7,4,2026-04-13T00:45:52Z,250000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Jokić 2 FT),"[1628368, 203999]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,1.0,0.0,Jokić,203999.0,,,,
31,PT09M47.00S,2026-04-13T00:46:08.3Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,7,5,2026-04-13T00:46:08Z,270000,False,,,0,,N. Jokić Free Throw 1 of 2 (1 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
32,PT09M47.00S,2026-04-13T00:46:24.6Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,7,6,2026-04-13T00:46:24Z,280000,False,,,0,,N. Jokić Free Throw 2 of 2 (2 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M37.00S,2026-04-13T00:46:35.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,7.30946123521682,49.26470588235294,1610612759,9,6,2026-04-13T00:50:41Z,290000,False,4.0,16.0,1,left,M. Plumlee cutting DUNK (2 PTS) (D. Vassell 1 AST),"[203486, 1630170]",1610612759.0,SAS,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.66,Made,2.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
35,PT09M26.00S,2026-04-13T00:46:46.8Z,1,REGULAR,3pt,Jump Shot,[],1631124,79.188567674113,9.558823529411764,1610612743,9,9,2026-04-13T00:46:54Z,310000,False,-202.0,143.0,1,right,J. Strawther 24' 3PT  (3 PTS) (N. Jokić 1 AST),"[1631124, 203999]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,24.77,Made,3.0,N. Jokić,203999.0,1.0,,,,,,,,,,,,,,
38,PT09M07.00S,2026-04-13T00:47:05.3Z,1,REGULAR,2pt,Jump Shot,[],1628368,21.369908015768726,37.00980392156863,1610612759,11,9,2026-04-13T00:47:10Z,330000,False,65.0,148.0,1,left,D. Fox 16' pullup Jump Shot (5 PTS) (S. Castle 2 AST),"[1628368, 1642264]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,16.2,Made,5.0,S. Castle,1642264.0,2.0,,,,,,,,,,,,,,
39,PT08M57.00S,2026-04-13T00:47:16.1Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612743,11,9,2026-04-13T00:47:21Z,340000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1630170]",1610612743.0,DEN,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Vassell,1630170.0,,
40,PT08M57.00S,2026-04-13T00:47:16.1Z,1,REGULAR,steal,,[],1630170,,,1610612759,11,9,2026-04-13T00:47:19Z,350000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M53.00S,2026-04-13T00:47:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,7.440867279894875,50.49019607843137,1610612759,13,9,2026-04-13T00:47:27Z,360000,False,-2.0,17.0,1,left,D. Vassell running Layup (5 PTS),[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.76,Made,5.0,,,,,,,,,,,,,,,,,
42,PT08M37.00S,2026-04-13T00:47:35.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,92.72339027595268,52.69607843137255,1610612743,13,11,2026-04-13T00:47:44Z,370000,False,13.0,16.0,1,right,J. Strawther driving finger roll Layup (5 PTS) (Z. Nnaji 1 AST),"[1631124, 1630192]",1610612743.0,DEN,driving finger roll,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,2.09,Made,5.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,,,,,
44,PT08M20.00S,2026-04-13T00:47:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,14.536793692509855,49.754901960784316,1610612759,13,11,2026-04-13T00:53:23Z,390000,False,1.0,84.0,1,left,MISS S. Castle 8' driving floating Shot,[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
45,PT08M18.00S,2026-04-13T00:47:54.5Z,1,REGULAR,rebound,offensive,[],203486,,,1610612759,13,11,2026-04-13T00:47:58Z,400000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612759.0,SAS,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,44.0,1.0,0.0,1.0,,,,,,,,,,
46,PT08M15.00S,2026-04-13T00:48:00.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,29.517082785808146,71.07843137254902,1610612759,13,11,2026-04-13T00:48:03Z,410000,False,-105.0,225.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
47,PT08M15.00S,2026-04-13T00:48:00.5Z,1,REGULAR,rebound,defensive,[],1631124,,,1610612743,13,11,2026-04-13T00:54:52Z,420000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,
49,PT08M15.00S,2026-04-13T00:48:17.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,13,11,2026-04-13T00:48:17Z,440000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M15.00S,2026-04-13T00:51:21.2Z,1,REGULAR,substitution,out,[],203486,,,1610612743,13,11,2026-04-13T00:51:34Z,450000,False,,,0,,SUB out: M. Plumlee,[203486],1610612759.0,SAS,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M15.00S,2026-04-13T00:51:21.2Z,1,REGULAR,substitution,in,[],202687,,,1610612743,13,11,2026-04-13T00:51:34Z,460000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M58.00S,2026-04-13T00:51:59.0Z,1,REGULAR,3pt,Jump Shot,[],1631124,74.85216819973719,87.99019607843137,1610612743,13,11,2026-04-13T00:52:05Z,470000,False,190.0,184.0,1,right,MISS J. Strawther 26' step back 3PT,[1631124],1610612743.0,DEN,step back,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
55,PT07M54.00S,2026-04-13T00:52:03.0Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,13,11,2026-04-13T00:52:05Z,480000,False,,,0,,N. Jokić REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,54.0,2.0,1.0,1.0,,,,,,,,,,
56,PT07M47.00S,2026-04-13T00:52:09.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203999,89.70105124835742,33.57843137254902,1610612743,13,11,2026-04-13T00:52:15Z,490000,False,-82.0,44.0,1,right,MISS N. Jokić 9' turnaround fadeaway Shot,[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,9.33,Missed,,,,,,,,,,,,,,,,,,
57,PT07M44.00S,2026-04-13T00:52:12.7Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,13,11,2026-04-13T00:52:15Z,500000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,
58,PT07M33.00S,2026-04-13T00:52:26.7Z,1,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612759,13,11,2026-04-13T00:52:38Z,510000,False,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Castle 2 FT),"[1630192, 1642264]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,,2.0,0.0,Castle,1642264.0,,,,
60,PT07M33.00S,2026-04-13T00:52:56.1Z,1,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,13,11,2026-04-13T00:52:56Z,530000,False,,,0,,MISS S. Castle Free Throw 1 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT07M33.00S,2026-04-13T00:52:56.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,13,11,2026-04-13T00:52:56Z,540000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,
62,PT07M33.00S,2026-04-13T00:52:58.6Z,1,REGULAR,substitution,out,[],1630192,,,1610612759,13,11,2026-04-13T00:53:08Z,550000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M33.00S,2026-04-13T00:52:58.6Z,1,REGULAR,substitution,in,[],1629618,,,1610612759,13,11,2026-04-13T00:53:08Z,560000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M33.00S,2026-04-13T00:53:23.0Z,1,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,14,11,2026-04-13T00:53:23Z,570000,False,,,0,,S. Castle Free Throw 2 of 2 (2 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
65,PT07M24.00S,2026-04-13T00:53:33.1Z,1,REGULAR,3pt,Jump Shot,[],1631124,78.13731931668858,92.8921568627451,1610612743,14,14,2026-04-13T00:53:38Z,580000,False,214.0,153.0,1,right,J. Strawther 26' 3PT  (8 PTS) (T. Jones 2 AST),"[1631124, 1626145]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,26.35,Made,8.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
67,PT07M07.00S,2026-04-13T00:53:49.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.062417871222076,42.64705882352941,1610612759,14,14,2026-04-13T00:53:54Z,600000,False,37.0,89.0,1,left,MISS D. Fox 9' turnaround Shot,[1628368],1610612759.0,SAS,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,9.64,Missed,,,,,,,,,,,,,,,,,,
68,PT07M04.00S,2026-04-13T00:53:52.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,14,14,2026-04-13T00:53:54Z,610000,False,,,0,,N. Jokić REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,67.0,3.0,2.0,1.0,,,,,,,,,,
69,PT06M57.00S,2026-04-13T00:54:01.7Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612743,14,14,2026-04-13T00:54:12Z,620000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Strawther 2 FT),"[1628368, 1631124]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,,2.0,0.0,Strawther,1631124.0,,,,
71,PT06M57.00S,2026-04-13T00:54:26.1Z,1,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,14,14,2026-04-13T00:54:26Z,640000,False,,,0,,MISS J. Strawther Free Throw 1 of 2,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
72,PT06M57.00S,2026-04-13T00:54:26.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,14,14,2026-04-13T00:54:26Z,650000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,
73,PT06M57.00S,2026-04-13T00:54:27.7Z,1,REGULAR,substitution,out,[],1628368,,,1610612743,14,14,2026-04-13T00:54:38Z,660000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M57.00S,2026-04-13T00:54:27.7Z,1,REGULAR,substitution,in,[],1642844,,,1610612743,14,14,2026-04-13T00:54:38Z,670000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M57.00S,2026-04-13T00:54:46.9Z,1,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,14,15,2026-04-13T00:54:46Z,680000,False,,,0,,J. Strawther Free Throw 2 of 2 (9 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
76,PT06M46.00S,2026-04-13T00:54:59.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,6.652431011826544,51.9607843137255,1610612759,16,15,2026-04-13T00:55:05Z,690000,False,-10.0,10.0,1,left,B. Biyombo alley-oop DUNK (2 PTS) (S. Castle 3 AST),"[202687, 1642264]",1610612759.0,SAS,alley-oop,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,1.4,Made,2.0,S. Castle,1642264.0,3.0,,,,,,,,,,,,,,
78,PT06M32.00S,2026-04-13T00:55:14.3Z,1,REGULAR,2pt,Jump Shot,[],1628971,87.20433639947439,69.6078431372549,1610612743,16,17,2026-04-13T00:55:24Z,710000,False,98.0,68.0,1,right,B. Brown 11' pullup Jump Shot (4 PTS),[1628971],1610612743.0,DEN,pullup,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,11.92,Made,4.0,,,,,,,,,,,,,,,,,
79,PT06M16.00S,2026-04-13T00:55:30.0Z,1,REGULAR,2pt,Jump Shot,[],1642264,8.360709592641262,70.83333333333334,1610612759,16,17,2026-04-13T00:56:53Z,720000,False,-104.0,26.0,1,left,MISS S. Castle 10' pullup bank Shot,[1642264],1610612759.0,SAS,pullup bank,,,Castle,S. Castle,,,,,Mid-Range,8-16 Left,10.74,Missed,,,,,,,,,,,,,,,,,,
80,PT06M13.00S,2026-04-13T00:55:33.0Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,16,17,2026-04-13T00:55:39Z,730000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,
81,PT06M08.00S,2026-04-13T00:55:39.1Z,1,REGULAR,3pt,Jump Shot,[],1631124,64.99671484888306,44.85294117647059,1610612743,16,20,2026-04-13T00:55:47Z,740000,False,-26.0,277.0,1,right,J. Strawther 27' 3PT  (12 PTS) (B. Brown 1 AST),"[1631124, 1628971]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,27.77,Made,12.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
83,PT05M50.00S,2026-04-13T00:55:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642844,12.171484888304862,41.42156862745098,1610612759,18,20,2026-04-13T00:57:25Z,760000,False,43.0,62.0,1,left,D. Harper 7' driving floating Jump Shot (2 PTS),[1642844],1610612759.0,SAS,driving floating,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,2.0,,,,,,,,,,,,,,,,,
84,PT05M37.00S,2026-04-13T00:56:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.85479632063075,52.20588235294118,1610612743,18,22,2026-04-13T00:57:41Z,770000,False,11.0,15.0,1,right,N. Jokić cutting Layup (4 PTS) (J. Pickett 1 AST),"[203999, 1629618]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.84,Made,4.0,J. Pickett,1629618.0,1.0,,,,,,,,,,,,,,
86,PT05M22.00S,2026-04-13T00:56:24.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,6.521024967148489,49.26470588235294,1610612759,18,22,2026-04-13T00:58:16Z,790000,False,4.0,9.0,1,left,MISS D. Harper driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,
87,PT05M19.00S,2026-04-13T00:56:27.6Z,1,REGULAR,rebound,defensive,[],1631124,,,1610612743,18,22,2026-04-13T00:56:31Z,800000,False,,,0,,J. Strawther REBOUND (Off:0 Def:2),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,
