actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M42.00S,2025-10-31T00:41:54.0Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,5,2,2025-10-31T00:41:55Z,170000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,
18,PT10M36.00S,2025-10-31T00:41:59.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,82.07950065703022,64.4607843137255,1610612759,5,2,2025-10-31T00:42:09Z,180000,False,72.0,116.0,1,right,MISS D. Vassell 13' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Right,13.67,Missed,,,,,,,,,,,,,,,,,,
20,PT10M36.00S,2025-10-31T00:41:59.9Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,5,2,2025-10-31T00:42:09Z,190000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:0),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,18.0,1.0,0.0,1.0,,,,,,,
21,PT10M27.00S,2025-10-31T00:42:08.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,94.40999984741211,50.0,1610612759,7,2,2025-10-31T00:43:02Z,200000,False,0.0,0.0,1,right,V. Wembanyama tip Layup (2 PTS),[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
22,PT10M19.00S,2025-10-31T00:42:16.8Z,1,REGULAR,3pt,Jump Shot,[],1628389,10.200394218134035,96.56862745098039,1610612748,7,5,2025-10-31T00:42:24Z,210000,False,-233.0,43.0,1,left,B. Adebayo 3PT  (3 PTS) (A. Wiggins 1 AST),"[1628389, 203952]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,23.68,Made,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
24,PT10M07.00S,2025-10-31T00:42:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.19776609724047,47.549019607843135,1610612759,9,5,2025-10-31T00:43:48Z,230000,False,-12.0,21.0,1,right,S. Castle driving finger roll Layup (2 PTS),[1642264],1610612759.0,SAS,driving finger roll,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.42,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M59.00S,2025-10-31T00:42:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.178055190538765,45.34313725490196,1610612748,9,7,2025-10-31T00:44:59Z,240000,False,23.0,15.0,1,left,A. Wiggins driving Layup (2 PTS),[203952],1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.77,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M47.00S,2025-10-31T00:42:49.2Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,9,7,2025-10-31T00:43:00Z,250000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1642276]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Ware,1642276.0,,,,,,,,,,,
27,PT09M47.00S,2025-10-31T00:42:49.2Z,1,REGULAR,steal,,[],1642276,,,1610612748,9,7,2025-10-31T00:42:52Z,260000,False,,,0,,K. Ware STEAL (1 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
28,PT09M41.00S,2025-10-31T00:42:55.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,21.369908015768726,91.91176470588235,1610612748,9,7,2025-10-31T00:43:03Z,270000,False,-210.0,148.0,1,left,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
29,PT09M37.00S,2025-10-31T00:42:59.4Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,9,7,2025-10-31T00:42:59Z,280000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,,,
30,PT09M28.00S,2025-10-31T00:43:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,92.19776609724047,47.05882352941176,1610612759,11,7,2025-10-31T00:43:13Z,290000,False,-15.0,21.0,1,right,V. Wembanyama driving Layup (4 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.55,Made,4.0,,,,,,,,,,,,,,,,,
31,PT09M20.00S,2025-10-31T00:43:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.5722733245729295,45.588235294117645,1610612748,11,7,2025-10-31T00:43:24Z,300000,False,22.0,19.0,1,left,MISS B. Adebayo Layup - blocked,"[1628389, 1642264]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,Castle,1642264.0,,,,,
32,PT09M20.00S,2025-10-31T00:43:16.5Z,1,REGULAR,block,,[],1642264,,,1610612748,11,7,2025-10-31T00:43:19Z,310000,False,,,0,,S. Castle BLOCK (1 BLK),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M17.00S,2025-10-31T00:43:19.5Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,11,7,2025-10-31T00:43:24Z,320000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,
34,PT09M05.00S,2025-10-31T00:43:31.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,91.01511169513797,36.51960784313725,1610612759,11,7,2025-10-31T00:43:43Z,330000,False,-67.0,32.0,1,right,MISS S. Castle 7' driving floating bank Shot,[1642264],1610612759.0,SAS,driving floating bank,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,7.46,Missed,,,,,,,,,,,,,,,,,,
35,PT09M02.00S,2025-10-31T00:43:34.4Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,11,7,2025-10-31T00:43:43Z,340000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,
36,PT08M57.00S,2025-10-31T00:43:38.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,32.933639947437584,57.59803921568627,1610612748,11,10,2025-10-31T02:57:14Z,350000,False,-38.0,257.0,1,left,D. Mitchell 25' 3PT running (5 PTS) (B. Adebayo 1 AST),"[1630558, 1628389]",1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.99,Made,5.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
38,PT08M28.00S,2025-10-31T00:44:09.7Z,1,REGULAR,2pt,Jump Shot,[],1641705,77.61169513797634,40.44117647058824,1610612759,11,10,2025-10-31T00:47:05Z,370000,False,-48.0,158.0,1,right,MISS V. Wembanyama 16' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,16.51,Missed,,,,,,,,,,,,,,,,,,
39,PT08M24.00S,2025-10-31T00:44:13.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,11,10,2025-10-31T00:47:05Z,380000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,
40,PT08M16.00S,2025-10-31T00:44:22.6Z,1,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612748,11,10,2025-10-31T00:45:01Z,390000,False,,,0,,S. Castle shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1642264, 203952]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Wiggins,203952.0
42,PT08M16.00S,2025-10-31T00:45:04.7Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612748,11,10,2025-10-31T00:45:29Z,410000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
43,PT08M16.00S,2025-10-31T00:45:04.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,11,10,2025-10-31T00:45:29Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,
44,PT08M16.00S,2025-10-31T00:45:04.7Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612748,11,10,2025-10-31T00:45:29Z,430000,False,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
45,PT08M14.00S,2025-10-31T00:45:06.7Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,11,10,2025-10-31T00:45:29Z,440000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,
46,PT08M00.00S,2025-10-31T00:45:38.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,91.93495400788436,96.07843137254902,1610612759,11,10,2025-10-31T00:45:43Z,450000,False,230.0,23.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
47,PT07M57.00S,2025-10-31T00:45:41.5Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612748,11,10,2025-10-31T00:45:43Z,460000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,
48,PT07M51.00S,2025-10-31T00:45:47.7Z,1,REGULAR,3pt,Jump Shot,[],1628389,6.783837056504599,96.32352941176471,1610612748,11,13,2025-10-31T00:45:53Z,470000,False,-232.0,11.0,1,left,B. Adebayo 3PT  (6 PTS) (A. Wiggins 2 AST),"[1628389, 203952]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,23.19,Made,6.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,
50,PT07M50.00S,2025-10-31T00:45:55.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,11,13,2025-10-31T00:45:55Z,490000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M29.00S,2025-10-31T00:49:31.9Z,1,REGULAR,2pt,Jump Shot,[],1630170,78.40013140604468,66.17647058823529,1610612759,11,13,2025-10-31T00:49:38Z,510000,False,81.0,151.0,1,right,MISS D. Vassell 17' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,17.09,Missed,,,,,,,,,,,,,,,,,,
53,PT07M25.00S,2025-10-31T00:49:35.9Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,11,13,2025-10-31T00:49:38Z,520000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,
54,PT07M16.00S,2025-10-31T00:49:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.623521681997373,51.225490196078425,1610612748,11,13,2025-10-31T00:50:11Z,530000,False,-6.0,29.0,1,left,MISS A. Wiggins driving finger roll Layup - blocked,"[203952, 1630577]",1610612748.0,MIA,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,Champagnie,1630577.0,,,,,
73,PT07M16.00S,2025-10-31T00:49:44.9Z,1,REGULAR,block,,[],1630577,,,1610612748,11,13,2025-10-31T00:53:12Z,535000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M13.00S,2025-10-31T00:49:47.9Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,11,13,2025-10-31T00:49:58Z,540000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,54.0,2.0,2.0,0.0,,,,,,,
56,PT07M08.00S,2025-10-31T00:49:55.0Z,1,REGULAR,foul,offensive,[],1641705,,,1610612759,11,13,2025-10-31T00:50:05Z,550000,False,,,0,,V. Wembanyama offensive FOUL (1 PF),"[1641705, 1641796]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Larsson,1641796.0
58,PT07M08.00S,2025-10-31T00:49:55.0Z,1,REGULAR,turnover,offensive foul,[],1641705,,,1610612759,11,13,2025-10-31T00:49:55Z,570000,False,,,0,,V. Wembanyama offensive foul TURNOVER (1 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,,,201638.0,,,,
59,PT06M58.00S,2025-10-31T00:50:18.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641796,17.559132720105126,42.8921568627451,1610612748,11,15,2025-10-31T00:50:33Z,580000,False,36.0,113.0,1,left,P. Larsson 11' turnaround Jump Shot (2 PTS) (D. Mitchell 1 AST),"[1641796, 1630558]",1610612748.0,MIA,turnaround,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,11.81,Made,2.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
61,PT06M48.00S,2025-10-31T00:50:30.3Z,1,REGULAR,foul,personal,[],1630558,,,1610612759,11,15,2025-10-31T00:50:39Z,600000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1642264]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Castle,1642264.0
63,PT06M40.00S,2025-10-31T00:50:51.2Z,1,REGULAR,3pt,Jump Shot,[],203084,74.06373193166885,12.990196078431374,1610612759,14,15,2025-10-31T00:50:56Z,620000,False,-185.0,191.0,1,right,H. Barnes 26' 3PT  (3 PTS) (S. Castle 1 AST),"[203084, 1642264]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,26.61,Made,3.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,,
65,PT06M21.00S,2025-10-31T00:51:09.5Z,1,REGULAR,3pt,Jump Shot,[],1630558,33.196452036793694,37.99019607843137,1610612748,14,18,2025-10-31T00:51:16Z,640000,False,60.0,260.0,1,left,D. Mitchell 26' 3PT  (8 PTS) (K. Ware 2 AST),"[1630558, 1642276]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.63,Made,8.0,K. Ware,1642276.0,2.0,,,,,,,,,,,,,,
68,PT06M06.00S,2025-10-31T00:51:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,88.69908015768725,48.65196078431372,1610612759,16,18,2025-10-31T00:54:09Z,670000,False,-7.0,54.0,1,right,S. Castle pullup Jump Shot (4 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.41,Made,4.0,,,,,,,,,,,,,,,,,
69,PT06M06.00S,2025-10-31T00:51:46.5Z,1,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612759,16,18,2025-10-31T00:52:06Z,680000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Castle 1 FT),"[1630558, 1642264]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Castle,1642264.0
71,PT06M06.00S,2025-10-31T00:52:03.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,16,18,2025-10-31T00:56:25Z,700000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M06.00S,2025-10-31T00:55:18.3Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,16,18,2025-10-31T00:55:34Z,720000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M06.00S,2025-10-31T00:55:18.3Z,1,REGULAR,substitution,out,[],1628389,,,1610612759,16,18,2025-10-31T00:55:34Z,730000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M06.00S,2025-10-31T00:55:18.3Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,16,18,2025-10-31T00:55:34Z,740000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M06.00S,2025-10-31T00:55:18.3Z,1,REGULAR,substitution,in,[],1631170,,,1610612759,16,18,2025-10-31T00:55:34Z,750000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M06.00S,2025-10-31T00:55:42.4Z,1,REGULAR,freethrow,1 of 1,[],1642264,,,1610612759,17,18,2025-10-31T00:55:42Z,760000,False,,,0,,S. Castle Free Throw 1 of 1 (5 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
79,PT05M58.00S,2025-10-31T00:55:51.4Z,1,REGULAR,foul,personal,[],203084,,,1610612748,17,18,2025-10-31T00:56:15Z,770000,False,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 1641796]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Larsson,1641796.0
81,PT05M58.00S,2025-10-31T00:55:58.0Z,1,REGULAR,substitution,out,[],1641705,,,1610612748,17,18,2025-10-31T00:56:13Z,790000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M58.00S,2025-10-31T00:55:58.0Z,1,REGULAR,substitution,out,[],203084,,,1610612748,17,18,2025-10-31T00:56:13Z,800000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M58.00S,2025-10-31T00:55:58.0Z,1,REGULAR,substitution,out,[],1630558,,,1610612748,17,18,2025-10-31T00:56:13Z,810000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M58.00S,2025-10-31T00:55:58.0Z,1,REGULAR,substitution,in,[],202687,,,1610612748,17,18,2025-10-31T00:56:13Z,820000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M58.00S,2025-10-31T00:55:58.0Z,1,REGULAR,substitution,in,[],1642844,,,1610612748,17,18,2025-10-31T00:56:13Z,830000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M58.00S,2025-10-31T00:55:58.0Z,1,REGULAR,substitution,in,[],1630696,,,1610612748,17,18,2025-10-31T00:56:13Z,840000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M51.00S,2025-10-31T00:56:22.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,9.280551905387648,36.76470588235294,1610612748,17,20,2025-10-31T00:57:47Z,850000,False,66.0,35.0,1,left,A. Wiggins 7' driving floating bank Jump Shot (4 PTS) (P. Larsson 1 AST),"[203952, 1641796]",1610612748.0,MIA,driving floating bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,7.47,Made,4.0,P. Larsson,1641796.0,1.0,,,,,,,,,,,,,,
