actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-24T01:40:31.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-24T01:40:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M52.00S,2025-12-24T01:40:39.1Z,1,REGULAR,jumpball,recovered,[],1628983,,,1610612760,0,0,2025-12-24T01:40:39Z,40000,False,,,0,,Jump Ball C. Holmgren vs. L. Kornet: Tip to S. Gilgeous-Alexander,"[1628983, 1631096, 1628436]",1610612760.0,OKC,startperiod,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Holmgren,1631096.0,Kornet,1628436.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-12-24T01:40:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,17.559132720105126,48.03921568627451,1610612760,0,0,2025-12-24T01:40:57Z,70000,False,10.0,113.0,1,left,MISS C. Holmgren 11' pullup Shot,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,11.3,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2025-12-24T01:40:48.8Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,0,0,2025-12-24T01:40:48Z,80000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M39.00S,2025-12-24T01:40:51.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631096,6.1268068331143235,49.754901960784316,1610612760,0,2,2025-12-24T01:41:38Z,90000,False,1.0,5.0,1,left,C. Holmgren cutting DUNK (2 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,
11,PT11M24.00S,2025-12-24T01:41:06.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,83.78777923784494,65.68627450980392,1610612759,0,2,2025-12-24T01:41:11Z,110000,False,78.0,100.0,1,right,MISS D. Vassell 12' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Right,12.7,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2025-12-24T01:41:09.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,0,2,2025-12-24T01:41:11Z,120000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Right,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M11.00S,2025-12-24T01:41:21.5Z,1,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612760,0,2,2025-12-24T01:41:37Z,130000,False,,,0,,I. Hartenstein lost ball out-of-bounds TURNOVER (1 TO),[1628392],1610612760.0,OKC,lost ball,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,1.0,,,,,,,,
14,PT11M01.00S,2025-12-24T01:41:33.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642264,90.48948751642575,57.59803921568627,1610612759,0,2,2025-12-24T01:41:43Z,140000,False,38.0,37.0,1,right,MISS S. Castle driving Layup,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,,,,,,,,,,,,,,,,,,
15,PT10M56.00S,2025-12-24T01:41:38.9Z,1,REGULAR,rebound,offensive,[],1630170,,,1610612759,0,2,2025-12-24T01:41:38Z,150000,False,,,0,,D. Vassell REBOUND (Off:1 Def:0),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT10M53.00S,2025-12-24T01:41:40.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630170,68.01905387647832,68.38235294117648,1610612759,0,2,2025-12-24T01:41:51Z,160000,False,92.0,248.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2025-12-24T01:41:40.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,0,2,2025-12-24T01:41:51Z,170000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,16.0,2.0,1.0,1.0,,,,,,,,,,,,,,
18,PT10M39.00S,2025-12-24T01:41:55.4Z,1,REGULAR,2pt,Jump Shot,[],1631096,22.421156373193167,23.52941176470588,1610612760,0,2,2025-12-24T01:42:06Z,180000,False,132.0,158.0,1,left,MISS C. Holmgren 20' pullup Shot,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,20.64,Missed,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2025-12-24T01:42:05.4Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612759,0,2,2025-12-24T01:42:53Z,200000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Right Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M27.00S,2025-12-24T01:42:06.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630170,92.32917214191852,48.529411764705884,1610612759,2,2,2025-12-24T01:42:21Z,210000,False,-7.0,20.0,1,right,D. Vassell running alley-oop DUNK (2 PTS) (D. Fox 1 AST),"[1630170, 1628368]",1610612759.0,SAS,running alley-oop,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,
23,PT10M24.00S,2025-12-24T01:42:14.2Z,1,REGULAR,2pt,Jump Shot,[],1628983,6.389618922470433,67.8921568627451,1610612760,2,4,2025-12-24T01:44:25Z,230000,False,-89.0,8.0,1,left,S. Gilgeous-Alexander 8' step back Jump Shot (2 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,8.98,Made,,,,,2.0,,,,,,,,,,,,,
24,PT10M24.00S,2025-12-24T01:42:21.2Z,1,REGULAR,foul,personal,['1freethrow'],1642264,,,1610612760,2,4,2025-12-24T01:42:33Z,240000,False,,,0,,S. Castle shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1642264, 1628983]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
26,PT10M24.00S,2025-12-24T01:42:42.5Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,2,5,2025-12-24T01:42:42Z,260000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
27,PT10M12.00S,2025-12-24T01:42:56.7Z,1,REGULAR,3pt,Jump Shot,[],203084,92.72339027595268,2.941176470588235,1610612759,2,5,2025-12-24T01:43:03Z,270000,False,-235.0,16.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
28,PT10M06.00S,2025-12-24T01:43:02.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,2,5,2025-12-24T01:43:03Z,280000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M57.00S,2025-12-24T01:43:11.1Z,1,REGULAR,2pt,Jump Shot,[],1628983,20.581471747700395,52.20588235294118,1610612760,2,7,2025-12-24T01:46:12Z,290000,False,-11.0,141.0,1,left,S. Gilgeous-Alexander 14' step back Jump Shot (5 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,14.14,Made,,,,,5.0,,,,,,,,,,,,,
30,PT09M43.00S,2025-12-24T01:43:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.32917214191852,55.14705882352941,1610612759,2,7,2025-12-24T01:43:30Z,300000,False,26.0,20.0,1,right,MISS S. Castle driving Layup - blocked,"[1642264, 1631096]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,Holmgren,1631096.0,,
31,PT09M43.00S,2025-12-24T01:43:25.1Z,1,REGULAR,block,,[],1631096,,,1610612759,2,7,2025-12-24T01:43:27Z,310000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M41.00S,2025-12-24T01:43:27.1Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,2,7,2025-12-24T01:43:30Z,320000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,30.0,3.0,2.0,1.0,,,,,,,,,,,,,,
33,PT09M37.00S,2025-12-24T01:43:32.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,31.09395532194481,24.264705882352942,1610612760,2,7,2025-12-24T01:48:01Z,330000,False,129.0,240.0,1,left,MISS L. Dort 27' running pullup 3PT,[1629652],1610612760.0,OKC,running pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,27.22,Missed,,,,,,,,,,,,,,,,,,
34,PT09M35.00S,2025-12-24T01:43:34.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,2,7,2025-12-24T01:43:46Z,340000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,33.0,,,,,,,,,,,,,,,,,
36,PT09M23.00S,2025-12-24T01:43:58.2Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612759,2,7,2025-12-24T01:44:09Z,360000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Fox 2 FT),"[1629652, 1628368]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202026.0,,1.0,0.0,Fox,1628368.0,,,,
38,PT09M23.00S,2025-12-24T01:44:24.1Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,2,7,2025-12-24T01:44:53Z,380000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
39,PT09M23.00S,2025-12-24T01:44:24.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,2,7,2025-12-24T01:44:53Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,
40,PT09M23.00S,2025-12-24T01:44:24.1Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,2,7,2025-12-24T01:44:53Z,400000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT09M18.00S,2025-12-24T01:44:29.1Z,1,REGULAR,rebound,offensive,[],203084,,,1610612759,2,7,2025-12-24T01:44:53Z,410000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,40.0,1.0,0.0,1.0,,,,,,,,,,,,,,
42,PT09M16.00S,2025-12-24T01:44:54.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,66.83639947437582,50.73529411764706,1610612759,2,7,2025-12-24T01:48:43Z,420000,False,4.0,259.0,1,right,MISS D. Fox 25' step back 3PT,[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
43,PT09M12.00S,2025-12-24T01:44:58.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,2,7,2025-12-24T01:45:03Z,430000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT08M58.00S,2025-12-24T01:45:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,5.601182654402102,49.01960784313725,1610612760,2,9,2025-12-24T01:45:23Z,440000,False,5.0,0.0,1,left,I. Hartenstein alley-oop Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1628392, 1628983]",1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
46,PT08M49.00S,2025-12-24T01:45:20.9Z,1,REGULAR,3pt,Jump Shot,[],1642264,65.25952693823915,56.127450980392155,1610612759,5,9,2025-12-24T01:45:28Z,460000,False,31.0,274.0,1,right,S. Castle 27' 3PT  (3 PTS) (D. Fox 2 AST),"[1642264, 1628368]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,27.58,Made,,,,,3.0,D. Fox,1628368.0,2.0,,,,,,,,,,
48,PT08M38.00S,2025-12-24T01:45:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,10.85742444152431,50.98039215686274,1610612760,5,9,2025-12-24T01:50:54Z,480000,False,-5.0,50.0,1,left,MISS J. Williams fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,,
49,PT08M38.00S,2025-12-24T01:45:32.3Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,5,9,2025-12-24T01:50:54Z,490000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT08M32.00S,2025-12-24T01:45:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203084,93.11760840998686,52.69607843137255,1610612759,7,9,2025-12-24T01:45:58Z,500000,False,13.0,12.0,1,right,H. Barnes running Layup (2 PTS),[203084],1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,2.0,,,,,,,,,,,,,
51,PT08M17.00S,2025-12-24T01:45:52.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,13.748357424441524,51.71568627450981,1610612760,7,11,2025-12-24T01:50:05Z,510000,False,-9.0,77.0,1,left,I. Hartenstein 7' floating Jump Shot (4 PTS) (S. Gilgeous-Alexander 2 AST),"[1628392, 1628983]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,,,,,4.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,
53,PT08M05.00S,2025-12-24T01:46:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.5407358738502,46.81372549019608,1610612759,9,11,2025-12-24T01:51:29Z,530000,False,-16.0,27.0,1,right,H. Barnes driving reverse Layup (4 PTS),[203084],1610612759.0,SAS,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,3.13,Made,,,,,4.0,,,,,,,,,,,,,
54,PT07M51.00S,2025-12-24T01:46:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,5.995400788436268,46.07843137254902,1610612760,9,11,2025-12-24T01:46:30Z,540000,False,20.0,4.0,1,left,MISS J. Williams reverse Layup - blocked,"[1631114, 1628436]",1610612760.0,OKC,reverse,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,Kornet,1628436.0,,
55,PT07M51.00S,2025-12-24T01:46:18.9Z,1,REGULAR,block,,[],1628436,,,1610612760,9,11,2025-12-24T01:46:21Z,550000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M47.00S,2025-12-24T01:46:22.9Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,9,11,2025-12-24T01:46:30Z,560000,False,,,0,,D. Vassell REBOUND (Off:1 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,
57,PT07M37.00S,2025-12-24T01:46:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,92.85479632063075,54.90196078431373,1610612759,11,11,2025-12-24T01:46:39Z,570000,False,25.0,15.0,1,right,L. Kornet Layup (2 PTS) (S. Castle 1 AST),"[1628436, 1642264]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,2.0,S. Castle,1642264.0,1.0,,,,,,,,,,
59,PT07M19.00S,2025-12-24T01:46:50.2Z,1,REGULAR,2pt,Hook,[],1628392,9.280551905387648,31.862745098039213,1610612760,11,11,2025-12-24T01:46:55Z,590000,False,91.0,35.0,1,left,MISS I. Hartenstein 9' turnaround Hook,[1628392],1610612760.0,OKC,turnaround,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,9.71,Missed,,,,,,,,,,,,,,,,,,
60,PT07M17.00S,2025-12-24T01:46:52.5Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,11,11,2025-12-24T01:46:52Z,600000,False,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,59.0,3.0,2.0,1.0,,,,,,,,,,,,,,
61,PT07M10.00S,2025-12-24T01:46:59.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,81.42247043363994,56.86274509803921,1610612759,11,11,2025-12-24T01:47:06Z,610000,False,34.0,122.0,1,right,MISS D. Vassell 12' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,12.68,Missed,,,,,,,,,,,,,,,,,,
62,PT07M08.00S,2025-12-24T01:47:01.6Z,1,REGULAR,rebound,offensive,[],1630170,,,1610612759,11,11,2025-12-24T01:47:06Z,620000,False,,,0,,D. Vassell REBOUND (Off:2 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,61.0,4.0,2.0,2.0,,,,,,,,,,,,,,
63,PT07M08.00S,2025-12-24T01:47:05.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630170,94.40999984741211,50.0,1610612759,13,11,2025-12-24T01:47:05Z,630000,False,0.0,0.0,1,right,D. Vassell putback Layup (4 PTS),[1630170],1610612759.0,SAS,putback,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
64,PT07M08.00S,2025-12-24T01:47:08.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,13,11,2025-12-24T01:47:08Z,640000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M08.00S,2025-12-24T01:49:36.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612760,13,11,2025-12-24T01:50:08Z,650000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M08.00S,2025-12-24T01:49:36.5Z,1,REGULAR,substitution,out,[],1628436,,,1610612760,13,11,2025-12-24T01:50:08Z,660000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M08.00S,2025-12-24T01:49:36.5Z,1,REGULAR,substitution,out,[],1628983,,,1610612760,13,11,2025-12-24T01:50:08Z,670000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
