actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-02-05T02:42:49.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-05T02:42:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-02-05T02:42:51.4Z,1,REGULAR,jumpball,recovered,[],1642264,,,1610612759,0,0,2026-02-05T02:42:51Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. C. Wallace: Tip to S. Castle,"[1642264, 1641705, 1641717]",1610612759.0,SAS,startperiod,S. Castle,1642264.0,Castle,S. Castle,Wembanyama,1641705.0,Wallace,1641717.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2026-02-05T02:43:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,94.56307490144546,44.85294117647059,1610612759,0,0,2026-02-05T02:43:39Z,70000,False,-26.0,-1.0,1,right,MISS V. Wembanyama driving Layup - blocked,"[1641705, 1631119]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.57,Missed,Williams,1631119.0,,,,,,,,,,,,,,,,
8,PT11M48.00S,2026-02-05T02:43:03.0Z,1,REGULAR,block,,[],1631119,,,1610612759,0,0,2026-02-05T02:43:07Z,80000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M48.00S,2026-02-05T02:43:03.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,0,0,2026-02-05T02:43:10Z,90000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,7.0,,,,,,,,,,,,,,,
11,PT11M42.00S,2026-02-05T02:43:20.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,65.25952693823915,49.50980392156863,1610612759,0,0,2026-02-05T02:43:24Z,110000,False,-2.0,274.0,1,right,MISS J. Champagnie 27' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
12,PT11M39.00S,2026-02-05T02:43:23.6Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,0,0,2026-02-05T02:43:24Z,120000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,
13,PT11M30.00S,2026-02-05T02:43:32.6Z,1,REGULAR,3pt,Jump Shot,[],1631119,29.122864651773984,72.05882352941177,1610612760,0,0,2026-02-05T02:43:36Z,130000,False,-110.0,221.0,1,left,MISS J. Williams 24' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
14,PT11M27.00S,2026-02-05T02:43:35.6Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,0,0,2026-02-05T02:43:36Z,140000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,
15,PT11M14.00S,2026-02-05T02:43:47.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,83.13074901445466,37.254901960784316,1610612759,2,0,2026-02-05T02:43:52Z,150000,False,-64.0,106.0,1,right,D. Vassell 12' turnaround Jump Shot (2 PTS) (J. Champagnie 1 AST),"[1630170, 1630577]",1610612759.0,SAS,turnaround,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Left,12.38,Made,,,,,,,2.0,J. Champagnie,1630577.0,1.0,,,,,,,,
