actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M58.00S,2025-12-19T01:13:12.9Z,1,REGULAR,3pt,Jump Shot,[],1630170,67.49342969776609,64.2156862745098,1610612759,5,0,2025-12-19T01:13:18Z,170000,False,71.0,253.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
18,PT10M54.00S,2025-12-19T01:13:16.1Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612759,5,0,2025-12-19T01:13:16Z,180000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,
19,PT10M52.00S,2025-12-19T01:13:18.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,67.62483574244416,36.76470588235294,1610612759,5,0,2025-12-19T01:13:21Z,190000,False,-66.0,252.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
20,PT10M49.00S,2025-12-19T01:13:21.9Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,5,0,2025-12-19T01:13:21Z,200000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M46.00S,2025-12-19T01:13:25.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641731,5.995400788436268,52.94117647058824,1610612764,5,2,2025-12-19T01:13:33Z,210000,False,-15.0,4.0,1,left,B. Coulibaly running finger roll Layup (2 PTS),[1641731],1610612764.0,WAS,running finger roll,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.52,Made,2.0,,,,,,,,,,,,,,,,,
22,PT10M40.00S,2025-12-19T01:13:33.0Z,1,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,5,2,2025-12-19T01:13:38Z,220000,False,,,0,,S. Castle bad pass out-of-bounds TURNOVER (1 TO),[1642264],1610612759.0,SAS,bad pass,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,,,,,,1627541.0,,,,
23,PT10M31.00S,2025-12-19T01:13:47.9Z,1,REGULAR,turnover,lost ball,[],203468,,,1610612764,5,2,2025-12-19T01:13:53Z,230000,False,,,0,,C. McCollum lost ball TURNOVER (1 TO),"[203468, 1628368]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,
24,PT10M31.00S,2025-12-19T01:13:47.9Z,1,REGULAR,steal,,[],1628368,,,1610612759,5,2,2025-12-19T01:13:50Z,240000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
25,PT10M25.00S,2025-12-19T01:13:53.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203084,94.56307490144546,44.36274509803921,1610612759,5,2,2025-12-19T02:16:13Z,250000,False,-28.0,-1.0,1,right,MISS H. Barnes running Layup - blocked,"[203084, 1642267]",1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,Carrington,1642267.0,,,,,,,,,
26,PT10M25.00S,2025-12-19T01:13:53.6Z,1,REGULAR,block,,[],1642267,,,1610612759,5,2,2025-12-19T01:13:55Z,260000,False,,,0,,B. Carrington BLOCK (1 BLK),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT10M23.00S,2025-12-19T01:13:55.6Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,5,2,2025-12-19T01:14:00Z,270000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,
28,PT10M19.00S,2025-12-19T01:14:00.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641731,5.338370565045992,56.86274509803921,1610612764,5,2,2025-12-19T02:16:43Z,280000,False,-34.0,-2.0,1,left,MISS B. Coulibaly running Layup - blocked,"[1641731, 1628436]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,3.44,Missed,,,,,,,,Kornet,1628436.0,,,,,,,,,
29,PT10M19.00S,2025-12-19T01:14:00.3Z,1,REGULAR,block,,[],1628436,,,1610612764,5,2,2025-12-19T01:14:02Z,290000,False,,,0,,L. Kornet BLOCK (2 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT10M16.00S,2025-12-19T01:14:03.3Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,5,2,2025-12-19T01:14:07Z,300000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,
31,PT10M13.00S,2025-12-19T01:14:06.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642264,69.72733245729303,24.264705882352942,1610612759,5,2,2025-12-19T01:14:17Z,310000,False,-129.0,232.0,1,right,MISS S. Castle 26' running 3PT,[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
32,PT10M11.00S,2025-12-19T01:14:08.9Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,5,2,2025-12-19T01:14:17Z,320000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,
33,PT10M02.00S,2025-12-19T01:14:17.7Z,1,REGULAR,3pt,Jump Shot,[],1642259,31.225361366622867,59.80392156862745,1610612764,5,5,2025-12-19T01:14:22Z,330000,False,-49.0,241.0,1,left,A. Sarr 24' 3PT  (3 PTS) (K. George 1 AST),"[1642259, 1642273]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,24.59,Made,3.0,K. George,1642273.0,1.0,,,,,,,,,,,,,,
35,PT09M46.00S,2025-12-19T01:14:33.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.77463863337714,49.50980392156863,1610612759,7,5,2025-12-19T01:14:40Z,350000,False,-2.0,6.0,1,right,L. Kornet cutting DUNK (2 PTS) (D. Vassell 2 AST),"[1628436, 1630170]",1610612759.0,SAS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.65,Made,2.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,,
37,PT09M33.00S,2025-12-19T01:14:45.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,10.463206307490145,50.245098039215684,1610612764,7,7,2025-12-19T02:12:32Z,370000,False,-1.0,46.0,1,left,A. Sarr driving Layup (5 PTS) (B. Carrington 1 AST),"[1642259, 1642267]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,5.0,B. Carrington,1642267.0,1.0,,,,,,,,,,,,,,
40,PT09M22.00S,2025-12-19T01:14:57.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.9060446780552,48.529411764705884,1610612759,9,7,2025-12-19T01:15:05Z,390000,False,-7.0,5.0,1,right,L. Kornet alley-oop DUNK (4 PTS) (S. Castle 1 AST),"[1628436, 1642264]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.88,Made,4.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,,
42,PT09M22.00S,2025-12-19T01:15:01.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,9,7,2025-12-19T01:15:01Z,410000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT09M05.00S,2025-12-19T01:18:11.7Z,1,REGULAR,2pt,Jump Shot,[],1642273,21.23850197109067,31.862745098039213,1610612764,9,9,2025-12-19T01:18:15Z,420000,False,91.0,147.0,1,left,K. George 17' pullup Jump Shot (2 PTS) (A. Sarr 1 AST),"[1642273, 1642259]",1610612764.0,WAS,pullup,,,George,K. George,,,,,Mid-Range,16-24 Right Center,17.28,Made,2.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,,
45,PT08M44.00S,2025-12-19T01:18:31.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642264,88.51839684625493,52.450980392156865,1610612759,11,9,2025-12-19T02:17:27Z,440000,False,12.0,55.0,1,right,S. Castle driving Hook (7 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,7.0,,,,,,,,,,,,,,,,,
46,PT08M29.00S,2025-12-19T01:18:46.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,5.995400788436268,51.71568627450981,1610612764,11,11,2025-12-19T01:18:51Z,450000,False,-9.0,4.0,1,left,K. George driving Layup (4 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,0.94,Made,4.0,,,,,,,,,,,,,,,,,
47,PT08M22.00S,2025-12-19T01:18:56.2Z,1,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612759,11,11,2025-12-19T01:19:05Z,460000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Barnes 2 FT),"[1642267, 203084]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Barnes,203084.0
49,PT08M22.00S,2025-12-19T01:19:22.5Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,12,11,2025-12-19T01:19:22Z,480000,False,,,0,,H. Barnes Free Throw 1 of 2 (1 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
50,PT08M22.00S,2025-12-19T01:19:36.5Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,13,11,2025-12-19T01:19:36Z,490000,False,,,0,,H. Barnes Free Throw 2 of 2 (2 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
51,PT08M04.00S,2025-12-19T01:19:55.1Z,1,REGULAR,turnover,bad pass,[],1642267,,,1610612764,13,11,2025-12-19T01:20:00Z,500000,False,,,0,,B. Carrington bad pass TURNOVER (2 TO),"[1642267, 1628368]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Fox,1628368.0,,,,,,,,,,,
52,PT08M04.00S,2025-12-19T01:19:55.1Z,1,REGULAR,steal,,[],1628368,,,1610612759,13,11,2025-12-19T01:19:57Z,510000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
53,PT07M59.00S,2025-12-19T01:19:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,94.69448094612353,44.6078431372549,1610612759,13,11,2025-12-19T01:20:05Z,520000,False,-27.0,-3.0,1,right,MISS D. Fox running Layup - blocked,"[1628368, 1642273]",1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,George,1642273.0,,,,,,,,,
54,PT07M59.00S,2025-12-19T01:19:59.9Z,1,REGULAR,block,,[],1642273,,,1610612759,13,11,2025-12-19T01:20:02Z,530000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M56.00S,2025-12-19T01:20:02.9Z,1,REGULAR,rebound,defensive,[],203468,,,1610612764,13,11,2025-12-19T01:20:05Z,540000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,
56,PT07M51.00S,2025-12-19T01:20:07.7Z,1,REGULAR,3pt,Jump Shot,[],203468,25.706307490144546,14.950980392156863,1610612764,13,11,2025-12-19T01:20:11Z,550000,False,175.0,189.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
57,PT07M47.00S,2025-12-19T01:20:11.7Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,13,11,2025-12-19T01:20:11Z,560000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,
58,PT07M42.00S,2025-12-19T01:20:16.9Z,1,REGULAR,3pt,Jump Shot,[],1630170,66.70499342969777,49.26470588235294,1610612759,16,11,2025-12-19T01:20:23Z,570000,False,-4.0,260.0,1,right,D. Vassell 26' 3PT  (3 PTS) (S. Castle 2 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,26.05,Made,3.0,S. Castle,1642264.0,2.0,,,,,,,,,,,,,,
60,PT07M23.00S,2025-12-19T01:20:35.9Z,1,REGULAR,3pt,Jump Shot,[],1642267,22.026938239159,88.72549019607843,1610612764,16,11,2025-12-19T01:20:40Z,590000,False,-194.0,155.0,1,left,MISS B. Carrington 24' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
61,PT07M19.00S,2025-12-19T01:20:39.9Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,16,11,2025-12-19T01:20:40Z,600000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,60.0,2.0,2.0,0.0,,,,,
62,PT07M07.00S,2025-12-19T01:20:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,93.77463863337714,36.029411764705884,1610612759,18,11,2025-12-19T01:20:58Z,610000,False,-70.0,6.0,1,right,D. Vassell 7' finger roll Layup (5 PTS),[1630170],1610612759.0,SAS,finger roll,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,5.0,,,,,,,,,,,,,,,,,
63,PT06M55.00S,2025-12-19T01:21:04.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.668199737187912,41.911764705882355,1610612764,18,13,2025-12-19T02:17:54Z,620000,False,40.0,85.0,1,left,C. McCollum 9' driving floating bank Jump Shot (2 PTS) (B. Carrington 2 AST),"[203468, 1642267]",1610612764.0,WAS,driving floating bank,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,9.45,Made,2.0,B. Carrington,1642267.0,2.0,,,,,,,,,,,,,,
65,PT06M49.00S,2025-12-19T01:21:10.6Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612759,18,13,2025-12-19T01:21:13Z,640000,False,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 203468]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,McCollum,203468.0,,,,,,,,,,,
66,PT06M49.00S,2025-12-19T01:21:10.6Z,1,REGULAR,steal,,[],203468,,,1610612764,18,13,2025-12-19T01:21:12Z,650000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
67,PT06M44.00S,2025-12-19T01:21:15.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642273,23.47240473061761,6.61764705882353,1610612764,18,13,2025-12-19T02:13:07Z,660000,False,217.0,168.0,1,left,MISS K. George 27' running 3PT,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Right Center,27.44,Missed,,,,,,,,,,,,,,,,,,
68,PT06M41.00S,2025-12-19T01:21:18.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,18,13,2025-12-19T02:13:07Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,67.0,,,,,,,,
71,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,out,[],1628368,,,1610612764,18,13,2025-12-19T01:22:00Z,700000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,out,[],1641731,,,1610612764,18,13,2025-12-19T01:22:00Z,710000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,out,[],1642267,,,1610612764,18,13,2025-12-19T01:22:00Z,720000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,out,[],1642259,,,1610612764,18,13,2025-12-19T01:22:00Z,730000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,in,[],1642844,,,1610612764,18,13,2025-12-19T01:22:00Z,740000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,in,[],1631110,,,1610612764,18,13,2025-12-19T01:22:00Z,750000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,in,[],1628963,,,1610612764,18,13,2025-12-19T01:22:00Z,760000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,in,[],1630551,,,1610612764,18,13,2025-12-19T01:22:00Z,770000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,in,[],1642848,,,1610612764,18,13,2025-12-19T01:22:00Z,780000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M41.00S,2025-12-19T01:21:25.7Z,1,REGULAR,substitution,out,[],1642264,,,1610612764,18,13,2025-12-19T01:22:35Z,785000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M27.00S,2025-12-19T01:22:11.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203468,7.5722733245729295,38.970588235294116,1610612764,18,13,2025-12-19T02:18:17Z,790000,False,55.0,19.0,1,left,MISS C. McCollum driving floating Shot,[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,,,,,,
81,PT06M24.00S,2025-12-19T01:22:14.7Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612764,18,13,2025-12-19T01:22:16Z,800000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,80.0,1.0,0.0,1.0,,,,,
82,PT06M24.00S,2025-12-19T01:22:15.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628963,5.590000152587891,50.0,1610612764,18,13,2025-12-19T01:22:17Z,810000,False,0.0,0.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
83,PT06M24.00S,2025-12-19T01:22:15.1Z,1,REGULAR,rebound,offensive,[],203468,,,1610612764,18,13,2025-12-19T01:22:17Z,820000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,82.0,2.0,1.0,1.0,,,,,
