actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-14T19:42:54.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-14T19:42:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-14T19:42:56.7Z,1,REGULAR,jumpball,recovered,[],1628368,,,1610612759,0,0,2026-03-14T19:42:56Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. M. Diabaté: Tip to D. Fox,"[1628368, 1641705, 1631217]",1610612759.0,SAS,startperiod,D. Fox,1628368.0,Fox,D. Fox,Wembanyama,1641705.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-03-14T19:43:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,5.124835742444152,45.12484681372549,1610612759,2,0,2026-03-14T19:43:21Z,70000,False,24.0,-4.0,1,left,J. Champagnie driving Layup (2 PTS) (S. Castle 1 AST),"[1630577, 1642264]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.48,Made,2.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2026-03-14T19:43:27.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,92.72339027595268,50.49019607843137,1610612766,2,2,2026-03-14T19:44:30Z,90000,False,2.0,16.0,1,right,M. Diabaté driving DUNK (2 PTS),[1631217],1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2026-03-14T19:43:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,5.995400788436268,53.67647058823529,1610612759,2,2,2026-03-14T19:43:48Z,100000,False,-18.0,4.0,1,left,MISS S. Castle driving reverse Layup,[1642264],1610612759.0,SAS,driving reverse,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2026-03-14T19:43:35.3Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,2,2,2026-03-14T19:43:48Z,110000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M13.00S,2026-03-14T19:43:40.4Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,2,2,2026-03-14T19:43:54Z,120000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1630577]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Champagnie,1630577.0,,,,,,,
13,PT11M13.00S,2026-03-14T19:43:40.4Z,1,REGULAR,steal,,[],1630577,,,1610612759,2,2,2026-03-14T19:43:45Z,130000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT11M07.00S,2026-03-14T19:43:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,5.601182654402102,52.450980392156865,1610612759,4,2,2026-03-14T19:44:11Z,140000,False,-12.0,0.0,1,left,D. Fox running finger roll Layup (2 PTS) (J. Champagnie 1 AST),"[1628368, 1630577]",1610612759.0,SAS,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,,,,
16,PT11M07.00S,2026-03-14T19:43:51.1Z,1,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612759,4,2,2026-03-14T19:44:03Z,160000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Fox 1 FT),"[1630163, 1628368]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Fox,1628368.0,,
18,PT11M07.00S,2026-03-14T19:44:11.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628368,,,1610612759,5,2,2026-03-14T19:44:11Z,180000,False,,,0,,D. Fox Free Throw 1 of 1 (3 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
19,PT10M50.00S,2026-03-14T19:44:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,81.68528252299606,61.51960784313726,1610612766,5,4,2026-03-14T19:46:38Z,190000,False,58.0,120.0,1,right,L. Ball 13' driving floating Jump Shot (2 PTS) (M. Diabaté 1 AST),"[1630163, 1631217]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,13.28,Made,2.0,M. Diabaté,1631217.0,1.0,,,,,,,,,,,,,,
21,PT10M41.00S,2026-03-14T19:44:42.5Z,1,REGULAR,foul,personal,[],1631217,,,1610612759,5,4,2026-03-14T19:44:57Z,210000,False,,,0,,M. Diabaté personal FOUL (1 PF),"[1631217, 1641705]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Wembanyama,1641705.0,,
23,PT10M36.00S,2026-03-14T19:45:14.4Z,1,REGULAR,3pt,Jump Shot,[],1641705,24.392247043363994,12.254901960784313,1610612759,8,4,2026-03-14T19:45:19Z,230000,False,189.0,177.0,1,left,V. Wembanyama 25' 3PT  (3 PTS) (S. Castle 2 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,25.86,Made,3.0,S. Castle,1642264.0,2.0,,,,,,,,,,,,,,
25,PT10M26.00S,2026-03-14T19:45:24.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,71.48488830486203,86.05238970588235,1610612766,8,7,2026-03-14T19:45:37Z,250000,False,180.0,216.0,1,right,L. Ball 28' 3PT  (5 PTS) (B. Miller 1 AST),"[1630163, 1641706]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,28.1,Made,5.0,B. Miller,1641706.0,1.0,,,,,,,,,,,,,,
27,PT10M15.00S,2026-03-14T19:45:35.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,5.075558475689881,44.85294117647059,1610612759,10,7,2026-03-14T19:47:30Z,270000,False,26.0,-5.0,1,left,V. Wembanyama cutting Layup (5 PTS) (J. Champagnie 2 AST),"[1641705, 1630577]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.61,Made,5.0,J. Champagnie,1630577.0,2.0,,,,,,,,,,,,,,
29,PT10M06.00S,2026-03-14T19:45:44.4Z,1,REGULAR,3pt,Jump Shot,[],1628970,70.64717477003943,21.323529411764707,1610612766,10,10,2026-03-14T19:45:52Z,290000,False,-143.0,223.0,1,right,M. Bridges 26' 3PT  (3 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.55,Made,3.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
31,PT09M54.00S,2026-03-14T19:45:57.0Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,10,10,2026-03-14T19:46:08Z,310000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1630163]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Ball,1630163.0,,,,,,,
32,PT09M54.00S,2026-03-14T19:45:57.0Z,1,REGULAR,steal,,[],1630163,,,1610612766,10,10,2026-03-14T19:45:58Z,320000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
