actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-02-20T01:41:28.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-20T01:41:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-20T01:41:31.6Z,1,REGULAR,jumpball,recovered,[],1630170,,,1610612759,0,0,2026-02-20T01:41:31Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. M. Williams: Tip to D. Vassell,"[1630170, 1641705, 1631109]",1610612759.0,SAS,startperiod,D. Vassell,1630170.0,Vassell,D. Vassell,Wembanyama,1641705.0,Williams,1631109.0,,,,,,,,,,,,,,,,,,,,,,
21,PT11M39.00S,2026-02-20T01:41:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,93.24901445466492,51.71568627450981,1610612759,0,0,2026-02-20T01:43:23Z,85000,False,9.0,11.0,1,right,MISS V. Wembanyama reverse Layup - blocked,"[1641705, 1631109]",1610612759.0,SAS,reverse,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.4,Missed,Williams,1631109.0,,,,,,,,,,,,,,,,
22,PT11M39.00S,2026-02-20T01:41:55.2Z,1,REGULAR,block,,[],1631109,,,1610612759,0,0,2026-02-20T01:43:23Z,87500,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT11M39.00S,2026-02-20T01:41:55.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612756,0,0,2026-02-20T01:43:23Z,88750,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M21.00S,2026-02-20T01:42:25.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,22.815374507227332,71.56862745098039,1610612756,0,2,2026-02-20T01:43:23Z,100000,False,-108.0,162.0,1,left,D. Booker 19' pullup Jump Shot (2 PTS) (C. Gillespie 1 AST),"[1626164, 1631221]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,19.46,Made,,,,,,,2.0,C. Gillespie,1631221.0,1.0,,,,,,,,
12,PT11M10.00S,2026-02-20T01:42:36.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,77.4802890932983,30.14705882352941,1610612759,2,2,2026-02-20T01:43:36Z,120000,False,-99.0,159.0,1,right,D. Vassell 18' pullup Jump Shot (2 PTS) (S. Castle 1 AST),"[1630170, 1642264]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,18.76,Made,,,,,,,2.0,S. Castle,1642264.0,1.0,,,,,,,,
14,PT10M50.00S,2026-02-20T01:42:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,7.178055190538765,52.450980392156865,1610612756,2,2,2026-02-20T01:45:20Z,140000,False,-12.0,15.0,1,left,MISS M. Williams alley-oop Layup,[1631109],1610612756.0,PHX,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
15,PT10M50.00S,2026-02-20T01:42:56.3Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,2,2,2026-02-20T01:45:21Z,150000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,
168,PT10M47.00S,2026-02-20T01:43:03.6Z,1,REGULAR,turnover,lost ball,[],1642264,,,1610612759,2,2,2026-02-20T02:07:45Z,178750,False,,,0,,S. Castle lost ball TURNOVER (1 TO),"[1642264, 1630224]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Green,1630224.0,,,,,
