actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M23.00S,2025-11-15T02:47:18.0Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,5,2,2025-11-15T02:47:20Z,180000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,
19,PT10M17.00S,2025-11-15T02:47:24.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641705,6.044678055190539,56.885723039215684,1610612759,5,2,2025-11-15T04:00:30Z,190000,False,-34.0,4.0,1,left,MISS V. Wembanyama running Layup,[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
20,PT10M13.00S,2025-11-15T02:47:28.4Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612759,5,2,2025-11-15T02:51:51Z,200000,False,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,
21,PT10M11.00S,2025-11-15T02:47:33.0Z,1,REGULAR,foul,offensive,[],1641705,,,1610612759,5,2,2025-11-15T02:50:01Z,210000,False,,,0,,V. Wembanyama charge offensive FOUL (1 PF),"[1641705, 1642954]",1610612759.0,SAS,charge,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628171.0,1.0,0.0,Richard,1642954.0,,,,,
23,PT10M11.00S,2025-11-15T02:47:33.0Z,1,REGULAR,turnover,offensive foul,[],1641705,,,1610612759,5,2,2025-11-15T02:47:33Z,230000,False,,,0,,V. Wembanyama offensive foul TURNOVER (1 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628171.0,,,,,1.0,,,,
24,PT09M57.00S,2025-11-15T02:47:58.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,66.96780551905388,54.65686274509803,1610612744,5,5,2025-11-15T02:50:23Z,240000,False,23.0,258.0,1,right,S. Curry 25' 3PT step back (3 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.9,Made,3.0,,,,,,,,,,,,,,,,,
25,PT09M44.00S,2025-11-15T02:48:12.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,6.1268068331143235,49.50980392156863,1610612759,7,5,2025-11-15T02:48:17Z,250000,False,2.0,5.0,1,left,S. Castle cutting DUNK (2 PTS) (D. Vassell 1 AST),"[1642264, 1630170]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,0.57,Made,2.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
27,PT09M32.00S,2025-11-15T02:48:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,84.70762155059133,49.754901960784316,1610612744,7,5,2025-11-15T02:48:36Z,270000,False,-1.0,91.0,1,right,MISS D. Green 9' floating Shot,[203110],1610612744.0,GSW,floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,,,,,,,,,,,,,,,,,,
28,PT09M30.00S,2025-11-15T02:48:26.8Z,1,REGULAR,rebound,offensive,[],202710,,,1610612744,7,5,2025-11-15T02:48:26Z,280000,False,,,0,,J. Butler III REBOUND (Off:1 Def:0),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,
29,PT09M29.00S,2025-11-15T02:48:30.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203110,85.28252299605782,48.30729166666667,1610612744,7,7,2025-11-15T02:51:15Z,290000,False,-8.0,86.0,1,right,D. Green 8' floating Jump Shot (2 PTS) (J. Butler III 1 AST),"[203110, 202710]",1610612744.0,GSW,floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,8.62,Made,2.0,J. Butler III,202710.0,1.0,,,,,,,,,,,,,,
31,PT09M12.00S,2025-11-15T02:48:43.7Z,1,REGULAR,3pt,Jump Shot,[],203084,9.017739816031538,3.431372549019608,1610612759,7,7,2025-11-15T02:48:48Z,310000,False,233.0,32.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,,
32,PT09M09.00S,2025-11-15T02:48:46.7Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,7,7,2025-11-15T02:48:48Z,320000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,
33,PT09M06.00S,2025-11-15T02:48:51.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642954,93.64323258869908,49.50980392156863,1610612744,7,9,2025-11-15T02:49:04Z,330000,False,-2.0,7.0,1,right,W. Richard running reverse Layup (4 PTS) (S. Curry 1 AST),"[1642954, 201939]",1610612744.0,GSW,running reverse,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,0.77,Made,4.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
35,PT08M54.00S,2025-11-15T02:49:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,14.536793692509855,50.0,1610612759,7,9,2025-11-15T03:01:19Z,350000,False,0.0,84.0,1,left,MISS D. Fox 8' driving floating Shot - blocked,"[1628368, 203110]",1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,Green,203110.0,,
36,PT08M54.00S,2025-11-15T02:49:06.1Z,1,REGULAR,block,,[],203110,,,1610612759,7,9,2025-11-15T02:49:18Z,360000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M53.00S,2025-11-15T02:49:07.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,7,9,2025-11-15T02:55:29Z,370000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,35.0,,,,,,,,,,,,,
37,PT08M53.00S,2025-11-15T02:49:39.0Z,1,REGULAR,jumpball,recovered,[],1642954,,,1610612744,7,9,2025-11-15T02:55:33Z,380000,False,,,0,,Jump Ball D. Green vs. D. Fox: Tip to W. Richard,"[1642954, 203110, 1628368]",1610612744.0,GSW,heldball,W. Richard,1642954.0,Richard,W. Richard,Green,203110.0,Fox,1628368.0,,,,,,,,,,,,,,,,,,,,,,
41,PT08M41.00S,2025-11-15T02:49:48.6Z,1,REGULAR,3pt,Jump Shot,[],1630541,90.75229960578186,95.58823529411765,1610612744,7,9,2025-11-15T02:49:54Z,410000,False,228.0,34.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
42,PT08M38.00S,2025-11-15T02:49:51.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,7,9,2025-11-15T02:49:54Z,420000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT08M29.00S,2025-11-15T02:50:01.3Z,1,REGULAR,turnover,lost ball,[],1630170,,,1610612759,7,9,2025-11-15T02:50:07Z,430000,False,,,0,,D. Vassell lost ball TURNOVER (1 TO),"[1630170, 1642954]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,,,Richard,1642954.0
44,PT08M29.00S,2025-11-15T02:50:01.3Z,1,REGULAR,steal,,[],1642954,,,1610612744,7,9,2025-11-15T02:50:04Z,440000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
45,PT08M17.00S,2025-11-15T02:50:13.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203110,87.86136662286465,94.36274509803921,1610612744,7,9,2025-11-15T02:50:18Z,450000,False,222.0,62.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,23.02,Missed,,,,,,,,,,,,,,,,,,
46,PT08M13.00S,2025-11-15T02:50:17.1Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,7,9,2025-11-15T02:50:18Z,460000,False,,,0,,S. Castle REBOUND (Off:0 Def:3),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,
47,PT08M05.00S,2025-11-15T02:50:24.1Z,1,REGULAR,3pt,Jump Shot,[],1630170,12.697109067017081,3.9215686274509802,1610612759,7,9,2025-11-15T02:50:30Z,470000,False,230.0,67.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
48,PT08M02.00S,2025-11-15T02:50:27.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,7,9,2025-11-15T02:50:30Z,480000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,
49,PT07M55.00S,2025-11-15T02:50:34.8Z,1,REGULAR,turnover,bad pass,[],1630541,,,1610612744,7,9,2025-11-15T02:50:44Z,490000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1630170]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Vassell,1630170.0
50,PT07M55.00S,2025-11-15T02:50:34.8Z,1,REGULAR,steal,,[],1630170,,,1610612759,7,9,2025-11-15T02:50:36Z,500000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M46.00S,2025-11-15T02:50:44.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630170,17.296320630749015,51.225490196078425,1610612759,7,9,2025-11-15T02:57:30Z,510000,False,-6.0,110.0,1,left,MISS D. Vassell 11' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,11.03,Missed,,,,,,,,,,,,,,,,,,
52,PT07M44.00S,2025-11-15T02:50:46.6Z,1,REGULAR,rebound,defensive,[],1642954,,,1610612744,7,9,2025-11-15T02:57:30Z,520000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
53,PT07M35.00S,2025-11-15T02:50:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.24901445466492,47.549019607843135,1610612744,7,11,2025-11-15T02:51:02Z,530000,False,-12.0,11.0,1,right,J. Butler III driving Layup (2 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.65,Made,2.0,,,,,,,,,,,,,,,,,
54,PT07M35.00S,2025-11-15T02:51:00.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,7,11,2025-11-15T02:51:00Z,540000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M35.00S,2025-11-15T02:54:10.8Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,7,11,2025-11-15T02:54:38Z,550000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M35.00S,2025-11-15T02:54:10.8Z,1,REGULAR,substitution,out,[],1628368,,,1610612759,7,11,2025-11-15T02:54:38Z,560000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M35.00S,2025-11-15T02:54:10.8Z,1,REGULAR,substitution,out,[],202710,,,1610612759,7,11,2025-11-15T02:54:38Z,570000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M35.00S,2025-11-15T02:54:10.8Z,1,REGULAR,substitution,in,[],1628436,,,1610612759,7,11,2025-11-15T02:54:38Z,580000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M35.00S,2025-11-15T02:54:10.8Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,7,11,2025-11-15T02:54:38Z,590000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M35.00S,2025-11-15T02:54:10.8Z,1,REGULAR,substitution,in,[],1627780,,,1610612759,7,11,2025-11-15T02:54:38Z,600000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M23.00S,2025-11-15T02:54:45.9Z,1,REGULAR,3pt,Jump Shot,[],203084,5.338370565045992,96.32352941176471,1610612759,7,11,2025-11-15T02:54:52Z,610000,False,-232.0,-2.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
62,PT07M23.00S,2025-11-15T02:54:45.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,7,11,2025-11-15T02:54:52Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,61.0,,,,,,,,,,,,,
63,PT07M23.00S,2025-11-15T02:54:50.3Z,1,REGULAR,foul,personal,[],1627780,,,1610612759,7,11,2025-11-15T02:55:02Z,630000,False,,,0,,G. Payton II loose ball personal FOUL (1 PF),"[1627780, 1628436]",1610612744.0,GSW,loose ball,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Kornet,1628436.0,,,,,
65,PT07M23.00S,2025-11-15T02:54:56.2Z,1,REGULAR,substitution,out,[],203110,,,1610612759,7,11,2025-11-15T02:55:00Z,650000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M23.00S,2025-11-15T02:54:56.2Z,1,REGULAR,substitution,in,[],201143,,,1610612759,7,11,2025-11-15T02:55:00Z,660000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M17.00S,2025-11-15T02:55:16.6Z,1,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,7,11,2025-11-15T02:55:26Z,670000,False,,,0,,S. Castle bad pass out-of-bounds TURNOVER (1 TO),[1642264],1610612759.0,SAS,bad pass,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101283.0,,,,,1.0,,,,
68,PT07M06.00S,2025-11-15T02:55:30.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,93.9060446780552,48.28431372549019,1610612744,7,11,2025-11-15T02:55:46Z,680000,False,-9.0,5.0,1,right,MISS G. Payton II cutting finger roll Layup,[1627780],1610612744.0,GSW,cutting finger roll,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
69,PT07M03.00S,2025-11-15T02:55:33.4Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,7,11,2025-11-15T02:55:46Z,690000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,
70,PT07M01.00S,2025-11-15T02:55:38.3Z,1,REGULAR,turnover,out-of-bounds,[],203084,,,1610612759,7,11,2025-11-15T02:55:51Z,700000,False,,,0,,H. Barnes lost ball out-of-bounds TURNOVER (1 TO),[203084],1610612759.0,SAS,lost ball,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101283.0,,,,,1.0,,,,
71,PT06M47.00S,2025-11-15T02:55:55.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627780,93.51182654402102,66.42156862745098,1610612744,7,11,2025-11-15T02:59:55Z,710000,False,82.0,8.0,1,right,MISS G. Payton II 8' floating Shot,[1627780],1610612744.0,GSW,floating,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,8.25,Missed,,,,,,,,,,,,,,,,,,
72,PT06M45.00S,2025-11-15T02:55:57.9Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,7,11,2025-11-15T02:56:04Z,720000,False,,,0,,S. Castle REBOUND (Off:0 Def:4),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,,71.0,4.0,4.0,0.0,,,,,,,,,,
73,PT06M43.00S,2025-11-15T02:56:04.4Z,1,REGULAR,foul,personal,['2freethrow'],1642954,,,1610612759,7,11,2025-11-15T02:56:18Z,730000,False,,,0,,W. Richard shooting personal FOUL (1 PF) (Vassell 2 FT),"[1642954, 1630170]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,1.0,0.0,Vassell,1630170.0,,,,,
75,PT06M43.00S,2025-11-15T02:56:32.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630170,,,1610612759,8,11,2025-11-15T02:56:32Z,750000,False,,,0,,D. Vassell Free Throw 1 of 2 (1 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
76,PT06M43.00S,2025-11-15T02:56:46.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630170,,,1610612759,9,11,2025-11-15T02:56:46Z,760000,False,,,0,,D. Vassell Free Throw 2 of 2 (2 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
77,PT06M21.00S,2025-11-15T02:57:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,92.9862023653088,50.49019607843137,1610612744,9,11,2025-11-15T02:57:31Z,770000,False,2.0,13.0,1,right,MISS M. Moody reverse Layup,[1630541],1610612744.0,GSW,reverse,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
78,PT06M20.00S,2025-11-15T02:57:12.1Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,9,11,2025-11-15T03:01:59Z,780000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,77.0,1.0,0.0,1.0,,,,,,,,,,
79,PT06M18.00S,2025-11-15T02:57:16.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642954,85.89027595269383,95.09803921568627,1610612744,9,11,2025-11-15T03:02:21Z,790000,False,225.0,80.0,1,right,MISS W. Richard 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Right Corner 3,24+ Right,23.93,Missed,,,,,,,,,,,,,,,,,,
80,PT06M14.00S,2025-11-15T02:57:20.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,9,11,2025-11-15T03:04:21Z,800000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,
81,PT06M07.00S,2025-11-15T02:57:24.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,6.389618922470433,51.470588235294116,1610612759,9,11,2025-11-15T03:03:17Z,810000,False,-7.0,8.0,1,left,MISS K. Johnson driving DUNK,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,,
82,PT06M06.00S,2025-11-15T02:57:25.5Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,9,11,2025-11-15T03:04:30Z,820000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
83,PT05M53.00S,2025-11-15T02:57:41.6Z,1,REGULAR,turnover,backcourt,[],1627780,,,1610612744,9,11,2025-11-15T02:58:10Z,830000,False,,,0,,G. Payton II backcourt TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1830.0,,,,,1.0,,,,
