actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-02-02T02:10:29.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-02T02:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-02-02T02:10:32.2Z,1,REGULAR,jumpball,recovered,[],1630170,,,1610612759,0,0,2026-02-02T02:10:32Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. W. Carter Jr.: Tip to D. Vassell,"[1630170, 1641705, 1628976]",1610612759.0,SAS,startperiod,D. Vassell,1630170.0,Vassell,D. Vassell,Wembanyama,1641705.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2026-02-02T02:10:44.9Z,1,REGULAR,2pt,Jump Shot,[],1630170,85.3646517739816,76.7156862745098,1610612759,2,0,2026-02-02T02:10:56Z,70000,False,134.0,85.0,1,right,D. Vassell 15' pullup Jump Shot (2 PTS) (V. Wembanyama 1 AST),"[1630170, 1641705]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,15.84,Made,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2026-02-02T02:11:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,19.793035479632064,62.00980392156863,1610612753,2,0,2026-02-02T02:11:11Z,90000,False,-60.0,134.0,1,left,MISS W. Carter Jr. 14' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.65,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2026-02-02T02:11:09.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,2,0,2026-02-02T02:11:11Z,100000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M11.00S,2026-02-02T02:11:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,92.59198423127464,50.0,1610612759,4,0,2026-02-02T02:11:22Z,110000,False,0.0,17.0,1,right,V. Wembanyama driving finger roll Layup (2 PTS) (H. Barnes 1 AST),"[1641705, 203084]",1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
13,PT10M58.00S,2026-02-02T02:11:30.1Z,1,REGULAR,2pt,Jump Shot,[],1631094,4.5499342969776615,31.862745098039213,1610612753,4,2,2026-02-02T02:11:33Z,130000,False,91.0,-10.0,1,left,P. Banchero 9' pullup Jump Shot (2 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,9.12,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M50.00S,2026-02-02T02:11:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,93.38042049934296,48.03921568627451,1610612759,6,2,2026-02-02T02:13:18Z,140000,False,-10.0,10.0,1,right,D. Fox driving floating Jump Shot (2 PTS),[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.38,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M29.00S,2026-02-02T02:11:59.7Z,1,REGULAR,3pt,Jump Shot,[],1628976,13.61695137976347,95.34313725490196,1610612753,6,2,2026-02-02T02:13:40Z,150000,False,-227.0,75.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.89,Missed,,,,,,,,,,,,,,,,,,
16,PT10M26.00S,2026-02-02T02:12:02.7Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,6,2,2026-02-02T02:12:39Z,160000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
