actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-07T02:42:51.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-07T02:42:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-03-07T02:42:54.8Z,1,REGULAR,jumpball,recovered,[],1642264,,,1610612759,0,0,2026-03-07T02:42:54Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. B. Lopez: Tip to S. Castle,"[1642264, 1641705, 201572]",1610612759.0,SAS,startperiod,S. Castle,1642264.0,Castle,S. Castle,Wembanyama,1641705.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2026-03-07T02:43:14.2Z,1,REGULAR,3pt,Jump Shot,[],1630170,9.543363994743759,4.166666666666666,1610612759,0,0,2026-03-07T02:43:22Z,70000,False,229.0,37.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
8,PT11M32.00S,2026-03-07T02:43:18.2Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,0,0,2026-03-07T02:43:22Z,80000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2026-03-07T02:43:24.2Z,1,REGULAR,3pt,Jump Shot,[],1627884,73.9323258869908,15.686274509803921,1610612746,0,3,2026-03-07T02:43:31Z,90000,False,-172.0,193.0,1,right,D. Jones Jr. 25' 3PT  (3 PTS) (K. Leonard 1 AST),"[1627884, 202695]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,25.79,Made,,,,,3.0,K. Leonard,202695.0,1.0,,,,,,,,,,
11,PT11M15.00S,2026-03-07T02:43:35.4Z,1,REGULAR,3pt,Jump Shot,[],1641705,28.465834428383708,82.35294117647058,1610612759,3,3,2026-03-07T02:43:43Z,110000,False,-162.0,215.0,1,left,V. Wembanyama 26' 3PT step back (3 PTS) (S. Castle 1 AST),"[1641705, 1642264]",1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.92,Made,,,,,3.0,S. Castle,1642264.0,1.0,,,,,,,,,,
12,PT10M54.00S,2026-03-07T02:43:56.3Z,1,REGULAR,3pt,Jump Shot,[],201572,68.41327201051249,28.676470588235293,1610612746,3,3,2026-03-07T02:44:20Z,120000,False,-107.0,244.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
13,PT10M51.00S,2026-03-07T02:43:59.3Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,3,3,2026-03-07T02:44:10Z,130000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M44.00S,2026-03-07T02:44:06.3Z,1,REGULAR,3pt,Jump Shot,[],1630577,5.995400788436268,4.166666666666666,1610612759,6,3,2026-03-07T02:44:12Z,140000,False,229.0,4.0,1,left,J. Champagnie 3PT  (3 PTS) (D. Fox 1 AST),"[1630577, 1628368]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,22.92,Made,,,,,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,
16,PT10M27.00S,2026-03-07T02:44:23.5Z,1,REGULAR,3pt,Jump Shot,[],1627739,68.9388961892247,71.32352941176471,1610612746,6,3,2026-03-07T02:44:33Z,160000,False,107.0,239.0,1,right,MISS K. Dunn 26' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
